 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F430M
  0.5866  0.4284  0.3430  0.3096  0.2516  0.1808  0.1040  0.0334 -0.0463 -0.1290
 -0.2107 -0.2914 -0.3704 -0.4487 -0.5257 -0.7133 -0.8943 -1.0499 -1.2115
  0.4968  0.4279  0.3542  0.2747  0.1916  0.1221  0.0582 -0.0109 -0.0852 -0.1640
 -0.2439 -0.3235 -0.4024 -0.4802 -0.5569 -0.7431 -0.9200 -1.0863 -1.2491 -1.4079
  0.4561  0.3928  0.3234  0.2501  0.1743  0.0943  0.0169 -0.0511 -0.1197 -0.1922
 -0.2685 -0.3462 -0.4239 -0.5011 -0.5773 -0.7622 -0.9379 -1.1039 -1.2664 -1.4247
 -1.5762
  0.4114  0.3544  0.2905  0.2212  0.1484  0.0740 -0.0014 -0.0784 -0.1518 -0.2219
 -0.2926 -0.3656 -0.4404 -0.5159 -0.5912 -0.7750 -0.9504 -1.1174 -1.2791 -1.4370
 -1.5882 -1.7326
  0.3580  0.3104  0.2534  0.1898  0.1212  0.0494 -0.0234 -0.0962 -0.1707 -0.2450
 -0.3168 -0.3869 -0.4572 -0.5288 -0.6017 -0.7833 -0.9583 -1.1258 -1.2880 -1.4459
 -1.5970 -1.7412 -1.8791 -2.0115
  0.2966  0.2567  0.2093  0.1529  0.0903  0.0232 -0.0467 -0.1175 -0.1888 -0.2606
 -0.3327 -0.4041 -0.4741 -0.5434 -0.6128 -0.7891 -0.9627 -1.1303 -1.2932 -1.4518
 -1.6033 -1.7476 -1.8854 -2.0175 -2.1446 -2.2674 -2.3863 -2.5018 -2.6143 -2.7240
  0.2293  0.1946  0.1558  0.1077  0.0528 -0.0081 -0.0731 -0.1404 -0.2094 -0.2788
 -0.3482 -0.4174 -0.4865 -0.5553 -0.6238 -0.7947 -0.9651 -1.1313 -1.2947 -1.4546
 -1.6073 -1.7522 -1.8902 -2.0222 -2.1488 -2.2708 -2.3888 -2.5031 -2.6141 -2.7223
 -2.8285
  0.1583  0.1267  0.0926  0.0520  0.0055 -0.0474 -0.1057 -0.1678 -0.2329 -0.2995
 -0.3665 -0.4333 -0.4997 -0.5663 -0.6331 -0.8004 -0.9670 -1.1311 -1.2931 -1.4538
 -1.6085 -1.7548 -1.8934 -2.0256 -2.1523 -2.2740 -2.3913 -2.5046 -2.6146 -2.7216
 -2.8260
  0.0860  0.0559  0.0234 -0.0157 -0.0538 -0.0985 -0.1489 -0.2041 -0.2635 -0.3257
 -0.3894 -0.4538 -0.5180 -0.5819 -0.6459 -0.8078 -0.9709 -1.1321 -1.2923 -1.4521
 -1.6087 -1.7575 -1.8977 -2.0308 -2.1578 -2.2795 -2.3967 -2.5098 -2.6193 -2.7254
 -2.8284
  0.0146 -0.0151 -0.0477 -0.0830 -0.1207 -0.1604 -0.2027 -0.2499 -0.3017 -0.3577
 -0.4164 -0.4770 -0.5384 -0.5998 -0.6612 -0.8159 -0.9734 -1.1318 -1.2889 -1.4459
 -1.6022 -1.7532 -1.8960 -2.0307 -2.1586 -2.2808 -2.3981 -2.5108 -2.6197 -2.7252
 -2.8295
 -0.0538 -0.0869 -0.1213 -0.1568 -0.1933 -0.2307 -0.2688 -0.3083 -0.3520 -0.4001
 -0.4522 -0.5072 -0.5642 -0.6223 -0.6810 -0.8287 -0.9790 -1.1325 -1.2865 -1.4405
 -1.5943 -1.7456 -1.8907 -2.0281 -2.1578 -2.2811 -2.3990 -2.5121 -2.6208 -2.7259
 -2.8277
 -0.1175 -0.1709 -0.2143 -0.2509 -0.2835 -0.3146 -0.3462 -0.3798 -0.4162 -0.4560
 -0.4997 -0.5474 -0.5982 -0.6511 -0.7058 -0.8459 -0.9890 -1.1359 -1.2860
 [Fe/H] = -1.50 [alpha/Fe] =-0.40 BC value = F430M
  0.5748  0.4873  0.4206  0.3582  0.2844  0.2044  0.1218  0.0391 -0.0420 -0.1253
 -0.2085 -0.2905 -0.3710 -0.4500 -0.5276 -0.7157 -0.8964 -1.0623 -1.2218
  0.5466  0.4747  0.3932  0.3114  0.2457  0.1724  0.0921  0.0098 -0.0719 -0.1555
 -0.2390 -0.3216 -0.4025 -0.4818 -0.5594 -0.7464 -0.9237 -1.0904 -1.2486 -1.4049
  0.5130  0.4450  0.3725  0.2961  0.2119  0.1358  0.0649 -0.0125 -0.0930 -0.1752
 -0.2582 -0.3408 -0.4220 -0.5015 -0.5794 -0.7663 -0.9426 -1.1083 -1.2662 -1.4218
 -1.5726
