 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F090W
 -0.7323 -0.7507 -0.9285 -0.9578 -0.9215 -0.8328 -0.7063 -0.6307 -0.5621 -0.4886
 -0.4190 -0.3545 -0.2954 -0.2430 -0.1980 -0.1094 -0.0885 -0.1523 -0.1972
 -0.7453 -0.7120 -0.6874 -0.6854 -0.7076 -0.7076 -0.6652 -0.6037 -0.5396 -0.4767
 -0.4159 -0.3589 -0.3072 -0.2620 -0.2241 -0.1640 -0.1506 -0.1709 -0.2066 -0.2485
 -0.6474 -0.6194 -0.5887 -0.5622 -0.5455 -0.5503 -0.5649 -0.5556 -0.5181 -0.4669
 -0.4146 -0.3636 -0.3168 -0.2757 -0.2414 -0.1871 -0.1743 -0.1940 -0.2297 -0.2714
 -0.3156
 -0.5532 -0.5397 -0.5159 -0.4892 -0.4647 -0.4449 -0.4352 -0.4412 -0.4461 -0.4329
 -0.4021 -0.3625 -0.3219 -0.2849 -0.2539 -0.2049 -0.1929 -0.2118 -0.2479 -0.2899
 -0.3339 -0.3791
 -0.4524 -0.4574 -0.4476 -0.4287 -0.4071 -0.3864 -0.3683 -0.3542 -0.3492 -0.3493
 -0.3477 -0.3358 -0.3140 -0.2866 -0.2598 -0.2162 -0.2057 -0.2248 -0.2612 -0.3043
 -0.3491 -0.3946 -0.4408 -0.4875
 -0.3444 -0.3653 -0.3729 -0.3674 -0.3542 -0.3380 -0.3219 -0.3068 -0.2928 -0.2816
 -0.2764 -0.2750 -0.2716 -0.2638 -0.2522 -0.2207 -0.2121 -0.2313 -0.2685 -0.3142
 -0.3610 -0.4078 -0.4550 -0.5022 -0.5492 -0.5969 -0.6460 -0.6972 -0.7511 -0.8079
 -0.2314 -0.2649 -0.2874 -0.2971 -0.2965 -0.2892 -0.2785 -0.2670 -0.2553 -0.2432
 -0.2324 -0.2251 -0.2220 -0.2211 -0.2199 -0.2142 -0.2119 -0.2300 -0.2691 -0.3183
 -0.3687 -0.4181 -0.4669 -0.5155 -0.5637 -0.6106 -0.6579 -0.7073 -0.7605 -0.8178
 -0.8769
 -0.1157 -0.1591 -0.1927 -0.2154 -0.2283 -0.2330 -0.2315 -0.2264 -0.2195 -0.2113
 -0.2025 -0.1944 -0.1884 -0.1859 -0.1861 -0.1929 -0.2038 -0.2245 -0.2636 -0.3155
 -0.3704 -0.4240 -0.4758 -0.5265 -0.5764 -0.6256 -0.6735 -0.7217 -0.7722 -0.8265
 -0.8856
  0.0003 -0.0507 -0.0924 -0.1245 -0.1494 -0.1657 -0.1754 -0.1797 -0.1800 -0.1774
 -0.1732 -0.1684 -0.1641 -0.1614 -0.1610 -0.1698 -0.1884 -0.2149 -0.2539 -0.3072
 -0.3661 -0.4246 -0.4808 -0.5349 -0.5875 -0.6387 -0.6892 -0.7391 -0.7900 -0.8420
 -0.8951
  0.1143  0.0574  0.0094 -0.0305 -0.0631 -0.0890 -0.1088 -0.1230 -0.1328 -0.1381
 -0.1403 -0.1407 -0.1403 -0.1404 -0.1415 -0.1509 -0.1716 -0.2016 -0.2416 -0.2942
 -0.3548 -0.4173 -0.4783 -0.5368 -0.5931 -0.6473 -0.7001 -0.7518 -0.8029 -0.8540
 -0.9062
  0.2240  0.1636  0.1111  0.0657  0.0267 -0.0064 -0.0341 -0.0570 -0.0756 -0.0899
 -0.1003 -0.1076 -0.1128 -0.1169 -0.1211 -0.1351 -0.1567 -0.1883 -0.2295 -0.2806
 -0.3406 -0.4046 -0.4692 -0.5323 -0.5929 -0.6510 -0.7071 -0.7614 -0.8144 -0.8668
 -0.9191
  0.3274  0.2714  0.2184  0.1689  0.1235  0.0826  0.0467  0.0158 -0.0106 -0.0328
 -0.0514 -0.0667 -0.0791 -0.0891 -0.0978 -0.1192 -0.1438 -0.1757 -0.2175
 [Fe/H] = -1.50 [alpha/Fe] =-0.40 BC value = F090W
 -1.0045 -1.0360 -1.0348 -0.9650 -0.8700 -0.7725 -0.6874 -0.6168 -0.5522 -0.4909
 -0.4332 -0.3792 -0.3290 -0.2829 -0.2416 -0.1601 -0.1225 -0.1386 -0.1753
 -0.8622 -0.8294 -0.8345 -0.8599 -0.8278 -0.7550 -0.6765 -0.6074 -0.5459 -0.4887
 -0.4354 -0.3854 -0.3389 -0.2967 -0.2590 -0.1900 -0.1595 -0.1667 -0.1982 -0.2391
 -0.7713 -0.7280 -0.6904 -0.6721 -0.6888 -0.6963 -0.6558 -0.5963 -0.5389 -0.4858
 -0.4365 -0.3902 -0.3472 -0.3081 -0.2734 -0.2107 -0.1836 -0.1898 -0.2202 -0.2608
 -0.3049
 -0.6888 -0.6558 -0.6152 -0.5759 -0.5491 -0.5445 -0.5596 -0.5572 -0.5232 -0.4782
 -0.4341 -0.3917 -0.3520 -0.3157 -0.2836 -0.2262 -0.2020 -0.2077 -0.2370 -0.2778
 -0.3221 -0.3676
 -0.6006 -0.5858 -0.5556 -0.5198 -0.4867 -0.4590 -0.4421 -0.4405 -0.4501 -0.4444
 -0.4199 -0.3868 -0.3520 -0.3188 -0.2890 -0.2363 -0.2147 -0.2206 -0.2492 -0.2905
 -0.3358 -0.3821 -0.4289 -0.4769
 -0.5038 -0.5065 -0.4940 -0.4684 -0.4387 -0.4107 -0.3859 -0.3658 -0.3547 -0.3550
 -0.3582 -0.3537 -0.3382 -0.3147 -0.2892 -0.2410 -0.2219 -0.2282 -0.2566 -0.2991
 -0.3462 -0.3941 -0.4421 -0.4902 -0.5378 -0.5859 -0.6358 -0.6884 -0.7441 -0.8017
 -0.3950 -0.4151 -0.4211 -0.4119 -0.3922 -0.3689 -0.3463 -0.3257 -0.3076 -0.2933
 -0.2853 -0.2845 -0.2855 -0.2827 -0.2742 -0.2404 -0.2240 -0.2309 -0.2590 -0.3027
 -0.3527 -0.4032 -0.4531 -0.5026 -0.5518 -0.6003 -0.6492 -0.6999 -0.7535 -0.8106
 -0.8710
 -0.2799 -0.3126 -0.3345 -0.3425 -0.3382 -0.3248 -0.3079 -0.2909 -0.2749 -0.2598
 -0.2463 -0.2360 -0.2311 -0.2308 -0.2317 -0.2286 -0.2209 -0.2290 -0.2567 -0.3010
 -0.3540 -0.4081 -0.4609 -0.5127 -0.5636 -0.6128 -0.6616 -0.7116 -0.7640 -0.8198
 -0.8797
 -0.1622 -0.2036 -0.2369 -0.2593 -0.2702 -0.2711 -0.2643 -0.2536 -0.2420 -0.2304
 -0.2189 -0.2079 -0.1988 -0.1933 -0.1920 -0.1994 -0.2094 -0.2229 -0.2509 -0.2950
 -0.3502 -0.4084 -0.4653 -0.5204 -0.5739 -0.6263 -0.6780 -0.7300 -0.7826 -0.8355
 -0.8888
 -0.0449 -0.0930 -0.1343 -0.1656 -0.1893 -0.2037 -0.2099 -0.2095 -0.2050 -0.1986
 -0.1916 -0.1841 -0.1766 -0.1703 -0.1665 -0.1715 -0.1889 -0.2114 -0.2414 -0.2847
 -0.3402 -0.4012 -0.4625 -0.5218 -0.5789 -0.6342 -0.6882 -0.7411 -0.7934 -0.8458
 -0.8993
  0.0687  0.0184 -0.0280 -0.0664 -0.0997 -0.1241 -0.1419 -0.1533 -0.1591 -0.1603
 -0.1593 -0.1570 -0.1539 -0.1505 -0.1478 -0.1507 -0.1684 -0.1957 -0.2298 -0.2729
