 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = G_RP 
 -0.3523 -0.3903 -0.4271 -0.4627 -0.4975 -0.5320 -0.5666 -0.6018 -0.6393 -0.6794
 -0.7217
 -0.3921 -0.4081 -0.4189 -0.4250 -0.4269 -0.4249 -0.4190 -0.4081 -0.3931 -0.3749
 -0.3564 -0.3396 -0.3246 -0.3109 -0.2985 -0.2745 -0.2617 -0.2609 -0.2733 -0.3015
 -0.3402 -0.3827 -0.4248 -0.4654 -0.5042 -0.5416 -0.5783 -0.6146 -0.6510 -0.6886
 -0.7279
 -0.2994 -0.3150 -0.3271 -0.3359 -0.3417 -0.3449 -0.3457 -0.3440 -0.3388 -0.3298
 -0.3180 -0.3056 -0.2941 -0.2841 -0.2753 -0.2570 -0.2461 -0.2472 -0.2610 -0.2874
 -0.3253 -0.3694 -0.4156 -0.4612 -0.5050 -0.5467 -0.5868 -0.6255 -0.6635 -0.7014
 -0.7400
 -0.2131 -0.2163 -0.2245 -0.2355 -0.2473 -0.2584 -0.2673 -0.2731 -0.2758 -0.2755
 -0.2723 -0.2666 -0.2599 -0.2537 -0.2484 -0.2385 -0.2319 -0.2340 -0.2485
 [Fe/H] = -1.50 [alpha/Fe] =-0.40 BC value = G_RP 
 -1.5818 -1.5879 -1.5574 -1.4466 -1.3079 -1.1712 -1.0553 -0.9602 -0.8737 -0.7912
 -0.7123 -0.6373 -0.5667 -0.5011 -0.4415 -0.3202 -0.2484 -0.2218 -0.2201
 -1.4064 -1.3365 -1.3138 -1.3158 -1.2497 -1.1371 -1.0231 -0.9268 -0.8434 -0.7656
 -0.6918 -0.6217 -0.5559 -0.4952 -0.4405 -0.3337 -0.2685 -0.2409 -0.2398 -0.2527
 -1.2992 -1.2169 -1.1437 -1.0942 -1.0865 -1.0681 -0.9937 -0.9021 -0.8200 -0.7467
 -0.6777 -0.6123 -0.5508 -0.4943 -0.4435 -0.3447 -0.2845 -0.2584 -0.2581 -0.2714
 -0.2919
 -1.2072 -1.1358 -1.0593 -0.9852 -0.9263 -0.8944 -0.8865 -0.8585 -0.7962 -0.7287
 -0.6648 -0.6039 -0.5466 -0.4938 -0.4463 -0.3542 -0.2977 -0.2726 -0.2727 -0.2868
 -0.3073 -0.3319
 -1.1142 -1.0608 -0.9955 -0.9260 -0.8599 -0.8008 -0.7558 -0.7299 -0.7182 -0.6909
 -0.6451 -0.5923 -0.5401 -0.4910 -0.4466 -0.3603 -0.3071 -0.2829 -0.2835 -0.2988
 -0.3203 -0.3452 -0.3730 -0.4047
 -1.0175 -0.9800 -0.9318 -0.8734 -0.8116 -0.7520 -0.6973 -0.6499 -0.6149 -0.5955
 -0.5808 -0.5573 -0.5229 -0.4826 -0.4425 -0.3620 -0.3119 -0.2887 -0.2897 -0.3069
 -0.3307 -0.3570 -0.3853 -0.4157 -0.4477 -0.4823 -0.5206 -0.5637 -0.6116 -0.6621
 -0.9124 -0.8904 -0.8590 -0.8166 -0.7658 -0.7119 -0.6594 -0.6104 -0.5667 -0.5305
 -0.5037 -0.4860 -0.4702 -0.4503 -0.4255 -0.3588 -0.3121 -0.2899 -0.2910 -0.3101
 -0.3373 -0.3664 -0.3964 -0.4275 -0.4599 -0.4934 -0.5291 -0.5684 -0.6121 -0.6609
 -0.7144
 -0.8063 -0.7930 -0.7763 -0.7489 -0.7131 -0.6698 -0.6238 -0.5783 -0.5356 -0.4968
 -0.4632 -0.4356 -0.4147 -0.3990 -0.3845 -0.3452 -0.3072 -0.2866 -0.2876 -0.3077
 -0.3384 -0.3716 -0.4047 -0.4379 -0.4714 -0.5044 -0.5384 -0.5752 -0.6160 -0.6620
 -0.7138
 -0.7042 -0.6947 -0.6857 -0.6705 -0.6478 -0.6183 -0.5829 -0.5442 -0.5056 -0.4690
 -0.4356 -0.4063 -0.3812 -0.3608 -0.3450 -0.3168 -0.2942 -0.2788 -0.2802 -0.3004
 -0.3337 -0.3716 -0.4092 -0.4459 -0.4819 -0.5176 -0.5537 -0.5915 -0.6310 -0.6720
 -0.7144
 -0.6117 -0.6025 -0.5957 -0.5856 -0.5733 -0.5554 -0.5323 -0.5042 -0.4729 -0.4409
 -0.4103 -0.3827 -0.3582 -0.3369 -0.3190 -0.2897 -0.2740 -0.2665 -0.2699 -0.2891
 -0.3228 -0.3640 -0.4066 -0.4480 -0.4878 -0.5264 -0.5645 -0.6021 -0.6401 -0.6791
 -0.7198
 -0.5347 -0.5178 -0.5085 -0.5002 -0.4942 -0.4836 -0.4702 -0.4530 -0.4319 -0.4075
 -0.3820 -0.3575 -0.3354 -0.3159 -0.2989 -0.2686 -0.2538 -0.2507 -0.2576 -0.2764
 -0.3090 -0.3512 -0.3972 -0.4434 -0.4881 -0.5309 -0.5722 -0.6123 -0.6516 -0.6909
 -0.7309
 -0.4704 -0.4406 -0.4240 -0.4157 -0.4113 -0.4070 -0.4007 -0.3915 -0.3798 -0.3650
 -0.3472 -0.3282 -0.3096 -0.2928 -0.2781 -0.2509 -0.2366 -0.2348 -0.2441
 [Fe/H] = -1.00 [alpha/Fe] =-0.40 BC value = G_RP 
 -1.7657 -1.7048 -1.5536 -1.3895 -1.2279 -1.0905 -0.9913 -0.9089 -0.8324 -0.7596
 -0.6911 -0.6260 -0.5642 -0.5057 -0.4509 -0.3356 -0.2558 -0.2134 -0.2045
 -1.5079 -1.5067 -1.4881 -1.3675 -1.2229 -1.0854 -0.9740 -0.8880 -0.8119 -0.7420
 -0.6767 -0.6149 -0.5564 -0.5013 -0.4500 -0.3433 -0.2714 -0.2336 -0.2255 -0.2363
 -1.3947 -1.3064 -1.2710 -1.2760 -1.2031 -1.0833 -0.9673 -0.8732 -0.7967 -0.7288
 -0.6664 -0.6078 -0.5524 -0.5004 -0.4520 -0.3520 -0.2853 -0.2503 -0.2425 -0.2533
 -0.2738
 -1.3220 -1.2254 -1.1368 -1.0771 -1.0642 -1.0437 -0.9614 -0.8658 -0.7846 -0.7170
 -0.6570 -0.6012 -0.5488 -0.4995 -0.4538 -0.3593 -0.2967 -0.2637 -0.2559 -0.2667
 -0.2873 -0.3129
 -1.2509 -1.1686 -1.0789 -0.9941 -0.9258 -0.8844 -0.8722 -0.8410 -0.7744 -0.7055
 -0.6466 -0.5934 -0.5436 -0.4970 -0.4537 -0.3642 -0.3049 -0.2736 -0.2661 -0.2770
 -0.2984 -0.3244 -0.3533 -0.3846
 -1.1731 -1.1089 -1.0328 -0.9513 -0.8728 -0.8045 -0.7523 -0.7209 -0.7062 -0.6784
 -0.6315 -0.5827 -0.5358 -0.4918 -0.4509 -0.3661 -0.3098 -0.2800 -0.2730 -0.2842
 -0.3068 -0.3342 -0.3637 -0.3955 -0.4290 -0.4653 -0.5057 -0.5510 -0.6007 -0.6508
 -1.0881 -1.0399 -0.9807 -0.9125 -0.8400 -0.7700 -0.7067 -0.6527 -0.6116 -0.5866
 -0.5707 -0.5497 -0.5188 -0.4820 -0.4445 -0.3647 -0.3113 -0.2830 -0.2764 -0.2879
 -0.3119 -0.3415 -0.3728 -0.4055 -0.4396 -0.4747 -0.5122 -0.5534 -0.5997 -0.6508
 -0.7032
 -1.0000 -0.9617 -0.9175 -0.8649 -0.8052 -0.7419 -0.6800 -0.6228 -0.5725 -0.5305
 -0.4988 -0.4782 -0.4633 -0.4468 -0.4251 -0.3594 -0.3092 -0.2824 -0.2761 -0.2877
 -0.3129 -0.3452 -0.3793 -0.4141 -0.4493 -0.4854 -0.5220 -0.5607 -0.6028 -0.6499
 -0.7026
 -0.9145 -0.8791 -0.8442 -0.8047 -0.7590 -0.7078 -0.6536 -0.5998 -0.5493 -0.5038
 -0.4645 -0.4327 -0.4088 -0.3917 -0.3781 -0.3423 -0.3026 -0.2780 -0.2723 -0.2837
 -0.3095 -0.3444 -0.3824 -0.4204 -0.4581 -0.4958 -0.5340 -0.5738 -0.6154 -0.6584
 -0.7027
 -0.8381 -0.8010 -0.7676 -0.7362 -0.7019 -0.6633 -0.6204 -0.5747 -0.5289 -0.4851
 -0.4449 -0.4098 -0.3803 -0.3567 -0.3385 -0.3096 -0.2876 -0.2699 -0.2651 -0.2759
 -0.3012 -0.3376 -0.3791 -0.4213 -0.4627 -0.5031 -0.5432 -0.5829 -0.6230 -0.6642
 -0.7075
 -0.7775 -0.7286 -0.6937 -0.6643 -0.6362 -0.6070 -0.5752 -0.5401 -0.5027 -0.4643
 -0.4271 -0.3926 -0.3621 -0.3363 -0.3149 -0.2802 -0.2638 -0.2555 -0.2548 -0.2656
 -0.2898 -0.3262 -0.3700 -0.4163 -0.4621 -0.5064 -0.5496 -0.5916 -0.6330 -0.6745
 -0.7164
 -0.7342 -0.6717 -0.6284 -0.5960 -0.5688 -0.5439 -0.5194 -0.4937 -0.4660 -0.4360
 -0.4048 -0.3742 -0.3455 -0.3199 -0.2980 -0.2596 -0.2414 -0.2367 -0.2410
 [Fe/H] = -0.75 [alpha/Fe] =-0.40 BC value = G_RP 
 -1.8201 -1.6950 -1.5183 -1.3515 -1.1936 -1.0582 -0.9602 -0.8827 -0.8130 -0.7434
 -0.6788 -0.6177 -0.5598 -0.5050 -0.4534 -0.3412 -0.2595 -0.2118 -0.1967
 -1.5855 -1.6007 -1.5007 -1.3444 -1.1939 -1.0554 -0.9483 -0.8659 -0.7951 -0.7279
 -0.6661 -0.6079 -0.5528 -0.5007 -0.4517 -0.3471 -0.2729 -0.2304 -0.2175 -0.2260
 -1.4298 -1.3642 -1.3750 -1.3225 -1.1929 -1.0616 -0.9447 -0.8544 -0.7817 -0.7160
 -0.6566 -0.6011 -0.5487 -0.4993 -0.4529 -0.3540 -0.2849 -0.2459 -0.2339 -0.2421
 -0.2621
 -1.3632 -1.2569 -1.1774 -1.1563 -1.1472 -1.0590 -0.9482 -0.8489 -0.7712 -0.7055
 -0.6478 -0.5947 -0.5449 -0.4979 -0.4539 -0.3601 -0.2947 -0.2583 -0.2469 -0.2548
 -0.2748 -0.3007
 -1.3051 -1.2064 -1.1063 -1.0231 -0.9724 -0.9603 -0.9282 -0.8481 -0.7647 -0.6960
 -0.6385 -0.5873 -0.5397 -0.4951 -0.4534 -0.3643 -0.3021 -0.2675 -0.2568 -0.2646
 -0.2849 -0.3112 -0.3407 -0.3728
 -1.2411 -1.1589 -1.0677 -0.9761 -0.8954 -0.8329 -0.7960 -0.7801 -0.7470 -0.6872
 -0.6284 -0.5782 -0.5325 -0.4901 -0.4505 -0.3659 -0.3067 -0.2738 -0.2638 -0.2716
 -0.2924 -0.3198 -0.3500 -0.3824 -0.4173 -0.4553 -0.4969 -0.5424 -0.5917 -0.6431
 -1.1692 -1.1030 -1.0274 -0.9453 -0.8632 -0.7884 -0.7250 -0.6765 -0.6465 -0.6291
 -0.6030 -0.5639 -0.5224 -0.4825 -0.4449 -0.3648 -0.3085 -0.2772 -0.2676 -0.2757
 -0.2970 -0.3259 -0.3578 -0.3912 -0.4262 -0.4632 -0.5025 -0.5449 -0.5914 -0.6430
 -0.6953
 -1.0932 -1.0374 -0.9767 -0.9092 -0.8368 -0.7644 -0.6967 -0.6373 -0.5879 -0.5498
 -0.5249 -0.5079 -0.4893 -0.4645 -0.4345 -0.3606 -0.3073 -0.2774 -0.2683 -0.2763
 -0.2980 -0.3287 -0.3630 -0.3985 -0.4347 -0.4720 -0.5101 -0.5501 -0.5936 -0.6416
 -0.6948
 -1.0192 -0.9662 -0.9149 -0.8606 -0.8015 -0.7390 -0.6760 -0.6161 -0.5623 -0.5156
 -0.4770 -0.4476 -0.4272 -0.4125 -0.3979 -0.3504 -0.3022 -0.2742 -0.2657 -0.2736
 -0.2956 -0.3278 -0.3651 -0.4038 -0.4425 -0.4812 -0.5207 -0.5610 -0.6026 -0.6471
 -0.6946
 -0.9533 -0.8979 -0.8494 -0.8030 -0.7554 -0.7049 -0.6518 -0.5978 -0.5459 -0.4979
 -0.4555 -0.4194 -0.3901 -0.3678 -0.3514 -0.3219 -0.2922 -0.2678 -0.2599 -0.2674
 -0.2889 -0.3217 -0.3617 -0.4040 -0.4461 -0.4876 -0.5288 -0.5699 -0.6114 -0.6540
 -0.6986
 -0.9015 -0.8368 -0.7862 -0.7417 -0.6999 -0.6589 -0.6165 -0.5721 -0.5269 -0.4824
 -0.4407 -0.4031 -0.3706 -0.3437 -0.3221 -0.2880 -0.2695 -0.2564 -0.2510 -0.2585
 -0.2791 -0.3117 -0.3532 -0.3988 -0.4449 -0.4901 -0.5343 -0.5776 -0.6203 -0.6631
 -0.7061
 -0.8682 -0.7887 -0.7304 -0.6833 -0.6421 -0.6050 -0.5701 -0.5348 -0.4986 -0.4613
 -0.4242 -0.3888 -0.3564 -0.3281 -0.3043 -0.2637 -0.2446 -0.2376 -0.2385
 [Fe/H] = -0.50 [alpha/Fe] =-0.40 BC value = G_RP 
 -1.8364 -1.6602 -1.4767 -1.3144 -1.1685 -1.0368 -0.9384 -0.8600 -0.7935 -0.7272
 -0.6658 -0.6080 -0.5534 -0.5018 -0.4531 -0.3454 -0.2632 -0.2119 -0.1889
 -1.6872 -1.6378 -1.4813 -1.3138 -1.1660 -1.0334 -0.9285 -0.8470 -0.7774 -0.7132
 -0.6541 -0.5989 -0.5467 -0.4975 -0.4509 -0.3494 -0.2738 -0.2274 -0.2095 -0.2145
 -1.4667 -1.4596 -1.4456 -1.3175 -1.1694 -1.0375 -0.9250 -0.8371 -0.7655 -0.7020
 -0.6451 -0.5922 -0.5425 -0.4956 -0.4513 -0.3547 -0.2837 -0.2411 -0.2250 -0.2299
 -0.2488
 -1.3921 -1.2866 -1.2452 -1.2518 -1.1689 -1.0438 -0.9285 -0.8320 -0.7560 -0.6922
 -0.6365 -0.5857 -0.5383 -0.4937 -0.4516 -0.3596 -0.2921 -0.2521 -0.2373 -0.2420
 -0.2606 -0.2866
 -1.3465 -1.2325 -1.1296 -1.0642 -1.0516 -1.0246 -0.9325 -0.8338 -0.7502 -0.6838
 -0.6277 -0.5784 -0.5330 -0.4905 -0.4506 -0.3631 -0.2986 -0.2606 -0.2467 -0.2515
 -0.2699 -0.2960 -0.3260 -0.3590
 -1.2978 -1.1965 -1.0914 -0.9946 -0.9202 -0.8778 -0.8627 -0.8235 -0.7497 -0.6778
 -0.6190 -0.5700 -0.5261 -0.4855 -0.4474 -0.3645 -0.3029 -0.2666 -0.2535 -0.2585
 -0.2767 -0.3034 -0.3340 -0.3672 -0.4027 -0.4415 -0.4844 -0.5320 -0.5834 -0.6340
 -1.2417 -1.1551 -1.0622 -0.9672 -0.8788 -0.8046 -0.7488 -0.7148 -0.6955 -0.6627
 -0.6104 -0.5604 -0.5174 -0.4783 -0.4420 -0.3634 -0.3049 -0.2702 -0.2575 -0.2626
 -0.2810 -0.3084 -0.3404 -0.3745 -0.4105 -0.4486 -0.4890 -0.5329 -0.5812 -0.6336
 -0.6860
 -1.1805 -1.1043 -1.0253 -0.9422 -0.8583 -0.7787 -0.7091 -0.6516 -0.6077 -0.5786
 -0.5590 -0.5348 -0.5028 -0.4680 -0.4341 -0.3597 -0.3041 -0.2710 -0.2588 -0.2638
 -0.2823 -0.3106 -0.3445 -0.3805 -0.4177 -0.4561 -0.4963 -0.5382 -0.5829 -0.6316
 -0.6853
 -1.1203 -1.0482 -0.9772 -0.9065 -0.8336 -0.7605 -0.6903 -0.6269 -0.5725 -0.5275
 -0.4927 -0.4682 -0.4503 -0.4335 -0.4136 -0.3520 -0.2999 -0.2685 -0.2570 -0.2620
 -0.2806 -0.3098 -0.3458 -0.3846 -0.4241 -0.4640 -0.5048 -0.5466 -0.5898 -0.6353
 -0.6847
 -1.0672 -0.9921 -0.9252 -0.8619 -0.7997 -0.7368 -0.6739 -0.6129 -0.5566 -0.5068
 -0.4641 -0.4291 -0.4017 -0.3818 -0.3671 -0.3331 -0.2928 -0.2634 -0.2524 -0.2571
 -0.2753 -0.3047 -0.3424 -0.3841 -0.4268 -0.4692 -0.5116 -0.5542 -0.5972 -0.6414
 -0.6875
 -1.0262 -0.9433 -0.8744 -0.8129 -0.7563 -0.7023 -0.6487 -0.5953 -0.5432 -0.4940
 -0.4495 -0.4106 -0.3777 -0.3510 -0.3303 -0.2978 -0.2750 -0.2546 -0.2449 -0.2495
 -0.2671 -0.2963 -0.3347 -0.3789 -0.4250 -0.4708 -0.5160 -0.5606 -0.6048 -0.6491
 -0.6935
 -1.0021 -0.9054 -0.8300 -0.7660 -0.7097 -0.6594 -0.6129 -0.5677 -0.5231 -0.4792
 -0.4371 -0.3983 -0.3638 -0.3341 -0.3096 -0.2689 -0.2487 -0.2381 -0.2342
 [Fe/H] = -0.25 [alpha/Fe] =-0.40 BC value = G_RP 
 -1.8084 -1.6119 -1.4311 -1.2775 -1.1405 -1.0165 -0.9208 -0.8398 -0.7732 -0.7112
 -0.6523 -0.5969 -0.5449 -0.4961 -0.4500 -0.3472 -0.2661 -0.2106 -0.1831
 -1.6712 -1.6287 -1.4481 -1.2807 -1.1365 -1.0106 -0.9101 -0.8285 -0.7600 -0.6981
 -0.6412 -0.5882 -0.5385 -0.4917 -0.4474 -0.3496 -0.2740 -0.2243 -0.2015 -0.2024
 -1.5324 -1.5553 -1.4546 -1.2943 -1.1435 -1.0118 -0.9053 -0.8192 -0.7492 -0.6874
 -0.6323 -0.5816 -0.5341 -0.4894 -0.4471 -0.3536 -0.2818 -0.2359 -0.2158 -0.2171
 -0.2339
 -1.4132 -1.3332 -1.3464 -1.2900 -1.1552 -1.0221 -0.9075 -0.8146 -0.7404 -0.6779
 -0.6239 -0.5750 -0.5297 -0.4871 -0.4469 -0.3576 -0.2888 -0.2454 -0.2270 -0.2286
 -0.2449 -0.2705
 -1.3742 -1.2505 -1.1604 -1.1400 -1.1280 -1.0299 -0.9160 -0.8158 -0.7352 -0.6702
 -0.6154 -0.5678 -0.5242 -0.4836 -0.4454 -0.3605 -0.2946 -0.2530 -0.2357 -0.2376
 -0.2535 -0.2788 -0.3093 -0.3429
 -1.3412 -1.2211 -1.1067 -1.0146 -0.9631 -0.9512 -0.9100 -0.8219 -0.7356 -0.6648
 -0.6073 -0.5596 -0.5172 -0.4784 -0.4420 -0.3616 -0.2987 -0.2587 -0.2422 -0.2442
 -0.2599 -0.2852 -0.3159 -0.3498 -0.3863 -0.4262 -0.4705 -0.5196 -0.5720 -0.6232
 -1.3018 -1.1940 -1.0848 -0.9810 -0.8922 -0.8275 -0.7906 -0.7709 -0.7296 -0.6634
 -0.6014 -0.5510 -0.5089 -0.4713 -0.4366 -0.3604 -0.3007 -0.2623 -0.2462 -0.2484
 -0.2640 -0.2894 -0.3210 -0.3557 -0.3925 -0.4317 -0.4736 -0.5191 -0.5689 -0.6223
 -0.6750
 -1.2592 -1.1597 -1.0614 -0.9641 -0.8711 -0.7888 -0.7222 -0.6725 -0.6402 -0.6179
 -0.5867 -0.5421 -0.4995 -0.4626 -0.4291 -0.3567 -0.3001 -0.2636 -0.2479 -0.2500
 -0.2656 -0.2914 -0.3241 -0.3603 -0.3982 -0.4377 -0.4792 -0.5228 -0.5693 -0.6195
 -0.6740
 -1.2153 -1.1189 -1.0287 -0.9410 -0.8552 -0.7733 -0.6990 -0.6356 -0.5840 -0.5441
 -0.5157 -0.4947 -0.4721 -0.4459 -0.4174 -0.3496 -0.2963 -0.2616 -0.2468 -0.2489
 -0.2647 -0.2910 -0.3250 -0.3633 -0.4033 -0.4441 -0.4862 -0.5293 -0.5741 -0.6217
 -0.6727
 -1.1775 -1.0795 -0.9918 -0.9107 -0.8335 -0.7589 -0.6876 -0.6217 -0.5636 -0.5143
 -0.4735 -0.4415 -0.4174 -0.3992 -0.3834 -0.3385 -0.2903 -0.2575 -0.2432 -0.2450
 -0.2605 -0.2870 -0.3219 -0.3623 -0.4049 -0.4480 -0.4915 -0.5355 -0.5802 -0.6263
 -0.6742
 -1.1499 -1.0449 -0.9555 -0.8757 -0.8033 -0.7360 -0.6718 -0.6103 -0.5529 -0.5009
 -0.4555 -0.4170 -0.3851 -0.3597 -0.3405 -0.3084 -0.2785 -0.2503 -0.2369 -0.2387
 -0.2537 -0.2799 -0.3153 -0.3573 -0.4025 -0.4486 -0.4946 -0.5404 -0.5862 -0.6323
 -0.6783
 -1.1362 -1.0197 -0.9243 -0.8420 -0.7696 -0.7052 -0.6468 -0.5920 -0.5398 -0.4905
 -0.4449 -0.4043 -0.3691 -0.3393 -0.3149 -0.2754 -0.2535 -0.2376 -0.2278
 [Fe/H] =  0.00 [alpha/Fe] =-0.40 BC value = G_RP 
 -1.7584 -1.5625 -1.3913 -1.2471 -1.1116 -0.9919 -0.9017 -0.8247 -0.7561 -0.6954
 -0.6386 -0.5850 -0.5350 -0.4881 -0.4442 -0.3461 -0.2701 -0.2150 -0.1778
 -1.7251 -1.5966 -1.4116 -1.2499 -1.1113 -0.9876 -0.8926 -0.8124 -0.7434 -0.6831
 -0.6279 -0.5765 -0.5286 -0.4837 -0.4413 -0.3472 -0.2725 -0.2206 -0.1937 -0.1898
 -1.6321 -1.5926 -1.4354 -1.2661 -1.1182 -0.9903 -0.8859 -0.8027 -0.7336 -0.6725
 -0.6190 -0.5698 -0.5240 -0.4811 -0.4406 -0.3503 -0.2787 -0.2301 -0.2061 -0.2037
 -0.2178
 -1.4948 -1.4218 -1.4130 -1.2826 -1.1328 -1.0004 -0.8879 -0.7976 -0.7250 -0.6633
 -0.6106 -0.5632 -0.5194 -0.4785 -0.4399 -0.3536 -0.2846 -0.2382 -0.2160 -0.2143
 -0.2281 -0.2526
 -1.3897 -1.2689 -1.2213 -1.2306 -1.1413 -1.0133 -0.8968 -0.7986 -0.7197 -0.6561
 -0.6022 -0.5559 -0.5138 -0.4748 -0.4382 -0.3562 -0.2898 -0.2449 -0.2238 -0.2225
 -0.2360 -0.2599 -0.2905 -0.3245
 -1.3686 -1.2351 -1.1201 -1.0497 -1.0397 -1.0059 -0.9066 -0.8057 -0.7197 -0.6509
 -0.5944 -0.5478 -0.5068 -0.4694 -0.4346 -0.3571 -0.2938 -0.2503 -0.2298 -0.2287
 -0.2419 -0.2655 -0.2960 -0.3305 -0.3680 -0.4088 -0.4543 -0.5051 -0.5585 -0.6106
 -1.3477 -1.2193 -1.0975 -0.9906 -0.9115 -0.8706 -0.8542 -0.8053 -0.7251 -0.6500
 -0.5892 -0.5396 -0.4987 -0.4623 -0.4290 -0.3557 -0.2959 -0.2541 -0.2339 -0.2328
 -0.2460 -0.2694 -0.3000 -0.3350 -0.3726 -0.4127 -0.4561 -0.5032 -0.5545 -0.6089
 -0.6622
 -1.3232 -1.2016 -1.0851 -0.9760 -0.8785 -0.7996 -0.7434 -0.7094 -0.6855 -0.6450
 -0.5869 -0.5335 -0.4900 -0.4540 -0.4215 -0.3518 -0.2955 -0.2557 -0.2361 -0.2348
 -0.2478 -0.2713 -0.3024 -0.3383 -0.3767 -0.4171 -0.4597 -0.5045 -0.5528 -0.6052
 -0.6606
 -1.2974 -1.1787 -1.0678 -0.9640 -0.8673 -0.7800 -0.7057 -0.6464 -0.6019 -0.5707
 -0.5462 -0.5169 -0.4793 -0.4433 -0.4116 -0.3448 -0.2917 -0.2543 -0.2356 -0.2345
 -0.2476 -0.2714 -0.3032 -0.3404 -0.3804 -0.4219 -0.4649 -0.5097 -0.5562 -0.6055
 -0.6584
 -1.2773 -1.1569 -1.0475 -0.9481 -0.8565 -0.7718 -0.6946 -0.6268 -0.5699 -0.5234
 -0.4869 -0.4592 -0.4375 -0.4160 -0.3939 -0.3362 -0.2862 -0.2508 -0.2329 -0.2317
 -0.2445 -0.2684 -0.3008 -0.3391 -0.3810 -0.4243 -0.4686 -0.5138 -0.5602 -0.6081
 -0.6580
 -1.2614 -1.1380 -1.0274 -0.9283 -0.8397 -0.7595 -0.6860 -0.6185 -0.5581 -0.5055
 -0.4610 -0.4242 -0.3946 -0.3713 -0.3529 -0.3163 -0.2774 -0.2446 -0.2276 -0.2263
 -0.2388 -0.2625 -0.2952 -0.3345 -0.3782 -0.4238 -0.4703 -0.5172 -0.5644 -0.6123
 -0.6605
 -1.2496 -1.1221 -1.0088 -0.9091 -0.8198 -0.7412 -0.6713 -0.6078 -0.5496 -0.4966
 -0.4494 -0.4084 -0.3736 -0.3447 -0.2886 -0.2851 -0.2653 -0.2357 -0.2197
 [Fe/H] =  0.25 [alpha/Fe] =-0.40 BC value = G_RP 
 -1.7055 -1.5131 -1.3519 -1.2189 -1.0850 -0.9712 -0.8805 -0.8066 -0.7389 -0.6802
 -0.6245 -0.5722 -0.5235 -0.4782 -0.4361 -0.3420 -0.2678 -0.2121 -0.1725
 -1.7488 -1.5536 -1.3731 -1.2187 -1.0869 -0.9675 -0.8718 -0.7954 -0.7266 -0.6681
 -0.6140 -0.5639 -0.5172 -0.4738 -0.4329 -0.3423 -0.2691 -0.2161 -0.1856 -0.1771
 -1.6094 -1.5855 -1.3992 -1.2365 -1.0946 -0.9703 -0.8674 -0.7863 -0.7179 -0.6578
 -0.6053 -0.5571 -0.5125 -0.4710 -0.4319 -0.3447 -0.2740 -0.2237 -0.1960 -0.1897
