 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value =  R   
 -1.4088 -1.3523 -1.3041 -1.2620 -1.2242 -1.1453 -1.0822 -1.0350 -1.0056 -0.9959
 -1.0035 -1.0207 -1.0409 -1.0611 -1.0801 -1.0982 -1.1158 -1.1329 -1.1504 -1.1691
 -1.1890
 -2.2547 -2.1263 -2.0240 -1.9364 -1.8554 -1.7735 -1.6918 -1.6110 -1.5333 -1.4603
 -1.3934 -1.3348 -1.2849 -1.2425 -1.2053 -1.1274 -1.0666 -1.0224 -0.9947 -0.9841
 -0.9903 -1.0086 -1.0326 -1.0582 -1.0831 -1.1066 -1.1287 -1.1495 -1.1695 -1.1894
 -1.2100
 -2.2648 -2.1053 -1.9868 -1.8945 -1.8160 -1.7405 -1.6651 -1.5898 -1.5159 -1.4454
 -1.3796 -1.3199 -1.2676 -1.2234 -1.1859 -1.1109 -1.0523 -1.0096 -0.9833
 [Fe/H] = -1.00 [alpha/Fe] =-0.40 BC value =  R   
 -3.3877 -3.2603 -3.0230 -2.7739 -2.5322 -2.3257 -2.1726 -2.0457 -1.9309 -1.8249
 -1.7252 -1.6309 -1.5422 -1.4594 -1.3827 -1.2213 -1.1011 -1.0169 -0.9638
 -3.0411 -2.9925 -2.9246 -2.7286 -2.5063 -2.2974 -2.1267 -1.9939 -1.8794 -1.7766
 -1.6806 -1.5905 -1.5061 -1.4278 -1.3559 -1.2065 -1.0974 -1.0222 -0.9748 -0.9478
 -2.8986 -2.7367 -2.6494 -2.6137 -2.4778 -2.2870 -2.1074 -1.9617 -1.8447 -1.7437
 -1.6512 -1.5650 -1.4845 -1.4101 -1.3420 -1.2010 -1.0987 -1.0287 -0.9850 -0.9608
 -0.9487
 -2.8239 -2.6439 -2.4866 -2.3707 -2.3142 -2.2462 -2.1018 -1.9491 -1.8222 -1.7197
 -1.6297 -1.5468 -1.4699 -1.3989 -1.3340 -1.1997 -1.1022 -1.0354 -0.9942 -0.9721
 -0.9617 -0.9581
 -2.7667 -2.5942 -2.4283 -2.2782 -2.1530 -2.0626 -2.0085 -1.9300 -1.8124 -1.7021
 -1.6120 -1.5317 -1.4578 -1.3899 -1.3278 -1.1993 -1.1055 -1.0411 -1.0016 -0.9814
 -0.9731 -0.9709 -0.9730 -0.9782
 -2.7161 -2.5554 -2.3956 -2.2425 -2.1013 -1.9778 -1.8768 -1.8027 -1.7495 -1.6807
 -1.5962 -1.5174 -1.4458 -1.3805 -1.3210 -1.1978 -1.1073 -1.0447 -1.0065 -0.9879
 -0.9822 -0.9825 -0.9861 -0.9927 -1.0013 -1.0135 -1.0311 -1.0555 -1.0862 -1.1187
 -2.6693 -2.5195 -2.3692 -2.2221 -2.0819 -1.9529 -1.8370 -1.7360 -1.6535 -1.5924
 -1.5436 -1.4911 -1.4308 -1.3693 -1.3122 -1.1940 -1.1067 -1.0458 -1.0085 -0.9911
 -0.9878 -0.9915 -0.9979 -1.0063 -1.0166 -1.0279 -1.0422 -1.0616 -1.0879 -1.1211
 -1.1571
 -2.6263 -2.4845 -2.3437 -2.2044 -2.0696 -1.9417 -1.8236 -1.7167 -1.6223 -1.5419
 -1.4769 -1.4280 -1.3866 -1.3436 -1.2971 -1.1870 -1.1030 -1.0437 -1.0069 -0.9903
 -0.9891 -0.9965 -1.0068 -1.0184 -1.0307 -1.0442 -1.0581 -1.0745 -1.0957 -1.1236
 -1.1594
 -2.5934 -2.4501 -2.3167 -2.1851 -2.0562 -1.9331 -1.8170 -1.7094 -1.6117 -1.5250
 -1.4502 -1.3885 -1.3394 -1.2990 -1.2624 -1.1726 -1.0949 -1.0378 -1.0017 -0.9852
 -0.9853 -0.9962 -1.0113 -1.0273 -1.0432 -1.0592 -1.0760 -1.0948 -1.1157 -1.1385
 -1.1630
 -2.5804 -2.4287 -2.2924 -2.1676 -2.0451 -1.9264 -1.8139 -1.7084 -1.6107 -1.5215
 -1.4424 -1.3743 -1.3177 -1.2710 -1.2315 -1.1509 -1.0822 -1.0292 -0.9939 -0.9769
 -0.9768 -0.9898 -1.0093 -1.0305 -1.0512 -1.0713 -1.0910 -1.1104 -1.1303 -1.1514
 -1.1752
 -2.6022 -2.4141 -2.2731 -2.1502 -2.0338 -1.9201 -1.8108 -1.7077 -1.6117 -1.5227
 -1.4416 -1.3697 -1.3081 -1.2567 -1.2135 -1.1298 -1.0661 -1.0168 -0.9836 -0.9664
 -0.9654 -0.9786 -1.0010 -1.0270 -1.0532 -1.0784 -1.1025 -1.1254 -1.1477 -1.1699
 -1.1929
 -2.6679 -2.4333 -2.2675 -2.1376 -2.0215 -1.9127 -1.8085 -1.7076 -1.6130 -1.5250
 -1.4438 -1.3701 -1.3049 -1.2491 -1.2023 -1.1140 -1.0503 -1.0030 -0.9714
 [Fe/H] = -0.75 [alpha/Fe] =-0.40 BC value =  R   
 -3.4399 -3.2390 -2.9712 -2.7198 -2.4829 -2.2782 -2.1256 -2.0034 -1.8952 -1.7925
 -1.6969 -1.6068 -1.5219 -1.4425 -1.3685 -1.2099 -1.0906 -1.0068 -0.9525
 -3.1315 -3.1046 -2.9341 -2.6957 -2.4675 -2.2570 -2.0907 -1.9613 -1.8516 -1.7514
 -1.6589 -1.5721 -1.4908 -1.4149 -1.3445 -1.1964 -1.0872 -1.0115 -0.9632 -0.9355
 -2.9338 -2.8044 -2.7763 -2.6672 -2.4623 -2.2595 -2.0784 -1.9364 -1.8227 -1.7236
 -1.6337 -1.5501 -1.4721 -1.3995 -1.3324 -1.1916 -1.0886 -1.0177 -0.9728 -0.9475
 -0.9354
 -2.8661 -2.6769 -2.5344 -2.4681 -2.4150 -2.2609 -2.0844 -1.9281 -1.8046 -1.7034
 -1.6152 -1.5343 -1.4592 -1.3896 -1.3254 -1.1907 -1.0920 -1.0242 -0.9815 -0.9579
 -0.9473 -0.9442
 -2.8258 -2.6336 -2.4574 -2.3122 -2.2100 -2.1552 -2.0730 -1.9339 -1.7988 -1.6894
 -1.6003 -1.5211 -1.4485 -1.3815 -1.3199 -1.1907 -1.0955 -1.0299 -0.9887 -0.9664
 -0.9575 -0.9558 -0.9585 -0.9646
 -2.7946 -2.6094 -2.4321 -2.2689 -2.1280 -2.0124 -1.9287 -1.8709 -1.7912 -1.6841
 -1.5882 -1.5091 -1.4381 -1.3733 -1.3140 -1.1897 -1.0977 -1.0338 -0.9938 -0.9727
 -0.9655 -0.9659 -0.9703 -0.9776 -0.9881 -1.0024 -1.0212 -1.0454 -1.0754 -1.1097
 -2.7680 -2.5912 -2.4194 -2.2563 -2.1064 -1.9733 -1.8581 -1.7626 -1.6913 -1.6356
 -1.5702 -1.4969 -1.4273 -1.3641 -1.3066 -1.1867 -1.0978 -1.0355 -0.9962 -0.9760
 -0.9704 -0.9736 -0.9806 -0.9898 -1.0011 -1.0148 -1.0313 -1.0519 -1.0780 -1.1118
 -1.1485
 -2.7450 -2.5752 -2.4103 -2.2517 -2.1024 -1.9653 -1.8416 -1.7323 -1.6381 -1.5602
 -1.5001 -1.4513 -1.4029 -1.3503 -1.2968 -1.1813 -1.0953 -1.0345 -0.9958 -0.9760
 -0.9716 -0.9775 -0.9881 -1.0004 -1.0139 -1.0287 -1.0441 -1.0621 -1.0847 -1.1137
 -1.1502
 -2.7320 -2.5595 -2.4004 -2.2473 -2.1015 -1.9655 -1.8403 -1.7264 -1.6249 -1.5359
 -1.4603 -1.3986 -1.3508 -1.3104 -1.2708 -1.1711 -1.0887 -1.0297 -0.9917 -0.9722
 -0.9686 -0.9769 -0.9915 -1.0082 -1.0252 -1.0424 -1.0605 -1.0796 -1.1003 -1.1248
 -1.1534
 -2.7376 -2.5530 -2.3943 -2.2462 -2.1045 -1.9708 -1.8467 -1.7323 -1.6280 -1.5342
 -1.4516 -1.3808 -1.3223 -1.2753 -1.2361 -1.1527 -1.0790 -1.0226 -0.9851 -0.9653
 -0.9616 -0.9712 -0.9892 -1.0105 -1.0322 -1.0534 -1.0744 -1.0953 -1.1166 -1.1393
 -1.1645
 -2.7762 -2.5605 -2.3933 -2.2459 -2.1083 -1.9777 -1.8550 -1.7415 -1.6370 -1.5413
 -1.4549 -1.3788 -1.3136 -1.2596 -1.2150 -1.1302 -1.0638 -1.0117 -0.9758 -0.9559
 -0.9516 -0.9612 -0.9813 -1.0068 -1.0335 -1.0596 -1.0848 -1.1091 -1.1328 -1.1565
 -1.1807
 -2.8649 -2.5957 -2.4047 -2.2503 -2.1130 -1.9853 -1.8649 -1.7520 -1.6478 -1.5519
 -1.4641 -1.3848 -1.3148 -1.2550 -1.2052 -1.1133 -1.0479 -0.9982 -0.9641
 [Fe/H] = -0.50 [alpha/Fe] =-0.40 BC value =  R   
 -3.4639 -3.1921 -2.9168 -2.6714 -2.4491 -2.2479 -2.0938 -1.9693 -1.8636 -1.7641
 -1.6717 -1.5850 -1.5034 -1.4269 -1.3553 -1.1995 -1.0802 -0.9951 -0.9396
 -3.2569 -3.1482 -2.9089 -2.6583 -2.4336 -2.2296 -2.0651 -1.9356 -1.8263 -1.7287
 -1.6388 -1.5549 -1.4761 -1.4025 -1.3337 -1.1868 -1.0765 -0.9996 -0.9502 -0.9215
 -2.9753 -2.9222 -2.8629 -2.6605 -2.4355 -2.2320 -2.0555 -1.9155 -1.8020 -1.7046
 -1.6167 -1.5354 -1.4595 -1.3887 -1.3227 -1.1822 -1.0776 -1.0053 -0.9592 -0.9326
 -0.9201
 -2.8945 -2.7108 -2.6186 -2.5871 -2.4406 -2.2441 -2.0632 -1.9093 -1.7872 -1.6872
 -1.6004 -1.5212 -1.4479 -1.3796 -1.3163 -1.1813 -1.0807 -1.0114 -0.9674 -0.9422
 -0.9309 -0.9281
 -2.8685 -2.6595 -2.4839 -2.3636 -2.3092 -2.2336 -2.0774 -1.9185 -1.7832 -1.6757
 -1.5874 -1.5094 -1.4380 -1.3721 -1.3112 -1.1813 -1.0841 -1.0168 -0.9742 -0.9502
 -0.9400 -0.9384 -0.9418 -0.9490
 -2.8574 -2.6476 -2.4553 -2.2895 -2.1589 -2.0686 -2.0107 -1.9208 -1.7923 -1.6730
 -1.5775 -1.4989 -1.4286 -1.3645 -1.3056 -1.1805 -1.0865 -1.0209 -0.9793 -0.9562
 -0.9470 -0.9471 -0.9520 -0.9601 -0.9710 -0.9859 -1.0063 -1.0332 -1.0657 -1.0989
 -2.8536 -2.6476 -2.4540 -2.2775 -2.1229 -1.9930 -1.8875 -1.8086 -1.7475 -1.6697
 -1.5736 -1.4898 -1.4194 -1.3563 -1.2989 -1.1780 -1.0871 -1.0230 -0.9820 -0.9596
 -0.9515 -0.9534 -0.9607 -0.9707 -0.9830 -0.9980 -1.0156 -1.0376 -1.0659 -1.1006
 -1.1369
 -2.8542 -2.6525 -2.4620 -2.2841 -2.1227 -1.9795 -1.8555 -1.7491 -1.6606 -1.5912
 -1.5339 -1.4726 -1.4086 -1.3471 -1.2909 -1.1735 -1.0852 -1.0227 -0.9822 -0.9601
 -0.9528 -0.9566 -0.9668 -0.9798 -0.9943 -1.0102 -1.0284 -1.0487 -1.0725 -1.1018
 -1.1389
 -2.8649 -2.6605 -2.4712 -2.2955 -2.1329 -1.9855 -1.8538 -1.7375 -1.6357 -1.5480
 -1.4748 -1.4158 -1.3673 -1.3222 -1.2758 -1.1653 -1.0799 -1.0189 -0.9790 -0.9572
 -0.9505 -0.9559 -0.9693 -0.9861 -1.0040 -1.0225 -1.0420 -1.0627 -1.0852 -1.1107
 -1.1416
 -2.8934 -2.6743 -2.4855 -2.3123 -2.1508 -2.0021 -1.8675 -1.7463 -1.6382 -1.5425
 -1.4592 -1.3880 -1.3291 -1.2824 -1.2429 -1.1523 -1.0725 -1.0130 -0.9736 -0.9515
 -0.9449 -0.9511 -0.9669 -0.9877 -1.0099 -1.0321 -1.0544 -1.0769 -1.0999 -1.1244
 -1.1514
 -2.9514 -2.7032 -2.5051 -2.3308 -2.1711 -2.0231 -1.8871 -1.7636 -1.6522 -1.5519
 -1.4626 -1.3846 -1.3176 -1.2620 -1.2167 -1.1305 -1.0598 -1.0041 -0.9655 -0.9433
 -0.9363 -0.9426 -0.9597 -0.9838 -1.0105 -1.0373 -1.0637 -1.0893 -1.1146 -1.1401
 -1.1657
 -3.0575 -2.7573 -2.5364 -2.3540 -2.1927 -2.0457 -1.9100 -1.7853 -1.6719 -1.5690
 -1.4761 -1.3931 -1.3204 -1.2581 -1.2063 -1.1119 -1.0445 -0.9917 -0.9550
 [Fe/H] = -0.25 [alpha/Fe] =-0.40 BC value =  R   
 -3.4548 -3.1535 -2.8764 -2.6368 -2.4210 -2.2256 -2.0722 -1.9426 -1.8356 -1.7399
 -1.6497 -1.5653 -1.4863 -1.4122 -1.3428 -1.1900 -1.0704 -0.9840 -0.9268
 -3.2523 -3.1513 -2.8806 -2.6272 -2.4038 -2.2056 -2.0448 -1.9138 -1.8045 -1.7088
 -1.6206 -1.5386 -1.4621 -1.3903 -1.3231 -1.1775 -1.0658 -0.9869 -0.9359 -0.9060
 -3.0645 -3.0492 -2.8809 -2.6396 -2.4103 -2.2053 -2.0350 -1.8963 -1.7837 -1.6874
 -1.6009 -1.5212 -1.4471 -1.3778 -1.3130 -1.1728 -1.0662 -0.9917 -0.9441 -0.9162
 -0.9029
 -2.9190 -2.7714 -2.7482 -2.6369 -2.4283 -2.2232 -2.0420 -1.8918 -1.7713 -1.6720
 -1.5862 -1.5083 -1.4363 -1.3694 -1.3069 -1.1718 -1.0688 -0.9971 -0.9515 -0.9250
 -0.9126 -0.9098
 -2.8958 -2.6784 -2.5228 -2.4600 -2.4055 -2.2420 -2.0618 -1.9012 -1.7687 -1.6623
 -1.5746 -1.4975 -1.4271 -1.3622 -1.3019 -1.1718 -1.0720 -1.0022 -0.9579 -0.9324
 -0.9207 -0.9187 -0.9226 -0.9304
 -2.9026 -2.6699 -2.4699 -2.3140 -2.2139 -2.1614 -2.0688 -1.9205 -1.7790 -1.6607
 -1.5660 -1.4879 -1.4183 -1.3549 -1.2965 -1.1710 -1.0745 -1.0063 -0.9628 -0.9380
 -0.9270 -0.9261 -0.9312 -0.9402 -0.9523 -0.9687 -0.9905 -1.0187 -1.0523 -1.0863
 -2.9220 -2.6858 -2.4733 -2.2894 -2.1385 -2.0226 -1.9406 -1.8779 -1.7871 -1.6702
 -1.5644 -1.4801 -1.4099 -1.3472 -1.2901 -1.1687 -1.0753 -1.0087 -0.9658 -0.9415
 -0.9312 -0.9314 -0.9384 -0.9490 -0.9623 -0.9784 -0.9977 -1.0217 -1.0516 -1.0872
 -1.1239
 -2.9517 -2.7129 -2.4961 -2.3021 -2.1332 -1.9901 -1.8721 -1.7756 -1.7002 -1.6364
 -1.5622 -1.4768 -1.4026 -1.3393 -1.2828 -1.1644 -1.0739 -1.0090 -0.9665 -0.9424
 -0.9327 -0.9342 -0.9433 -0.9565 -0.9718 -0.9889 -1.0085 -1.0305 -1.0563 -1.0876
 -1.1255
 -2.9886 -2.7438 -2.5258 -2.3276 -2.1502 -1.9952 -1.8617 -1.7474 -1.6497 -1.5672
 -1.4996 -1.4416 -1.3839 -1.3274 -1.2731 -1.1572 -1.0692 -1.0059 -0.9641 -0.9402
 -0.9312 -0.9338 -0.9452 -0.9615 -0.9800 -0.9995 -1.0204 -1.0423 -1.0666 -1.0946
 -1.1273
 -3.0441 -2.7846 -2.5627 -2.3634 -2.1820 -2.0200 -1.8776 -1.7531 -1.6449 -1.5505
 -1.4687 -1.3995 -1.3416 -1.2936 -1.2505 -1.1484 -1.0632 -1.0011 -0.9596 -0.9357
 -0.9266 -0.9300 -0.9431 -0.9624 -0.9846 -1.0076 -1.0310 -1.0550 -1.0799 -1.1058
 -1.1355
 -3.1267 -2.8388 -2.6054 -2.4025 -2.2199 -2.0545 -1.9062 -1.7750 -1.6593 -1.5574
 -1.4678 -1.3898 -1.3227 -1.2664 -1.2206 -1.1305 -1.0537 -0.9938 -0.9528 -0.9286
 -0.9193 -0.9228 -0.9369 -0.9587 -0.9846 -1.0117 -1.0389 -1.0658 -1.0928 -1.1202
 -1.1477
 -3.2514 -2.9151 -2.6594 -2.4465 -2.2603 -2.0933 -1.9423 -1.8063 -1.6852 -1.5775
 -1.4818 -1.3975 -1.3238 -1.2604 -1.2072 -1.1106 -1.0398 -0.9833 -0.9437
 [Fe/H] =  0.00 [alpha/Fe] =-0.40 BC value =  R   
 -3.3780 -3.0790 -2.8173 -2.5935 -2.3827 -2.1949 -2.0490 -1.9239 -1.8141 -1.7191
 -1.6307 -1.5479 -1.4708 -1.3986 -1.3310 -1.1812 -1.0636 -0.9755 -0.9129
 -3.3138 -3.1075 -2.8334 -2.5891 -2.3744 -2.1800 -2.0266 -1.8968 -1.7863 -1.6915
 -1.6045 -1.5239 -1.4489 -1.3788 -1.3129 -1.1687 -1.0555 -0.9738 -0.9205 -0.8889
 -3.1866 -3.0944 -2.8594 -2.6090 -2.3839 -2.1837 -2.0161 -1.8808 -1.7682 -1.6722
 -1.5866 -1.5080 -1.4351 -1.3671 -1.3034 -1.1639 -1.0551 -0.9775 -0.9276 -0.8983
 -0.8840
 -3.0166 -2.8819 -2.8324 -2.6324 -2.4075 -2.2031 -2.0238 -1.8764 -1.7574 -1.6583
 -1.5732 -1.4960 -1.4250 -1.3591 -1.2975 -1.1626 -1.0571 -0.9821 -0.9341 -0.9062
 -0.8926 -0.8894
 -2.9057 -2.6986 -2.6005 -2.5753 -2.4257 -2.2282 -2.0451 -1.8859 -1.7553 -1.6498
 -1.5625 -1.4860 -1.4163 -1.3522 -1.2926 -1.1624 -1.0600 -0.9867 -0.9399 -0.9128
 -0.8998 -0.8970 -0.9013 -0.9096
 -2.9243 -2.6790 -2.4845 -2.3599 -2.3122 -2.2314 -2.0691 -1.9070 -1.7652 -1.6489
 -1.5548 -1.4771 -1.4080 -1.3451 -1.2872 -1.1616 -1.0624 -0.9907 -0.9445 -0.9180
 -0.9055 -0.9033 -0.9084 -0.9181 -0.9314 -0.9486 -0.9717 -1.0019 -1.0365 -1.0715
 -2.9675 -2.7049 -2.4810 -2.2988 -2.1640 -2.0790 -2.0218 -1.9216 -1.7854 -1.6590
 -1.5541 -1.4701 -1.4001 -1.3376 -1.2808 -1.1592 -1.0634 -0.9934 -0.9477 -0.9215
 -0.9095 -0.9080 -0.9143 -0.9253 -0.9393 -0.9564 -0.9773 -1.0031 -1.0347 -1.0715
 -1.1089
 -3.0261 -2.7523 -2.5131 -2.3085 -2.1387 -2.0040 -1.9005 -1.8236 -1.7569 -1.6689
 -1.5635 -1.4691 -1.3937 -1.3304 -1.2737 -1.1548 -1.0622 -0.9941 -0.9490 -0.9228
 -0.9112 -0.9107 -0.9183 -0.9312 -0.9471 -0.9651 -0.9858 -1.0093 -1.0371 -1.0707
 -1.1097
 -3.0908 -2.8095 -2.5615 -2.3437 -2.1564 -1.9990 -1.8692 -1.7620 -1.6733 -1.6004
 -1.5352 -1.4647 -1.3888 -1.3227 -1.2654 -1.1479 -1.0578 -0.9917 -0.9473 -0.9214
 -0.9104 -0.9108 -0.9199 -0.9351 -0.9536 -0.9738 -0.9957 -1.0196 -1.0457 -1.0755
 -1.1105
 -3.1707 -2.8789 -2.6221 -2.3970 -2.1984 -2.0266 -1.8807 -1.7572 -1.6524 -1.5621
 -1.4848 -1.4190 -1.3610 -1.3060 -1.2547 -1.1409 -1.0525 -0.9877 -0.9438 -0.9179
 -0.9069 -0.9079 -0.9183 -0.9356 -0.9570 -0.9802 -1.0045 -1.0298 -1.0565 -1.0851
 -1.1164
 -3.2741 -2.9610 -2.6902 -2.4578 -2.2529 -2.0718 -1.9141 -1.7784 -1.6619 -1.5613
 -1.4736 -1.3974 -1.3316 -1.2752 -1.2276 -1.1287 -1.0451 -0.9815 -0.9380 -0.9119
 -0.9006 -0.9018 -0.9131 -0.9322 -0.9564 -0.9830 -1.0107 -1.0388 -1.0673 -1.0967
 -1.1266
 -3.4011 -3.0557 -2.7674 -2.5243 -2.3128 -2.1266 -1.9613 -1.8160 -1.6898 -1.5800
 -1.4842 -1.4005 -1.3273 -1.2639 -1.1841 -1.1113 -1.0356 -0.9731 -0.9299
 [Fe/H] =  0.25 [alpha/Fe] =-0.40 BC value =  R   
 -3.3272 -3.0291 -2.7767 -2.5656 -2.3558 -2.1746 -2.0275 -1.9053 -1.7960 -1.7023
 -1.6144 -1.5326 -1.4565 -1.3858 -1.3197 -1.1725 -1.0551 -0.9651 -0.8987
 -3.3608 -3.0675 -2.7957 -2.5585 -2.3515 -2.1621 -2.0073 -1.8814 -1.7707 -1.6770
 -1.5905 -1.5106 -1.4366 -1.3676 -1.3029 -1.1602 -1.0457 -0.9611 -0.9046 -0.8707
 -3.1678 -3.0973 -2.8254 -2.5816 -2.3627 -2.1665 -2.0005 -1.8673 -1.7547 -1.6594
 -1.5741 -1.4959 -1.4238 -1.3568 -1.2939 -1.1553 -1.0445 -0.9635 -0.9103 -0.8791
 -0.8635
