 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value =  I   
 -0.5829 -0.5366 -0.4931 -0.4521 -0.4135 -0.3302 -0.2727 -0.2434 -0.2386 -0.2526
 -0.2794 -0.3123 -0.3489 -0.3888
 -1.1038 -1.0223 -0.9368 -0.8536 -0.7822 -0.7292 -0.7011 -0.6935 -0.6699 -0.6206
 -0.5708 -0.5267 -0.4857 -0.4472 -0.4109 -0.3324 -0.2779 -0.2502 -0.2458 -0.2595
 -0.2863 -0.3198 -0.3564 -0.3958 -0.4382 -0.4840 -0.5337 -0.5871 -0.6437 -0.7017
 -1.0370 -0.9677 -0.8942 -0.8188 -0.7457 -0.6810 -0.6280 -0.5893 -0.5682 -0.5588
 -0.5412 -0.5101 -0.4746 -0.4393 -0.4053 -0.3316 -0.2801 -0.2540 -0.2499 -0.2636
 -0.2904 -0.3249 -0.3627 -0.4023 -0.4441 -0.4883 -0.5351 -0.5853 -0.6394 -0.6977
 -0.7560
 -0.9696 -0.9068 -0.8442 -0.7797 -0.7145 -0.6514 -0.5941 -0.5455 -0.5063 -0.4772
 -0.4602 -0.4505 -0.4384 -0.4195 -0.3943 -0.3277 -0.2794 -0.2547 -0.2511 -0.2644
 -0.2913 -0.3270 -0.3667 -0.4077 -0.4498 -0.4935 -0.5387 -0.5861 -0.6369 -0.6917
 -0.7510
 -0.9071 -0.8444 -0.7870 -0.7316 -0.6762 -0.6208 -0.5671 -0.5177 -0.4747 -0.4383
 -0.4088 -0.3871 -0.3732 -0.3640 -0.3547 -0.3176 -0.2748 -0.2521 -0.2490 -0.2622
 -0.2890 -0.3260 -0.3680 -0.4116 -0.4554 -0.4997 -0.5452 -0.5918 -0.6401 -0.6914
 -0.7456
 -0.8541 -0.7889 -0.7307 -0.6788 -0.6306 -0.5838 -0.5376 -0.4926 -0.4509 -0.4137
 -0.3815 -0.3544 -0.3326 -0.3162 -0.3047 -0.2864 -0.2651 -0.2463 -0.2437 -0.2564
 -0.2826 -0.3199 -0.3642 -0.4108 -0.4574 -0.5037 -0.5499 -0.5964 -0.6436 -0.6922
 -0.7430
 -0.8144 -0.7427 -0.6813 -0.6275 -0.5804 -0.5390 -0.5000 -0.4620 -0.4252 -0.3906
 -0.3594 -0.3320 -0.3083 -0.2886 -0.2726 -0.2494 -0.2406 -0.2352 -0.2354 -0.2479
 -0.2732 -0.3100 -0.3556 -0.4052 -0.4553 -0.5045 -0.5530 -0.6007 -0.6482 -0.6960
 -0.7444
 -0.7920 -0.7094 -0.6421 -0.5838 -0.5334 -0.4913 -0.4556 -0.4234 -0.3929 -0.3634
 -0.3355 -0.3102 -0.2877 -0.2682 -0.2514 -0.2229 -0.2135 -0.2154 -0.2231
 [Fe/H] = -0.50 [alpha/Fe] =-0.40 BC value =  I   
 -1.6933 -1.5177 -1.3397 -1.1892 -1.0607 -0.9475 -0.8618 -0.7909 -0.7293 -0.6670
 -0.6093 -0.5550 -0.5037 -0.4554 -0.4098 -0.3089 -0.2319 -0.1860 -0.1690
 -1.5453 -1.4973 -1.3439 -1.1849 -1.0519 -0.9385 -0.8497 -0.7782 -0.7145 -0.6547
 -0.5996 -0.5481 -0.4995 -0.4536 -0.4102 -0.3153 -0.2446 -0.2027 -0.1910 -0.2036
 -1.3271 -1.3224 -1.3109 -1.1880 -1.0505 -0.9347 -0.8403 -0.7659 -0.7023 -0.6440
 -0.5914 -0.5425 -0.4965 -0.4531 -0.4120 -0.3220 -0.2557 -0.2177 -0.2073 -0.2191
 -0.2455
 -1.2529 -1.1523 -1.1151 -1.1251 -1.0488 -0.9351 -0.8354 -0.7551 -0.6905 -0.6336
 -0.5829 -0.5364 -0.4929 -0.4519 -0.4130 -0.3276 -0.2648 -0.2294 -0.2200 -0.2312
 -0.2566 -0.2899
 -1.2073 -1.0975 -1.0012 -0.9421 -0.9347 -0.9144 -0.8334 -0.7487 -0.6793 -0.6230
 -0.5732 -0.5288 -0.4877 -0.4490 -0.4124 -0.3315 -0.2717 -0.2383 -0.2297 -0.2406
 -0.2653 -0.2981 -0.3352 -0.3759
 -1.1609 -1.0603 -0.9610 -0.8721 -0.8057 -0.7709 -0.7631 -0.7333 -0.6714 -0.6117
 -0.5623 -0.5193 -0.4803 -0.4438 -0.4094 -0.3332 -0.2763 -0.2446 -0.2367 -0.2474
 -0.2716 -0.3043 -0.3414 -0.3815 -0.4247 -0.4714 -0.5222 -0.5775 -0.6360 -0.6933
 -1.1100 -1.0201 -0.9294 -0.8411 -0.7616 -0.6966 -0.6501 -0.6247 -0.6138 -0.5906
 -0.5488 -0.5075 -0.4705 -0.4361 -0.4038 -0.3324 -0.2787 -0.2485 -0.2410 -0.2515
 -0.2754 -0.3085 -0.3463 -0.3867 -0.4293 -0.4747 -0.5229 -0.5744 -0.6299 -0.6889
 -0.7476
 -1.0578 -0.9741 -0.8930 -0.8131 -0.7366 -0.6662 -0.6064 -0.5589 -0.5246 -0.5043
 -0.4930 -0.4775 -0.4532 -0.4245 -0.3953 -0.3289 -0.2783 -0.2497 -0.2426 -0.2528
 -0.2766 -0.3100 -0.3491 -0.3906 -0.4338 -0.4786 -0.5257 -0.5748 -0.6267 -0.6824
 -0.7422
 -1.0098 -0.9265 -0.8495 -0.7776 -0.7085 -0.6428 -0.5819 -0.5287 -0.4846 -0.4496
 -0.4237 -0.4073 -0.3969 -0.3867 -0.3727 -0.3213 -0.2746 -0.2479 -0.2414 -0.2516
 -0.2751 -0.3090 -0.3497 -0.3934 -0.4380 -0.4835 -0.5302 -0.5783 -0.6282 -0.6805
 -0.7364
 -0.9710 -0.8845 -0.8070 -0.7376 -0.6748 -0.6158 -0.5600 -0.5081 -0.4619 -0.4225
 -0.3899 -0.3639 -0.3445 -0.3313 -0.3223 -0.3007 -0.2680 -0.2435 -0.2375 -0.2471
 -0.2701 -0.3040 -0.3459 -0.3920 -0.4390 -0.4862 -0.5336 -0.5815 -0.6303 -0.6805
 -0.7327
 -0.9449 -0.8518 -0.7706 -0.6987 -0.6365 -0.5821 -0.5322 -0.4853 -0.4418 -0.4024
 -0.3682 -0.3393 -0.3155 -0.2965 -0.2820 -0.2618 -0.2491 -0.2353 -0.2307 -0.2402
 -0.2624 -0.2958 -0.3383 -0.3863 -0.4363 -0.4861 -0.5356 -0.5846 -0.6335 -0.6828
 -0.7326
 -0.9356 -0.8313 -0.7439 -0.6673 -0.6009 -0.5451 -0.4980 -0.4560 -0.4173 -0.3813
 -0.3485 -0.3197 -0.2950 -0.2743 -0.2573 -0.2298 -0.2200 -0.2182 -0.2206
 [Fe/H] = -0.25 [alpha/Fe] =-0.40 BC value =  I   
 -1.6648 -1.4682 -1.2936 -1.1532 -1.0342 -0.9290 -0.8463 -0.7732 -0.7117 -0.6538
 -0.5985 -0.5464 -0.4978 -0.4523 -0.4095 -0.3141 -0.2389 -0.1879 -0.1656
 -1.5294 -1.4865 -1.3086 -1.1510 -1.0233 -0.9173 -0.8330 -0.7615 -0.6991 -0.6417
 -0.5887 -0.5394 -0.4932 -0.4498 -0.4088 -0.3184 -0.2483 -0.2029 -0.1852 -0.1929
 -1.3923 -1.4161 -1.3171 -1.1620 -1.0233 -0.9099 -0.8220 -0.7495 -0.6875 -0.6309
 -0.5802 -0.5334 -0.4896 -0.4485 -0.4096 -0.3234 -0.2570 -0.2153 -0.2000 -0.2077
 -0.2318
 -1.2745 -1.1977 -1.2130 -1.1596 -1.0318 -0.9118 -0.8149 -0.7389 -0.6761 -0.6205
 -0.5714 -0.5269 -0.4855 -0.4466 -0.4098 -0.3279 -0.2643 -0.2252 -0.2115 -0.2190
 -0.2421 -0.2750
 -1.2358 -1.1157 -1.0309 -1.0143 -1.0062 -0.9161 -0.8149 -0.7310 -0.6654 -0.6104
 -0.5618 -0.5191 -0.4798 -0.4432 -0.4085 -0.3311 -0.2703 -0.2330 -0.2204 -0.2279
 -0.2500 -0.2820 -0.3196 -0.3609
 -1.2047 -1.0854 -0.9767 -0.8914 -0.8459 -0.8393 -0.8056 -0.7291 -0.6570 -0.5997
 -0.5514 -0.5097 -0.4723 -0.4377 -0.4052 -0.3324 -0.2746 -0.2388 -0.2269 -0.2343
 -0.2558 -0.2873 -0.3245 -0.3653 -0.4094 -0.4572 -0.5094 -0.5661 -0.6255 -0.6833
 -1.1707 -1.0592 -0.9526 -0.8557 -0.7749 -0.7179 -0.6885 -0.6763 -0.6446 -0.5902
 -0.5404 -0.4987 -0.4627 -0.4300 -0.3995 -0.3313 -0.2769 -0.2427 -0.2312 -0.2385
 -0.2596 -0.2906 -0.3280 -0.3689 -0.4125 -0.4589 -0.5084 -0.5615 -0.6186 -0.6785
 -0.7374
 -1.1373 -1.0296 -0.9292 -0.8356 -0.7500 -0.6766 -0.6188 -0.5780 -0.5543 -0.5406
 -0.5190 -0.4848 -0.4507 -0.4198 -0.3912 -0.3277 -0.2767 -0.2444 -0.2332 -0.2403
 -0.2610 -0.2919 -0.3298 -0.3716 -0.4154 -0.4613 -0.5097 -0.5605 -0.6142 -0.6712
 -0.7317
 -1.1060 -0.9982 -0.9008 -0.8122 -0.7307 -0.6565 -0.5912 -0.5373 -0.4954 -0.4648
 -0.4451 -0.4326 -0.4189 -0.4002 -0.3779 -0.3207 -0.2734 -0.2431 -0.2327 -0.2396
 -0.2603 -0.2913 -0.3300 -0.3732 -0.4183 -0.4647 -0.5127 -0.5621 -0.6136 -0.6678
 -0.7252
 -1.0835 -0.9727 -0.8738 -0.7864 -0.7087 -0.6384 -0.5745 -0.5175 -0.4692 -0.4298
 -0.3987 -0.3755 -0.3598 -0.3493 -0.3402 -0.3087 -0.2678 -0.2396 -0.2298 -0.2364
 -0.2565 -0.2874 -0.3267 -0.3713 -0.4183 -0.4660 -0.5146 -0.5639 -0.6143 -0.6667
 -0.7203
 -1.0732 -0.9553 -0.8523 -0.7616 -0.6834 -0.6158 -0.5555 -0.5009 -0.4521 -0.4098
 -0.3743 -0.3455 -0.3226 -0.3054 -0.2932 -0.2752 -0.2557 -0.2332 -0.2243 -0.2307
 -0.2503 -0.2808 -0.3202 -0.3660 -0.4151 -0.4651 -0.5152 -0.5654 -0.6158 -0.6669
 -0.7184
 -1.0786 -0.9494 -0.8397 -0.7437 -0.6606 -0.5907 -0.5318 -0.4803 -0.4343 -0.3930
 -0.3567 -0.3258 -0.3003 -0.2795 -0.2630 -0.2383 -0.2278 -0.2205 -0.2161
 [Fe/H] =  0.00 [alpha/Fe] =-0.40 BC value =  I   
 -1.6155 -1.4204 -1.2565 -1.1261 -1.0091 -0.9075 -0.8295 -0.7603 -0.6971 -0.6406
 -0.5873 -0.5370 -0.4902 -0.4466 -0.4059 -0.3157 -0.2464 -0.1966 -0.1636
 -1.5830 -1.4532 -1.2718 -1.1212 -1.0000 -0.8964 -0.8171 -0.7471 -0.6844 -0.6287
 -0.5773 -0.5295 -0.4851 -0.4435 -0.4045 -0.3183 -0.2500 -0.2029 -0.1802 -0.1822
 -1.4911 -1.4519 -1.2954 -1.1322 -0.9980 -0.8895 -0.8040 -0.7343 -0.6733 -0.6176
 -0.5684 -0.5230 -0.4809 -0.4415 -0.4045 -0.3220 -0.2567 -0.2127 -0.1929 -0.1961
 -0.2172
 -1.3552 -1.2843 -1.2767 -1.1487 -1.0068 -0.8895 -0.7962 -0.7230 -0.6618 -0.6070
 -0.5594 -0.5162 -0.4763 -0.4391 -0.4041 -0.3257 -0.2628 -0.2208 -0.2028 -0.2065
 -0.2267 -0.2584
 -1.2513 -1.1339 -1.0895 -1.1008 -1.0154 -0.8962 -0.7946 -0.7144 -0.6509 -0.5972
 -0.5496 -0.5082 -0.4704 -0.4353 -0.4024 -0.3284 -0.2681 -0.2276 -0.2106 -0.2145
 -0.2339 -0.2645 -0.3021 -0.3439
 -1.2317 -1.0998 -0.9901 -0.9245 -0.9180 -0.8889 -0.7986 -0.7113 -0.6416 -0.5867
 -0.5393 -0.4987 -0.4627 -0.4296 -0.3987 -0.3295 -0.2722 -0.2331 -0.2166 -0.2204
 -0.2393 -0.2689 -0.3058 -0.3473 -0.3922 -0.4409 -0.4943 -0.5527 -0.6130 -0.6716
 -1.2158 -1.0846 -0.9659 -0.8656 -0.7930 -0.7576 -0.7468 -0.7061 -0.6377 -0.5768
 -0.5289 -0.4880 -0.4531 -0.4217 -0.3928 -0.3282 -0.2745 -0.2370 -0.2209 -0.2244
 -0.2428 -0.2718 -0.3083 -0.3495 -0.3938 -0.4412 -0.4922 -0.5470 -0.6053 -0.6661
 -0.7255
 -1.2010 -1.0713 -0.9532 -0.8483 -0.7582 -0.6869 -0.6381 -0.6115 -0.5954 -0.5645
 -0.5181 -0.4767 -0.4417 -0.4118 -0.3845 -0.3244 -0.2744 -0.2390 -0.2233 -0.2266
 -0.2445 -0.2731 -0.3095 -0.3509 -0.3953 -0.4420 -0.4914 -0.5434 -0.5988 -0.6578
 -0.7193
 -1.1911 -1.0580 -0.9399 -0.8354 -0.7436 -0.6640 -0.5981 -0.5474 -0.5115 -0.4887
 -0.4729 -0.4531 -0.4259 -0.3983 -0.3729 -0.3173 -0.2711 -0.2382 -0.2235 -0.2267
 -0.2445 -0.2730 -0.3096 -0.3516 -0.3967 -0.4437 -0.4927 -0.5438 -0.5969 -0.6527
 -0.7119
 -1.1872 -1.0504 -0.9297 -0.8236 -0.7318 -0.6519 -0.5824 -0.5233 -0.4755 -0.4382
 -0.4107 -0.3918 -0.3786 -0.3661 -0.3518 -0.3079 -0.2659 -0.2354 -0.2215 -0.2245
 -0.2418 -0.2701 -0.3068 -0.3495 -0.3957 -0.4436 -0.4929 -0.5435 -0.5955 -0.6493
 -0.7052
 -1.1888 -1.0491 -0.9247 -0.8143 -0.7196 -0.6393 -0.5702 -0.5099 -0.4580 -0.4146
 -0.3796 -0.3522 -0.3314 -0.3166 -0.3061 -0.2855 -0.2571 -0.2299 -0.2171 -0.2200
 -0.2368 -0.2647 -0.3014 -0.3446 -0.3921 -0.4416 -0.4922 -0.5434 -0.5952 -0.6480
 -0.7016
 -1.1958 -1.0540 -0.9247 -0.8112 -0.7108 -0.6264 -0.5561 -0.4964 -0.4447 -0.3998
 -0.3616 -0.3301 -0.3047 -0.2847 -0.2358 -0.2501 -0.2447 -0.2217 -0.2103
 [Fe/H] =  0.25 [alpha/Fe] =-0.40 BC value =  I   
 -1.5638 -1.3729 -1.2197 -1.1005 -0.9855 -0.8890 -0.8103 -0.7439 -0.6819 -0.6274
 -0.5754 -0.5263 -0.4808 -0.4387 -0.3998 -0.3138 -0.2467 -0.1971 -0.1625
 -1.6066 -1.4099 -1.2337 -1.0914 -0.9776 -0.8781 -0.7980 -0.7313 -0.6691 -0.6153
 -0.5652 -0.5185 -0.4752 -0.4351 -0.3976 -0.3151 -0.2492 -0.2019 -0.1757 -0.1721
 -1.4686 -1.4431 -1.2567 -1.1019 -0.9750 -0.8707 -0.7868 -0.7189 -0.6586 -0.6041
 -0.5560 -0.5116 -0.4707 -0.4326 -0.3969 -0.3180 -0.2544 -0.2095 -0.1860 -0.1845
 -0.2019
