 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value = F555W
 -4.3913 -4.0501 -3.8029 -3.5288 -3.2255 -2.9762 -2.8327 -2.7444 -2.6411 -2.5011
 -2.3441 -2.1744 -2.0052 -1.8466 -1.6947 -1.3544 -1.0723 -0.8549 -0.6827
 -3.9956 -3.5953 -3.2962 -3.0505 -2.8489 -2.6869 -2.5552 -2.4415 -2.3341 -2.2247
 -2.1073 -1.9769 -1.8338 -1.6883 -1.5509 -1.2533 -1.0128 -0.8257 -0.6819 -0.5747
 -3.7260 -3.3022 -2.9772 -2.7387 -2.5740 -2.4470 -2.3283 -2.2162 -2.1134 -2.0176
 -1.9199 -1.8148 -1.6954 -1.5657 -1.4409 -1.1754 -0.9667 -0.8044 -0.6818 -0.5877
 -0.5123
 -3.5825 -3.1708 -2.8459 -2.5934 -2.4008 -2.2565 -2.1520 -2.0685 -1.9790 -1.8798
 -1.7819 -1.6881 -1.5900 -1.4788 -1.3647 -1.1207 -0.9340 -0.7910 -0.6823 -0.5974
 -0.5283 -0.4698
 -3.4781 -3.0903 -2.7791 -2.5307 -2.3325 -2.1750 -2.0497 -1.9486 -1.8655 -1.7878
 -1.6993 -1.6031 -1.5109 -1.4153 -1.3130 -1.0845 -0.9114 -0.7820 -0.6850 -0.6086
 -0.5455 -0.4913 -0.4434 -0.4003
 -3.3707 -3.0160 -2.7270 -2.4913 -2.2976 -2.1372 -2.0035 -1.8912 -1.7948 -1.7087
 -1.6280 -1.5450 -1.4576 -1.3705 -1.2771 -1.0613 -0.8962 -0.7748 -0.6864 -0.6184
 -0.5618 -0.5127 -0.4687 -0.4286 -0.3915 -0.3576 -0.3274 -0.3042 -0.2908 -0.2880
 -3.2486 -2.9305 -2.6683 -2.4509 -2.2680 -2.1119 -1.9771 -1.8596 -1.7566 -1.6642
 -1.5784 -1.4958 -1.4137 -1.3344 -1.2516 -1.0474 -0.8863 -0.7686 -0.6850 -0.6238
 -0.5744 -0.5314 -0.4925 -0.4564 -0.4224 -0.3905 -0.3613 -0.3352 -0.3166 -0.3092
 -0.3128
 -3.1191 -2.8343 -2.5983 -2.4007 -2.2319 -2.0845 -1.9536 -1.8363 -1.7305 -1.6350
 -1.5468 -1.4632 -1.3823 -1.3037 -1.2280 -1.0390 -0.8813 -0.7638 -0.6813 -0.6238
 -0.5808 -0.5446 -0.5119 -0.4813 -0.4519 -0.4235 -0.3965 -0.3718 -0.3505 -0.3359
 -0.3342
 -2.9868 -2.7320 -2.5182 -2.3384 -2.1836 -2.0467 -1.9230 -1.8096 -1.7054 -1.6094
 -1.5205 -1.4372 -1.3575 -1.2803 -1.2065 -1.0286 -0.8773 -0.7603 -0.6764 -0.6194
 -0.5800 -0.5501 -0.5244 -0.5004 -0.4770 -0.4536 -0.4306 -0.4084 -0.3879 -0.3709
 -0.3609
 -2.8680 -2.6392 -2.4410 -2.2732 -2.1293 -2.0019 -1.8861 -1.7786 -1.6782 -1.5844
 -1.4967 -1.4145 -1.3366 -1.2621 -1.1903 -1.0203 -0.8742 -0.7589 -0.6738 -0.6147
 -0.5755 -0.5489 -0.5293 -0.5123 -0.4959 -0.4790 -0.4617 -0.4441 -0.4267 -0.4106
 -0.3954
 -2.7669 -2.5570 -2.3714 -2.2101 -2.0712 -1.9502 -1.8410 -1.7397 -1.6443 -1.5544
 -1.4694 -1.3894 -1.3140 -1.2423 -1.1735 -1.0117 -0.8700 -0.7565 -0.6713 -0.6105
 -0.5697 -0.5435 -0.5270 -0.5157 -0.5063 -0.4967 -0.4863 -0.4748 -0.4624 -0.4499
 -0.4384
 -2.6835 -2.4854 -2.3109 -2.1540 -2.0167 -1.8968 -1.7905 -1.6937 -1.6031 -1.5176
 -1.4365 -1.3598 -1.2874 -1.2189 -1.1561 -1.0028 -0.8647 -0.7531 -0.6689
 [Fe/H] = -2.00 [alpha/Fe] = 0.40 BC value = F555W
 -5.2613 -4.7596 -4.3247 -3.9512 -3.6321 -3.3517 -3.0947 -2.8517 -2.6289 -2.4318
 -2.2508 -2.0782 -1.9118 -1.7563 -1.6015 -1.2983 -1.0489 -0.8465 -0.6906
 -4.8593 -4.3501 -3.9088 -3.5362 -3.2257 -2.9660 -2.7439 -2.5428 -2.3629 -2.2024
 -2.0533 -1.9072 -1.7599 -1.6172 -1.4856 -1.2089 -0.9901 -0.8153 -0.6793 -0.5746
 -4.4543 -3.9433 -3.5246 -3.2287 -2.9452 -2.7049 -2.5015 -2.3251 -2.1700 -2.0325
