 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value = G_BP 
 -0.3579 -0.3161 -0.2827 -0.2540 -0.2278 -0.2031 -0.1796 -0.1575 -0.1372 -0.1199
 -0.1083
 -3.4989 -3.1237 -2.7945 -2.5126 -2.2747 -2.0739 -1.9022 -1.7531 -1.6220 -1.5060
 -1.4026 -1.3097 -1.2244 -1.1443 -1.0686 -0.8902 -0.7274 -0.5925 -0.4894 -0.4122
 -0.3559 -0.3157 -0.2863 -0.2630 -0.2428 -0.2239 -0.2060 -0.1886 -0.1720 -0.1568
 -0.1426
 -3.3867 -3.0579 -2.7602 -2.4980 -2.2718 -2.0778 -1.9098 -1.7620 -1.6302 -1.5116
 -1.4044 -1.3074 -1.2189 -1.1371 -1.0602 -0.8832 -0.7259 -0.5934 -0.4891 -0.4106
 -0.3531 -0.3125 -0.2847 -0.2653 -0.2504 -0.2377 -0.2259 -0.2143 -0.2027 -0.1916
 -0.1815
 -3.2706 -2.9846 -2.7229 -2.4839 -2.2689 -2.0793 -1.9145 -1.7684 -1.6367 -1.5171
 -1.4077 -1.3077 -1.2162 -1.1323 -1.0586 -0.8769 -0.7229 -0.5951 -0.4896
 [Fe/H] = -1.50 [alpha/Fe] = 0.40 BC value = G_BP 
 -5.7904 -5.3864 -5.0002 -4.6271 -4.2693 -3.8970 -3.4778 -3.0186 -2.6259 -2.3124
 -2.0630 -1.8596 -1.6876 -1.5384 -1.4058 -1.1276 -0.8996 -0.7063 -0.5452
 -5.4070 -4.9633 -4.5445 -4.1535 -3.7880 -3.4397 -3.0818 -2.7118 -2.3931 -2.1312
 -1.9163 -1.7350 -1.5766 -1.4355 -1.3092 -1.0461 -0.8373 -0.6653 -0.5217 -0.4038
 -5.1121 -4.6538 -4.2196 -3.8177 -3.4529 -3.1227 -2.8131 -2.5051 -2.2326 -2.0041
 -1.8134 -1.6500 -1.5039 -1.3697 -1.2475 -0.9932 -0.7957 -0.6372 -0.5067 -0.3991
 -0.3112
 -4.7739 -4.3000 -3.9140 -3.5503 -3.2081 -2.8945 -2.6129 -2.3503 -2.1122 -1.9077
 -1.7349 -1.5866 -1.4533 -1.3278 -1.2098 -0.9608 -0.7696 -0.6194 -0.4981 -0.3988
 -0.3175 -0.2495
 -4.4995 -3.9950 -3.5742 -3.2221 -2.9245 -2.6696 -2.4432 -2.2242 -2.0176 -1.8330
 -1.6731 -1.5354 -1.4135 -1.2988 -1.1869 -0.9422 -0.7542 -0.6089 -0.4939 -0.4012
 -0.3257 -0.2629 -0.2087 -0.1611
 -4.4084 -3.8589 -3.3938 -3.0090 -2.6943 -2.4363 -2.2259 -2.0539 -1.9053 -1.7657
 -1.6272 -1.4976 -1.3808 -1.2746 -1.1715 -0.9325 -0.7457 -0.6029 -0.4921 -0.4043
 -0.3342 -0.2764 -0.2267 -0.1828 -0.1433 -0.1076 -0.0760 -0.0492 -0.0289 -0.0195
 -4.4139 -3.8342 -3.3383 -2.9289 -2.5960 -2.3267 -2.1083 -1.9292 -1.7810 -1.6591
 -1.5567 -1.4588 -1.3572 -1.2560 -1.1585 -0.9282 -0.7416 -0.5996 -0.4911 -0.4069
 -0.3411 -0.2883 -0.2436 -0.2041 -0.1682 -0.1354 -0.1058 -0.0797 -0.0581 -0.0442
 -0.0417
 -4.4520 -3.8630 -3.3503 -2.9215 -2.5723 -2.2908 -2.0634 -1.8780 -1.7256 -1.5982
 -1.4901 -1.3975 -1.3149 -1.2325 -1.1462 -0.9269 -0.7404 -0.5979 -0.4900 -0.4079
 -0.3438 -0.2968 -0.2572 -0.2228 -0.1916 -0.1626 -0.1361 -0.1111 -0.0897 -0.0746
 -0.0675
 -4.4612 -3.8899 -3.3776 -2.9441 -2.5854 -2.2942 -2.0584 -1.8657 -1.7067 -1.5739
 -1.4609 -1.3624 -1.2747 -1.1952 -1.1200 -0.9235 -0.7395 -0.5957 -0.4876 -0.4062
 -0.3454 -0.3003 -0.2655 -0.2366 -0.2108 -0.1868 -0.1645 -0.1436 -0.1247 -0.1087
 -0.0977
 -4.4281 -3.8918 -3.4062 -2.9801 -2.6213 -2.3251 -2.0828 -1.8830 -1.7168 -1.5767
 -1.4569 -1.3528 -1.2601 -1.1758 -1.0981 -0.9171 -0.7424 -0.5970 -0.4871 -0.4049
 -0.3442 -0.3004 -0.2689 -0.2450 -0.2249 -0.2066 -0.1897 -0.1734 -0.1581 -0.1444
 -0.1317
 -4.3536 -3.8656 -3.4173 -3.0105 -2.6608 -2.3657 -2.1198 -1.9149 -1.7426 -1.5957
 -1.4688 -1.3578 -1.2594 -1.1708 -1.0894 -0.9081 -0.7439 -0.6001 -0.4877 -0.4037
 -0.3419 -0.2979 -0.2678 -0.2472 -0.2322 -0.2198 -0.2087 -0.1981 -0.1877 -0.1779
 -0.1693
 -4.2383 -3.8106 -3.4085 -3.0337 -2.6999 -2.4107 -2.1643 -1.9555 -1.7777 -1.6247
 -1.4913 -1.3738 -1.2693 -1.1754 -1.0939 -0.8965 -0.7440 -0.6050 -0.4894
 [Fe/H] = -1.00 [alpha/Fe] = 0.40 BC value = G_BP 
 -6.2746 -5.9733 -5.6894 -5.4188 -5.1760 -4.8601 -4.3596 -3.6609 -3.0065 -2.4931
 -2.1204 -1.8519 -1.6515 -1.4922 -1.3580 -1.0877 -0.8756 -0.6958 -0.5419
 -5.8892 -5.5592 -5.2471 -4.9534 -4.6663 -4.3479 -3.9131 -3.3366 -2.7977 -2.3556
 -2.0168 -1.7629 -1.5692 -1.4146 -1.2843 -1.0226 -0.8198 -0.6553 -0.5177 -0.4015
 -5.6013 -5.2485 -4.9087 -4.5873 -4.2811 -3.9700 -3.5972 -3.1211 -2.6627 -2.2715
 -1.9580 -1.7139 -1.5233 -1.3700 -1.2409 -0.9829 -0.7861 -0.6300 -0.5021 -0.3950
 -0.3053
 -5.3680 -5.0034 -4.6478 -4.3057 -3.9800 -3.6670 -3.3439 -2.9529 -2.5591 -2.2104
 -1.9202 -1.6862 -1.4988 -1.3461 -1.2173 -0.9605 -0.7661 -0.6146 -0.4931 -0.3928
 -0.3092 -0.2392
 -5.0816 -4.7209 -4.3890 -4.0658 -3.7432 -3.4291 -3.1246 -2.8040 -2.4675 -2.1573
 -1.8900 -1.6679 -1.4854 -1.3345 -1.2061 -0.9492 -0.7554 -0.6061 -0.4885 -0.3932
 -0.3148 -0.2496 -0.1943 -0.1464
 -4.8585 -4.4178 -4.0452 -3.7274 -3.4454 -3.1819 -2.9188 -2.6498 -2.3711 -2.1016
 -1.8595 -1.6515 -1.4761 -1.3287 -1.2019 -0.9453 -0.7506 -0.6020 -0.4866 -0.3949
 -0.3208 -0.2601 -0.2092 -0.1651 -0.1261 -0.0913 -0.0611 -0.0352 -0.0159 -0.0066
 -4.7964 -4.2861 -3.8451 -3.4725 -3.1585 -2.8866 -2.6436 -2.4215 -2.2094 -2.0058
 -1.8107 -1.6290 -1.4661 -1.3245 -1.2007 -0.9460 -0.7498 -0.6005 -0.4861 -0.3968
 -0.3260 -0.2694 -0.2230 -0.1833 -0.1480 -0.1163 -0.0881 -0.0636 -0.0433 -0.0302
 -0.0269
 -4.8526 -4.2905 -3.7938 -3.3687 -3.0115 -2.7130 -2.4588 -2.2363 -2.0358 -1.8553
 -1.6992 -1.5636 -1.4372 -1.3149 -1.1991 -0.9497 -0.7520 -0.6009 -0.4862 -0.3980
 -0.3296 -0.2764 -0.2343 -0.1993 -0.1686 -0.1408 -0.1158 -0.0934 -0.0746 -0.0594
 -0.0519
 -4.9624 -4.3686 -3.8332 -3.3650 -2.9681 -2.6383 -2.3649 -2.1349 -1.9372 -1.7642
 -1.6124 -1.4817 -1.3711 -1.2743 -1.1811 -0.9522 -0.7544 -0.6012 -0.4853 -0.3973
 -0.3304 -0.2797 -0.2413 -0.2111 -0.1855 -0.1626 -0.1418 -0.1226 -0.1057 -0.0916
 -0.0821
 -5.0665 -4.4759 -3.9227 -3.4281 -3.0008 -2.6420 -2.3456 -2.1013 -1.8972 -1.7241
 -1.5750 -1.4455 -1.3329 -1.2351 -1.1489 -0.9513 -0.7609 -0.6051 -0.4867 -0.3976
 -0.3307 -0.2810 -0.2450 -0.2187 -0.1982 -0.1806 -0.1649 -0.1502 -0.1368 -0.1252
 -0.1160
 -5.1161 -4.5459 -4.0097 -3.5105 -3.0689 -2.6906 -2.3749 -2.1141 -1.8985 -1.7185
 -1.5658 -1.4345 -1.3201 -1.2195 -1.1299 -0.9403 -0.7662 -0.6106 -0.4892 -0.3979
 -0.3299 -0.2802 -0.2452 -0.2214 -0.2050 -0.1926 -0.1825 -0.1732 -0.1645 -0.1568
 -0.1502
 -5.1026 -4.5768 -4.0649 -3.5855 -3.1464 -2.7621 -2.4348 -2.1602 -1.9322 -1.7419
 -1.5813 -1.4439 -1.3247 -1.2200 -1.1241 -0.9192 -0.7703 -0.6177 -0.4928
 [Fe/H] = -0.75 [alpha/Fe] = 0.40 BC value = G_BP 
 -6.4164 -6.1529 -5.9113 -5.6918 -5.4496 -5.1239 -4.6626 -4.0232 -3.2529 -2.6300
 -2.1862 -1.8759 -1.6526 -1.4827 -1.3441 -1.0735 -0.8631 -0.6893 -0.5399
 -6.0372 -5.7486 -5.4832 -5.2435 -5.0159 -4.7534 -4.3451 -3.7107 -3.0634 -2.5159
 -2.1026 -1.8030 -1.5839 -1.4166 -1.2807 -1.0163 -0.8143 -0.6516 -0.5158 -0.4004
 -5.7494 -5.4400 -5.1473 -4.8785 -4.6296 -4.3705 -4.0208 -3.4976 -2.9469 -2.4575
 -2.0670 -1.7718 -1.5510 -1.3818 -1.2453 -0.9824 -0.7843 -0.6279 -0.5002 -0.3931
 -0.3026
 -5.5223 -5.1994 -4.8855 -4.5888 -4.3125 -4.0454 -3.7476 -3.3238 -2.8548 -2.4187
 -2.0525 -1.7631 -1.5399 -1.3670 -1.2282 -0.9639 -0.7669 -0.6137 -0.4911 -0.3900
 -0.3052 -0.2339
 -5.3027 -4.9780 -4.6630 -4.3574 -4.0626 -3.7788 -3.4981 -3.1613 -2.7662 -2.3813
 -2.0432 -1.7641 -1.5412 -1.3649 -1.2229 -0.9556 -0.7580 -0.6061 -0.4865 -0.3895
 -0.3094 -0.2425 -0.1861 -0.1373
 -5.0303 -4.6685 -4.3638 -4.0918 -3.8276 -3.5575 -3.2798 -2.9951 -2.6694 -2.3356
 -2.0290 -1.7653 -1.5470 -1.3698 -1.2253 -0.9539 -0.7546 -0.6025 -0.4846 -0.3905
 -0.3141 -0.2513 -0.1991 -0.1544 -0.1154 -0.0812 -0.0515 -0.0263 -0.0077  0.0010
 -4.9013 -4.4533 -4.0745 -3.7608 -3.4936 -3.2526 -3.0220 -2.7852 -2.5311 -2.2616
 -1.9979 -1.7586 -1.5513 -1.3771 -1.2318 -0.9568 -0.7552 -0.6019 -0.4842 -0.3920
 -0.3185 -0.2593 -0.2111 -0.1706 -0.1354 -0.1042 -0.0769 -0.0531 -0.0338 -0.0214
 -0.0186
 -4.9183 -4.4058 -3.9574 -3.5766 -3.2584 -2.9880 -2.7482 -2.5252 -2.3078 -2.0952
 -1.8973 -1.7122 -1.5385 -1.3795 -1.2390 -0.9631 -0.7588 -0.6033 -0.4848 -0.3934
 -0.3218 -0.2656 -0.2211 -0.1849 -0.1541 -0.1268 -0.1026 -0.0812 -0.0627 -0.0494
 -0.0430
 -5.0270 -4.4704 -3.9682 -3.5300 -3.1578 -2.8455 -2.5809 -2.3498 -2.1395 -1.9423
 -1.7614 -1.6033 -1.4680 -1.3464 -1.2303 -0.9690 -0.7628 -0.6048 -0.4847 -0.3932
 -0.3229 -0.2688 -0.2274 -0.1955 -0.1694 -0.1469 -0.1269 -0.1088 -0.0930 -0.0802
 -0.0718
 -5.1801 -4.6013 -4.0646 -3.5838 -3.1657 -2.8111 -2.5145 -2.2648 -2.0499 -1.8600
 -1.6893 -1.5373 -1.4051 -1.2926 -1.1949 -0.9732 -0.7712 -0.6101 -0.4874 -0.3943
 -0.3238 -0.2707 -0.2315 -0.2028 -0.1812 -0.1636 -0.1485 -0.1348 -0.1226 -0.1125
 -0.1044
 -5.2978 -4.7290 -4.1877 -3.6833 -3.2353 -2.8474 -2.5199 -2.2465 -2.0175 -1.8230
 -1.6547 -1.5073 -1.3776 -1.2644 -1.1657 -0.9629 -0.7793 -0.6172 -0.4913 -0.3958
 -0.3241 -0.2709 -0.2326 -0.2060 -0.1878 -0.1749 -0.1650 -0.1564 -0.1488 -0.1423
 -0.1408
 -5.3801 -4.8115 -4.2864 -3.7899 -3.3307 -2.9245 -2.5744 -2.2790 -2.0326 -1.8263
 -1.6518 -1.5019 -1.3716 -1.2574 -1.1427 -0.9381 -0.7871 -0.6261 -0.4964
 [Fe/H] = -0.50 [alpha/Fe] = 0.40 BC value = G_BP 
 -6.5151 -6.2794 -6.0795 -5.9057 -5.7167 -5.4372 -4.9976 -4.3419 -3.5087 -2.7937
 -2.2789 -1.9215 -1.6702 -1.4847 -1.3387 -1.0634 -0.8554 -0.6850 -0.5364
 -6.1448 -5.8885 -5.6633 -5.4721 -5.2977 -5.0877 -4.7210 -4.0662 -3.3450 -2.7008
 -2.2129 -1.8636 -1.6141 -1.4293 -1.2845 -1.0138 -0.8115 -0.6494 -0.5146 -0.3996
 -5.8593 -5.5818 -5.3281 -5.1068 -4.9121 -4.7074 -4.3997 -3.8662 -3.2488 -2.6677
 -2.1990 -1.8494 -1.5940 -1.4043 -1.2568 -0.9852 -0.7849 -0.6274 -0.4992 -0.3917
 -0.3004
 -5.6333 -5.3421 -5.0634 -4.8095 -4.5842 -4.3712 -4.1155 -3.6932 -3.1718 -2.6525
 -2.2082 -1.8596 -1.5966 -1.3990 -1.2462 -0.9703 -0.7699 -0.6144 -0.4902 -0.3878
 -0.3017 -0.2289
 -5.4359 -5.1381 -4.8487 -4.5737 -4.3184 -4.0823 -3.8449 -3.5203 -3.0884 -2.6342
 -2.2212 -1.8802 -1.6128 -1.4073 -1.2476 -0.9645 -0.7625 -0.6074 -0.4855 -0.3866
 -0.3046 -0.2359 -0.1779 -0.1284
 -5.1927 -4.8955 -4.6217 -4.3582 -4.1004 -3.8481 -3.6007 -3.3353 -2.9879 -2.5991
 -2.2259 -1.9008 -1.6346 -1.4236 -1.2574 -0.9651 -0.7604 -0.6045 -0.4835 -0.3871
 -0.3083 -0.2431 -0.1889 -0.1430 -0.1036 -0.0695 -0.0404 -0.0158  0.0023  0.0107
 -4.9837 -4.6037 -4.2947 -4.0412 -3.8185 -3.6040 -3.3787 -3.1349 -2.8599 -2.5395
 -2.2126 -1.9128 -1.6554 -1.4437 -1.2727 -0.9704 -0.7620 -0.6045 -0.4833 -0.3883
 -0.3119 -0.2499 -0.1992 -0.1571 -0.1214 -0.0904 -0.0638 -0.0409 -0.0224 -0.0105
 -0.0080
 -4.9399 -4.4829 -4.0917 -3.7691 -3.5047 -3.2794 -3.0727 -2.8683 -2.6471 -2.4040
 -2.1485 -1.8970 -1.6647 -1.4617 -1.2905 -0.9796 -0.7667 -0.6067 -0.4844 -0.3896
 -0.3150 -0.2553 -0.2079 -0.1696 -0.1380 -0.1108 -0.0874 -0.0671 -0.0500 -0.0373
 -0.0315
 -5.0189 -4.5059 -4.0500 -3.6584 -3.3304 -3.0574 -2.8231 -2.6102 -2.4033 -2.1916
 -1.9826 -1.7891 -1.6122 -1.4484 -1.2969 -0.9896 -0.7723 -0.6093 -0.4851 -0.3898
 -0.3160 -0.2584 -0.2136 -0.1790 -0.1516 -0.1288 -0.1095 -0.0932 -0.0796 -0.0684
 -0.0594
 -5.1846 -4.6320 -4.1284 -3.6809 -3.2953 -2.9689 -2.6944 -2.4583 -2.2469 -2.0480
 -1.8565 -1.6783 -1.5210 -1.3856 -1.2661 -1.0011 -0.7827 -0.6160 -0.4889 -0.3918
 -0.3176 -0.2608 -0.2179 -0.1860 -0.1623 -0.1440 -0.1292 -0.1165 -0.1056 -0.0969
 -0.0903
 -5.3533 -4.7953 -4.2651 -3.7818 -3.3512 -2.9788 -2.6621 -2.3949 -2.1662 -1.9654
 -1.7837 -1.6173 -1.4672 -1.3358 -1.2226 -0.9944 -0.7940 -0.6248 -0.4942 -0.3944
 -0.3188 -0.2619 -0.2198 -0.1897 -0.1689 -0.1546 -0.1444 -0.1365 -0.1300 -0.1248
 -0.1242
 -5.4704 -4.9308 -4.4077 -3.9120 -3.4552 -3.0513 -2.7004 -2.4020 -2.1500 -1.9359
 -1.7509 -1.5882 -1.4436 -1.3153 -1.1664 -0.9695 -0.8062 -0.6357 -0.5010
 [Fe/H] = -0.25 [alpha/Fe] = 0.40 BC value = G_BP 
 -6.5703 -6.3704 -6.3285 -6.3199 -6.2229 -5.9392 -5.3898 -4.5820 -3.7464 -2.9826
 -2.3994 -1.9921 -1.7073 -1.5008 -1.3432 -1.0591 -0.8504 -0.6822 -0.5359
 -6.2139 -5.9879 -5.8042 -5.6589 -5.5351 -5.3667 -5.0346 -4.3668 -3.6096 -2.9041
 -2.3479 -1.9470 -1.6623 -1.4554 -1.2975 -1.0158 -0.8116 -0.6494 -0.5148 -0.3998
 -5.9351 -5.6848 -5.4680 -5.2919 -5.1460 -4.9887 -4.7207 -4.1928 -3.5380 -2.8907
 -2.3526 -1.9484 -1.6547 -1.4400 -1.2772 -0.9919 -0.7883 -0.6291 -0.4998 -0.3913
 -0.2990
 -5.7117 -5.4443 -5.1971 -4.9838 -4.8066 -4.6438 -4.4305 -4.0282 -3.4788 -2.8980
 -2.3826 -1.9757 -1.6708 -1.4447 -1.2738 -0.9803 -0.7753 -0.6171 -0.4909 -0.3868
 -0.2992 -0.2248
 -5.5215 -5.2473 -4.9821 -4.7380 -4.5237 -4.3364 -4.1457 -3.8492 -3.4048 -2.8982
 -2.4172 -2.0151 -1.7016 -1.4636 -1.2826 -0.9772 -0.7692 -0.6107 -0.4861 -0.3850
 -0.3010 -0.2303 -0.1704 -0.1194
 -5.2885 -5.0489 -4.7847 -4.5331 -4.2975 -4.0804 -3.8779 -3.6469 -3.3020 -2.8754
 -2.4409 -2.0546 -1.7391 -1.4919 -1.3008 -0.9802 -0.7682 -0.6083 -0.4841 -0.3849
 -0.3037 -0.2361 -0.1796 -0.1319 -0.0910 -0.0562 -0.0272 -0.0039  0.0132  0.0211
 -5.0679 -4.7606 -4.5101 -4.2886 -4.0764 -3.8643 -3.6495 -3.4313 -3.1660 -2.8207
 -2.4429 -2.0848 -1.7763 -1.5250 -1.3256 -0.9886 -0.7709 -0.6088 -0.4840 -0.3858
 -0.3066 -0.2417 -0.1882 -0.1439 -0.1068 -0.0754 -0.0490 -0.0270 -0.0093  0.0016
  0.0034
 -4.9476 -4.5482 -4.2189 -3.9579 -3.7476 -3.5656 -3.3903 -3.2017 -2.9831 -2.7178
 -2.4097 -2.0947 -1.8056 -1.5579 -1.3542 -1.0015 -0.7768 -0.6117 -0.4854 -0.3871
 -0.3093 -0.2465 -0.1958 -0.1547 -0.1213 -0.0935 -0.0703 -0.0508 -0.0349 -0.0233
 -0.0184
 -4.9736 -4.5085 -4.1043 -3.7657 -3.4909 -3.2674 -3.0757 -2.8981 -2.7125 -2.5022
 -2.2692 -2.0286 -1.7927 -1.5725 -1.3775 -1.0163 -0.7838 -0.6153 -0.4867 -0.3876
 -0.3103 -0.2492 -0.2008 -0.1629 -0.1331 -0.1092 -0.0899 -0.0735 -0.0602 -0.0505
 -0.0447
 -5.1149 -4.5992 -4.1407 -3.7372 -3.3953 -3.1112 -2.8745 -2.6693 -2.4786 -2.2865
 -2.0847 -1.8829 -1.6949 -1.5240 -1.3680 -1.0363 -0.7964 -0.6232 -0.4916 -0.3904
 -0.3124 -0.2520 -0.2052 -0.1695 -0.1428 -0.1228 -0.1075 -0.0954 -0.0857 -0.0776
 -0.0738
 -5.3078 -4.7703 -4.2692 -3.8169 -3.4198 -3.0794 -2.7920 -2.5485 -2.3365 -2.1427
 -1.9559 -1.7735 -1.6016 -1.4477 -1.3135 -1.0384 -0.8113 -0.6334 -0.4981 -0.3941
 -0.3145 -0.2537 -0.2077 -0.1737 -0.1493 -0.1326 -0.1213 -0.1135 -0.1080 -0.1042
 -0.1056
 -5.4760 -4.9468 -4.4354 -3.9542 -3.5195 -3.1352 -2.8027 -2.5192 -2.2774 -2.0681
 -1.8808 -1.7085 -1.5488 -1.4031 -1.2140 -1.0226 -0.8285 -0.6459 -0.5062
 [Fe/H] =  0.00 [alpha/Fe] = 0.40 BC value = G_BP 
 -6.5798 -6.4225 -6.4370 -6.4705 -6.3876 -6.0996 -5.5425 -4.7222 -3.9508 -3.1864
 -2.5472 -2.0869 -1.7645 -1.5330 -1.3600 -1.0607 -0.8499 -0.6822 -0.5373
 -6.2418 -6.0544 -5.9145 -5.8149 -5.7301 -5.6029 -5.2924 -4.5998 -3.8455 -3.1159
 -2.5051 -2.0528 -1.7298 -1.4965 -1.3220 -1.0234 -0.8154 -0.6521 -0.5171 -0.4015
 -5.9734 -5.7535 -5.5771 -5.4468 -5.3458 -5.2287 -4.9940 -4.4765 -3.7962 -3.1149
 -2.5236 -2.0679 -1.7339 -1.4907 -1.3091 -1.0036 -0.7949 -0.6336 -0.5027 -0.3928
 -0.2990
