 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value =  r   
 -3.3032 -3.1012 -2.9291 -2.7858 -2.6657 -2.5608 -2.4651 -2.3751 -2.2902 -2.2118
 -2.1423 -2.0836 -2.0342 -1.9910 -1.9519 -1.8623 -1.7860 -1.7285 -1.6909 -1.6733
 -1.6712 -1.6775 -1.6872 -1.6971 -1.7063 -1.7144 -1.7218 -1.7287 -1.7357 -1.7439
 -1.7530
 -3.1522 -2.9840 -2.8355 -2.7084 -2.6008 -2.5079 -2.4239 -2.3444 -2.2679 -2.1943
 -2.1254 -2.0635 -2.0106 -1.9663 -1.9282 -1.8455 -1.7733 -1.7182 -1.6816 -1.6627
 -1.6593 -1.6666 -1.6800 -1.6957 -1.7112 -1.7253 -1.7380 -1.7493 -1.7596 -1.7698
 -1.7808
 -3.0038 -2.8659 -2.7429 -2.6304 -2.5327 -2.4480 -2.3725 -2.3024 -2.2348 -2.1689
 -2.1049 -2.0443 -1.9894 -1.9422 -1.9039 -1.8291 -1.7608 -1.7071 -1.6723
 [Fe/H] = -2.00 [alpha/Fe] = 0.40 BC value =  r   
 -5.8637 -5.3102 -4.8264 -4.4122 -4.0630 -3.7625 -3.4940 -3.2479 -3.0319 -2.8530
 -2.7012 -2.5663 -2.4425 -2.3297 -2.2171 -2.0071 -1.8483 -1.7343 -1.6578
 -5.5210 -4.9692 -4.4820 -4.0679 -3.7256 -3.4457 -3.2141 -3.0120 -2.8401 -2.6975
 -2.5761 -2.4661 -2.3609 -2.2609 -2.1690 -1.9781 -1.8363 -1.7356 -1.6680 -1.6233
 -5.1094 -4.5677 -4.1185 -3.8076 -3.5027 -3.2459 -3.0335 -2.8563 -2.7087 -2.5871
 -2.4852 -2.3947 -2.3068 -2.2183 -2.1343 -1.9589 -1.8298 -1.7389 -1.6783 -1.6379
 -1.6100
 -4.7823 -4.2474 -3.8262 -3.5042 -3.2568 -3.0606 -2.8960 -2.7491 -2.6184 -2.5070
 -2.4149 -2.3367 -2.2644 -2.1892 -2.1130 -1.9495 -1.8288 -1.7442 -1.6887 -1.6521
 -1.6269 -1.6092
 -4.6556 -4.1163 -3.6802 -3.3430 -3.0869 -2.8927 -2.7445 -2.6290 -2.5347 -2.4505
 -2.3663 -2.2909 -2.2254 -2.1634 -2.0968 -1.9441 -1.8294 -1.7493 -1.6976 -1.6648
 -1.6424 -1.6264 -1.6152 -1.6081
 -4.6018 -4.0648 -3.6282 -3.2827 -3.0126 -2.8030 -2.6425 -2.5216 -2.4321 -2.3670
 -2.3118 -2.2529 -2.1930 -2.1361 -2.0791 -1.9387 -1.8291 -1.7521 -1.7034 -1.6745
 -1.6560 -1.6428 -1.6334 -1.6271 -1.6235 -1.6230 -1.6259 -1.6360 -1.6550 -1.6782
 -4.5485 -4.0363 -3.6112 -3.2710 -3.0019 -2.7893 -2.6213 -2.4899 -2.3886 -2.3102
 -2.2486 -2.1985 -2.1513 -2.1042 -2.0560 -1.9305 -1.8262 -1.7516 -1.7047 -1.6794
 -1.6655 -1.6566 -1.6503 -1.6461 -1.6437 -1.6432 -1.6453 -1.6504 -1.6627 -1.6849
 -1.7125
 -4.4692 -3.9913 -3.5913 -3.2663 -3.0053 -2.7962 -2.6268 -2.4887 -2.3774 -2.2890
 -2.2179 -2.1591 -2.1089 -2.0646 -2.0238 -1.9158 -1.8197 -1.7476 -1.7017 -1.6783
 -1.6691 -1.6654 -1.6637 -1.6631 -1.6634 -1.6645 -1.6671 -1.6716 -1.6794 -1.6934
 -1.7190
 -4.3479 -3.9118 -3.5459 -3.2440 -2.9993 -2.8001 -2.6357 -2.4977 -2.3811 -2.2839
 -2.2040 -2.1383 -2.0825 -2.0336 -1.9912 -1.8940 -1.8072 -1.7396 -1.6946 -1.6719
 -1.6657 -1.6675 -1.6716 -1.6761 -1.6805 -1.6848 -1.6895 -1.6949 -1.7018 -1.7119
 -1.7284
 -4.1930 -3.8152 -3.4868 -3.2105 -2.9832 -2.7965 -2.6406 -2.5072 -2.3911 -2.2899
 -2.2028 -2.1294 -2.0681 -2.0154 -1.9695 -1.8736 -1.7927 -1.7296 -1.6860 -1.6626
 -1.6568 -1.6621 -1.6719 -1.6824 -1.6924 -1.7014 -1.7099 -1.7180 -1.7263 -1.7358
 -1.7460
 -4.0168 -3.6970 -3.4103 -3.1625 -2.9544 -2.7809 -2.6345 -2.5081 -2.3963 -2.2961
 -2.2063 -2.1274 -2.0597 -2.0025 -1.9537 -1.8562 -1.7778 -1.7180 -1.6764 -1.6524
 -1.6456 -1.6516 -1.6649 -1.6810 -1.6971 -1.7120 -1.7257 -1.7381 -1.7496 -1.7610
 -1.7731
 -3.8216 -3.5583 -3.3206 -3.1068 -2.9181 -2.7559 -2.6191 -2.4998 -2.3934 -2.2969
 -2.2084 -2.1278 -2.0557 -1.9933 -1.9438 -1.8418 -1.7625 -1.7048 -1.6658
 [Fe/H] = -1.50 [alpha/Fe] = 0.40 BC value =  r   
 -6.7700 -6.2920 -5.8469 -5.4279 -5.0363 -4.6356 -4.1858 -3.6935 -3.2818 -2.9645
 -2.7259 -2.5454 -2.4040 -2.2878 -2.1881 -1.9867 -1.8347 -1.7227 -1.6459
 -6.4890 -5.9574 -5.4652 -5.0158 -4.6057 -4.2229 -3.8334 -3.4346 -3.0997 -2.8346
 -2.6294 -2.4699 -2.3426 -2.2365 -2.1447 -1.9596 -1.8223 -1.7228 -1.6541 -1.6086
 -6.2532 -5.7179 -5.2089 -4.7408 -4.3221 -3.9507 -3.6092 -3.2743 -2.9856 -2.7522
 -2.5681 -2.4231 -2.3059 -2.2072 -2.1211 -1.9471 -1.8190 -1.7269 -1.6636 -1.6218
 -1.5943
 -5.8520 -5.3314 -4.9128 -4.5058 -4.1180 -3.7623 -3.4475 -3.1597 -2.9050 -2.6937
 -2.5241 -2.3895 -2.2807 -2.1889 -2.1077 -1.9423 -1.8203 -1.7329 -1.6732 -1.6344
 -1.6091 -1.5921
 -5.4766 -4.9480 -4.5052 -4.1322 -3.8142 -3.5388 -3.2919 -3.0554 -2.8370 -2.6472
 -2.4896 -2.3619 -2.2592 -2.1740 -2.0982 -1.9402 -1.8229 -1.7389 -1.6819 -1.6456
 -1.6228 -1.6077 -1.5975 -1.5916
 -5.3426 -4.7655 -4.2769 -3.8738 -3.5445 -3.2741 -3.0533 -2.8734 -2.7212 -2.5841
 -2.4548 -2.3386 -2.2397 -2.1579 -2.0879 -1.9377 -1.8245 -1.7432 -1.6884 -1.6544
 -1.6345 -1.6222 -1.6140 -1.6090 -1.6069 -1.6080 -1.6127 -1.6245 -1.6445 -1.6674
 -5.3276 -4.7209 -4.1982 -3.7682 -3.4214 -3.1427 -2.9177 -2.7347 -2.5858 -2.4677
 -2.3749 -2.2942 -2.2159 -2.1416 -2.0747 -1.9333 -1.8238 -1.7448 -1.6918 -1.6597
 -1.6428 -1.6342 -1.6291 -1.6264 -1.6256 -1.6267 -1.6307 -1.6381 -1.6515 -1.6741
 -1.7012
 -5.3401 -4.7322 -4.1956 -3.7461 -3.3830 -3.0937 -2.8625 -2.6760 -2.5253 -2.4030
 -2.3046 -2.2267 -2.1641 -2.1079 -2.0536 -1.9254 -1.8201 -1.7432 -1.6914 -1.6608
 -1.6429 -1.6417 -1.6410 -1.6419 -1.6437 -1.6466 -1.6510 -1.6564 -1.6658 -1.6824
 -1.7082
 -5.3120 -4.7289 -4.2001 -3.7510 -3.3816 -3.0855 -2.8493 -2.6589 -2.5042 -2.3780
 -2.2750 -2.1907 -2.1215 -2.0645 -2.0164 -1.9087 -1.8118 -1.7375 -1.6870 -1.6572
 -1.6446 -1.6436 -1.6478 -1.6536 -1.6595 -1.6655 -1.6720 -1.6793 -1.6881 -1.7000
 -1.7176
 -5.2286 -4.6865 -4.1929 -3.7581 -3.3950 -3.0993 -2.8616 -2.6687 -2.5110 -2.3802
 -2.2712 -2.1807 -2.1053 -2.0421 -1.9888 -1.8860 -1.7988 -1.7295 -1.6802 -1.6504
 -1.6381 -1.6392 -1.6479 -1.6592 -1.6704 -1.6810 -1.6912 -1.7010 -1.7112 -1.7226
 -1.7346
 -5.0901 -4.6027 -4.1538 -3.7463 -3.4000 -3.1128 -2.8780 -2.6864 -2.5282 -2.3952
 -2.2820 -2.1854 -2.1033 -2.0341 -1.9755 -1.8654 -1.7827 -1.7175 -1.6709 -1.6414
 -1.6285 -1.6300 -1.6415 -1.6576 -1.6746 -1.6908 -1.7060 -1.7200 -1.7333 -1.7465
 -1.7604
 -4.8968 -4.4779 -4.0833 -3.7160 -3.3935 -3.1199 -2.8923 -2.7040 -2.5468 -2.4138
 -2.2990 -2.1989 -2.1115 -2.0359 -1.9765 -1.8469 -1.7635 -1.7015 -1.6591
 [Fe/H] = -1.00 [alpha/Fe] = 0.40 BC value =  r   
 -7.1899 -6.8205 -6.4894 -6.1918 -5.9509 -5.6461 -5.1419 -4.4159 -3.7358 -3.2030
 -2.8269 -2.5705 -2.3931 -2.2624 -2.1584 -1.9607 -1.8153 -1.7067 -1.6280
 -6.9396 -6.5205 -6.1448 -5.8113 -5.5071 -5.1868 -4.7399 -4.1342 -3.5697 -3.1091
 -2.7653 -2.5213 -2.3498 -2.2247 -2.1263 -1.9407 -1.8056 -1.7066 -1.6362 -1.5883
 -6.7917 -6.3327 -5.9115 -5.5322 -5.1908 -4.8620 -4.4697 -3.9607 -3.4751 -3.0643
 -2.7426 -2.5040 -2.3322 -2.2072 -2.1109 -1.9325 -1.8043 -1.7111 -1.6453 -1.6005
 -1.5715
 -6.6341 -6.1767 -5.7399 -5.3314 -4.9552 -4.6074 -4.2584 -3.8320 -3.4086 -3.0383
 -2.7365 -2.5029 -2.3288 -2.2012 -2.1044 -1.9302 -1.8065 -1.7170 -1.6544 -1.6119
 -1.5846 -1.5675
 -6.2394 -5.8547 -5.4917 -5.1312 -4.7668 -4.4122 -4.0723 -3.7177 -3.3500 -3.0164
 -2.7346 -2.5081 -2.3329 -2.2016 -2.1026 -1.9300 -1.8098 -1.7229 -1.6626 -1.6220
 -1.5964 -1.5809 -1.5717 -1.5672
 -5.8819 -5.4313 -5.0556 -4.7364 -4.4484 -4.1696 -3.8811 -3.5816 -3.2757 -2.9845
 -2.7278 -2.5127 -2.3396 -2.2053 -2.1032 -1.9299 -1.8122 -1.7276 -1.6690 -1.6302
 -1.6063 -1.5929 -1.5856 -1.5823 -1.5822 -1.5855 -1.5932 -1.6071 -1.6287 -1.6520
 -5.7593 -5.2358 -4.7870 -4.4129 -4.0999 -3.8265 -3.5756 -3.3377 -3.1058 -2.8876
 -2.6851 -2.5016 -2.3419 -2.2101 -2.1048 -1.9289 -1.8129 -1.7302 -1.6729 -1.6356
 -1.6136 -1.6025 -1.5980 -1.5970 -1.5983 -1.6019 -1.6082 -1.6184 -1.6344 -1.6585
 -1.6852
 -5.7887 -5.2164 -4.7071 -4.2729 -3.9116 -3.6111 -3.3538 -3.1246 -2.9136 -2.7225
 -2.5601 -2.4254 -2.3080 -2.2009 -2.1043 -1.9266 -1.8114 -1.7302 -1.6740 -1.6378
 -1.6174 -1.6088 -1.6076 -1.6100 -1.6141 -1.6193 -1.6264 -1.6355 -1.6486 -1.6657
 -1.6910
 -5.8610 -5.2751 -4.7316 -4.2515 -3.8449 -3.5097 -3.2334 -3.0007 -2.7991 -2.6214
 -2.4664 -2.3365 -2.2325 -2.1491 -2.0766 -1.9207 -1.8064 -1.7265 -1.6714 -1.6362
 -1.6172 -1.6108 -1.6130 -1.6196 -1.6276 -1.6361 -1.6452 -1.6551 -1.6668 -1.6814
 -1.7012
 -5.9114 -5.3424 -4.7941 -4.2939 -3.8583 -3.4930 -3.1936 -2.9489 -2.7454 -2.5731
 -2.4251 -2.2987 -2.1928 -2.1062 -2.0366 -1.9056 -1.7997 -1.7210 -1.6668 -1.6319
 -1.6135 -1.6084 -1.6134 -1.6242 -1.6369 -1.6497 -1.6623 -1.6747 -1.6876 -1.7018
 -1.7184
 -5.8971 -5.3550 -4.8337 -4.3387 -3.8961 -3.5158 -3.2003 -2.9424 -2.7316 -2.5573
 -2.4106 -2.2859 -2.1797 -2.0902 -2.0156 -1.8824 -1.7870 -1.7125 -1.6594 -1.6249
 -1.6066 -1.6021 -1.6088 -1.6229 -1.6403 -1.6582 -1.6755 -1.6918 -1.7076 -1.7235
 -1.7401
 -5.8220 -5.3237 -4.8294 -4.3607 -3.9277 -3.5489 -3.2283 -2.9622 -2.7445 -2.5655
 -2.4163 -2.2901 -2.1822 -2.0899 -2.0136 -1.8511 -1.7683 -1.7010 -1.6492
 [Fe/H] = -0.75 [alpha/Fe] = 0.40 BC value =  r   
 -7.2536 -6.9256 -6.6405 -6.4000 -6.1646 -5.8609 -5.4217 -4.7925 -4.0128 -3.3694
 -2.9153 -2.6101 -2.4041 -2.2589 -2.1483 -1.9478 -1.8035 -1.6963 -1.6177
 -7.0107 -6.6360 -6.3118 -6.0396 -5.8067 -5.5613 -5.1651 -4.5223 -3.8622 -3.2950
 -2.8702 -2.5734 -2.3701 -2.2276 -2.1210 -1.9307 -1.7956 -1.6968 -1.6257 -1.5764
 -6.8778 -6.4597 -6.0878 -5.7680 -5.4965 -5.2386 -4.8910 -4.3505 -3.7828 -3.2733
 -2.8688 -2.5721 -2.3633 -2.2169 -2.1097 -1.9242 -1.7949 -1.7010 -1.6344 -1.5881
 -1.5578
 -6.7818 -6.3435 -5.9381 -5.5743 -5.2555 -4.9695 -4.6655 -4.2174 -3.7259 -3.2681
 -2.8854 -2.5898 -2.3732 -2.2190 -2.1077 -1.9229 -1.7974 -1.7067 -1.6430 -1.5989
 -1.5700 -1.5524
 -6.5552 -6.1648 -5.7837 -5.4191 -5.0763 -4.7575 -4.4558 -4.0936 -3.6706 -3.2616
 -2.9045 -2.6150 -2.3930 -2.2299 -2.1118 -1.9238 -1.8008 -1.7124 -1.6507 -1.6085
 -1.5810 -1.5645 -1.5554 -1.5507
 -6.1128 -5.7419 -5.4307 -5.1491 -4.8693 -4.5766 -4.2707 -3.9590 -3.6035 -3.2435
 -2.9163 -2.6391 -2.4166 -2.2464 -2.1205 -1.9253 -1.8036 -1.7171 -1.6568 -1.6162
 -1.5901 -1.5752 -1.5678 -1.5651 -1.5660 -1.5706 -1.5799 -1.5955 -1.6179 -1.6418
 -5.8813 -5.4250 -5.0468 -4.7411 -4.4838 -4.2484 -4.0131 -3.7562 -3.4768 -3.1852
 -2.9038 -2.6516 -2.4379 -2.2654 -2.1326 -1.9266 -1.8050 -1.7200 -1.6607 -1.6215
 -1.5970 -1.5838 -1.5786 -1.5782 -1.5806 -1.5856 -1.5936 -1.6053 -1.6230 -1.6478
 -1.6748
 -5.8569 -5.3358 -4.8824 -4.5035 -4.1931 -3.9321 -3.6975 -3.4706 -3.2379 -3.0071
 -2.7964 -2.6054 -2.4313 -2.2766 -2.1456 -1.9282 -1.8046 -1.7206 -1.6623 -1.6239
 -1.6008 -1.5896 -1.5870 -1.5895 -1.5947 -1.6014 -1.6099 -1.6207 -1.6347 -1.6544
 -1.6816
 -5.9383 -5.3838 -4.8765 -4.4337 -4.0614 -3.7528 -3.4926 -3.2624 -3.0469 -2.8395
 -2.6482 -2.4839 -2.3490 -2.2353 -2.1337 -1.9283 -1.8011 -1.7177 -1.6604 -1.6229
 -1.6013 -1.5920 -1.5920 -1.5981 -1.6068 -1.6166 -1.6272 -1.6388 -1.6522 -1.6686
 -1.6900
 -6.0418 -5.4856 -4.9560 -4.4732 -4.0514 -3.6951 -3.3995 -3.1513 -2.9364 -2.7438
 -2.5688 -2.4132 -2.2811 -2.1741 -2.0881 -1.9225 -1.7975 -1.7135 -1.6567 -1.6196
 -1.5987 -1.5907 -1.5929 -1.6023 -1.6151 -1.6288 -1.6429 -1.6569 -1.6715 -1.6878
 -1.7058
 -6.0913 -5.5590 -5.0397 -4.5442 -4.0977 -3.7088 -3.3815 -3.1101 -2.8842 -2.6923
 -2.5258 -2.3797 -2.2527 -2.1451 -2.0564 -1.9003 -1.7898 -1.7070 -1.6505 -1.6137
 -1.5930 -1.5859 -1.5896 -1.6015 -1.6182 -1.6365 -1.6549 -1.6727 -1.6900 -1.7076
 -1.7290
 -6.0868 -5.5768 -5.0802 -4.6019 -4.1527 -3.7520 -3.4062 -3.1161 -2.8764 -2.6776
 -2.5104 -2.3675 -2.2440 -2.1377 -2.0386 -1.8617 -1.7780 -1.6982 -1.6418
 [Fe/H] = -0.50 [alpha/Fe] = 0.40 BC value =  r   
 -7.2614 -6.9708 -6.7354 -6.5467 -6.3717 -6.1253 -5.7250 -5.1042 -4.2887 -3.5607
 -3.0308 -2.6713 -2.4308 -2.2649 -2.1437 -1.9351 -1.7913 -1.6851 -1.6056
 -7.0222 -6.6902 -6.4148 -6.1993 -6.0277 -5.8455 -5.5100 -4.8692 -4.1597 -3.5034
 -3.0002 -2.6467 -2.4059 -2.2401 -2.1207 -1.9206 -1.7844 -1.6855 -1.6139 -1.5633
 -6.8934 -6.5144 -6.1894 -5.9257 -5.7183 -5.5278 -5.2400 -4.7092 -4.0962 -3.5039
 -3.0190 -2.6616 -2.4110 -2.2374 -2.1143 -1.9157 -1.7842 -1.6894 -1.6220 -1.5745
 -1.5427
 -6.8273 -6.4153 -6.0449 -5.7279 -5.4690 -5.2509 -5.0069 -4.5775 -4.0516 -3.5199
 -3.0587 -2.6986 -2.4354 -2.2495 -2.1184 -1.9158 -1.7870 -1.6947 -1.6299 -1.5847
 -1.5543 -1.5355
 -6.7192 -6.3151 -5.9355 -5.5897 -5.2852 -5.0230 -4.7817 -4.4470 -4.0008 -3.5311
 -3.1001 -2.7446 -2.4718 -2.2726 -2.1303 -1.9183 -1.7906 -1.7003 -1.6370 -1.5936
 -1.5644 -1.5465 -1.5371 -1.5330
 -6.3589 -6.0346 -5.7264 -5.4254 -5.1316 -4.8488 -4.5803 -4.3018 -3.9329 -3.5242
 -3.1313 -2.7894 -2.5136 -2.3032 -2.1489 -1.9220 -1.7940 -1.7050 -1.6428 -1.6007
 -1.5729 -1.5562 -1.5479 -1.5455 -1.5474 -1.5534 -1.5642 -1.5818 -1.6055 -1.6303
 -5.9954 -5.6095 -5.3029 -5.0560 -4.8390 -4.6253 -4.3922 -4.1296 -3.8331 -3.4898
 -3.1419 -2.8241 -2.5541 -2.3382 -2.1730 -1.9269 -1.7962 -1.7083 -1.6469 -1.6057
 -1.5793 -1.5640 -1.5575 -1.5569 -1.5602 -1.5665 -1.5761 -1.5896 -1.6093 -1.6355
 -1.6633
 -5.8828 -5.4188 -5.0279 -4.7145 -4.4658 -4.2581 -4.0648 -3.8623 -3.6244 -3.3609
 -3.0883 -2.8229 -2.5798 -2.3707 -2.2007 -1.9336 -1.7970 -1.7094 -1.6488 -1.6083
 -1.5833 -1.5696 -1.5650 -1.5668 -1.5725 -1.5804 -1.5906 -1.6030 -1.6192 -1.6408
 -1.6695
 -5.9323 -5.4173 -4.9583 -4.5691 -4.2506 -3.9919 -3.7722 -3.5688 -3.3600 -3.1346
 -2.9104 -2.7057 -2.5235 -2.3599 -2.2130 -1.9409 -1.7956 -1.7075 -1.6477 -1.6080
 -1.5840 -1.5722 -1.5697 -1.5742 -1.5830 -1.5937 -1.6059 -1.6204 -1.6371 -1.6559
 -1.6765
 -6.0616 -5.5249 -5.0255 -4.5784 -4.1954 -3.8757 -3.6106 -3.3832 -3.1755 -2.9731
 -2.7728 -2.5854 -2.4222 -2.2867 -2.1733 -1.9482 -1.7955 -1.7046 -1.6450 -1.6056
 -1.5823 -1.5718 -1.5712 -1.5782 -1.5902 -1.6044 -1.6198 -1.6355 -1.6521 -1.6704
 -1.6905
 -6.1649 -5.6445 -5.1357 -4.6623 -4.2355 -3.8663 -3.5542 -3.2929 -3.0693 -2.8708
 -2.6878 -2.5180 -2.3648 -2.2332 -2.1245 -1.9313 -1.7942 -1.7001 -1.6398 -1.6007
 -1.5778 -1.5681 -1.5690 -1.5781 -1.5931 -1.6111 -1.6303 -1.6496 -1.6688 -1.6883
 -1.7115
 -6.2077 -5.7140 -5.2257 -4.7526 -4.3087 -3.9124 -3.5668 -3.2740 -3.0282 -2.8199
 -2.6395 -2.4797 -2.3372 -2.2116 -2.0666 -1.8902 -1.7917 -1.6940 -1.6321
 [Fe/H] = -0.25 [alpha/Fe] = 0.40 BC value =  r   
 -7.2253 -6.9832 -6.9284 -6.9287 -6.8555 -6.6047 -6.0923 -5.3255 -4.5328 -3.7723
 -3.1730 -2.7572 -2.4762 -2.2837 -2.1465 -1.9243 -1.7780 -1.6723 -1.5932
 -6.9895 -6.7025 -6.4814 -6.3212 -6.2083 -6.0736 -5.7851 -5.1469 -4.4259 -3.7250
 -3.1542 -2.7433 -2.4602 -2.2657 -2.1283 -1.9116 -1.7723 -1.6726 -1.6006 -1.5491
 -6.8594 -6.5232 -6.2482 -6.0410 -5.8918 -5.7570 -5.5204 -5.0101 -4.3822 -3.7412
 -3.1901 -2.7736 -2.4777 -2.2721 -2.1279 -1.9084 -1.7725 -1.6762 -1.6079 -1.5595
 -1.5264
 -6.8036 -6.4241 -6.0948 -5.8285 -5.6278 -5.4706 -5.2802 -4.8858 -4.3515 -3.7762
 -3.2497 -2.8285 -2.5172 -2.2957 -2.1397 -1.9104 -1.7756 -1.6813 -1.6151 -1.5689
 -1.5372 -1.5171
 -6.7588 -6.3640 -6.0023 -5.6868 -5.4279 -5.2242 -5.0427 -4.7504 -4.3085 -3.8032
 -3.3119 -2.8944 -2.5706 -2.3321 -2.1614 -1.9154 -1.7798 -1.6868 -1.6217 -1.5770
 -1.5467 -1.5273 -1.5170 -1.5128
 -6.4901 -6.2188 -5.8835 -5.5693 -5.2846 -5.0353 -4.8216 -4.5919 -4.2395 -3.8073
 -3.3615 -2.9593 -2.6306 -2.3779 -2.1918 -1.9227 -1.7840 -1.6917 -1.6272 -1.5835
 -1.5545 -1.5363 -1.5268 -1.5241 -1.5261 -1.5332 -1.5462 -1.5657 -1.5905 -1.6163
 -6.1320 -5.8173 -5.5595 -5.3275 -5.1013 -4.8732 -4.6425 -4.4141 -4.1382 -3.7797
 -3.3879 -3.0133 -2.6896 -2.4290 -2.2293 -1.9329 -1.7875 -1.6955 -1.6315 -1.5884
 -1.5605 -1.5436 -1.5353 -1.5339 -1.5374 -1.5447 -1.5555 -1.5712 -1.5932 -1.6204
 -1.6492
 -5.9039 -5.4999 -5.1743 -4.9243 -4.7290 -4.5624 -4.3989 -4.2126 -3.9813 -3.7000
 -3.3759 -3.0444 -2.7395 -2.4798 -2.2713 -1.9465 -1.7902 -1.6974 -1.6341 -1.5913
 -1.5643 -1.5488 -1.5422 -1.5426 -1.5479 -1.5566 -1.5682 -1.5823 -1.6006 -1.6245
 -1.6544
 -5.8870 -5.4172 -5.0131 -4.6824 -4.4229 -4.2199 -4.0502 -3.8906 -3.7094 -3.4862
 -3.2379 -2.9843 -2.7374 -2.5081 -2.3075 -1.9626 -1.7916 -1.6965 -1.6337 -1.5915
 -1.5654 -1.5514 -1.5466 -1.5490 -1.5568 -1.5679 -1.5813 -1.5961 -1.6134 -1.6345
 -1.6603
 -6.0007 -5.4902 -5.0348 -4.6340 -4.3007 -4.0312 -3.8126 -3.6250 -3.4461 -3.2543
 -3.0423 -2.8285 -2.6309 -2.4548 -2.2983 -1.9842 -1.7959 -1.6951 -1.6319 -1.5900
 -1.5644 -1.5516 -1.5484 -1.5528 -1.5630 -1.5770 -1.5931 -1.6104 -1.6289 -1.6484
 -1.6717
 -6.1415 -5.6346 -5.1488 -4.7038 -4.3124 -3.9804 -3.7046 -3.4740 -3.2734 -3.0857
 -2.8977 -2.7089 -2.5296 -2.3707 -2.2356 -1.9811 -1.8021 -1.6929 -1.6279 -1.5861
 -1.5608 -1.5487 -1.5469 -1.5532 -1.5657 -1.5827 -1.6021 -1.6226 -1.6435 -1.6652
 -1.6887
 -6.2361 -5.7523 -5.2748 -4.8147 -4.3928 -4.0175 -3.6937 -3.4194 -3.1873 -2.9859
 -2.8032 -2.6316 -2.4700 -2.3223 -2.1194 -1.9533 -1.8102 -1.6899 -1.6217
 [Fe/H] =  0.00 [alpha/Fe] = 0.40 BC value =  r   
 -7.1506 -6.9635 -6.9803 -7.0377 -6.9867 -6.7353 -6.2205 -5.4478 -4.7315 -3.9917
 -3.3407 -2.8668 -2.5415 -2.3176 -2.1602 -1.9161 -1.7650 -1.6583 -1.5794
 -6.9183 -6.6872 -6.5223 -6.4180 -6.3504 -6.2636 -6.0074 -5.3563 -4.6523 -3.9476
 -3.3285 -2.8624 -2.5344 -2.3068 -2.1470 -1.9054 -1.7600 -1.6585 -1.5858 -1.5336
 -6.7843 -6.4982 -6.2793 -6.1307 -6.0362 -5.9486 -5.7542 -5.2672 -4.6266 -3.9713
 -3.3763 -2.9066 -2.5643 -2.3234 -2.1537 -1.9044 -1.7608 -1.6620 -1.5923 -1.5430
 -1.5088
