 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value =  g   
 -4.6331 -4.3679 -4.1955 -3.9945 -3.7503 -3.5446 -3.4341 -3.3648 -3.2568 -3.0885
 -2.8916 -2.6755 -2.4578 -2.2509 -2.0529 -1.6009 -1.2105 -0.8987 -0.6470
 -4.3150 -3.9804 -3.7329 -3.5269 -3.3535 -3.2095 -3.0860 -2.9704 -2.8501 -2.7171
 -2.5660 -2.3934 -2.2035 -2.0122 -1.8326 -1.4392 -1.1082 -0.8389 -0.6271 -0.4654
 -4.0994 -3.7326 -3.4435 -3.2232 -3.0651 -2.9366 -2.8085 -2.6804 -2.5566 -2.4356
 -2.3063 -2.1628 -1.9998 -1.8265 -1.6622 -1.3124 -1.0274 -0.7937 -0.6117 -0.4698
 -0.3544
 -3.9863 -3.6245 -3.3273 -3.0834 -2.8851 -2.7259 -2.6016 -2.4948 -2.3763 -2.2440
 -2.1125 -1.9837 -1.8467 -1.6938 -1.5417 -1.2205 -0.9681 -0.7631 -0.6009 -0.4728
 -0.3675 -0.2770
 -3.8999 -3.5560 -3.2670 -3.0221 -2.8129 -2.6341 -2.4812 -2.3496 -2.2351 -2.1244
 -1.9991 -1.8651 -1.7358 -1.6017 -1.4616 -1.1588 -0.9269 -0.7428 -0.5966 -0.4802
 -0.3839 -0.3003 -0.2255 -0.1571
 -3.8051 -3.4898 -3.2189 -2.9836 -2.7765 -2.5926 -2.4283 -2.2815 -2.1490 -2.0274
 -1.9116 -1.7927 -1.6687 -1.5441 -1.4130 -1.1212 -0.9006 -0.7296 -0.5952 -0.4887
 -0.4008 -0.3242 -0.2551 -0.1914 -0.1319 -0.0765 -0.0258  0.0195  0.0563  0.0766
 -3.6896 -3.4091 -3.1635 -2.9452 -2.7480 -2.5678 -2.4021 -2.2489 -2.1078 -1.9770
 -1.8539 -1.7357 -1.6190 -1.5053 -1.3867 -1.1039 -0.8862 -0.7217 -0.5943 -0.4952
 -0.4151 -0.3459 -0.2834 -0.2251 -0.1702 -0.1181 -0.0696 -0.0248  0.0136  0.0419
  0.0542
 -3.5579 -3.3108 -3.0927 -2.8960 -2.7142 -2.5439 -2.3828 -2.2303 -2.0863 -1.9512
 -1.8237 -1.7026 -1.5865 -1.4746 -1.3654 -1.1003 -0.8827 -0.7188 -0.5941 -0.4986
 -0.4244 -0.3625 -0.3072 -0.2556 -0.2065 -0.1593 -0.1142 -0.0721 -0.0338 -0.0017
  0.0184
 -3.4152 -3.1979 -3.0044 -2.8293 -2.6655 -2.5090 -2.3575 -2.2108 -2.0693 -1.9340
 -1.8050 -1.6824 -1.5657 -1.4541 -1.3471 -1.0955 -0.8840 -0.7191 -0.5940 -0.4992
 -0.4277 -0.3715 -0.3235 -0.2795 -0.2375 -0.1965 -0.1566 -0.1183 -0.0822 -0.0499
 -0.0244
 -3.2782 -3.0856 -2.9101 -2.7517 -2.6044 -2.4627 -2.3242 -2.1871 -2.0523 -1.9208
 -1.7936 -1.6716 -1.5550 -1.4441 -1.3382 -1.0934 -0.8875 -0.7233 -0.5971 -0.5011
 -0.4292 -0.3754 -0.3329 -0.2962 -0.2619 -0.2284 -0.1954 -0.1627 -0.1309 -0.1010
 -0.0728
 -3.1510 -2.9742 -2.8131 -2.6656 -2.5292 -2.4007 -2.2752 -2.1502 -2.0254 -1.9014
 -1.7794 -1.6607 -1.5463 -1.4367 -1.3319 -1.0917 -0.8895 -0.7265 -0.6001 -0.5030
 -0.4299 -0.3760 -0.3359 -0.3045 -0.2774 -0.2518 -0.2266 -0.2011 -0.1754 -0.1502
 -0.1266
 -3.0337 -2.8637 -2.7139 -2.5738 -2.4450 -2.3247 -2.2095 -2.0965 -1.9831 -1.8695
 -1.7559 -1.6437 -1.5339 -1.4276 -1.3282 -1.0904 -0.8900 -0.7287 -0.6030
 [Fe/H] = -2.00 [alpha/Fe] = 0.40 BC value =  g   
 -5.1102 -4.7181 -4.3949 -4.1280 -3.9038 -3.7047 -3.5147 -3.3229 -3.1295 -2.9360
 -2.7363 -2.5286 -2.3190 -2.1199 -1.9226 -1.5262 -1.1873 -0.8977 -0.6666
 -4.7252 -4.3144 -3.9758 -3.7021 -3.4788 -3.2902 -3.1214 -2.9574 -2.7955 -2.6332
 -2.4643 -2.2842 -2.0944 -1.9086 -1.7376 -1.3769 -1.0825 -0.8348 -0.6330 -0.4735
 -4.4008 -3.9762 -3.6384 -3.3984 -3.1778 -2.9919 -2.8308 -2.6826 -2.5403 -2.4000
 -2.2564 -2.1034 -1.9364 -1.7635 -1.6014 -1.2657 -1.0033 -0.7876 -0.6100 -0.4674
 -0.3497
 -4.1934 -3.7609 -3.4211 -3.1617 -2.9596 -2.7931 -2.6437 -2.4994 -2.3609 -2.2286
 -2.0990 -1.9670 -1.8249 -1.6685 -1.5140 -1.1926 -0.9497 -0.7561 -0.5976 -0.4686
 -0.3621 -0.2709
 -4.1321 -3.6975 -3.3426 -3.0635 -2.8440 -2.6670 -2.5182 -2.3858 -2.2597 -2.1317
 -1.9988 -1.8699 -1.7424 -1.6065 -1.4616 -1.1484 -0.9158 -0.7363 -0.5918 -0.4742
 -0.3766 -0.2924 -0.2174 -0.1492
 -4.1156 -3.6839 -3.3274 -3.0343 -2.7929 -2.5930 -2.4261 -2.2847 -2.1626 -2.0548
