 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = G_RP 
 -1.9643 -1.9069 -1.7602 -1.6004 -1.4428 -1.3087 -1.2120 -1.1315 -1.0565 -0.9849
 -0.9177 -0.8539 -0.7932 -0.7359 -0.6822 -0.5692 -0.4911 -0.4500 -0.4423
 -1.7109 -1.7120 -1.6958 -1.5790 -1.4382 -1.3041 -1.1956 -1.1117 -1.0370 -0.9683
 -0.9042 -0.8436 -0.7862 -0.7321 -0.6818 -0.5773 -0.5070 -0.4705 -0.4636 -0.4754
 -1.5992 -1.5143 -1.4814 -1.4883 -1.4183 -1.3019 -1.1890 -1.0973 -1.0225 -0.9557
 -0.8945 -0.8370 -0.7826 -0.7315 -0.6841 -0.5862 -0.5211 -0.4874 -0.4807 -0.4925
 -0.5138
 -1.5272 -1.4342 -1.3485 -1.2914 -1.2806 -1.2622 -1.1827 -1.0898 -1.0106 -0.9443
 -0.8854 -0.8307 -0.7792 -0.7309 -0.6861 -0.5936 -0.5325 -0.5008 -0.4942 -0.5060
 -0.5276 -0.5537
 -1.4564 -1.3776 -1.2910 -1.2090 -1.1432 -1.1040 -1.0937 -1.0646 -1.0002 -0.9331
 -0.8753 -0.8231 -0.7743 -0.7286 -0.6861 -0.5986 -0.5408 -0.5108 -0.5045 -0.5164
 -0.5387 -0.5654 -0.5949 -0.6266
 -1.3785 -1.3181 -1.2451 -1.1663 -1.0903 -1.0245 -0.9744 -0.9449 -0.9319 -0.9058
 -0.8603 -0.8126 -0.7667 -0.7236 -0.6835 -0.6005 -0.5457 -0.5172 -0.5114 -0.5236
 -0.5471 -0.5753 -0.6055 -0.6377 -0.6715 -0.7079 -0.7483 -0.7936 -0.8432 -0.8931
 -1.2929 -1.2489 -1.1931 -1.1275 -1.0575 -0.9898 -0.9287 -0.8768 -0.8375 -0.8140
 -0.7995 -0.7796 -0.7498 -0.7139 -0.6773 -0.5992 -0.5473 -0.5202 -0.5148 -0.5273
 -0.5522 -0.5826 -0.6147 -0.6479 -0.6824 -0.7178 -0.7554 -0.7967 -0.8429 -0.8938
 -0.9461
 -1.2036 -1.1702 -1.1298 -1.0801 -1.0227 -0.9616 -0.9018 -0.8466 -0.7982 -0.7579
 -0.7277 -0.7082 -0.6943 -0.6788 -0.6579 -0.5941 -0.5453 -0.5197 -0.5146 -0.5272
 -0.5533 -0.5863 -0.6212 -0.6566 -0.6923 -0.7288 -0.7657 -0.8044 -0.8466 -0.8936
 -0.9462
 -1.1159 -1.0865 -1.0559 -1.0198 -0.9766 -0.9276 -0.8753 -0.8234 -0.7747 -0.7310
 -0.6933 -0.6627 -0.6399 -0.6237 -0.6110 -0.5771 -0.5388 -0.5154 -0.5108 -0.5232
 -0.5499 -0.5857 -0.6243 -0.6630 -0.7012 -0.7393 -0.7778 -0.8178 -0.8595 -0.9026
 -0.9470
 -1.0358 -1.0061 -0.9781 -0.9506 -0.9193 -0.8831 -0.8422 -0.7982 -0.7541 -0.7119
 -0.6734 -0.6396 -0.6114 -0.5888 -0.5714 -0.5444 -0.5240 -0.5074 -0.5037 -0.5155
 -0.5417 -0.5788 -0.6210 -0.6639 -0.7058 -0.7467 -0.7872 -0.8273 -0.8676 -0.9089
 -0.9523
 -0.9694 -0.9303 -0.9020 -0.8774 -0.8530 -0.8266 -0.7970 -0.7637 -0.7279 -0.6910
 -0.6552 -0.6222 -0.5930 -0.5683 -0.5478 -0.5150 -0.5002 -0.4932 -0.4935 -0.5053
 -0.5304 -0.5675 -0.6120 -0.6589 -0.7052 -0.7500 -0.7937 -0.8361 -0.8778 -0.9195
 -0.9616
 -0.9174 -0.8677 -0.8332 -0.8069 -0.7842 -0.7627 -0.7408 -0.7172 -0.6912 -0.6627
 -0.6329 -0.6036 -0.5761 -0.5517 -0.5308 -0.4944 -0.4778 -0.4745 -0.4798
 [Fe/H] = -0.75 [alpha/Fe] =-0.40 BC value = G_RP 
 -2.0189 -1.8981 -1.7260 -1.5633 -1.4092 -1.2771 -1.1816 -1.1061 -1.0377 -0.9694
 -0.9060 -0.8461 -0.7893 -0.7356 -0.6850 -0.5752 -0.4953 -0.4488 -0.4347
 -1.7881 -1.8054 -1.7089 -1.5566 -1.4098 -1.2747 -1.1705 -1.0901 -1.0207 -0.9547
 -0.8940 -0.8369 -0.7829 -0.7319 -0.6838 -0.5814 -0.5089 -0.4677 -0.4558 -0.4652
 -1.6345 -1.5719 -1.5845 -1.5347 -1.4087 -1.2808 -1.1668 -1.0789 -1.0078 -0.9433
 -0.8850 -0.8306 -0.7792 -0.7308 -0.6853 -0.5886 -0.5210 -0.4833 -0.4723 -0.4815
 -0.5023
 -1.5684 -1.4656 -1.3890 -1.3700 -1.3629 -1.2776 -1.1700 -1.0733 -0.9975 -0.9331
 -0.8765 -0.8244 -0.7756 -0.7296 -0.6865 -0.5947 -0.5309 -0.4957 -0.4854 -0.4943
 -0.5151 -0.5417
 -1.5103 -1.4154 -1.3184 -1.2379 -1.1896 -1.1794 -1.1494 -1.0719 -0.9909 -0.9239
 -0.8675 -0.8173 -0.7706 -0.7270 -0.6861 -0.5989 -0.5383 -0.5050 -0.4954 -0.5042
 -0.5254 -0.5523 -0.5823 -0.6148
 -1.4459 -1.3678 -1.2799 -1.1910 -1.1129 -1.0528 -1.0179 -1.0038 -0.9727 -0.9149
 -0.8575 -0.8084 -0.7636 -0.7221 -0.6833 -0.6006 -0.5430 -0.5113 -0.5024 -0.5112
 -0.5329 -0.5610 -0.5918 -0.6247 -0.6599 -0.6980 -0.7396 -0.7850 -0.8342 -0.8855
 -1.3730 -1.3115 -1.2395 -1.1603 -1.0806 -1.0081 -0.9470 -0.9005 -0.8724 -0.8565
 -0.8320 -0.7941 -0.7536 -0.7146 -0.6779 -0.5996 -0.5448 -0.5147 -0.5062 -0.5153
 -0.5375 -0.5672 -0.5997 -0.6337 -0.6691 -0.7063 -0.7457 -0.7881 -0.8345 -0.8860
 -0.9382
 -1.2952 -1.2450 -1.1884 -1.1240 -1.0542 -0.9841 -0.9185 -0.8611 -0.8136 -0.7773
 -0.7538 -0.7381 -0.7205 -0.6967 -0.6676 -0.5955 -0.5437 -0.5150 -0.5070 -0.5160
 -0.5386 -0.5700 -0.6050 -0.6411 -0.6778 -0.7154 -0.7537 -0.7939 -0.8375 -0.8854
 -0.9384
 -1.2183 -1.1722 -1.1258 -1.0751 -1.0188 -0.9586 -0.8977 -0.8397 -0.7877 -0.7428
 -0.7059 -0.6778 -0.6585 -0.6447 -0.6310 -0.5855 -0.5386 -0.5119 -0.5044 -0.5134
 -0.5362 -0.5692 -0.6072 -0.6465 -0.6856 -0.7248 -0.7646 -0.8051 -0.8468 -0.8914
 -0.9389
 -1.1479 -1.1010 -1.0587 -1.0167 -0.9724 -0.9244 -0.8734 -0.8213 -0.7710 -0.7248
 -0.6840 -0.6493 -0.6213 -0.6001 -0.5845 -0.5570 -0.5289 -0.5056 -0.4987 -0.5072
 -0.5295 -0.5632 -0.6038 -0.6467 -0.6893 -0.7313 -0.7729 -0.8143 -0.8560 -0.8987
 -0.9434
 -1.0893 -1.0356 -0.9926 -0.9537 -0.9160 -0.8780 -0.8379 -0.7954 -0.7519 -0.7090
 -0.6688 -0.6327 -0.6016 -0.5758 -0.5552 -0.5232 -0.5062 -0.4943 -0.4900 -0.4984
 -0.5199 -0.5532 -0.5953 -0.6415 -0.6882 -0.7339 -0.7785 -0.8221 -0.8651 -0.9081
 -0.9514
 -1.0462 -0.9809 -0.9325 -0.8924 -0.8565 -0.8232 -0.7911 -0.7580 -0.7236 -0.6879
 -0.6522 -0.6182 -0.5871 -0.5601 -0.5373 -0.4988 -0.4813 -0.4757 -0.4776
 [Fe/H] = -0.50 [alpha/Fe] =-0.40 BC value = G_RP 
 -2.0355 -1.8642 -1.6852 -1.5268 -1.3845 -1.2562 -1.1603 -1.0838 -1.0187 -0.9536
 -0.8935 -0.8368 -0.7833 -0.7328 -0.6851 -0.5796 -0.4994 -0.4495 -0.4273
 -1.8889 -1.8425 -1.6900 -1.5265 -1.3823 -1.2531 -1.1510 -1.0716 -1.0034 -0.9403
 -0.8824 -0.8283 -0.7772 -0.7289 -0.6833 -0.5840 -0.5102 -0.4651 -0.4481 -0.4540
 -1.6713 -1.6665 -1.6546 -1.5299 -1.3856 -1.2570 -1.1475 -1.0619 -0.9920 -0.9296
 -0.8738 -0.8220 -0.7733 -0.7274 -0.6839 -0.5895 -0.5202 -0.4789 -0.4637 -0.4695
 -0.4891
 -1.5974 -1.4953 -1.4562 -1.4646 -1.3846 -1.2628 -1.1506 -1.0567 -0.9826 -0.9201
 -0.8655 -0.8158 -0.7693 -0.7256 -0.6844 -0.5945 -0.5286 -0.4899 -0.4761 -0.4817
 -0.5011 -0.5277
 -1.5515 -1.4414 -1.3417 -1.2787 -1.2680 -1.2431 -1.1539 -1.0579 -0.9767 -0.9120
 -0.8570 -0.8087 -0.7642 -0.7226 -0.6835 -0.5980 -0.5351 -0.4984 -0.4856 -0.4913
 -0.5104 -0.5373 -0.5678 -0.6011
 -1.5021 -1.4052 -1.3035 -1.2096 -1.1376 -1.0973 -1.0841 -1.0470 -0.9756 -0.9057
 -0.8484 -0.8004 -0.7574 -0.7176 -0.6805 -0.5994 -0.5395 -0.5044 -0.4924 -0.4982
 -0.5174 -0.5447 -0.5760 -0.6096 -0.6454 -0.6843 -0.7272 -0.7747 -0.8259 -0.8764
 -1.4446 -1.3632 -1.2740 -1.1821 -1.0963 -1.0244 -0.9708 -0.9386 -0.9211 -0.8901
 -0.8396 -0.7909 -0.7488 -0.7106 -0.6752 -0.5984 -0.5415 -0.5080 -0.4964 -0.5024
 -0.5216 -0.5499 -0.5825 -0.6171 -0.6535 -0.6918 -0.7323 -0.7761 -0.8244 -0.8767
 -0.9290
 -1.3810 -1.3112 -1.2366 -1.1569 -1.0756 -0.9984 -0.9309 -0.8754 -0.8335 -0.8060
 -0.7880 -0.7651 -0.7342 -0.7004 -0.6674 -0.5948 -0.5408 -0.5088 -0.4977 -0.5036
 -0.5230 -0.5521 -0.5866 -0.6232 -0.6608 -0.6996 -0.7400 -0.7820 -0.8267 -0.8754
 -0.9290
 -1.3171 -1.2529 -1.1875 -1.1206 -1.0507 -0.9800 -0.9119 -0.8505 -0.7980 -0.7548
 -0.7216 -0.6985 -0.6817 -0.6659 -0.6469 -0.5872 -0.5366 -0.5065 -0.4960 -0.5019
 -0.5214 -0.5513 -0.5880 -0.6274 -0.6674 -0.7077 -0.7488 -0.7908 -0.8341 -0.8797
 -0.9290
 -1.2585 -1.1932 -1.1333 -1.0750 -1.0163 -0.9561 -0.8954 -0.8363 -0.7818 -0.7337
 -0.6927 -0.6591 -0.6330 -0.6142 -0.6004 -0.5684 -0.5297 -0.5015 -0.4914 -0.4971
 -0.5161 -0.5463 -0.5846 -0.6269 -0.6701 -0.7130 -0.7558 -0.7986 -0.8419 -0.8862
 -0.9324
 -1.2099 -1.1391 -1.0790 -1.0238 -0.9718 -0.9211 -0.8700 -0.8185 -0.7682 -0.7206
 -0.6777 -0.6403 -0.6088 -0.5833 -0.5636 -0.5332 -0.5120 -0.4928 -0.4841 -0.4896
 -0.5080 -0.5379 -0.5770 -0.6218 -0.6684 -0.7146 -0.7603 -0.8052 -0.8497 -0.8942
 -0.9388
 -1.1752 -1.0938 -1.0294 -0.9735 -0.9231 -0.8770 -0.8335 -0.7907 -0.7480 -0.7057
 -0.6651 -0.6277 -0.5946 -0.5662 -0.5428 -0.5042 -0.4858 -0.4765 -0.4736
 [Fe/H] = -0.25 [alpha/Fe] =-0.40 BC value = G_RP 
 -2.0080 -1.8167 -1.6401 -1.4902 -1.3567 -1.2360 -1.1430 -1.0640 -0.9988 -0.9380
 -0.8803 -0.8260 -0.7752 -0.7274 -0.6823 -0.5817 -0.5025 -0.4485 -0.4219
 -1.8733 -1.8336 -1.6573 -1.4937 -1.3531 -1.2305 -1.1329 -1.0534 -0.9862 -0.9255
 -0.8698 -0.8179 -0.7692 -0.7234 -0.6800 -0.5844 -0.5106 -0.4623 -0.4405 -0.4420
 -1.7364 -1.7611 -1.6636 -1.5071 -1.3598 -1.2315 -1.1281 -1.0443 -0.9759 -0.9152
 -0.8613 -0.8116 -0.7651 -0.7214 -0.6800 -0.5885 -0.5185 -0.4740 -0.4548 -0.4569
 -0.4744
 -1.6184 -1.5415 -1.5564 -1.5025 -1.3711 -1.2413 -1.1297 -1.0395 -0.9673 -0.9060
 -0.8531 -0.8053 -0.7609 -0.7192 -0.6799 -0.5926 -0.5256 -0.4835 -0.4661 -0.4685
 -0.4856 -0.5117
 -1.5792 -1.4594 -1.3722 -1.3538 -1.3436 -1.2486 -1.1376 -1.0402 -0.9619 -0.8986
 -0.8448 -0.7982 -0.7555 -0.7159 -0.6785 -0.5956 -0.5313 -0.4911 -0.4749 -0.4776
 -0.4942 -0.5202 -0.5512 -0.5851
 -1.5452 -1.4298 -1.3188 -1.2294 -1.1801 -1.1701 -1.1310 -1.0456 -0.9617 -0.8929
 -0.8369 -0.7901 -0.7488 -0.7108 -0.6752 -0.5968 -0.5355 -0.4968 -0.4813 -0.4842
 -0.5007 -0.5267 -0.5580 -0.5923 -0.6290 -0.6691 -0.7133 -0.7623 -0.8146 -0.8657
 -1.5040 -1.4019 -1.2967 -1.1959 -1.1096 -1.0471 -1.0123 -0.9943 -0.9550 -0.8910
 -0.8308 -0.7816 -0.7406 -0.7038 -0.6699 -0.5956 -0.5375 -0.5004 -0.4854 -0.4885
 -0.5049 -0.5310 -0.5632 -0.5984 -0.6356 -0.6750 -0.7170 -0.7625 -0.8122 -0.8654
 -0.9180
 -1.4584 -1.3659 -1.2725 -1.1787 -1.0885 -1.0085 -0.9440 -0.8963 -0.8658 -0.8451
 -0.8156 -0.7726 -0.7312 -0.6952 -0.6625 -0.5920 -0.5370 -0.5017 -0.4871 -0.4901
 -0.5065 -0.5330 -0.5664 -0.6031 -0.6415 -0.6812 -0.7230 -0.7667 -0.8131 -0.8633
 -0.9178
 -1.4099 -1.3225 -1.2384 -1.1549 -1.0722 -0.9928 -0.9207 -0.8592 -0.8095 -0.7714
 -0.7445 -0.7251 -0.7037 -0.6785 -0.6509 -0.5850 -0.5333 -0.4999 -0.4861 -0.4891
 -0.5056 -0.5327 -0.5673 -0.6062 -0.6467 -0.6879 -0.7302 -0.7734 -0.8184 -0.8661
 -0.9171
 -1.3656 -1.2787 -1.1990 -1.1233 -1.0499 -0.9781 -0.9090 -0.8450 -0.7889 -0.7412
 -0.7021 -0.6716 -0.6489 -0.6317 -0.6169 -0.5740 -0.5275 -0.4958 -0.4825 -0.4853
 -0.5015 -0.5287 -0.5643 -0.6053 -0.6483 -0.6919 -0.7358 -0.7800 -0.8249 -0.8712
 -0.9191
 -1.3293 -1.2379 -1.1585 -1.0858 -1.0184 -0.9545 -0.8928 -0.8335 -0.7779 -0.7276
 -0.6838 -0.6468 -0.6163 -0.5921 -0.5740 -0.5440 -0.5158 -0.4889 -0.4764 -0.4790
 -0.4948 -0.5218 -0.5578 -0.6003 -0.6461 -0.6926 -0.7390 -0.7851 -0.8311 -0.8774
 -0.9237
 -1.3044 -1.2044 -1.1213 -1.0481 -0.9821 -0.9224 -0.8672 -0.8148 -0.7646 -0.7170
 -0.6729 -0.6338 -0.5999 -0.5714 -0.5481 -0.5110 -0.4908 -0.4763 -0.4675
 [Fe/H] =  0.00 [alpha/Fe] =-0.40 BC value = G_RP 
 -1.9586 -1.7677 -1.6005 -1.4598 -1.3278 -1.2115 -1.1240 -1.0490 -0.9818 -0.9224
 -0.8669 -0.8144 -0.7654 -0.7196 -0.6767 -0.5808 -0.5066 -0.4530 -0.4169
 -1.9264 -1.8018 -1.6210 -1.4630 -1.3278 -1.2075 -1.1154 -1.0373 -0.9697 -0.9107
 -0.8566 -0.8063 -0.7595 -0.7156 -0.6741 -0.5822 -0.5093 -0.4590 -0.4330 -0.4297
 -1.8349 -1.7979 -1.6445 -1.4790 -1.3346 -1.2100 -1.1087 -1.0279 -0.9604 -0.9005
 -0.8481 -0.7999 -0.7551 -0.7132 -0.6736 -0.5854 -0.5156 -0.4685 -0.4455 -0.4438
 -0.4585
 -1.6993 -1.6291 -1.6222 -1.4951 -1.3487 -1.2197 -1.1103 -1.0226 -0.9520 -0.8915
 -0.8400 -0.7936 -0.7508 -0.7108 -0.6731 -0.5888 -0.5216 -0.4766 -0.4555 -0.4546
 -0.4689 -0.4940
 -1.5949 -1.4778 -1.4325 -1.4434 -1.3569 -1.2320 -1.1185 -1.0231 -0.9466 -0.8846
 -0.8318 -0.7865 -0.7453 -0.7072 -0.6714 -0.5914 -0.5268 -0.4834 -0.4633 -0.4628
 -0.4770 -0.5015 -0.5325 -0.5668
 -1.5726 -1.4439 -1.3322 -1.2642 -1.2559 -1.2242 -1.1277 -1.0295 -0.9460 -0.8792
 -0.8241 -0.7785 -0.7385 -0.7020 -0.6680 -0.5924 -0.5308 -0.4887 -0.4693 -0.4691
 -0.4830 -0.5072 -0.5382 -0.5731 -0.6108 -0.6516 -0.6971 -0.7479 -0.8011 -0.8531
 -1.5496 -1.4272 -1.3094 -1.2055 -1.1288 -1.0898 -1.0752 -1.0285 -0.9507 -0.8778
 -0.8188 -0.7704 -0.7305 -0.6950 -0.6625 -0.5911 -0.5329 -0.4925 -0.4734 -0.4732
 -0.4871 -0.5112 -0.5424 -0.5778 -0.6157 -0.6561 -0.6996 -0.7467 -0.7978 -0.8521
 -0.9053
 -1.5216 -1.4075 -1.2962 -1.1906 -1.0959 -1.0192 -0.9650 -0.9329 -0.9108 -0.8721
 -0.8160 -0.7642 -0.7219 -0.6867 -0.6551 -0.5873 -0.5326 -0.4941 -0.4756 -0.4752
 -0.4890 -0.5132 -0.5449 -0.5813 -0.6201 -0.6608 -0.7036 -0.7486 -0.7968 -0.8490
 -0.9044
 -1.4912 -1.3815 -1.2772 -1.1779 -1.0843 -0.9995 -0.9274 -0.8701 -0.8274 -0.7978
 -0.7749 -0.7473 -0.7110 -0.6761 -0.6453 -0.5804 -0.5289 -0.4928 -0.4752 -0.4750
 -0.4888 -0.5133 -0.5458 -0.5835 -0.6239 -0.6658 -0.7091 -0.7540 -0.8006 -0.8499
 -0.9029
 -1.4631 -1.3547 -1.2540 -1.1603 -1.0728 -0.9909 -0.9161 -0.8502 -0.7952 -0.7504
 -0.7155 -0.6894 -0.6690 -0.6487 -0.6276 -0.5718 -0.5235 -0.4894 -0.4726 -0.4722
 -0.4858 -0.5104 -0.5434 -0.5823 -0.6246 -0.6683 -0.7130 -0.7585 -0.8050 -0.8530
 -0.9030
 -1.4374 -1.3286 -1.2290 -1.1377 -1.0544 -0.9779 -0.9070 -0.8417 -0.7831 -0.7322
 -0.6893 -0.6541 -0.6259 -0.6039 -0.5865 -0.5520 -0.5149 -0.4834 -0.4674 -0.4670
 -0.4801 -0.5046 -0.5379 -0.5778 -0.6219 -0.6680 -0.7148 -0.7620 -0.8095 -0.8575
 -0.9059
 -1.4142 -1.3033 -1.2038 -1.1140 -1.0317 -0.9580 -0.8916 -0.8306 -0.7744 -0.7231
 -0.6774 -0.6380 -0.6046 -0.5769 -0.5220 -0.5210 -0.5031 -0.4748 -0.4596
 [Fe/H] =  0.25 [alpha/Fe] =-0.40 BC value = G_RP 
 -1.9063 -1.7183 -1.5610 -1.4314 -1.3011 -1.1906 -1.1028 -1.0309 -0.9647 -0.9073
 -0.8529 -0.8018 -0.7541 -0.7099 -0.6688 -0.5769 -0.5045 -0.4504 -0.4120
 -1.9493 -1.7589 -1.5825 -1.4316 -1.3032 -1.1872 -1.0945 -1.0203 -0.9529 -0.8957
 -0.8429 -0.7939 -0.7483 -0.7058 -0.6659 -0.5774 -0.5061 -0.4546 -0.4252 -0.4174
 -1.8122 -1.7906 -1.6084 -1.4494 -1.3108 -1.1899 -1.0901 -1.0115 -0.9447 -0.8858
 -0.8345 -0.7874 -0.7439 -0.7032 -0.6651 -0.5800 -0.5111 -0.4623 -0.4358 -0.4302
