 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value = F460M
  0.0752 -0.0185 -0.1046 -0.1671 -0.2026 -0.2254 -0.2523 -0.2925 -0.3492 -0.4209
 -0.4934 -0.5667 -0.6384 -0.7074 -0.7763 -0.9395 -1.0861 -1.2300 -1.3683
  0.1135  0.0264 -0.0592 -0.1374 -0.2064 -0.2668 -0.3201 -0.3696 -0.4194 -0.4718
 -0.5278 -0.5889 -0.6552 -0.7247 -0.7944 -0.9604 -1.1106 -1.2512 -1.3971 -1.5504
  0.1353  0.0540 -0.0288 -0.1122 -0.1952 -0.2734 -0.3428 -0.4034 -0.4570 -0.5061
 -0.5561 -0.6096 -0.6696 -0.7363 -0.8055 -0.9737 -1.1282 -1.2691 -1.4188 -1.5758
 -1.7275
  0.1406  0.0643 -0.0134 -0.0915 -0.1690 -0.2452 -0.3204 -0.3939 -0.4620 -0.5238
 -0.5783 -0.6288 -0.6816 -0.7422 -0.8096 -0.9794 -1.1389 -1.2837 -1.4333 -1.5891
 -1.7402 -1.8848
  0.1297  0.0597 -0.0124 -0.0855 -0.1587 -0.2310 -0.3018 -0.3710 -0.4404 -0.5101
 -0.5776 -0.6397 -0.6939 -0.7488 -0.8115 -0.9805 -1.1443 -1.2944 -1.4442 -1.5988
 -1.7497 -1.8942 -2.0322 -2.1647
  0.1004  0.0385 -0.0261 -0.0927 -0.1607 -0.2292 -0.2972 -0.3640 -0.4296 -0.4953
 -0.5625 -0.6309 -0.6953 -0.7528 -0.8136 -0.9794 -1.1455 -1.3004 -1.4515 -1.6056
 -1.7567 -1.9012 -2.0391 -2.1713 -2.2983 -2.4206 -2.5392 -2.6542 -2.7659 -2.8752
  0.0514 -0.0015 -0.0567 -0.1148 -0.1757 -0.2385 -0.3026 -0.3668 -0.4307 -0.4940
 -0.5575 -0.6226 -0.6893 -0.7506 -0.8111 -0.9776 -1.1441 -1.3022 -1.4547 -1.6094
 -1.7613 -1.9063 -2.0445 -2.1767 -2.3034 -2.4252 -2.5429 -2.6568 -2.7672 -2.8748
 -2.9804
 -0.0143 -0.0606 -0.1066 -0.1544 -0.2059 -0.2609 -0.3188 -0.3787 -0.4396 -0.5010
 -0.5625 -0.6244 -0.6877 -0.7505 -0.8090 -0.9741 -1.1410 -1.3006 -1.4541 -1.6094
 -1.7631 -1.9094 -2.0483 -2.1808 -2.3076 -2.4293 -2.5465 -2.6597 -2.7692 -2.8755
 -2.9793
 -0.0896 -0.1341 -0.1750 -0.2137 -0.2548 -0.2997 -0.3492 -0.4023 -0.4584 -0.5164
 -0.5754 -0.6351 -0.6956 -0.7564 -0.8137 -0.9732 -1.1383 -1.2988 -1.4530 -1.6082
 -1.7638 -1.9126 -2.0530 -2.1864 -2.3138 -2.4358 -2.5531 -2.6661 -2.7752 -2.8808
 -2.9834
 -0.1654 -0.2122 -0.2530 -0.2878 -0.3204 -0.3556 -0.3946 -0.4387 -0.4872 -0.5393
 -0.5941 -0.6506 -0.7083 -0.7664 -0.8236 -0.9744 -1.1344 -1.2936 -1.4479 -1.6016
 -1.7574 -1.9088 -2.0517 -2.1867 -2.3150 -2.4376 -2.5552 -2.6683 -2.7773 -2.8826
 -2.9865
 -0.2397 -0.2905 -0.3336 -0.3702 -0.4010 -0.4285 -0.4582 -0.4922 -0.5311 -0.5748
 -0.6227 -0.6741 -0.7277 -0.7826 -0.8381 -0.9814 -1.1341 -1.2895 -1.4429 -1.5951
 -1.7490 -1.9011 -2.0468 -2.1845 -2.3146 -2.4383 -2.5567 -2.6702 -2.7794 -2.8847
 -2.9867
 -0.3125 -0.3690 -0.4130 -0.4545 -0.4872 -0.5139 -0.5380 -0.5631 -0.5924 -0.6263
 -0.6652 -0.7087 -0.7561 -0.8064 -0.8572 -0.9942 -1.1374 -1.2865 -1.4380
 [Fe/H] = -2.00 [alpha/Fe] = 0.40 BC value = F460M
  0.0903  0.0296 -0.0265 -0.0793 -0.1315 -0.1861 -0.2454 -0.3105 -0.3786 -0.4470
 -0.5159 -0.5860 -0.6573 -0.7287 -0.8076 -0.9745 -1.1155 -1.2520 -1.3815
  0.0748  0.0018 -0.0643 -0.1250 -0.1825 -0.2390 -0.2973 -0.3591 -0.4228 -0.4864
