 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value =  i   
 -0.8085 -0.8425 -0.8762 -0.9101 -0.9448 -0.9805 -1.0170 -1.0558 -1.0989 -1.1477
 -1.2030
 -0.9328 -0.9336 -0.9330 -0.9299 -0.9244 -0.9159 -0.9046 -0.8902 -0.8732 -0.8540
 -0.8339 -0.8140 -0.7952 -0.7784 -0.7638 -0.7379 -0.7238 -0.7208 -0.7339 -0.7645
 -0.8031 -0.8426 -0.8809 -0.9181 -0.9547 -0.9912 -1.0283 -1.0664 -1.1072 -1.1509
 -1.1972
 -0.8398 -0.8412 -0.8413 -0.8402 -0.8381 -0.8351 -0.8310 -0.8251 -0.8173 -0.8066
 -0.7939 -0.7800 -0.7660 -0.7527 -0.7406 -0.7171 -0.7057 -0.7064 -0.7204 -0.7501
 -0.7905 -0.8346 -0.8782 -0.9201 -0.9604 -0.9994 -1.0378 -1.0760 -1.1148 -1.1550
 -1.1975
 -0.7608 -0.7592 -0.7579 -0.7568 -0.7559 -0.7552 -0.7547 -0.7543 -0.7535 -0.7511
 -0.7466 -0.7402 -0.7323 -0.7241 -0.7160 -0.6988 -0.6893 -0.6919 -0.7072 -0.7354
 -0.7751 -0.8208 -0.8685 -0.9155 -0.9605 -1.0035 -1.0449 -1.0851 -1.1246 -1.1642
 -1.2048
 -0.6948 -0.6770 -0.6684 -0.6665 -0.6688 -0.6733 -0.6784 -0.6829 -0.6866 -0.6895
 -0.6917 -0.6929 -0.6924 -0.6903 -0.6873 -0.6797 -0.6745 -0.6781 -0.6942
 [Fe/H] = -1.50 [alpha/Fe] =-0.40 BC value =  i   
 -2.0637 -2.0679 -2.0361 -1.9248 -1.7879 -1.6550 -1.5410 -1.4436 -1.3531 -1.2663
 -1.1832 -1.1038 -1.0285 -0.9581 -0.8939 -0.7605 -0.6878 -0.6691 -0.6688
 -1.8750 -1.8047 -1.7829 -1.7861 -1.7222 -1.6129 -1.5022 -1.4065 -1.3205 -1.2392
 -1.1618 -1.0877 -1.0176 -0.9526 -0.8936 -0.7792 -0.7119 -0.6855 -0.6872 -0.7038
 -1.7573 -1.6756 -1.6050 -1.5585 -1.5534 -1.5376 -1.4663 -1.3771 -1.2949 -1.2191
 -1.1470 -1.0781 -1.0127 -0.9521 -0.8973 -0.7919 -0.7295 -0.7042 -0.7060 -0.7221
 -0.7461
 -1.6565 -1.5849 -1.5116 -1.4419 -1.3873 -1.3590 -1.3536 -1.3279 -1.2674 -1.1992
 -1.1331 -1.0692 -1.0084 -0.9518 -0.9007 -0.8024 -0.7440 -0.7193 -0.7209 -0.7372
 -0.7605 -0.7888
 -1.5573 -1.5013 -1.4382 -1.3733 -1.3128 -1.2589 -1.2176 -1.1942 -1.1841 -1.1577
 -1.1112 -1.0565 -1.0014 -0.9489 -0.9011 -0.8092 -0.7542 -0.7302 -0.7319 -0.7490
 -0.7728 -0.8005 -0.8319 -0.8680
 -1.4587 -1.4145 -1.3656 -1.3108 -1.2545 -1.2012 -1.1521 -1.1086 -1.0756 -1.0569
 -1.0420 -1.0180 -0.9824 -0.9398 -0.8969 -0.8112 -0.7595 -0.7364 -0.7384 -0.7571
 -0.7827 -0.8112 -0.8422 -0.8761 -0.9126 -0.9523 -0.9964 -1.0454 -1.0992 -1.1554
 -1.3550 -1.3224 -1.2863 -1.2450 -1.1985 -1.1508 -1.1049 -1.0616 -1.0216 -0.9869
 -0.9600 -0.9415 -0.9249 -0.9043 -0.8785 -0.8080 -0.7599 -0.7378 -0.7398 -0.7601
 -0.7888 -0.8198 -0.8519 -0.8856 -0.9213 -0.9589 -0.9994 -1.0437 -1.0926 -1.1464
 -1.2049
 -1.2553 -1.2268 -1.2014 -1.1706 -1.1366 -1.0982 -1.0587 -1.0201 -0.9831 -0.9479
 -0.9153 -0.8871 -0.8652 -0.8486 -0.8337 -0.7937 -0.7550 -0.7346 -0.7363 -0.7576
 -0.7897 -0.8245 -0.8593 -0.8945 -0.9304 -0.9665 -1.0041 -1.0449 -1.0899 -1.1403
 -1.1965
 -1.1649 -1.1355 -1.1132 -1.0901 -1.0648 -1.0375 -1.0072 -0.9753 -0.9437 -0.9128
 -0.8828 -0.8544 -0.8287 -0.8075 -0.7912 -0.7631 -0.7415 -0.7267 -0.7289 -0.7501
 -0.7848 -0.8241 -0.8632 -0.9015 -0.9393 -0.9771 -1.0157 -1.0564 -1.0991 -1.1438
 -1.1901
 -1.0894 -1.0562 -1.0312 -1.0085 -0.9889 -0.9686 -0.9476 -0.9246 -0.9001 -0.8751
 -0.8504 -0.8262 -0.8028 -0.7814 -0.7632 -0.7342 -0.7199 -0.7138 -0.7182 -0.7385
 -0.7736 -0.8162 -0.8601 -0.9029 -0.9442 -0.9843 -1.0242 -1.0638 -1.1041 -1.1457
 -1.1896
 -1.0360 -0.9903 -0.9580 -0.9323 -0.9143 -0.8966 -0.8806 -0.8650 -0.8488 -0.8309
 -0.8124 -0.7939 -0.7755 -0.7577 -0.7413 -0.7117 -0.6985 -0.6971 -0.7053 -0.7254
 -0.7593 -0.8029 -0.8504 -0.8979 -0.9438 -0.9879 -1.0305 -1.0720 -1.1129 -1.1539
 -1.1959
 -1.0045 -0.9380 -0.8934 -0.8629 -0.8419 -0.8261 -0.8127 -0.8005 -0.7897 -0.7790
 -0.7673 -0.7551 -0.7427 -0.7301 -0.7179 -0.6930 -0.6802 -0.6802 -0.6911
 [Fe/H] = -1.00 [alpha/Fe] =-0.40 BC value =  i   
 -2.2530 -2.1872 -2.0319 -1.8677 -1.7120 -1.5813 -1.4847 -1.4003 -1.3195 -1.2423
 -1.1698 -1.1009 -1.0355 -0.9733 -0.9148 -0.7896 -0.7025 -0.6581 -0.6518
 -1.9807 -1.9782 -1.9589 -1.8381 -1.6966 -1.5660 -1.4605 -1.3753 -1.2963 -1.2227
 -1.1540 -1.0889 -1.0271 -0.9685 -0.9135 -0.7977 -0.7194 -0.6798 -0.6735 -0.6877
 -1.8583 -1.7694 -1.7348 -1.7408 -1.6699 -1.5544 -1.4446 -1.3549 -1.2782 -1.2075
 -1.1423 -1.0809 -1.0225 -0.9672 -0.9153 -0.8067 -0.7344 -0.6976 -0.6909 -0.7043
 -0.7284
 -1.7783 -1.6804 -1.5936 -1.5365 -1.5260 -1.5083 -1.4301 -1.3394 -1.2615 -1.1932
 -1.1312 -1.0731 -1.0180 -0.9658 -0.9169 -0.8143 -0.7465 -0.7118 -0.7047 -0.7175
 -0.7409 -0.7701
 -1.7027 -1.6159 -1.5273 -1.4462 -1.3818 -1.3440 -1.3348 -1.3071 -1.2443 -1.1780
 -1.1185 -1.0637 -1.0118 -0.9626 -0.9163 -0.8193 -0.7551 -0.7223 -0.7152 -0.7276
 -0.7512 -0.7801 -0.8126 -0.8487
 -1.6247 -1.5510 -1.4732 -1.3944 -1.3203 -1.2570 -1.2093 -1.1815 -1.1698 -1.1449
 -1.0998 -1.0507 -1.0026 -0.9564 -0.9129 -0.8211 -0.7603 -0.7291 -0.7223 -0.7347
 -0.7591 -0.7887 -0.8211 -0.8564 -0.8944 -0.9360 -0.9821 -1.0333 -1.0889 -1.1446
 -1.5445 -1.4810 -1.4153 -1.3470 -1.2781 -1.2133 -1.1556 -1.1067 -1.0694 -1.0472
 -1.0336 -1.0136 -0.9828 -0.9450 -0.9056 -0.8194 -0.7619 -0.7323 -0.7259 -0.7384
 -0.7638 -0.7952 -0.8287 -0.8640 -0.9014 -0.9407 -0.9830 -1.0294 -1.0808 -1.1369
 -1.1942
 -1.4680 -1.4073 -1.3506 -1.2934 -1.2346 -1.1753 -1.1191 -1.0679 -1.0230 -0.9851
 -0.9561 -0.9367 -0.9222 -0.9058 -0.8837 -0.8138 -0.7599 -0.7320 -0.7258 -0.7382
 -0.7646 -0.7983 -0.8343 -0.8711 -0.9087 -0.9477 -0.9880 -1.0307 -1.0772 -1.1287
 -1.1857
 -1.4018 -1.3359 -1.2812 -1.2314 -1.1824 -1.1327 -1.0827 -1.0347 -0.9906 -0.9507
 -0.9156 -0.8860 -0.8627 -0.8455 -0.8319 -0.7951 -0.7531 -0.7276 -0.7221 -0.7342
 -0.7611 -0.7973 -0.8367 -0.8764 -0.9159 -0.9557 -0.9963 -1.0390 -1.0838 -1.1305
 -1.1788
 -1.3528 -1.2775 -1.2164 -1.1671 -1.1237 -1.0824 -1.0412 -0.9997 -0.9597 -0.9223
 -0.8880 -0.8570 -0.8297 -0.8065 -0.7881 -0.7590 -0.7373 -0.7194 -0.7149 -0.7264
 -0.7527 -0.7902 -0.8330 -0.8766 -0.9194 -0.9614 -1.0032 -1.0450 -1.0874 -1.1312
 -1.1774
 -1.3287 -1.2344 -1.1636 -1.1080 -1.0631 -1.0254 -0.9910 -0.9574 -0.9240 -0.8912
 -0.8603 -0.8318 -0.8056 -0.7819 -0.7612 -0.7267 -0.7114 -0.7044 -0.7045 -0.7161
 -0.7412 -0.7786 -0.8236 -0.8712 -0.9181 -0.9637 -1.0081 -1.0516 -1.0946 -1.1378
 -1.1817
 -1.3335 -1.2163 -1.1292 -1.0623 -1.0103 -0.9692 -0.9358 -0.9071 -0.8803 -0.8539
 -0.8280 -0.8035 -0.7807 -0.7596 -0.7404 -0.7039 -0.6872 -0.6843 -0.6901
 [Fe/H] = -0.75 [alpha/Fe] =-0.40 BC value =  i   
 -2.3116 -2.1790 -1.9972 -1.8313 -1.6805 -1.5533 -1.4581 -1.3787 -1.3047 -1.2303
 -1.1615 -1.0966 -1.0351 -0.9770 -0.9220 -0.8010 -0.7109 -0.6587 -0.6445
 -2.0621 -2.0755 -1.9727 -1.8156 -1.6694 -1.5398 -1.4391 -1.3575 -1.2836 -1.2124
 -1.1469 -1.0854 -1.0271 -0.9719 -0.9197 -0.8066 -0.7248 -0.6785 -0.6661 -0.6776
 -1.8969 -1.8300 -1.8406 -1.7880 -1.6601 -1.5345 -1.4257 -1.3401 -1.2668 -1.1981
 -1.1357 -1.0774 -1.0222 -0.9699 -0.9204 -0.8134 -0.7373 -0.6949 -0.6829 -0.6934
 -0.7170
 -1.8233 -1.7152 -1.6366 -1.6167 -1.6090 -1.5238 -1.4185 -1.3258 -1.2515 -1.1848
 -1.1249 -1.0695 -1.0173 -0.9678 -0.9209 -0.8194 -0.7475 -0.7079 -0.6962 -0.7058
 -0.7287 -0.7583
 -1.7612 -1.6574 -1.5581 -1.4775 -1.4295 -1.4199 -1.3909 -1.3154 -1.2371 -1.1714
 -1.1130 -1.0603 -1.0108 -0.9640 -0.9197 -0.8233 -0.7550 -0.7176 -0.7065 -0.7155
 -0.7380 -0.7671 -0.8004 -0.8374
 -1.6981 -1.6049 -1.5116 -1.4224 -1.3454 -1.2869 -1.2535 -1.2408 -1.2114 -1.1556
 -1.0993 -1.0488 -1.0020 -0.9578 -0.9160 -0.8247 -0.7598 -0.7242 -0.7137 -0.7225
 -0.7449 -0.7745 -0.8076 -0.8436 -0.8829 -0.9261 -0.9736 -1.0252 -1.0804 -1.1373
 -1.6329 -1.5488 -1.4655 -1.3832 -1.3044 -1.2342 -1.1756 -1.1314 -1.1050 -1.0908
 -1.0679 -1.0307 -0.9894 -0.9485 -0.9093 -0.8232 -0.7616 -0.7278 -0.7177 -0.7265
 -0.7492 -0.7799 -0.8139 -0.8500 -0.8884 -0.9294 -0.9733 -1.0209 -1.0728 -1.1294
 -1.1864
 -1.5715 -1.4890 -1.4140 -1.3410 -1.2694 -1.2008 -1.1382 -1.0842 -1.0397 -1.0056
 -0.9838 -0.9692 -0.9519 -0.9275 -0.8971 -0.8185 -0.7603 -0.7282 -0.7187 -0.7273
 -0.7500 -0.7821 -0.8182 -0.8557 -0.8944 -0.9346 -0.9763 -1.0205 -1.0684 -1.1208
 -1.1782
 -1.5212 -1.4317 -1.3572 -1.2911 -1.2282 -1.1669 -1.1079 -1.0533 -1.0053 -0.9639
 -0.9296 -0.9032 -0.8844 -0.8703 -0.8562 -0.8074 -0.7551 -0.7251 -0.7163 -0.7247
 -0.7476 -0.7810 -0.8197 -0.8599 -0.9005 -0.9414 -0.9834 -1.0265 -1.0714 -1.1195
 -1.1709
 -1.4888 -1.3877 -1.3058 -1.2387 -1.1810 -1.1272 -1.0754 -1.0254 -0.9789 -0.9370
 -0.9001 -0.8684 -0.8419 -0.8208 -0.8047 -0.7755 -0.7447 -0.7188 -0.7106 -0.7186
 -0.7408 -0.7747 -0.8158 -0.8595 -0.9030 -0.9461 -0.9891 -1.0323 -1.0761 -1.1212
 -1.1687
 -1.4809 -1.3613 -1.2676 -1.1923 -1.1312 -1.0808 -1.0353 -0.9920 -0.9505 -0.9114
 -0.8757 -0.8439 -0.8159 -0.7916 -0.7712 -0.7377 -0.7198 -0.7070 -0.7018 -0.7098
 -0.7311 -0.7646 -0.8071 -0.8539 -0.9012 -0.9476 -0.9931 -1.0378 -1.0821 -1.1266
 -1.1717
 -1.5042 -1.3587 -1.2481 -1.1598 -1.0892 -1.0338 -0.9896 -0.9511 -0.9155 -0.8815
 -0.8493 -0.8198 -0.7933 -0.7696 -0.7487 -0.7102 -0.6923 -0.6869 -0.6890
 [Fe/H] = -0.50 [alpha/Fe] =-0.40 BC value =  i   
 -2.3326 -2.1461 -1.9573 -1.7969 -1.6590 -1.5362 -1.4410 -1.3607 -1.2899 -1.2186
 -1.1527 -1.0908 -1.0325 -0.9776 -0.9258 -0.8103 -0.7200 -0.6634 -0.6380
 -2.1695 -2.1159 -1.9543 -1.7862 -1.6442 -1.5216 -1.4236 -1.3431 -1.2702 -1.2018
 -1.1388 -1.0800 -1.0245 -0.9722 -0.9227 -0.8137 -0.7304 -0.6784 -0.6592 -0.6666
 -1.9377 -1.9288 -1.9134 -1.7835 -1.6376 -1.5132 -1.4100 -1.3269 -1.2547 -1.1878
 -1.1276 -1.0717 -1.0191 -0.9695 -0.9224 -0.8186 -0.7403 -0.6926 -0.6751 -0.6817
 -0.7041
 -1.8561 -1.7483 -1.7066 -1.7133 -1.6309 -1.5093 -1.4014 -1.3127 -1.2400 -1.1749
 -1.1168 -1.0635 -1.0137 -0.9667 -0.9220 -0.8232 -0.7486 -0.7040 -0.6877 -0.6936
 -0.7148 -0.7446
 -1.8066 -1.6871 -1.5846 -1.5205 -1.5092 -1.4839 -1.3956 -1.3031 -1.2261 -1.1624
 -1.1052 -1.0542 -1.0069 -0.9624 -0.9202 -0.8263 -0.7551 -0.7128 -0.6975 -0.7030
 -0.7233 -0.7523 -0.7861 -0.8240
 -1.7596 -1.6462 -1.5389 -1.4440 -1.3724 -1.3326 -1.3200 -1.2843 -1.2154 -1.1488
 -1.0926 -1.0431 -0.9981 -0.9560 -0.9161 -0.8272 -0.7594 -0.7190 -0.7045 -0.7098
 -0.7296 -0.7585 -0.7920 -0.8288 -0.8690 -0.9132 -0.9618 -1.0153 -1.0724 -1.1286
 -1.7120 -1.6051 -1.5038 -1.4084 -1.3232 -1.2527 -1.2007 -1.1701 -1.1541 -1.1252
 -1.0772 -1.0297 -0.9868 -0.9470 -0.9094 -0.8256 -0.7612 -0.7227 -0.7087 -0.7140
 -0.7335 -0.7627 -0.7969 -0.8338 -0.8731 -0.9153 -0.9605 -1.0095 -1.0630 -1.1204
 -1.1776
 -1.6686 -1.5617 -1.4664 -1.3774 -1.2942 -1.2182 -1.1530 -1.1001 -1.0604 -1.0350
 -1.0189 -0.9981 -0.9681 -0.9340 -0.8997 -0.8212 -0.7603 -0.7236 -0.7102 -0.7153
 -0.7347 -0.7644 -0.7999 -0.8380 -0.8777 -0.9191 -0.9629 -1.0089 -1.0579 -1.1111
 -1.1691
 -1.6369 -1.5225 -1.4248 -1.3407 -1.2634 -1.1914 -1.1251 -1.0666 -1.0173 -0.9772
 -0.9464 -0.9253 -0.9101 -0.8948 -0.8758 -0.8126 -0.7559 -0.7213 -0.7086 -0.7137
 -0.7331 -0.7633 -0.8006 -0.8410 -0.8824 -0.9245 -0.9678 -1.0125 -1.0591 -1.1082
 -1.1614
 -1.6234 -1.4948 -1.3893 -1.3025 -1.2288 -1.1622 -1.1004 -1.0432 -0.9920 -0.9477
 -0.9103 -0.8796 -0.8556 -0.8378 -0.8241 -0.7912 -0.7484 -0.7163 -0.7043 -0.7090
 -0.7278 -0.7582 -0.7969 -0.8399 -0.8839 -0.9279 -0.9722 -1.0168 -1.0622 -1.1090
 -1.1580
 -1.6338 -1.4862 -1.3673 -1.2701 -1.1921 -1.1276 -1.0705 -1.0180 -0.9694 -0.9252
 -0.8864 -0.8530 -0.8247 -0.8012 -0.7823 -0.7514 -0.7289 -0.7074 -0.6970 -0.7017
 -0.7198 -0.7497 -0.7891 -0.8343 -0.8815 -0.9285 -0.9751 -1.0210 -1.0668 -1.1130
 -1.1594
 -1.6747 -1.5008 -1.3641 -1.2529 -1.1631 -1.0924 -1.0356 -0.9868 -0.9426 -0.9018
 -0.8644 -0.8312 -0.8023 -0.7774 -0.7561 -0.7183 -0.6994 -0.6898 -0.6862
 [Fe/H] = -0.25 [alpha/Fe] =-0.40 BC value =  i   
 -2.3095 -2.0997 -1.9135 -1.7631 -1.6350 -1.5203 -1.4282 -1.3453 -1.2743 -1.2073
 -1.1436 -1.0838 -1.0279 -0.9756 -0.9264 -0.8165 -0.7282 -0.6657 -0.6344
 -2.1587 -2.1100 -1.9225 -1.7552 -1.6183 -1.5031 -1.4097 -1.3290 -1.2572 -1.1910
 -1.1299 -1.0730 -1.0198 -0.9698 -0.9226 -0.8181 -0.7354 -0.6792 -0.6532 -0.6553
 -2.0089 -2.0292 -1.9242 -1.7611 -1.6136 -1.4913 -1.3946 -1.3133 -1.2425 -1.1771
 -1.1185 -1.0644 -1.0139 -0.9664 -0.9215 -0.8215 -0.7428 -0.6908 -0.6677 -0.6697
 -0.6897
 -1.8817 -1.7985 -1.8107 -1.7527 -1.6174 -1.4892 -1.3838 -1.2994 -1.2284 -1.1642
 -1.1075 -1.0560 -1.0080 -0.9630 -0.9204 -0.8250 -0.7495 -0.7004 -0.6792 -0.6810
 -0.6996 -0.7290
 -1.8387 -1.7090 -1.6184 -1.5981 -1.5861 -1.4892 -1.3803 -1.2884 -1.2149 -1.1522
 -1.0959 -1.0464 -1.0008 -0.9583 -0.9180 -0.8275 -0.7551 -0.7081 -0.6881 -0.6898
 -0.7074 -0.7356 -0.7699 -0.8084
 -1.8073 -1.6745 -1.5578 -1.4669 -1.4168 -1.4062 -1.3669 -1.2833 -1.2038 -1.1393
 -1.0838 -1.0353 -0.9918 -0.9515 -0.9135 -0.8280 -0.7590 -0.7139 -0.6947 -0.6964
 -0.7133 -0.7407 -0.7744 -0.8120 -0.8531 -0.8984 -0.9485 -1.0036 -1.0616 -1.1182
 -1.7783 -1.6477 -1.5300 -1.4260 -1.3395 -1.2774 -1.2431 -1.2259 -1.1883 -1.1273
 -1.0710 -1.0228 -0.9807 -0.9425 -0.9067 -0.8262 -0.7608 -0.7176 -0.6990 -0.7007
 -0.7171 -0.7441 -0.7779 -0.8154 -0.8556 -0.8990 -0.9457 -0.9963 -1.0514 -1.1096
 -1.1670
 -1.7566 -1.6218 -1.5058 -1.4026 -1.3103 -1.2313 -1.1682 -1.1221 -1.0932 -1.0744
 -1.0473 -1.0074 -0.9673 -0.9310 -0.8972 -0.8217 -0.7601 -0.7189 -0.7009 -0.7024
 -0.7186 -0.7456 -0.7799 -0.8182 -0.8587 -0.9012 -0.9463 -0.9941 -1.0450 -1.0996
 -1.1582
 -1.7456 -1.6005 -1.4804 -1.3783 -1.2882 -1.2076 -1.1368 -1.0776 -1.0304 -0.9946
 -0.9700 -0.9527 -0.9339 -0.9099 -0.8825 -0.8135 -0.7559 -0.7171 -0.7000 -0.7016
 -0.7177 -0.7450 -0.7802 -0.8201 -0.8619 -0.9050 -0.9496 -0.9956 -1.0439 -1.0951
 -1.1498
 -1.7537 -1.5937 -1.4625 -1.3553 -1.2656 -1.1873 -1.1172 -1.0549 -1.0014 -0.9570
 -0.9209 -0.8931 -0.8728 -0.8575 -0.8436 -0.8006 -0.7495 -0.7130 -0.6967 -0.6980
 -0.7137 -0.7410 -0.7769 -0.8184 -0.8624 -0.9071 -0.9524 -0.9985 -1.0456 -1.0943
 -1.1451
 -1.7852 -1.6051 -1.4587 -1.3392 -1.2431 -1.1643 -1.0964 -1.0359 -0.9819 -0.9346
 -0.8944 -0.8609 -0.8336 -0.8119 -0.7952 -0.7662 -0.7365 -0.7058 -0.6906 -0.6919
 -0.7072 -0.7340 -0.7702 -0.8131 -0.8594 -0.9066 -0.9540 -1.0012 -1.0485 -1.0964
 -1.1446
 -1.8450 -1.6390 -1.4735 -1.3381 -1.2287 -1.1421 -1.0726 -1.0138 -0.9620 -0.9156
 -0.8746 -0.8392 -0.8093 -0.7842 -0.7635 -0.7282 -0.7080 -0.6924 -0.6817
 [Fe/H] =  0.00 [alpha/Fe] =-0.40 BC value =  i   
 -2.2645 -2.0553 -1.8791 -1.7384 -1.6120 -1.5007 -1.4134 -1.3348 -1.2619 -1.1963
 -1.1345 -1.0762 -1.0219 -0.9713 -0.9241 -0.8191 -0.7368 -0.6756 -0.6326
 -2.2189 -2.0813 -1.8891 -1.7282 -1.5977 -1.4848 -1.3964 -1.3172 -1.2449 -1.1803
 -1.1207 -1.0651 -1.0135 -0.9651 -0.9197 -0.8192 -0.7383 -0.6800 -0.6484 -0.6441
 -2.1149 -2.0710 -1.9070 -1.7348 -1.5914 -1.4738 -1.3794 -1.3010 -1.2310 -1.1663
 -1.1091 -1.0562 -1.0071 -0.9612 -0.9180 -0.8216 -0.7439 -0.6892 -0.6608 -0.6577
 -0.6744
 -1.9682 -1.8913 -1.8804 -1.7461 -1.5960 -1.4701 -1.3682 -1.2865 -1.2169 -1.1534
 -1.0979 -1.0475 -1.0009 -0.9574 -0.9163 -0.8244 -0.7494 -0.6971 -0.6707 -0.6681
 -0.6836 -0.7117
 -1.8574 -1.7311 -1.6822 -1.6906 -1.5997 -1.4729 -1.3633 -1.2749 -1.2034 -1.1418
 -1.0862 -1.0377 -0.9934 -0.9523 -0.9136 -0.8265 -0.7543 -0.7037 -0.6786 -0.6762
 -0.6907 -0.7173 -0.7518 -0.7909
 -1.8372 -1.6920 -1.5748 -1.5045 -1.4945 -1.4608 -1.3635 -1.2688 -1.1915 -1.1290
 -1.0743 -1.0266 -0.9842 -0.9453 -0.9088 -0.8268 -0.7581 -0.7091 -0.6847 -0.6823
 -0.6962 -0.7217 -0.7550 -0.7933 -0.8354 -0.8816 -0.9330 -0.9898 -1.0487 -1.1061
 -1.8269 -1.6759 -1.5462 -1.4390 -1.3613 -1.3215 -1.3064 -1.2600 -1.1847 -1.1168
 -1.0621 -1.0143 -0.9731 -0.9360 -0.9017 -0.8248 -0.7599 -0.7128 -0.6890 -0.6865
 -0.6999 -0.7247 -0.7575 -0.7952 -0.8363 -0.8806 -0.9289 -0.9812 -1.0376 -1.0968
 -1.1547
 -1.8265 -1.6670 -1.5324 -1.4179 -1.3214 -1.2448 -1.1909 -1.1594 -1.1383 -1.1016
 -1.0490 -1.0015 -0.9603 -0.9247 -0.8921 -0.8200 -0.7593 -0.7145 -0.6913 -0.6886
 -0.7016 -0.7261 -0.7588 -0.7967 -0.8377 -0.8812 -0.9274 -0.9763 -1.0290 -1.0858
 -1.1453
 -1.8358 -1.6659 -1.5229 -1.4042 -1.3035 -1.2176 -1.1464 -1.0904 -1.0494 -1.0215
 -1.0006 -0.9756 -0.9430 -0.9097 -0.8791 -0.8118 -0.7551 -0.7131 -0.6911 -0.6885
 -0.7015 -0.7260 -0.7590 -0.7977 -0.8395 -0.8832 -0.9289 -0.9766 -1.0265 -1.0794
 -1.1360
 -1.8700 -1.6807 -1.5237 -1.3959 -1.2913 -1.2032 -1.1275 -1.0629 -1.0100 -0.9677
 -0.9352 -0.9115 -0.8935 -0.8762 -0.8567 -0.8013 -0.7490 -0.7097 -0.6887 -0.6860
 -0.6986 -0.7231 -0.7563 -0.7957 -0.8389 -0.8838 -0.9300 -0.9773 -1.0261 -1.0766
 -1.1294
 -1.9197 -1.7126 -1.5394 -1.3969 -1.2826 -1.1905 -1.1134 -1.0470 -0.9898 -0.9415
 -0.9016 -0.8694 -0.8441 -0.8249 -0.8098 -0.7778 -0.7392 -0.7033 -0.6837 -0.6811
 -0.6933 -0.7174 -0.7507 -0.7909 -0.8355 -0.8823 -0.9300 -0.9783 -1.0271 -1.0768
 -1.1272
 -1.9846 -1.7615 -1.5703 -1.4130 -1.2837 -1.1811 -1.0996 -1.0322 -0.9745 -0.9244
 -0.8814 -0.8453 -0.8154 -0.7911 -0.7384 -0.7413 -0.7257 -0.6939 -0.6761
 [Fe/H] =  0.25 [alpha/Fe] =-0.40 BC value =  i   
 -2.2188 -2.0117 -1.8454 -1.7159 -1.5910 -1.4847 -1.3963 -1.3206 -1.2489 -1.1854
 -1.1248 -1.0676 -1.0143 -0.9651 -0.9193 -0.8181 -0.7379 -0.6767 -0.6319
 -2.2526 -2.0432 -1.8548 -1.7017 -1.5783 -1.4694 -1.3799 -1.3040 -1.2321 -1.1695
 -1.1109 -1.0564 -1.0057 -0.9586 -0.9144 -0.8172 -0.7385 -0.6799 -0.6442 -0.6336
 -2.0984 -2.0689 -1.8727 -1.7082 -1.5717 -1.4582 -1.3651 -1.2885 -1.2191 -1.1555
 -1.0992 -1.0473 -0.9991 -0.9543 -0.9122 -0.8189 -0.7428 -0.6869 -0.6543 -0.6459
 -0.6585
