 [Fe/H] = -2.50 [alpha/Fe] = 0.00 BC value =F150W2
 -1.3807 -1.3770 -1.3687 -1.3624 -1.3539 -1.3433 -1.3021 -1.3039 -1.3144 -1.3351
 -1.3648 -1.3858 -1.4305 -1.4758 -1.5240 -1.6457 -1.7751 -1.9064 -2.0350
 -1.3795 -1.3967 -1.3971 -1.3824 -1.3584 -1.3426 -1.3382 -1.3417 -1.3518 -1.3684
 -1.3938 -1.4282 -1.4686 -1.5120 -1.5569 -1.6741 -1.7971 -1.9235 -2.0492 -2.1726
 -1.4090 -1.4192 -1.4291 -1.4350 -1.4331 -1.4197 -1.3988 -1.3866 -1.3890 -1.4039
 -1.4262 -1.4562 -1.4944 -1.5371 -1.5817 -1.6966 -1.8159 -1.9391 -2.0626 -2.1837
 -2.3019
 -1.4333 -1.4406 -1.4502 -1.4604 -1.4686 -1.4722 -1.4699 -1.4608 -1.4505 -1.4506
 -1.4644 -1.4881 -1.5209 -1.5612 -1.6048 -1.7182 -1.8341 -1.9534 -2.0744 -2.1937
 -2.3099 -2.4232
 -1.4658 -1.4679 -1.4739 -1.4826 -1.4928 -1.5025 -1.5096 -1.5135 -1.5151 -1.5155
 -1.5198 -1.5336 -1.5565 -1.5887 -1.6280 -1.7384 -1.8518 -1.9671 -2.0850 -2.2026
 -2.3175 -2.4292 -2.5379 -2.6437
 -1.5076 -1.5041 -1.5046 -1.5092 -1.5173 -1.5276 -1.5384 -1.5479 -1.5563 -1.5645
 -1.5740 -1.5862 -1.6030 -1.6271 -1.6585 -1.7580 -1.8685 -1.9806 -2.0949 -2.2103
 -2.3242 -2.4351 -2.5427 -2.6474 -2.7499 -2.8504 -2.9492 -3.0464 -3.1422 -3.2367
 -1.5580 -1.5496 -1.5444 -1.5434 -1.5471 -1.5549 -1.5654 -1.5768 -1.5883 -1.5997
 -1.6122 -1.6274 -1.6457 -1.6674 -1.6940 -1.7806 -1.8846 -1.9935 -2.1044 -2.2171
