 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F070W
 -1.3892 -1.3461 -1.5348 -1.5094 -1.3874 -1.2106 -1.0144 -0.8847 -0.7718 -0.6530
 -0.5401 -0.4330 -0.3359 -0.2494 -0.1746 -0.0195  0.0734  0.1425  0.1655
 -1.3852 -1.2591 -1.1551 -1.0905 -1.0651 -1.0129 -0.9095 -0.7916 -0.6823 -0.5780
 -0.4775 -0.3832 -0.2972 -0.2201 -0.1517 -0.0158  0.0741  0.1245  0.1481  0.1555
 -1.2411 -1.1225 -1.0087 -0.9085 -0.8295 -0.7857 -0.7583 -0.7016 -0.6172 -0.5232
 -0.4332 -0.3481 -0.2700 -0.1998 -0.1375 -0.0139  0.0671  0.1112  0.1311  0.1372
  0.1342
 -1.1166 -1.0167 -0.9126 -0.8108 -0.7188 -0.6409 -0.5827 -0.5488 -0.5167 -0.4642
 -0.3940 -0.3199 -0.2498 -0.1860 -0.1289 -0.0147  0.0603  0.0999  0.1165  0.1209
  0.1178  0.1090
 -0.9968 -0.9182 -0.8316 -0.7400 -0.6499 -0.5676 -0.4964 -0.4373 -0.3958 -0.3632
 -0.3278 -0.2808 -0.2265 -0.1715 -0.1201 -0.0147  0.0559  0.0920  0.1054  0.1071
  0.1028  0.0940  0.0810  0.0639
 -0.8804 -0.8175 -0.7502 -0.6746 -0.5946 -0.5154 -0.4429 -0.3797 -0.3264 -0.2825
 -0.2472 -0.2158 -0.1815 -0.1433 -0.1035 -0.0111  0.0554  0.0893  0.0998  0.0973
  0.0902  0.0800  0.0666  0.0504  0.0312  0.0083 -0.0189 -0.0508 -0.0877 -0.1297
 -0.7708 -0.7174 -0.6644 -0.6044 -0.5388 -0.4691 -0.4002 -0.3369 -0.2826 -0.2363
 -0.1962 -0.1613 -0.1305 -0.1014 -0.0718  0.0002  0.0598  0.0937  0.1010  0.0935
  0.0817  0.0683  0.0531  0.0361  0.0172 -0.0024 -0.0247 -0.0521 -0.0864 -0.1279
 -0.1725
 -0.6712 -0.6222 -0.5762 -0.5276 -0.4754 -0.4191 -0.3592 -0.2996 -0.2455 -0.1994
 -0.1601 -0.1254 -0.0936 -0.0650 -0.0385  0.0211  0.0700  0.1014  0.1083  0.0973
  0.0797  0.0611  0.0424  0.0231  0.0029 -0.0182 -0.0395 -0.0631 -0.0917 -0.1270
 -0.1704
 -0.5847 -0.5366 -0.4918 -0.4470 -0.4043 -0.3594 -0.3115 -0.2606 -0.2101 -0.1644
 -0.1258 -0.0931 -0.0638 -0.0365 -0.0109  0.0441  0.0857  0.1124  0.1198  0.1073
  0.0850  0.0604  0.0364  0.0129 -0.0101 -0.0331 -0.0565 -0.0807 -0.1078 -0.1379
 -0.1708
 -0.5147 -0.4650 -0.4183 -0.3743 -0.3327 -0.2935 -0.2555 -0.2154 -0.1732 -0.1310
 -0.0929 -0.0610 -0.0340 -0.0093  0.0138  0.0638  0.1021  0.1255  0.1324  0.1211
  0.0972  0.0680  0.0380  0.0091 -0.0185 -0.0449 -0.0707 -0.0963 -0.1222 -0.1495
 -0.1784
 -0.4606 -0.4044 -0.3534 -0.3072 -0.2652 -0.2271 -0.1927 -0.1608 -0.1282 -0.0940
 -0.0596 -0.0284 -0.0024  0.0193  0.0386  0.0821  0.1176  0.1388  0.1445  0.1350
  0.1120  0.0812  0.0470  0.0126 -0.0205 -0.0518 -0.0816 -0.1101 -0.1379 -0.1657
 -0.1945
 -0.4102 -0.3278 -0.2659 -0.2195 -0.1834 -0.1538 -0.1271 -0.1010 -0.0749 -0.0484
 -0.0216  0.0053  0.0300  0.0507  0.0676  0.1021  0.1322  0.1518  0.1567
 [Fe/H] = -1.50 [alpha/Fe] =-0.40 BC value = F070W
 -1.6911 -1.6617 -1.5921 -1.4305 -1.2419 -1.0627 -0.9151 -0.7964 -0.6904 -0.5892
 -0.4919 -0.3992 -0.3123 -0.2319 -0.1591 -0.0106  0.0868  0.1502  0.1769
 -1.4751 -1.3560 -1.2978 -1.2712 -1.1659 -1.0108 -0.8613 -0.7390 -0.6362 -0.5409
 -0.4498 -0.3633 -0.2824 -0.2083 -0.1418 -0.0091  0.0812  0.1346  0.1599  0.1677
 -1.3521 -1.2177 -1.1002 -1.0140 -0.9789 -0.9323 -0.8235 -0.7012 -0.5971 -0.5068
 -0.4216 -0.3409 -0.2654 -0.1963 -0.1344 -0.0114  0.0724  0.1219  0.1444  0.1508
  0.1476
 -1.2554 -1.1312 -1.0092 -0.8942 -0.7999 -0.7391 -0.7078 -0.6545 -0.5661 -0.4791
 -0.3991 -0.3238 -0.2533 -0.1888 -0.1308 -0.0152  0.0639  0.1109  0.1315  0.1363
  0.1327  0.1233
 -1.1671 -1.0576 -0.9462 -0.8358 -0.7323 -0.6399 -0.5668 -0.5177 -0.4861 -0.4390
 -0.3751 -0.3066 -0.2412 -0.1810 -0.1266 -0.0178  0.0576  0.1027  0.1218  0.1245
  0.1194  0.1097  0.0958  0.0768
 -1.0855 -0.9861 -0.8877 -0.7878 -0.6883 -0.5942 -0.5087 -0.4352 -0.3785 -0.3415
 -0.3112 -0.2717 -0.2222 -0.1692 -0.1192 -0.0169  0.0548  0.0985  0.1164  0.1165
  0.1086  0.0971  0.0827  0.0653  0.0456  0.0226 -0.0053 -0.0390 -0.0787 -0.1219
 -1.0028 -0.9130 -0.8259 -0.7387 -0.6495 -0.5608 -0.4762 -0.3990 -0.3315 -0.2760
 -0.2335 -0.2021 -0.1725 -0.1390 -0.1017 -0.0116  0.0562  0.0987  0.1159  0.1135
  0.1017  0.0869  0.0705  0.0523  0.0321  0.0104 -0.0142 -0.0431 -0.0776 -0.1184
 -0.1650
 -0.9268 -0.8386 -0.7621 -0.6838 -0.6064 -0.5273 -0.4487 -0.3734 -0.3047 -0.2443
 -0.1937 -0.1524 -0.1192 -0.0913 -0.0646  0.0026  0.0623  0.1029  0.1201  0.1163
  0.1004  0.0810  0.0610  0.0404  0.0189 -0.0022 -0.0247 -0.0505 -0.0814 -0.1186
 -0.1629
 -0.8640 -0.7712 -0.6962 -0.6247 -0.5549 -0.4863 -0.4171 -0.3478 -0.2814 -0.2208
 -0.1681 -0.1238 -0.0863 -0.0546 -0.0276  0.0286  0.0759  0.1116  0.1283  0.1243
