 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F162M
  1.2597  1.4338  1.5720  1.5832  1.5515  1.5287  1.5057  1.4881  1.4469  1.4015
  1.3495  1.2938  1.2354  1.1754  1.1124  0.9568  0.7853  0.6319  0.4845
  1.3498  1.3487  1.3594  1.4057  1.4768  1.5030  1.4879  1.4577  1.4195  1.3744
  1.3237  1.2690  1.2118  1.1527  1.0925  0.9406  0.7886  0.6364  0.4855  0.3372
  1.3022  1.2975  1.2940  1.2962  1.3134  1.3661  1.4172  1.4241  1.3971  1.3532
  1.3034  1.2490  1.1919  1.1328  1.0729  0.9226  0.7741  0.6263  0.4786  0.3331
  0.1908
  1.2507  1.2510  1.2462  1.2410  1.2379  1.2402  1.2598  1.3021  1.3263  1.3145
  1.2768  1.2264  1.1707  1.1123  1.0527  0.9034  0.7578  0.6144  0.4714  0.3285
  0.1884  0.0516
  1.1887  1.1986  1.1991  1.1945  1.1878  1.1809  1.1750  1.1750  1.1908  1.2079
  1.2085  1.1843  1.1420  1.0890  1.0313  0.8836  0.7398  0.6010  0.4632  0.3238
  0.1858  0.0507 -0.0810 -0.2098
  1.1155  1.1348  1.1445  1.1453  1.1407  1.1330  1.1235  1.1128  1.1019  1.0956
  1.0968  1.0950  1.0782  1.0455  1.0010  0.8630  0.7209  0.5855  0.4526  0.3184
  0.1834  0.0500 -0.0804 -0.2075 -0.3320 -0.4536 -0.5721 -0.6870 -0.7983 -0.9058
  1.0323  1.0598  1.0797  1.0872  1.0884  1.0840  1.0758  1.0649  1.0509  1.0343
  1.0179  1.0047  0.9924  0.9740  0.9452  0.8361  0.7011  0.5674  0.4390  0.3107
  0.1801  0.0494 -0.0793 -0.2052 -0.3281 -0.4477 -0.5643 -0.6782 -0.7898 -0.8987
 -1.0029
  0.9402  0.9750  1.0025  1.0185  1.0260  1.0274  1.0236  1.0156  1.0038  0.9883
  0.9692  0.9481  0.9268  0.9053  0.8812  0.7952  0.6777  0.5489  0.4233  0.3001
  0.1750  0.0480 -0.0785 -0.2026 -0.3241 -0.4428 -0.5585 -0.6714 -0.7817 -0.8895
 -0.9951
  0.8402  0.8817  0.9147  0.9387  0.9530  0.9603  0.9621  0.9591  0.9515  0.9399
  0.9243  0.9045  0.8814  0.8560  0.8288  0.7497  0.6470  0.5281  0.4051  0.2852
  0.1652  0.0429 -0.0806 -0.2032 -0.3233 -0.4406 -0.5553 -0.6673 -0.7767 -0.8836
 -0.9882
  0.7337  0.7811  0.8188  0.8477  0.8688  0.8826  0.8901  0.8925  0.8904  0.8839
  0.8736  0.8589  0.8398  0.8166  0.7897  0.7102  0.6162  0.5065  0.3888  0.2712
  0.1548  0.0375 -0.0815 -0.2011 -0.3193 -0.4352 -0.5484 -0.6589 -0.7669 -0.8726
 -0.9782
  0.6224  0.6729  0.7145  0.7480  0.7742  0.7937  0.8073  0.8154  0.8187  0.8179
  0.8131  0.8044  0.7917  0.7742  0.7519  0.6777  0.5867  0.4851  0.3736  0.2582
  0.1436  0.0294 -0.0852 -0.2009 -0.3164 -0.4304 -0.5422 -0.6514 -0.7579 -0.8621
 -0.9641
  0.5101  0.5512  0.5913  0.6290  0.6625  0.6907  0.7126  0.7277  0.7370  0.7414
  0.7419  0.7391  0.7329  0.7226  0.7075  0.6466  0.5603  0.4630  0.3578
 [Fe/H] = -1.50 [alpha/Fe] =-0.40 BC value = F162M
  1.4464  1.5301  1.5597  1.5427  1.5165  1.4917  1.4676  1.4396  1.4063  1.3669
  1.3217  1.2720  1.2189  1.1635  1.1061  0.9580  0.7997  0.6445  0.4914
  1.3744  1.3802  1.4398  1.5099  1.5126  1.4880  1.4598  1.4308  1.3971  1.3572
  1.3113  1.2606  1.2067  1.1505  1.0926  0.9433  0.7912  0.6387  0.4877  0.3394
  1.3462  1.3303  1.3258  1.3503  1.4236  1.4652  1.4514  1.4208  1.3864  1.3467
  1.3008  1.2498  1.1954  1.1387  1.0803  0.9308  0.7799  0.6299  0.4816  0.3359
  0.1935
  1.3210  1.3049  1.2875  1.2742  1.2795  1.3171  1.3781  1.3966  1.3725  1.3340
  1.2891  1.2387  1.1843  1.1273  1.0687  0.9188  0.7690  0.6212  0.4754  0.3320
  0.1917  0.0547
  1.2874  1.2797  1.2635  1.2451  1.2301  1.2221  1.2332  1.2650  1.3035  1.3037
  1.2717  1.2251  1.1721  1.1156  1.0570  0.9071  0.7579  0.6122  0.4693  0.3283
  0.1897  0.0543 -0.0776 -0.2062
  1.2427  1.2449  1.2369  1.2210  1.2019  1.1838  1.1688  1.1601  1.1653  1.1878
  1.2014  1.1880  1.1514  1.1008  1.0441  0.8953  0.7465  0.6022  0.4621  0.3244
  0.1882  0.0543 -0.0764 -0.2039 -0.3282 -0.4493 -0.5675 -0.6829 -0.7952 -0.9030
  1.1852  1.1974  1.1994  1.1917  1.1764  1.1568  1.1366  1.1170  1.0994  1.0874
  1.0843  1.0885  1.0830  1.0589  1.0193  0.8823  0.7348  0.5914  0.4534  0.3192
  0.1861  0.0544 -0.0748 -0.2011 -0.3243 -0.4445 -0.5618 -0.6759 -0.7870 -0.8950
 -1.0001
  1.1162  1.1368  1.1484  1.1502  1.1430  1.1285  1.1090  1.0874  1.0648  1.0418
  1.0196  1.0016  0.9898  0.9785  0.9584  0.8597  0.7218  0.5800  0.4434  0.3120
  0.1828  0.0540 -0.0733 -0.1980 -0.3199 -0.4388 -0.5548 -0.6680 -0.7786 -0.8867
 -0.9924
  1.0373  1.0652  1.0850  1.0951  1.0965  1.0900  1.0762  1.0573  1.0350  1.0106
  0.9843  0.9570  0.9309  0.9079  0.8870  0.8144  0.7004  0.5656  0.4308  0.3012
  0.1754  0.0501 -0.0747 -0.1979 -0.3185 -0.4363 -0.5514 -0.6637 -0.7734 -0.8806
 -0.9854
  0.9505  0.9849  1.0107  1.0275  1.0368  1.0380  1.0321  1.0196  1.0015  0.9796
  0.9547  0.9270  0.8973  0.8671  0.8378  0.7649  0.6691  0.5491  0.4193  0.2915
  0.1681  0.0467 -0.0744 -0.1951 -0.3140 -0.4304 -0.5441 -0.6550 -0.7634 -0.8694
 -0.9753
  0.8600  0.8965  0.9259  0.9485  0.9649  0.9734  0.9745  0.9693  0.9579  0.9412
  0.9203  0.8958  0.8683  0.8380  0.8061  0.7243  0.6348  0.5274  0.4063  0.2815
  0.1597  0.0409 -0.0767 -0.1940 -0.3104 -0.4251 -0.5375 -0.6471 -0.7540 -0.8586
 -0.9610
  0.7686  0.7998  0.8306  0.8583  0.8810  0.8967  0.9048  0.9061  0.9013  0.8912
  0.8761  0.8567  0.8338  0.8073  0.7778  0.6945  0.6036  0.5036  0.3914
 [Fe/H] = -1.00 [alpha/Fe] =-0.40 BC value = F162M
  1.5341  1.5476  1.5221  1.4907  1.4655  1.4411  1.4127  1.3827  1.3514  1.3162
  1.2763  1.2318  1.1836  1.1328  1.0802  0.9424  0.7973  0.6467  0.4939
  1.3927  1.4733  1.5191  1.4997  1.4684  1.4391  1.4108  1.3805  1.3487  1.3130
  1.2724  1.2269  1.1776  1.1257  1.0719  0.9320  0.7870  0.6386  0.4892  0.3416
  1.3529  1.3459  1.3941  1.4726  1.4731  1.4426  1.4100  1.3785  1.3459  1.3099
  1.2693  1.2235  1.1736  1.1207  1.0660  0.9240  0.7783  0.6310  0.4839  0.3388
  0.1967
  1.3449  1.3177  1.3027  1.3191  1.3878  1.4311  1.4112  1.3766  1.3420  1.3059
  1.2655  1.2201  1.1703  1.1171  1.0617  0.9181  0.7715  0.6247  0.4791  0.3358
  0.1956  0.0586
  1.3363  1.3111  1.2828  1.2617  1.2586  1.2869  1.3459  1.3644  1.3374  1.3002
  1.2602  1.2157  1.1664  1.1134  1.0579  0.9133  0.7659  0.6195  0.4751  0.3334
  0.1946  0.0590 -0.0731 -0.2019
  1.3187  1.3023  1.2763  1.2466  1.2197  1.2041  1.2073  1.2348  1.2750  1.2803
  1.2507  1.2087  1.1609  1.1088  1.0536  0.9087  0.7608  0.6146  0.4715  0.3314
  0.1941  0.0598 -0.0712 -0.1990 -0.3234 -0.4447 -0.5631 -0.6789 -0.7915 -0.8986
  1.2890  1.2832  1.2663  1.2402  1.2098  1.1816  1.1595  1.1456  1.1446  1.1631
  1.1834  1.1776  1.1470  1.1008  1.0477  0.9037  0.7557  0.6097  0.4674  0.3290
  0.1937  0.0610 -0.0687 -0.1955 -0.3190 -0.4393 -0.5565 -0.6710 -0.7828 -0.8916
 -0.9955
  1.2470  1.2511  1.2446  1.2276  1.2019  1.1715  1.1411  1.1142  1.0918  1.0756
  1.0695  1.0733  1.0747  1.0598  1.0271  0.8974  0.7503  0.6045  0.4629  0.3259
  0.1927  0.0620 -0.0662 -0.1915 -0.3139 -0.4334 -0.5499 -0.6634 -0.7742 -0.8823
 -0.9879
  1.1938  1.2064  1.2091  1.2022  1.1856  1.1607  1.1303  1.0987  1.0685  1.0407
  1.0158  0.9949  0.9803  0.9710  0.9582  0.8761  0.7416  0.5970  0.4559  0.3199
  0.1885  0.0599 -0.0665 -0.1905 -0.3117 -0.4300 -0.5456 -0.6584 -0.7684 -0.8759
 -0.9809
  1.1310  1.1505  1.1608  1.1627  1.1558  1.1401  1.1164  1.0871  1.0549  1.0226
  0.9912  0.9606  0.9317  0.9058  0.8842  0.8261  0.7240  0.5899  0.4506  0.3155
  0.1854  0.0593 -0.0646 -0.1866 -0.3063 -0.4233 -0.5376 -0.6491 -0.7580 -0.8645
 -0.9686
  1.0628  1.0846  1.1012  1.1104  1.1117  1.1049  1.0901  1.0681  1.0400  1.0083
  0.9750  0.9412  0.9072  0.8737  0.8414  0.7704  0.6882  0.5753  0.4438  0.3105
  0.1814  0.0569 -0.0645 -0.1840 -0.3017 -0.4172 -0.5302 -0.6405 -0.7480 -0.8531
 -0.9559
  0.9926  1.0139  1.0329  1.0473  1.0551  1.0558  1.0492  1.0354  1.0148  0.9885
  0.9579  0.9246  0.8898  0.8541  0.8181  0.7310  0.6485  0.5506  0.4327
 [Fe/H] = -0.75 [alpha/Fe] =-0.40 BC value = F162M
  1.5408  1.5268  1.4938  1.4604  1.4339  1.4107  1.3823  1.3511  1.3186  1.2848
  1.2470  1.2048  1.1589  1.1104  1.0599  0.9283  0.7898  0.6439  0.4935
  1.4333  1.5117  1.5044  1.4727  1.4392  1.4109  1.3819  1.3508  1.3182  1.2840
  1.2456  1.2025  1.1556  1.1059  1.0542  0.9198  0.7803  0.6361  0.4889  0.3423
  1.3518  1.3724  1.4606  1.4791  1.4503  1.4155  1.3835  1.3516  1.3185  1.2837
  1.2451  1.2019  1.1545  1.1039  1.0512  0.9142  0.7730  0.6292  0.4840  0.3399
  0.1981
  1.3433  1.3172  1.3186  1.3800  1.4399  1.4236  1.3878  1.3525  1.3182  1.2828
  1.2443  1.2014  1.1541  1.1032  1.0499  0.9108  0.7679  0.6239  0.4798  0.3374
  0.1975  0.0607
  1.3433  1.3118  1.2826  1.2712  1.2938  1.3580  1.3833  1.3552  1.3173  1.2807
  1.2421  1.1998  1.1531  1.1026  1.0492  0.9088  0.7646  0.6201  0.4768  0.3355
  0.1970  0.0615 -0.0706 -0.1994
  1.3378  1.3122  1.2796  1.2480  1.2277  1.2254  1.2521  1.2992  1.3077  1.2769
  1.2379  1.1963  1.1507  1.1010  1.0479  0.9071  0.7620  0.6172  0.4745  0.3344
  0.1972  0.0628 -0.0683 -0.1961 -0.3205 -0.4420 -0.5607 -0.6763 -0.7882 -0.8955
  1.3224  1.3059  1.2795  1.2463  1.2128  1.1863  1.1701  1.1682  1.1883  1.2172
  1.2175  1.1876  1.1454  1.0975  1.0454  0.9052  0.7596  0.6144  0.4722  0.3333
  0.1976  0.0647 -0.0652 -0.1921 -0.3158 -0.4363 -0.5537 -0.6682 -0.7799 -0.8886
 -0.9910
  1.2951  1.2885  1.2714  1.2448  1.2116  1.1766  1.1457  1.1213  1.1045  1.0991
  1.1086  1.1191  1.1112  1.0825  1.0386  0.9024  0.7570  0.6117  0.4697  0.3318
  0.1976  0.0663 -0.0621 -0.1876 -0.3102 -0.4299 -0.5466 -0.6604 -0.7713 -0.8794
 -0.9848
  1.2563  1.2586  1.2510  1.2336  1.2073  1.1743  1.1385  1.1046  1.0748  1.0496
  1.0303  1.0185  1.0141  1.0091  0.9929  0.8935  0.7519  0.6069  0.4650  0.3278
  0.1948  0.0652 -0.0617 -0.1860 -0.3075 -0.4261 -0.5420 -0.6551 -0.7653 -0.8728
 -0.9778
  1.2071  1.2168  1.2177  1.2097  1.1928  1.1674  1.1352  1.0996  1.0637  1.0302
  0.9996  0.9717  0.9473  0.9278  0.9125  0.8554  0.7440  0.6034  0.4623  0.3257
  0.1938  0.0660 -0.0589 -0.1816 -0.3016 -0.4189 -0.5335 -0.6452 -0.7544 -0.8611
 -0.9654
  1.1507  1.1650  1.1727  1.1726  1.1644  1.1480  1.1238  1.0932  1.0581  1.0215
  0.9856  0.9510  0.9178  0.8862  0.8572  0.7958  0.7137  0.5954  0.4588  0.3231
  0.1920  0.0654 -0.0575 -0.1780 -0.2963 -0.4123 -0.5256 -0.6362 -0.7440 -0.8495
 -0.9524
  1.0911  1.1064  1.1180  1.1240  1.1229  1.1145  1.0988  1.0762  1.0472  1.0135
  0.9770  0.9397  0.9026  0.8661  0.8302  0.7478  0.6714  0.5734  0.4520
 [Fe/H] = -0.50 [alpha/Fe] =-0.40 BC value = F162M
  1.5294  1.5001  1.4634  1.4291  1.4003  1.3765  1.3483  1.3179  1.2849  1.2515
  1.2149  1.1746  1.1309  1.0843  1.0359  0.9100  0.7781  0.6385  0.4920
  1.4866  1.5078  1.4791  1.4429  1.4084  1.3790  1.3495  1.3183  1.2860  1.2523
  1.2154  1.1746  1.1299  1.0822  1.0326  0.9035  0.7698  0.6311  0.4874  0.3423
  1.3584  1.4325  1.4811  1.4574  1.4217  1.3862  1.3537  1.3213  1.2884  1.2542
  1.2172  1.1761  1.1311  1.0828  1.0322  0.9002  0.7641  0.6250  0.4829  0.3404
  0.1994
  1.3377  1.3208  1.3622  1.4402  1.4333  1.3980  1.3604  1.3253  1.2909  1.2558
  1.2187  1.1778  1.1330  1.0846  1.0335  0.8991  0.7608  0.6206  0.4793  0.3383
  0.1992  0.0626
  1.3418  1.3075  1.2841  1.2957  1.3616  1.3980  1.3699  1.3306  1.2929  1.2565
  1.2190  1.1785  1.1343  1.0862  1.0351  0.8995  0.7594  0.6181  0.4769  0.3369
  0.1991  0.0640 -0.0680 -0.1968
  1.3459  1.3128  1.2767  1.2482  1.2405  1.2662  1.3195  1.3299  1.2961  1.2561
  1.2176  1.1774  1.1339  1.0867  1.0361  0.9002  0.7588  0.6167  0.4756  0.3365
  0.1998  0.0657 -0.0652 -0.1930 -0.3177 -0.4392 -0.5577 -0.6733 -0.7854 -0.8919
  1.3431  1.3168  1.2826  1.2450  1.2126  1.1928  1.1902  1.2119  1.2457  1.2469
  1.2143  1.1742  1.1316  1.0854  1.0358  0.9005  0.7585  0.6156  0.4746  0.3363
  0.2009  0.0682 -0.0616 -0.1885 -0.3123 -0.4329 -0.5505 -0.6650 -0.7767 -0.8850
 -0.9883
  1.3301  1.3127  1.2854  1.2508  1.2125  1.1768  1.1491  1.1314  1.1261  1.1376
  1.1551  1.1510  1.1223  1.0810  1.0335  0.9001  0.7580  0.6147  0.4736  0.3360
  0.2017  0.0705 -0.0579 -0.1835 -0.3062 -0.4260 -0.5430 -0.6568 -0.7677 -0.8758
 -0.9810
  1.3061  1.2976  1.2789  1.2513  1.2166  1.1778  1.1398  1.1068  1.0803  1.0609
  1.0507  1.0511  1.0521  1.0413  1.0144  0.8966  0.7555  0.6119  0.4706  0.3333
  0.2000  0.0700 -0.0570 -0.1813 -0.3028 -0.4216 -0.5378 -0.6511 -0.7615 -0.8691
 -0.9741
  1.2712  1.2707  1.2610  1.2423  1.2151  1.1809  1.1423  1.1030  1.0664  1.0341
  1.0065  0.9837  0.9665  0.9547  0.9436  0.8773  0.7533  0.6111  0.4700  0.3330
  0.2006  0.0719 -0.0535 -0.1763 -0.2964 -0.4139 -0.5287 -0.6408 -0.7502 -0.8571
 -0.9616
  1.2276  1.2332  1.2310  1.2206  1.2021  1.1757  1.1426  1.1049  1.0651  1.0262
  0.9900  0.9568  0.9263  0.8987  0.8748  0.8217  0.7347  0.6084  0.4691  0.3326
  0.2006  0.0730 -0.0509 -0.1720 -0.2906 -0.4067 -0.5203 -0.6311 -0.7393 -0.8450
 -0.9483
  1.1784  1.1873  1.1906  1.1871  1.1762  1.1580  1.1328  1.1012  1.0647  1.0253
  0.9853  0.9464  0.9093  0.8739  0.8401  0.7657  0.6934  0.5931  0.4666
 [Fe/H] = -0.25 [alpha/Fe] =-0.40 BC value = F162M
  1.5068  1.4704  1.4322  1.3973  1.3677  1.3424  1.3136  1.2844  1.2514  1.2172
  1.1813  1.1424  1.1003  1.0555  1.0089  0.8879  0.7623  0.6297  0.4884
  1.4563  1.4874  1.4501  1.4119  1.3774  1.3471  1.3164  1.2854  1.2528  1.2192
  1.1832  1.1439  1.1012  1.0555  1.0078  0.8835  0.7556  0.6229  0.4840  0.3415
  1.3918  1.4739  1.4651  1.4292  1.3912  1.3565  1.3229  1.2901  1.2567  1.2227
  1.1866  1.1473  1.1043  1.0582  1.0096  0.8824  0.7515  0.6177  0.4800  0.3398
  0.2001
  1.3324  1.3414  1.4270  1.4406  1.4073  1.3686  1.3315  1.2960  1.2613  1.2263
  1.1900  1.1507  1.1080  1.0619  1.0129  0.8834  0.7499  0.6144  0.4768  0.3381
  0.2002  0.0644
  1.3351  1.3022  1.2950  1.3531  1.4066  1.3825  1.3428  1.3032  1.2656  1.2292
  1.1922  1.1531  1.1108  1.0652  1.0164  0.8858  0.7501  0.6129  0.4750  0.3371
  0.2005  0.0661 -0.0655 -0.1940
  1.3451  1.3075  1.2715  1.2529  1.2731  1.3331  1.3482  1.3128  1.2707  1.2313
  1.1930  1.1538  1.1121  1.0671  1.0189  0.8883  0.7512  0.6127  0.4744  0.3371
  0.2015  0.0682 -0.0623 -0.1898 -0.3141 -0.4355 -0.5541 -0.6699 -0.7817 -0.8877
  1.3520  1.3181  1.2787  1.2405  1.2137  1.2086  1.2329  1.2722  1.2714  1.2344
  1.1930  1.1528  1.1114  1.0672  1.0199  0.8902  0.7524  0.6129  0.4743  0.3375
  0.2031  0.0711 -0.0583 -0.1849 -0.3086 -0.4291 -0.5466 -0.6612 -0.7729 -0.8809
 -0.9837
  1.3529  1.3250  1.2892  1.2488  1.2087  1.1760  1.1562  1.1518  1.1660  1.1868
  1.1822  1.1493  1.1086  1.0654  1.0192  0.8912  0.7534  0.6133  0.4743  0.3379
  0.2045  0.0739 -0.0540 -0.1793 -0.3019 -0.4218 -0.5388 -0.6528 -0.7638 -0.8717
 -0.9765
  1.3427  1.3231  1.2941  1.2578  1.2169  1.1754  1.1383  1.1095  1.0897  1.0805
  1.0831  1.0892  1.0803  1.0529  1.0134  0.8899  0.7526  0.6119  0.4724  0.3361
