 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value = G_BP 
 -4.1533 -3.8153 -3.5714 -3.3017 -3.0037 -2.7588 -2.6177 -2.5324 -2.4361 -2.3058
 -2.1594 -2.0011 -1.8421 -1.6922 -1.5482 -1.2205 -0.9399 -0.7153 -0.5335
 -3.7682 -3.3739 -3.0805 -2.8405 -2.6444 -2.4877 -2.3614 -2.2535 -2.1527 -2.0507
 -1.9415 -1.8197 -1.6847 -1.5460 -1.4138 -1.1218 -0.8773 -0.6787 -0.5220 -0.4018
 -3.5086 -3.0920 -2.7734 -2.5407 -2.3813 -2.2599 -2.1476 -2.0423 -1.9461 -1.8569
 -1.7660 -1.6675 -1.5544 -1.4298 -1.3083 -1.0437 -0.8273 -0.6507 -0.5130 -0.4057
 -0.3194
 -3.3745 -2.9696 -2.6501 -2.4023 -2.2144 -2.0754 -1.9763 -1.8988 -1.8163 -1.7244
 -1.6329 -1.5445 -1.4512 -1.3436 -1.2317 -0.9862 -0.7899 -0.6313 -0.5065 -0.4086
 -0.3293 -0.2625
 -3.2793 -2.8979 -2.5911 -2.3461 -2.1512 -1.9973 -1.8766 -1.7807 -1.7029 -1.6309
 -1.5486 -1.4580 -1.3701 -1.2775 -1.1767 -0.9460 -0.7630 -0.6178 -0.5039 -0.4143
 -0.3414 -0.2796 -0.2257 -0.1775
 -3.1800 -2.8319 -2.5469 -2.3137 -2.1219 -1.9635 -1.8327 -1.7242 -1.6321 -1.5506
 -1.4743 -1.3957 -1.3124 -1.2283 -1.1365 -0.9187 -0.7444 -0.6081 -0.5024 -0.4200
 -0.3535 -0.2971 -0.2475 -0.2030 -0.1621 -0.1247 -0.0911 -0.0625 -0.0414 -0.0324
 -3.0639 -2.7530 -2.4953 -2.2805 -2.0988 -1.9436 -1.8099 -1.6944 -1.5943 -1.5053
 -1.4229 -1.3436 -1.2646 -1.1878 -1.1066 -0.9012 -0.7324 -0.6011 -0.5003 -0.4236
 -0.3630 -0.3123 -0.2679 -0.2277 -0.1905 -0.1559 -0.1242 -0.0953 -0.0723 -0.0584
 -0.0563
 -2.9377 -2.6613 -2.4308 -2.2365 -2.0694 -1.9226 -1.7918 -1.6748 -1.5700 -1.4764
 -1.3906 -1.3094 -1.2308 -1.1541 -1.0797 -0.8900 -0.7256 -0.5965 -0.4980 -0.4240
 -0.3680 -0.3230 -0.2843 -0.2494 -0.2170 -0.1863 -0.1575 -0.1309 -0.1075 -0.0897
 -0.0828
 -2.8060 -2.5615 -2.3546 -2.1792 -2.0272 -1.8914 -1.7677 -1.6538 -1.5490 -1.4531
 -1.3651 -1.2832 -1.2049 -1.1290 -1.0561 -0.8778 -0.7205 -0.5931 -0.4949 -0.4215
 -0.3678 -0.3273 -0.2943 -0.2655 -0.2388 -0.2132 -0.1888 -0.1655 -0.1440 -0.1256
 -0.1132
 -2.6839 -2.4682 -2.2793 -2.1176 -1.9778 -1.8528 -1.7378 -1.6298 -1.5282 -1.4330
 -1.3444 -1.2620 -1.1846 -1.1105 -1.0391 -0.8682 -0.7170 -0.5921 -0.4941 -0.4198
 -0.3657 -0.3270 -0.2982 -0.2750 -0.2546 -0.2351 -0.2163 -0.1979 -0.1801 -0.1636
 -0.1483
 -2.5754 -2.3822 -2.2088 -2.0564 -1.9236 -1.8065 -1.6993 -1.5982 -1.5019 -1.4100
 -1.3229 -1.2411 -1.1644 -1.0920 -1.0227 -0.8590 -0.7128 -0.5904 -0.4932 -0.4183
 -0.3630 -0.3238 -0.2967 -0.2775 -0.2626 -0.2495 -0.2371 -0.2246 -0.2119 -0.1996
 -0.1885
 -2.4804 -2.3035 -2.1446 -1.9996 -1.8710 -1.7572 -1.6546 -1.5594 -1.4687 -1.3817
 -1.2980 -1.2184 -1.1430 -1.0721 -1.0069 -0.8502 -0.7079 -0.5880 -0.4922
 [Fe/H] = -2.00 [alpha/Fe] = 0.40 BC value = G_BP 
 -5.0419 -4.5448 -4.1124 -3.7409 -3.4245 -3.1478 -2.8955 -2.6583 -2.4421 -2.2526
 -2.0804 -1.9172 -1.7599 -1.6124 -1.4662 -1.1721 -0.9230 -0.7130 -0.5444
 -4.6433 -4.1423 -3.7072 -3.3398 -3.0339 -2.7790 -2.5620 -2.3664 -2.1923 -2.0384
 -1.8967 -1.7584 -1.6186 -1.4822 -1.3551 -1.0826 -0.8599 -0.6746 -0.5244 -0.4058
 -4.2433 -3.7410 -3.3297 -3.0404 -2.7630 -2.5282 -2.3299 -2.1585 -2.0087 -1.8768
 -1.7565 -1.6396 -1.5179 -1.3920 -1.2717 -1.0154 -0.8119 -0.6457 -0.5106 -0.4027
 -0.3146
 -3.9499 -3.4455 -3.0489 -2.7462 -2.5127 -2.3250 -2.1635 -2.0147 -1.8780 -1.7558
 -1.6467 -1.5449 -1.4419 -1.3297 -1.2160 -0.9705 -0.7790 -0.6263 -0.5030 -0.4043
 -0.3241 -0.2567
 -3.8378 -3.3286 -2.9165 -2.5973 -2.3527 -2.1638 -2.0145 -1.8913 -1.7830 -1.6792
 -1.5730 -1.4734 -1.3796 -1.2833 -1.1788 -0.9417 -0.7576 -0.6138 -0.4996 -0.4086
 -0.3346 -0.2724 -0.2182 -0.1701
 -3.7900 -3.2822 -2.8687 -2.5384 -2.2771 -2.0712 -1.9092 -1.7813 -1.6792 -1.5963
 -1.5169 -1.4281 -1.3364 -1.2458 -1.1518 -0.9240 -0.7442 -0.6056 -0.4978 -0.4133
 -0.3454 -0.2884 -0.2387 -0.1943 -0.1538 -0.1170 -0.0841 -0.0561 -0.0351 -0.0258
 -3.7473 -3.2597 -2.8546 -2.5270 -2.2641 -2.0531 -1.8830 -1.7452 -1.6322 -1.5368
 -1.4534 -1.3771 -1.2992 -1.2176 -1.1311 -0.9132 -0.7359 -0.6003 -0.4963 -0.4164
 -0.3539 -0.3025 -0.2579 -0.2179 -0.1811 -0.1471 -0.1161 -0.0881 -0.0656 -0.0516
 -0.0496
 -3.6884 -3.2298 -2.8441 -2.5270 -2.2683 -2.0571 -1.8829 -1.7378 -1.6162 -1.5127
 -1.4214 -1.3381 -1.2599 -1.1851 -1.1097 -0.9066 -0.7312 -0.5966 -0.4943 -0.4170
 -0.3586 -0.3125 -0.2735 -0.2387 -0.2066 -0.1765 -0.1485 -0.1228 -0.1002 -0.0829
 -0.0760
 -3.6003 -3.1763 -2.8183 -2.5184 -2.2701 -2.0636 -1.8900 -1.7418 -1.6142 -1.5035
 -1.4059 -1.3177 -1.2355 -1.1577 -1.0842 -0.8984 -0.7279 -0.5930 -0.4911 -0.4147
 -0.3585 -0.3165 -0.2830 -0.2541 -0.2276 -0.2026 -0.1789 -0.1565 -0.1359 -0.1184
 -0.1066
 -3.4927 -3.1176 -2.7890 -2.5077 -2.2707 -2.0708 -1.9000 -1.7516 -1.6211 -1.5056
 -1.4025 -1.3098 -1.2246 -1.1446 -1.0690 -0.8906 -0.7279 -0.5931 -0.4900 -0.4129
 -0.3565 -0.3163 -0.2868 -0.2634 -0.2430 -0.2239 -0.2057 -0.1881 -0.1713 -0.1558
 -0.1416
 -3.3782 -3.0498 -2.7529 -2.4916 -2.2665 -2.0735 -1.9065 -1.7597 -1.6286 -1.5106
 -1.4039 -1.3073 -1.2190 -1.1374 -1.0605 -0.8836 -0.7264 -0.5940 -0.4898 -0.4112
 -0.3537 -0.3132 -0.2853 -0.2659 -0.2510 -0.2381 -0.2261 -0.2143 -0.2026 -0.1913
 -0.1810
 -3.2595 -2.9744 -2.7137 -2.4758 -2.2620 -2.0736 -1.9100 -1.7649 -1.6342 -1.5154
 -1.4066 -1.3071 -1.2160 -1.1324 -1.0587 -0.8774 -0.7234 -0.5957 -0.4905
 [Fe/H] = -1.50 [alpha/Fe] = 0.40 BC value = G_BP 
 -5.7897 -5.3864 -5.0005 -4.6274 -4.2695 -3.8971 -3.4778 -3.0186 -2.6260 -2.3127
 -2.0635 -1.8602 -1.6885 -1.5394 -1.4069 -1.1288 -0.9007 -0.7071 -0.5456
 -5.4052 -4.9625 -4.5441 -4.1532 -3.7877 -3.4395 -3.0815 -2.7116 -2.3931 -2.1315
 -1.9168 -1.7356 -1.5774 -1.4365 -1.3102 -1.0471 -0.8382 -0.6660 -0.5220 -0.4036
 -5.1095 -4.6521 -4.2185 -3.8169 -3.4522 -3.1221 -2.8126 -2.5047 -2.2325 -2.0042
 -1.8137 -1.6506 -1.5045 -1.3705 -1.2484 -0.9941 -0.7966 -0.6378 -0.5070 -0.3990
 -0.3106
 -4.7717 -4.2982 -3.9126 -3.5490 -3.2070 -2.8936 -2.6122 -2.3498 -2.1119 -1.9077
 -1.7351 -1.5869 -1.4539 -1.3284 -1.2105 -0.9616 -0.7704 -0.6199 -0.4984 -0.3988
 -0.3171 -0.2486
 -4.4981 -3.9936 -3.5729 -3.2208 -2.9233 -2.6685 -2.4423 -2.2236 -2.0172 -1.8328
 -1.6731 -1.5356 -1.4138 -1.2993 -1.1874 -0.9429 -0.7549 -0.6095 -0.4943 -0.4013
 -0.3255 -0.2622 -0.2076 -0.1596
 -4.4073 -3.8576 -3.3924 -3.0077 -2.6931 -2.4353 -2.2251 -2.0533 -1.9049 -1.7655
 -1.6272 -1.4977 -1.3811 -1.2749 -1.1719 -0.9330 -0.7463 -0.6036 -0.4925 -0.4046
 -0.3342 -0.2760 -0.2260 -0.1817 -0.1418 -0.1057 -0.0737 -0.0465 -0.0259 -0.0161
 -4.4130 -3.8328 -3.3368 -2.9274 -2.5947 -2.3256 -2.1075 -1.9287 -1.7806 -1.6589
 -1.5566 -1.4589 -1.3573 -1.2562 -1.1588 -0.9287 -0.7422 -0.6002 -0.4916 -0.4073
 -0.3413 -0.2882 -0.2432 -0.2034 -0.1671 -0.1339 -0.1040 -0.0776 -0.0557 -0.0414
 -0.0387
 -4.4511 -3.8615 -3.3484 -2.9196 -2.5706 -2.2895 -2.0624 -1.8773 -1.7252 -1.5980
 -1.4900 -1.3975 -1.3150 -1.2327 -1.1465 -0.9273 -0.7410 -0.5985 -0.4906 -0.4084
 -0.3442 -0.2970 -0.2572 -0.2225 -0.1909 -0.1617 -0.1348 -0.1094 -0.0877 -0.0724
 -0.0651
 -4.4599 -3.8879 -3.3752 -2.9416 -2.5832 -2.2924 -2.0571 -1.8648 -1.7061 -1.5736
 -1.4608 -1.3625 -1.2748 -1.1954 -1.1202 -0.9238 -0.7400 -0.5963 -0.4882 -0.4068
 -0.3459 -0.3007 -0.2657 -0.2366 -0.2106 -0.1863 -0.1637 -0.1425 -0.1234 -0.1072
 -0.0959
 -4.4258 -3.8888 -3.4028 -2.9767 -2.6182 -2.3225 -2.0808 -1.8815 -1.7158 -1.5761
 -1.4566 -1.3527 -1.2602 -1.1760 -1.0983 -0.9174 -0.7428 -0.5976 -0.4877 -0.4056
 -0.3448 -0.3010 -0.2694 -0.2453 -0.2251 -0.2066 -0.1894 -0.1729 -0.1574 -0.1434
 -0.1305
 -4.3495 -3.8608 -3.4123 -3.0056 -2.6564 -2.3620 -2.1168 -1.9126 -1.7410 -1.5946
 -1.4681 -1.3575 -1.2594 -1.1709 -1.0895 -0.9084 -0.7442 -0.6005 -0.4883 -0.4043
 -0.3426 -0.2986 -0.2684 -0.2478 -0.2327 -0.2201 -0.2089 -0.1981 -0.1875 -0.1776
 -0.1688
 -4.2315 -3.8034 -3.4013 -3.0270 -2.6938 -2.4054 -2.1600 -1.9521 -1.7751 -1.6229
 -1.4901 -1.3731 -1.2689 -1.1753 -1.0938 -0.8968 -0.7442 -0.6050 -0.4900
 [Fe/H] = -1.00 [alpha/Fe] = 0.40 BC value = G_BP 
 -6.2705 -5.9705 -5.6873 -5.4173 -5.1750 -4.8596 -4.3594 -3.6609 -3.0065 -2.4932
 -2.1208 -1.8525 -1.6523 -1.4932 -1.3590 -1.0890 -0.8766 -0.6968 -0.5425
 -5.8838 -5.5555 -5.2445 -4.9515 -4.6649 -4.3469 -3.9126 -3.3363 -2.7975 -2.3556
 -2.0171 -1.7634 -1.5699 -1.4155 -1.2852 -1.0237 -0.8209 -0.6562 -0.5183 -0.4016
 -5.5946 -5.2439 -4.9055 -4.5849 -4.2793 -3.9687 -3.5962 -3.1205 -2.6622 -2.2713
 -1.9581 -1.7142 -1.5239 -1.3707 -1.2417 -0.9839 -0.7870 -0.6307 -0.5026 -0.3952
 -0.3050
 -5.3605 -4.9979 -4.6439 -4.3028 -3.9778 -3.6654 -3.3427 -2.9520 -2.5585 -2.2100
 -1.9201 -1.6864 -1.4992 -1.3467 -1.2179 -0.9613 -0.7670 -0.6154 -0.4936 -0.3929
 -0.3089 -0.2385
 -5.0762 -4.7162 -4.3851 -4.0627 -3.7408 -3.4272 -3.1231 -2.8028 -2.4666 -2.1567
 -1.8897 -1.6679 -1.4856 -1.3348 -1.2066 -0.9499 -0.7561 -0.6068 -0.4890 -0.3934
 -0.3147 -0.2491 -0.1934 -0.1451
 -4.8552 -4.4148 -4.0425 -3.7249 -3.4433 -3.1800 -2.9172 -2.6484 -2.3701 -2.1008
 -1.8591 -1.6513 -1.4762 -1.3289 -1.2023 -0.9459 -0.7513 -0.6027 -0.4872 -0.3952
 -0.3208 -0.2598 -0.2086 -0.1641 -0.1246 -0.0895 -0.0589 -0.0326 -0.0129 -0.0032
 -4.7942 -4.2840 -3.8431 -3.4706 -3.1567 -2.8850 -2.6422 -2.4203 -2.2084 -2.0051
 -1.8102 -1.6287 -1.4659 -1.3245 -1.2009 -0.9465 -0.7504 -0.6012 -0.4867 -0.3972
 -0.3263 -0.2694 -0.2227 -0.1826 -0.1470 -0.1149 -0.0864 -0.0615 -0.0409 -0.0275
 -0.0239
 -4.8510 -4.2889 -3.7921 -3.3670 -3.0099 -2.7115 -2.4574 -2.2352 -2.0348 -1.8546
 -1.6987 -1.5632 -1.4370 -1.3149 -1.1992 -0.9500 -0.7525 -0.6015 -0.4868 -0.3985
 -0.3300 -0.2766 -0.2343 -0.1990 -0.1680 -0.1399 -0.1145 -0.0918 -0.0727 -0.0573
 -0.0496
 -4.9615 -4.3673 -3.8316 -3.3633 -2.9664 -2.6367 -2.3635 -2.1337 -1.9363 -1.7634
 -1.6119 -1.4814 -1.3710 -1.2743 -1.1811 -0.9524 -0.7548 -0.6017 -0.4859 -0.3979
 -0.3309 -0.2801 -0.2415 -0.2111 -0.1853 -0.1621 -0.1410 -0.1216 -0.1044 -0.0901
 -0.0804
 -5.0661 -4.4747 -3.9210 -3.4261 -2.9988 -2.6401 -2.3440 -2.0998 -1.8960 -1.7232
 -1.5744 -1.4451 -1.3327 -1.2350 -1.1489 -0.9515 -0.7611 -0.6055 -0.4873 -0.3982
 -0.3313 -0.2816 -0.2455 -0.2190 -0.1983 -0.1805 -0.1646 -0.1497 -0.1361 -0.1243
 -0.1149
 -5.1157 -4.5445 -4.0076 -3.5080 -3.0663 -2.6881 -2.3726 -2.1122 -1.8970 -1.7174
 -1.5649 -1.4339 -1.3198 -1.2193 -1.1299 -0.9404 -0.7664 -0.6110 -0.4898 -0.3985
 -0.3306 -0.2809 -0.2458 -0.2220 -0.2054 -0.1929 -0.1826 -0.1731 -0.1644 -0.1564
 -0.1497
 -5.1012 -4.5745 -4.0619 -3.5820 -3.1427 -2.7585 -2.4316 -2.1575 -1.9299 -1.7402
 -1.5801 -1.4430 -1.3241 -1.2197 -1.1241 -0.9191 -0.7707 -0.6182 -0.4934
 [Fe/H] = -0.75 [alpha/Fe] = 0.40 BC value = G_BP 
 -6.4117 -6.1492 -5.9081 -5.6892 -5.4477 -5.1228 -4.6621 -4.0231 -3.2529 -2.6301
 -2.1866 -1.8764 -1.6534 -1.4836 -1.3452 -1.0747 -0.8644 -0.6904 -0.5408
 -6.0311 -5.7440 -5.4796 -5.2405 -5.0135 -4.7516 -4.3440 -3.7102 -3.0632 -2.5159
 -2.1029 -1.8035 -1.5846 -1.4174 -1.2817 -1.0175 -0.8154 -0.6526 -0.5165 -0.4007
 -5.7417 -5.4343 -5.1430 -4.8751 -4.6269 -4.3684 -4.0194 -3.4967 -2.9464 -2.4573
 -2.0670 -1.7721 -1.5515 -1.3824 -1.2461 -0.9834 -0.7853 -0.6288 -0.5008 -0.3934
 -0.3025
 -5.5133 -5.1927 -4.8805 -4.5851 -4.3096 -4.0431 -3.7458 -3.3226 -2.8540 -2.4182
 -2.0523 -1.7632 -1.5403 -1.3675 -1.2288 -0.9648 -0.7678 -0.6145 -0.4917 -0.3902
 -0.3051 -0.2333
 -5.2943 -4.9711 -4.6576 -4.3532 -4.0593 -3.7763 -3.4961 -3.1598 -2.7651 -2.3806
 -2.0428 -1.7640 -1.5413 -1.3653 -1.2234 -0.9563 -0.7587 -0.6068 -0.4870 -0.3898
 -0.3094 -0.2421 -0.1853 -0.1361
 -5.0250 -4.6637 -4.3595 -4.0880 -3.8244 -3.5548 -3.2777 -2.9934 -2.6681 -2.3346
 -2.0284 -1.7650 -1.5470 -1.3700 -1.2256 -0.9545 -0.7553 -0.6032 -0.4851 -0.3909
 -0.3142 -0.2511 -0.1985 -0.1534 -0.1140 -0.0795 -0.0494 -0.0238 -0.0048  0.0043
 -4.8980 -4.4502 -4.0717 -3.7582 -3.4911 -3.2504 -3.0200 -2.7835 -2.5297 -2.2605
