 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value =  G   
 -1.3641 -1.3169 -1.3103 -1.2702 -1.1831 -1.1024 -1.0709 -1.0658 -1.0424 -0.9858
 -0.9099 -0.8205 -0.7279 -0.6400 -0.5558 -0.3706 -0.2259 -0.1196 -0.0362
 -1.3195 -1.2155 -1.1424 -1.0807 -1.0291 -0.9892 -0.9581 -0.9298 -0.8982 -0.8594
 -0.8100 -0.7474 -0.6715 -0.5898 -0.5112 -0.3424 -0.2128 -0.1175 -0.0469  0.0036
 -1.2878 -1.1557 -1.0458 -0.9647 -0.9167 -0.8859 -0.8550 -0.8226 -0.7915 -0.7610
 -0.7250 -0.6798 -0.6201 -0.5482 -0.4759 -0.3206 -0.2030 -0.1172 -0.0561 -0.0115
  0.0223
 -1.2690 -1.1375 -1.0205 -0.9222 -0.8459 -0.7925 -0.7616 -0.7442 -0.7223 -0.6906
 -0.6549 -0.6177 -0.5737 -0.5152 -0.4499 -0.3052 -0.1965 -0.1187 -0.0638 -0.0236
  0.0072  0.0316
 -1.2380 -1.1181 -1.0074 -0.9091 -0.8256 -0.7584 -0.7078 -0.6714 -0.6469 -0.6271
 -0.5998 -0.5646 -0.5282 -0.4838 -0.4282 -0.2939 -0.1916 -0.1198 -0.0709 -0.0354
 -0.0081  0.0137  0.0318  0.0470
 -1.1834 -1.0812 -0.9844 -0.8951 -0.8146 -0.7442 -0.6852 -0.6377 -0.6000 -0.5689
 -0.5415 -0.5128 -0.4806 -0.4467 -0.4034 -0.2840 -0.1869 -0.1190 -0.0751 -0.0450
 -0.0221 -0.0036  0.0119  0.0251  0.0366  0.0463  0.0534  0.0560  0.0520  0.0402
 -1.1040 -1.0212 -0.9418 -0.8669 -0.7962 -0.7305 -0.6706 -0.6179 -0.5733 -0.5353
 -0.5011 -0.4686 -0.4359 -0.4056 -0.3714 -0.2711 -0.1810 -0.1157 -0.0749 -0.0499
 -0.0324 -0.0184 -0.0066  0.0037  0.0129  0.0213  0.0278  0.0324  0.0319  0.0232
  0.0065
 -1.0059 -0.9406 -0.8784 -0.8193 -0.7622 -0.7065 -0.6521 -0.6002 -0.5527 -0.5109
 -0.4734 -0.4385 -0.4044 -0.3712 -0.3401 -0.2530 -0.1725 -0.1101 -0.0707 -0.0490
 -0.0369 -0.0285 -0.0216 -0.0154 -0.0096 -0.0040  0.0011  0.0048  0.0062  0.0027
 -0.0107
 -0.8956 -0.8458 -0.7981 -0.7531 -0.7097 -0.6662 -0.6214 -0.5757 -0.5305 -0.4879
 -0.4489 -0.4131 -0.3791 -0.3458 -0.3144 -0.2335 -0.1605 -0.1023 -0.0635 -0.0430
 -0.0346 -0.0318 -0.0308 -0.0300 -0.0289 -0.0272 -0.0253 -0.0235 -0.0227 -0.0243
 -0.0314
 -0.7819 -0.7450 -0.7090 -0.6751 -0.6431 -0.6110 -0.5772 -0.5407 -0.5021 -0.4628
 -0.4246 -0.3890 -0.3558 -0.3240 -0.2934 -0.2174 -0.1487 -0.0941 -0.0560 -0.0349
 -0.0275 -0.0282 -0.0326 -0.0378 -0.0425 -0.0460 -0.0486 -0.0505 -0.0521 -0.0545
 -0.0577
 -0.6669 -0.6413 -0.6153 -0.5900 -0.5662 -0.5434 -0.5194 -0.4926 -0.4628 -0.4303
