 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F140W
 -1.4464 -1.5600 -1.6410 -1.6442 -1.6522 -1.6390 -1.6007 -1.5855 -1.5756 -1.5662
 -1.5670 -1.5780 -1.5958 -1.6182 -1.6448 -1.7220 -1.8342 -1.9703 -2.0779
 -1.4989 -1.5386 -1.5711 -1.5994 -1.6194 -1.6185 -1.6104 -1.6028 -1.5956 -1.5926
 -1.5974 -1.6097 -1.6279 -1.6508 -1.6779 -1.7615 -1.8623 -1.9727 -2.0865 -2.2009
 -1.4688 -1.5113 -1.5471 -1.5763 -1.5992 -1.6170 -1.6214 -1.6154 -1.6107 -1.6110
 -1.6178 -1.6317 -1.6511 -1.6751 -1.7028 -1.7855 -1.8829 -1.9900 -2.1011 -2.2127
 -2.3238
 -1.4410 -1.4842 -1.5230 -1.5565 -1.5846 -1.6072 -1.6240 -1.6329 -1.6312 -1.6286
 -1.6343 -1.6485 -1.6690 -1.6940 -1.7225 -1.8057 -1.9009 -2.0050 -2.1135 -2.2229
 -2.3316 -2.4395
 -1.4192 -1.4597 -1.4991 -1.5352 -1.5676 -1.5958 -1.6197 -1.6387 -1.6508 -1.6566
 -1.6593 -1.6677 -1.6847 -1.7089 -1.7380 -1.8222 -1.9165 -2.0180 -2.1240 -2.2317
 -2.3387 -2.4446 -2.5494 -2.6537
 -1.4052 -1.4417 -1.4785 -1.5149 -1.5494 -1.5813 -1.6102 -1.6358 -1.6577 -1.6749
 -1.6879 -1.6981 -1.7104 -1.7286 -1.7533 -1.8357 -1.9296 -2.0293 -2.1331 -2.2392
 -2.3450 -2.4495 -2.5527 -2.6548 -2.7566 -2.8579 -2.9586 -3.0582 -3.1566 -3.2537
 -1.4005 -1.4321 -1.4642 -1.4990 -1.5329 -1.5661 -1.5979 -1.6276 -1.6552 -1.6795
 -1.7014 -1.7210 -1.7385 -1.7561 -1.7769 -1.8491 -1.9408 -2.0390 -2.1411 -2.2455
 -2.3503 -2.4541 -2.5562 -2.6569 -2.7561 -2.8539 -2.9511 -3.0482 -3.1457 -3.2433
 -3.3382
 -1.4063 -1.4325 -1.4598 -1.4904 -1.5221 -1.5541 -1.5862 -1.6179 -1.6485 -1.6773
 -1.7043 -1.7300 -1.7545 -1.7778 -1.8006 -1.8670 -1.9520 -2.0478 -2.1481 -2.2508
 -2.3546 -2.4579 -2.5596 -2.6594 -2.7575 -2.8540 -2.9491 -3.0435 -3.1377 -3.2322
 -3.3274
 -1.4239 -1.4442 -1.4667 -1.4919 -1.5205 -1.5498 -1.5799 -1.6107 -1.6422 -1.6731
 -1.7030 -1.7321 -1.7608 -1.7888 -1.8161 -1.8855 -1.9657 -2.0573 -2.1556 -2.2567
 -2.3593 -2.4621 -2.5639 -2.6637 -2.7614 -2.8571 -2.9512 -3.0440 -3.1362 -3.2279
 -3.3190
 -1.4546 -1.4686 -1.4859 -1.5062 -1.5292 -1.5545 -1.5817 -1.6099 -1.6396 -1.6701
 -1.7008 -1.7315 -1.7621 -1.7925 -1.8228 -1.8989 -1.9780 -2.0661 -2.1614 -2.2607
 -2.3616 -2.4633 -2.5647 -2.6648 -2.7627 -2.8582 -2.9516 -3.0432 -3.1333 -3.2224
 -3.3123
