 [Fe/H] = -2.50 [alpha/Fe] = 0.00 BC value = G_RP 
  0.2645  0.2223  0.1772  0.1323  0.0892  0.0480  0.0084 -0.0298 -0.0671 -0.1043
 -0.1422
  0.3035  0.3060  0.3049  0.3006  0.2942  0.2874  0.2824  0.2803  0.2816  0.2861
  0.2935  0.3026  0.3093  0.3189  0.3238  0.3351  0.3473  0.3481  0.3354
 [Fe/H] = -1.50 [alpha/Fe] = 0.00 BC value = G_RP 
 -0.6002 -0.5339 -0.4836 -0.4439 -0.4094 -0.3739 -0.3319 -0.2806 -0.2236 -0.1631
 -0.0987 -0.0317  0.0349  0.0958  0.1503  0.2597  0.3313  0.3669  0.3712
 -0.5073 -0.4307 -0.3727 -0.3293 -0.2953 -0.2658 -0.2356 -0.2005 -0.1613 -0.1182
 -0.0697 -0.0152  0.0426  0.0977  0.1477  0.2477  0.3128  0.3443  0.3489  0.3379
 -0.4233 -0.3384 -0.2881 -0.2504 -0.2161 -0.1872 -0.1617 -0.1357 -0.1078 -0.0771
 -0.0422 -0.0007  0.0476  0.0972  0.1434  0.2358  0.2960  0.3259  0.3303  0.3192
  0.3001
 -0.4080 -0.3002 -0.2167 -0.1584 -0.1265 -0.1162 -0.1060 -0.0878 -0.0649 -0.0399
 -0.0129  0.0174  0.0547  0.0976  0.1398  0.2258  0.2822  0.3108  0.3152  0.3038
  0.2846  0.2609
 -0.4068 -0.2977 -0.2059 -0.1321 -0.0757 -0.0379 -0.0190 -0.0144 -0.0156 -0.0061
  0.0142  0.0393  0.0677  0.1019  0.1392  0.2191  0.2721  0.2994  0.3036  0.2915
  0.2714  0.2474  0.2206  0.1907
 -0.3970 -0.2948 -0.2055 -0.1295 -0.0667 -0.0167  0.0212  0.0478  0.0625  0.0642
  0.0633  0.0708  0.0882  0.1133  0.1437  0.2165  0.2663  0.2922  0.2959  0.2828
  0.2608  0.2354  0.2080  0.1785  0.1470  0.1136  0.0766  0.0344 -0.0130 -0.0615
 -0.3674 -0.2781 -0.1972 -0.1261 -0.0643 -0.0112  0.0332  0.0690  0.0968  0.1170
  0.1287  0.1323  0.1347  0.1428  0.1593  0.2186  0.2650  0.2895  0.2928  0.2785
  0.2540  0.2260  0.1968  0.1665  0.1349  0.1019  0.0666  0.0287 -0.0135 -0.0623
 -0.1132
 -0.3143 -0.2405 -0.1724 -0.1106 -0.0550 -0.0051  0.0395  0.0788  0.1122  0.1396
  0.1618  0.1783  0.1880  0.1929  0.1987  0.2292  0.2684  0.2912  0.2943  0.2794
  0.2523  0.2207  0.1884  0.1560  0.1232  0.0898  0.0552  0.0190 -0.0194 -0.0628
 -0.1133
 -0.2399 -0.1812 -0.1268 -0.0768 -0.0309  0.0117  0.0518  0.0893  0.1236  0.1541
  0.1803  0.2022  0.2196  0.2321  0.2405  0.2575  0.2787  0.2973  0.2997  0.2848
  0.2560  0.2205  0.1839  0.1480  0.1127  0.0776  0.0423  0.0063 -0.0309 -0.0712
 -0.1148
 -0.1544 -0.1078 -0.0650 -0.0265  0.0090  0.0424  0.0748  0.1067  0.1378  0.1674
  0.1945  0.2183  0.2386  0.2551  0.2680  0.2878  0.2997  0.3083  0.3086  0.2943
  0.2655  0.2275  0.1865  0.1459  0.1067  0.0688  0.0313 -0.0057 -0.0429 -0.0812
 -0.1210
 -0.0658 -0.0268  0.0078  0.0378  0.0641  0.0883  0.1120  0.1362  0.1611  0.1863
  0.2111  0.2342  0.2549  0.2725  0.2870  0.3115  0.3225  0.3250  0.3205  0.3059
  0.2781  0.2395  0.1955  0.1504  0.1065  0.0643  0.0235 -0.0160 -0.0548 -0.0934
 -0.1327
  0.0212  0.0554  0.0848  0.1097  0.1299  0.1469  0.1627  0.1789  0.1962  0.2148
  0.2345  0.2543  0.2733  0.2910  0.2975  0.3286  0.3471  0.3474  0.3354
 [Fe/H] = -1.00 [alpha/Fe] = 0.00 BC value = G_RP 
 -0.9265 -0.8443 -0.7754 -0.7130 -0.6521 -0.5820 -0.4921 -0.3823 -0.2779 -0.1838
 -0.0998 -0.0249  0.0423  0.1010  0.1525  0.2560  0.3288  0.3713  0.3843
 -0.7910 -0.7010 -0.6294 -0.5695 -0.5151 -0.4588 -0.3888 -0.3069 -0.2267 -0.1513
 -0.0805 -0.0141  0.0468  0.1014  0.1497  0.2459  0.3124  0.3507  0.3625  0.3547
 -0.6934 -0.5968 -0.5199 -0.4581 -0.4060 -0.3579 -0.3049 -0.2434 -0.1814 -0.1212
 -0.0629 -0.0058  0.0495  0.1005  0.1461  0.2366  0.2983  0.3337  0.3450  0.3377
  0.3191
 -0.5853 -0.4872 -0.4209 -0.3678 -0.3192 -0.2751 -0.2323 -0.1856 -0.1373 -0.0895
 -0.0423  0.0051  0.0531  0.1001  0.1432  0.2289  0.2869  0.3202  0.3310  0.3240
  0.3055  0.2811
 -0.5482 -0.4207 -0.3238 -0.2543 -0.2096 -0.1842 -0.1620 -0.1320 -0.0957 -0.0571
 -0.0180  0.0210  0.0609  0.1022  0.1422  0.2237  0.2785  0.3100  0.3201  0.3131
  0.2943  0.2696  0.2415  0.2103
 -0.5413 -0.4097 -0.2994 -0.2104 -0.1419 -0.0919 -0.0582 -0.0390 -0.0295 -0.0153
  0.0093  0.0406  0.0741  0.1088  0.1444  0.2212  0.2732  0.3030  0.3124  0.3051
  0.2857  0.2599  0.2311  0.2000  0.1667  0.1306  0.0915  0.0476 -0.0011 -0.0496
 -0.5385 -0.4084 -0.2954 -0.2000 -0.1221 -0.0599 -0.0115  0.0255  0.0522  0.0673
  0.0731  0.0805  0.0970  0.1222  0.1515  0.2219  0.2711  0.2992  0.3080  0.3003
  0.2801  0.2526  0.2221  0.1901  0.1566  0.1214  0.0840  0.0437 -0.0007 -0.0504
 -0.1011
 -0.5242 -0.4024 -0.2934 -0.1984 -0.1178 -0.0508  0.0043  0.0490  0.0852  0.1138
  0.1350  0.1474  0.1530  0.1596  0.1723  0.2263  0.2723  0.2988  0.3070  0.2990
  0.2782  0.2487  0.2157  0.1816  0.1468  0.1113  0.0743  0.0358 -0.0052 -0.0503
 -0.1014
 -0.4883 -0.3793 -0.2795 -0.1903 -0.1126 -0.0462  0.0106  0.0589  0.0997  0.1339
  0.1625  0.1855  0.2023  0.2124  0.2186  0.2414  0.2778  0.3020  0.3095  0.3014
  0.2800  0.2488  0.2126  0.1753  0.1380  0.1009  0.0632  0.0249 -0.0148 -0.0573
 -0.1026
 -0.4336 -0.3392 -0.2501 -0.1704 -0.0992 -0.0368  0.0174  0.0650  0.1068  0.1436
  0.1757  0.2031  0.2261  0.2442  0.2571  0.2741  0.2905  0.3088  0.3153  0.3075
  0.2863  0.2542  0.2154  0.1743  0.1335  0.0935  0.0539  0.0146 -0.0250 -0.0656
 -0.1082
 -0.3662 -0.2835 -0.2050 -0.1343 -0.0712 -0.0157  0.0332  0.0769  0.1163  0.1522
  0.1848  0.2140  0.2396  0.2612  0.2788  0.3049  0.3151  0.3216  0.3243  0.3163
  0.2958  0.2638  0.2234  0.1789  0.1340  0.0901  0.0474  0.0058 -0.0352 -0.0762
 -0.1176
 -0.2932 -0.2200 -0.1504 -0.0867 -0.0302  0.0187  0.0614  0.0994  0.1340  0.1661
  0.1964  0.2245  0.2503  0.2732  0.2837  0.3338  0.3516  0.3404  0.3365
 [Fe/H] = -0.75 [alpha/Fe] = 0.00 BC value = G_RP 
 -1.1410 -1.0530 -0.9751 -0.8998 -0.8219 -0.7278 -0.6040 -0.4523 -0.3133 -0.1967
 -0.1006 -0.0210  0.0465  0.1047  0.1554  0.2561  0.3282  0.3732  0.3916
 -0.9793 -0.8839 -0.8050 -0.7354 -0.6682 -0.5937 -0.4957 -0.3795 -0.2686 -0.1711
 -0.0862 -0.0130  0.0504  0.1051  0.1529  0.2473  0.3136  0.3536  0.3697  0.3647
 -0.8632 -0.7583 -0.6739 -0.6039 -0.5422 -0.4812 -0.4071 -0.3182 -0.2297 -0.1481
 -0.0743 -0.0077  0.0518  0.1042  0.1499  0.2396  0.3013  0.3386  0.3528  0.3483
  0.3307
 -0.7512 -0.6546 -0.5708 -0.4996 -0.4388 -0.3840 -0.3270 -0.2596 -0.1896 -0.1225
 -0.0597 -0.0010  0.0537  0.1033  0.1473  0.2332  0.2914  0.3262  0.3394  0.3350
  0.3179  0.2936
 -0.6735 -0.5533 -0.4435 -0.3842 -0.3404 -0.2982 -0.2530 -0.2022 -0.1474 -0.0928
 -0.0403  0.0100  0.0583  0.1042  0.1461  0.2286  0.2840  0.3168  0.3290  0.3245
  0.3075  0.2831  0.2546  0.2228
 -0.6326 -0.4856 -0.3732 -0.2860 -0.2214 -0.1765 -0.1484 -0.1257 -0.0964 -0.0586
 -0.0165  0.0260  0.0677  0.1083  0.1472  0.2263  0.2791  0.3102  0.3215  0.3168
  0.2996  0.2745  0.2454  0.2137  0.1794  0.1426  0.1021  0.0566  0.0070 -0.0418
 -0.6180 -0.4750 -0.3533 -0.2525 -0.1718 -0.1090 -0.0608 -0.0243  0.0005  0.0155
  0.0299  0.0524  0.0832  0.1174  0.1518  0.2265  0.2770  0.3064  0.3170  0.3119
  0.2944  0.2683  0.2377  0.2050  0.1706  0.1342  0.0954  0.0539  0.0081 -0.0423
 -0.0929
 -0.6152 -0.4742 -0.3506 -0.2447 -0.1562 -0.0841 -0.0263  0.0202  0.0576  0.0869
  0.1072  0.1185  0.1276  0.1421  0.1642  0.2296  0.2777  0.3055  0.3156  0.3102
  0.2922  0.2651  0.2325  0.1978  0.1621  0.1253  0.0871  0.0471  0.0047 -0.0417
 -0.0932
 -0.5994 -0.4660 -0.3468 -0.2417 -0.1514 -0.0756 -0.0127  0.0393  0.0823  0.1180
  0.1476  0.1708  0.1868  0.1963  0.2041  0.2388  0.2819  0.3079  0.3172  0.3116
  0.2932  0.2649  0.2301  0.1925  0.1544  0.1160  0.0770  0.0373 -0.0037 -0.0471
 -0.0941
 -0.5657 -0.4457 -0.3340 -0.2344 -0.1467 -0.0714 -0.0076  0.0466  0.0927  0.1320
  0.1655  0.1940  0.2177  0.2359  0.2485  0.2669  0.2904  0.3133  0.3217  0.3163
  0.2981  0.2693  0.2327  0.1921  0.1507  0.1097  0.0689  0.0282 -0.0128 -0.0549
 -0.0988
 -0.5149 -0.4075 -0.3071 -0.2144 -0.1326 -0.0610  0.0005  0.0536  0.0996  0.1399
  0.1753  0.2063  0.2331  0.2558  0.2742  0.3005  0.3124  0.3232  0.3294  0.3237
  0.3060  0.2773  0.2397  0.1965  0.1516  0.1071  0.0633  0.0205 -0.0218 -0.0642
 -0.1071
 -0.4534 -0.3584 -0.2673 -0.1820 -0.1061 -0.0398  0.0175  0.0673  0.1107  0.1492
  0.1839  0.2152  0.2432  0.2677  0.2812  0.3396  0.3479  0.3376  0.3403
 [Fe/H] = -0.50 [alpha/Fe] = 0.00 BC value = G_RP 
 -1.3785 -1.2913 -1.2091 -1.1233 -1.0268 -0.9033 -0.7367 -0.5323 -0.3515 -0.2099
 -0.1022 -0.0171  0.0520  0.1099  0.1595  0.2582  0.3289  0.3756  0.3979
 -1.1899 -1.0944 -1.0120 -0.9344 -0.8535 -0.7568 -0.6246 -0.4650 -0.3154 -0.1914
 -0.0917 -0.0114  0.0549  0.1103  0.1578  0.2508  0.3166  0.3586  0.3773  0.3756
 -1.0500 -0.9427 -0.8544 -0.7784 -0.7072 -0.6308 -0.5313 -0.4075 -0.2849 -0.1766
 -0.0854 -0.0091  0.0550  0.1092  0.1553  0.2445  0.3062  0.3448  0.3615  0.3597
  0.3438
 -0.9412 -0.8269 -0.7318 -0.6523 -0.5833 -0.5181 -0.4442 -0.3502 -0.2513 -0.1592
 -0.0776 -0.0066  0.0548  0.1076  0.1528  0.2392  0.2977  0.3338  0.3490  0.3470
  0.3318  0.3078
 -0.7978 -0.6937 -0.6141 -0.5443 -0.4796 -0.4195 -0.3599 -0.2898 -0.2121 -0.1356
 -0.0650 -0.0011  0.0562  0.1070  0.1511  0.2353  0.2912  0.3253  0.3394  0.3370
  0.3221  0.2984  0.2697  0.2373
 -0.7229 -0.5863 -0.4803 -0.4020 -0.3469 -0.3072 -0.2695 -0.2229 -0.1660 -0.1054
 -0.0461  0.0096  0.0612  0.1085  0.1510  0.2331  0.2868  0.3191  0.3323  0.3296
  0.3147  0.2909  0.2618  0.2295  0.1943  0.1561  0.1141  0.0674  0.0169 -0.0325
 -0.7009 -0.5513 -0.4266 -0.3261 -0.2479 -0.1881 -0.1431 -0.1094 -0.0816 -0.0520
 -0.0152  0.0274  0.0714  0.1138  0.1534  0.2328  0.2847  0.3154  0.3279  0.3248
  0.3097  0.2855  0.2555  0.2223  0.1869  0.1493  0.1093  0.0661  0.0187 -0.0326
 -0.0834
 -0.6980 -0.5441 -0.4116 -0.2997 -0.2081 -0.1347 -0.0761 -0.0285  0.0106  0.0408
  0.0620  0.0788  0.0995  0.1276  0.1602  0.2348  0.2851  0.3142  0.3261  0.3228
  0.3073  0.2826  0.2512  0.2164  0.1798  0.1418  0.1022  0.0607  0.0166 -0.0312
 -0.0836
 -0.6959 -0.5430 -0.4092 -0.2931 -0.1946 -0.1130 -0.0463  0.0082  0.0535  0.0916
  0.1230  0.1469  0.1629  0.1748  0.1884  0.2407  0.2886  0.3161  0.3270  0.3236
  0.3077  0.2821  0.2493  0.2122  0.1734  0.1340  0.0936  0.0524  0.0097 -0.0353
 -0.0838
 -0.6833 -0.5395 -0.4081 -0.2927 -0.1923 -0.1070 -0.0357  0.0235  0.0729  0.1145
  0.1501  0.1801  0.2048  0.2233  0.2361  0.2605  0.2946  0.3206  0.3307  0.3272
  0.3114  0.2854  0.2514  0.2121  0.1706  0.1288  0.0868  0.0447  0.0021 -0.0416
 -0.0872
 -0.6536 -0.5206 -0.3987 -0.2864 -0.1881 -0.1029 -0.0304  0.0307  0.0822  0.1262
  0.1640  0.1966  0.2247  0.2485  0.2676  0.2950  0.3112  0.3284  0.3373  0.3335
  0.3180  0.2919  0.2572  0.2162  0.1720  0.1271  0.0824  0.0383 -0.0055 -0.0495
 -0.0941
 -0.6083 -0.4884 -0.3752 -0.2708 -0.1757 -0.0932 -0.0221  0.0384  0.0899  0.1342
  0.1728  0.2065  0.2362  0.2621  0.2829  0.3442  0.3384  0.3395  0.3468
 [Fe/H] = -0.25 [alpha/Fe] = 0.00 BC value = G_RP 
 -1.6209 -1.5442 -1.4672 -1.3786 -1.2664 -1.1107 -0.8932 -0.6255 -0.3987 -0.2315
 -0.1104 -0.0193  0.0523  0.1107  0.1604  0.2576  0.3277  0.3756  0.4015
 -1.4110 -1.3239 -1.2453 -1.1653 -1.0729 -0.9524 -0.7803 -0.5676 -0.3723 -0.2187
 -0.1035 -0.0153  0.0545  0.1113  0.1591  0.2514  0.3170  0.3605  0.3824  0.3846
 -1.2468 -1.1454 -1.0599 -0.9825 -0.9039 -0.8110 -0.6826 -0.5166 -0.3516 -0.2119
 -0.1018 -0.0155  0.0536  0.1099  0.1570  0.2463  0.3083  0.3484  0.3677  0.3689
  0.3556
 -1.1228 -1.0071 -0.9111 -0.8296 -0.7559 -0.6807 -0.5876 -0.4618 -0.3267 -0.2034
 -0.1004 -0.0167  0.0516  0.1078  0.1546  0.2420  0.3011  0.3387  0.3562  0.3566
  0.3439  0.3214
 -0.9953 -0.8879 -0.7909 -0.7060 -0.6313 -0.5627 -0.4915 -0.3997 -0.2929 -0.1882
 -0.0952 -0.0163  0.0502  0.1058  0.1525  0.2388  0.2955  0.3311  0.3473  0.3471
  0.3345  0.3125  0.2843  0.2520
 -0.8460 -0.7243 -0.6351 -0.5691 -0.5122 -0.4554 -0.3966 -0.3298 -0.2490 -0.1638
 -0.0833 -0.0116  0.0511  0.1052  0.1514  0.2369  0.2917  0.3254  0.3407  0.3400
  0.3273  0.3055  0.2773  0.2449  0.2095  0.1707  0.1278  0.0798  0.0285 -0.0213
 -0.7909 -0.6425 -0.5226 -0.4299 -0.3602 -0.3087 -0.2696 -0.2320 -0.1843 -0.1253
 -0.0618 -0.0004  0.0563  0.1070  0.1519  0.2365  0.2899  0.3218  0.3363  0.3353
  0.3223  0.3004  0.2717  0.2389  0.2032  0.1651  0.1243  0.0799  0.0312 -0.0210
 -0.0721
 -0.7765 -0.6169 -0.4816 -0.3698 -0.2803 -0.2097 -0.1537 -0.1077 -0.0686 -0.0351
 -0.0037  0.0311  0.0713  0.1139  0.1550  0.2378  0.2902  0.3206  0.3342  0.3330
  0.3197  0.2973  0.2680  0.2340  0.1974  0.1590  0.1185  0.0761  0.0306 -0.0188
 -0.0719
 -0.7762 -0.6129 -0.4704 -0.3488 -0.2471 -0.1640 -0.0967 -0.0412  0.0062  0.0473
  0.0812  0.1067  0.1266  0.1464  0.1709  0.2419  0.2934  0.3224  0.3348  0.3332
  0.3196  0.2963  0.2660  0.2305  0.1922  0.1525  0.1114  0.0690  0.0250 -0.0213
 -0.0713
 -0.7803 -0.6177 -0.4732 -0.3471 -0.2388 -0.1477 -0.0723 -0.0102  0.0417  0.0861
  0.1245  0.1571  0.1831  0.2023  0.2167  0.2535  0.2983  0.3265  0.3380  0.3361
  0.3224  0.2987  0.2674  0.2305  0.1903  0.1485  0.1060  0.0628  0.0189 -0.0262
 -0.0733
 -0.7725 -0.6171 -0.4759 -0.3491 -0.2386 -0.1436 -0.0634  0.0034  0.0592  0.1062
  0.1465  0.1813  0.2114  0.2364  0.2562  0.2861  0.3096  0.3334  0.3439  0.3416
  0.3279  0.3041  0.2721  0.2340  0.1918  0.1476  0.1028  0.0578  0.0128 -0.0325
 -0.0788
 -0.7481 -0.6041 -0.4697 -0.3475 -0.2370 -0.1413 -0.0592  0.0101  0.0682  0.1172
  0.1591  0.1951  0.2265  0.2538  0.2894  0.3397  0.3273  0.3431  0.3525
 [Fe/H] =  0.00 [alpha/Fe] = 0.00 BC value = G_RP 
 -1.8383 -1.7806 -1.7186 -1.6376 -1.5164 -1.3189 -1.0372 -0.7037 -0.4360 -0.2429
 -0.1086 -0.0110  0.0635  0.1239  0.1734  0.2692  0.3373  0.3841  0.4117
 -1.6193 -1.5491 -1.4830 -1.4085 -1.3091 -1.1629 -0.9403 -0.6647 -0.4207 -0.2368
 -0.1054 -0.0092  0.0645  0.1234  0.1720  0.2639  0.3284  0.3719  0.3953  0.4000
 -1.4378 -1.3506 -1.2756 -1.2031 -1.1204 -1.0102 -0.8460 -0.6279 -0.4136 -0.2393
 -0.1093 -0.0126  0.0618  0.1209  0.1694  0.2595  0.3213  0.3619  0.3827  0.3857
  0.3742
 -1.2958 -1.1896 -1.1012 -1.0240 -0.9491 -0.8638 -0.7470 -0.5821 -0.4022 -0.2422
 -0.1153 -0.0182  0.0572  0.1172  0.1661  0.2555  0.3152  0.3538  0.3728  0.3749
  0.3635  0.3418
 -1.1515 -1.0617 -0.9613 -0.8754 -0.7994 -0.7254 -0.6406 -0.5221 -0.3788 -0.2387
 -0.1192 -0.0236  0.0522  0.1131  0.1627  0.2522  0.3102  0.3470  0.3651  0.3665
  0.3551  0.3340  0.3057  0.2723
 -1.0066 -0.9097 -0.8266 -0.7477 -0.6729 -0.6021 -0.5320 -0.4481 -0.3403 -0.2242
 -0.1170 -0.0262  0.0484  0.1095  0.1597  0.2498  0.3064  0.3417  0.3590  0.3602
  0.3487  0.3279  0.2999  0.2670  0.2304  0.1904  0.1455  0.0951  0.0426 -0.0085
 -0.8908 -0.7548 -0.6509 -0.5746 -0.5177 -0.4690 -0.4188 -0.3602 -0.2850 -0.1956
 -0.1052 -0.0230  0.0477  0.1074  0.1577  0.2485  0.3043  0.3380  0.3547  0.3558
  0.3442  0.3234  0.2954  0.2623  0.2258  0.1867  0.1442  0.0975  0.0463 -0.0071
 -0.0594
 -0.8533 -0.6958 -0.5649 -0.4603 -0.3793 -0.3165 -0.2668 -0.2253 -0.1827 -0.1317
 -0.0722 -0.0087  0.0528  0.1085  0.1572  0.2485  0.3042  0.3365  0.3521  0.3532
  0.3416  0.3205  0.2923  0.2588  0.2217  0.1821  0.1401  0.0956  0.0481 -0.0037
 -0.0583
 -0.8460 -0.6788 -0.5343 -0.4128 -0.3133 -0.2335 -0.1692 -0.1152 -0.0672 -0.0233
  0.0162  0.0515  0.0863  0.1236  0.1631  0.2505  0.3064  0.3377  0.3521  0.3527
  0.3409  0.3194  0.2905  0.2561  0.2180  0.1774  0.1350  0.0908  0.0447 -0.0040
 -0.0565
 -0.8561 -0.6832 -0.5320 -0.4009 -0.2898 -0.1975 -0.1219 -0.0593 -0.0059  0.0417
  0.0846  0.1213  0.1510  0.1748  0.1960  0.2552  0.3097  0.3408  0.3543  0.3545
  0.3428  0.3210  0.2916  0.2564  0.2170  0.1750  0.1314  0.0867  0.0408 -0.0069
 -0.0562
 -0.8645 -0.6938 -0.5391 -0.4038 -0.2861 -0.1859 -0.1019 -0.0321  0.0262  0.0760
  0.1197  0.1583  0.1916  0.2192  0.2412  0.2798  0.3162  0.3462  0.3591  0.3588
  0.3471  0.3253  0.2954  0.2594  0.2188  0.1751  0.1297  0.0835  0.0367 -0.0109
 -0.0595
 -0.8617 -0.6981 -0.5470 -0.4104 -0.2896 -0.1849 -0.0957 -0.0206  0.0421  0.0947
  0.1397  0.1787  0.2128  0.2425  0.2987  0.3243  0.3259  0.3539  0.3665
