 [Fe/H] = -2.50 [alpha/Fe] = 0.00 BC value =  G   
 -1.6661 -1.6016 -1.5330 -1.4672 -1.4106 -1.3712 -1.4125 -1.3806 -1.3376 -1.2767
 -1.2002 -1.1334 -1.0413 -0.9469 -0.8550 -0.6662 -0.5267 -0.4304 -0.3581
 -1.6106 -1.4899 -1.4083 -1.3619 -1.3424 -1.3219 -1.2911 -1.2541 -1.2136 -1.1688
 -1.1120 -1.0398 -0.9570 -0.8742 -0.7968 -0.6337 -0.5112 -0.4241 -0.3632 -0.3201
 -1.5427 -1.4367 -1.3445 -1.2695 -1.2153 -1.1851 -1.1737 -1.1579 -1.1260 -1.0803
 -1.0310 -0.9750 -0.9060 -0.8317 -0.7610 -0.6126 -0.5032 -0.4257 -0.3715 -0.3327
 -0.3039
 -1.4803 -1.3882 -1.3028 -1.2259 -1.1600 -1.1077 -1.0697 -1.0455 -1.0283 -1.0022
 -0.9612 -0.9150 -0.8607 -0.7972 -0.7332 -0.5965 -0.4970 -0.4284 -0.3805 -0.3458
 -0.3197 -0.2995
 -1.4005 -1.3272 -1.2561 -1.1874 -1.1226 -1.0646 -1.0157 -0.9760 -0.9438 -0.9166
 -0.8880 -0.8523 -0.8120 -0.7627 -0.7086 -0.5836 -0.4913 -0.4298 -0.3885 -0.3585
 -0.3356 -0.3176 -0.3030 -0.2903
 -1.3035 -1.2492 -1.1953 -1.1401 -1.0838 -1.0286 -0.9774 -0.9323 -0.8933 -0.8584
 -0.8254 -0.7924 -0.7594 -0.7215 -0.6787 -0.5712 -0.4850 -0.4281 -0.3930 -0.3686
 -0.3499 -0.3351 -0.3230 -0.3129 -0.3033 -0.2956 -0.2917 -0.2928 -0.3002 -0.3144
 -1.1970 -1.1567 -1.1190 -1.0789 -1.0352 -0.9886 -0.9412 -0.8959 -0.8549 -0.8180
 -0.7832 -0.7491 -0.7156 -0.6822 -0.6463 -0.5555 -0.4773 -0.4233 -0.3922 -0.3737
 -0.3606 -0.3501 -0.3415 -0.3343 -0.3278 -0.3211 -0.3160 -0.3148 -0.3192 -0.3306
 -0.3496
 -1.0829 -1.0561 -1.0307 -1.0038 -0.9735 -0.9386 -0.8995 -0.8588 -0.8194 -0.7825
 -0.7484 -0.7157 -0.6833 -0.6512 -0.6183 -0.5377 -0.4677 -0.4161 -0.3866 -0.3723
 -0.3650 -0.3603 -0.3565 -0.3533 -0.3502 -0.3471 -0.3431 -0.3405 -0.3421 -0.3501
 -0.3659
 -0.9698 -0.9529 -0.9359 -0.9188 -0.8996 -0.8760 -0.8476 -0.8150 -0.7806 -0.7463
 -0.7139 -0.6832 -0.6536 -0.6242 -0.5941 -0.5198 -0.4559 -0.4077 -0.3783 -0.3655
 -0.3625 -0.3636 -0.3659 -0.3679 -0.3695 -0.3702 -0.3707 -0.3724 -0.3756 -0.3800
 -0.3856
 -0.8576 -0.8471 -0.8399 -0.8294 -0.8178 -0.8038 -0.7857 -0.7628 -0.7363 -0.7076
 -0.6785 -0.6505 -0.6237 -0.5977 -0.5716 -0.5045 -0.4449 -0.3992 -0.3699 -0.3564
 -0.3547 -0.3598 -0.3676 -0.3758 -0.3831 -0.3890 -0.3938 -0.3978 -0.4057 -0.4095
 -0.4110
 -0.7463 -0.7387 -0.7427 -0.7402 -0.7327 -0.7248 -0.7147 -0.7010 -0.6834 -0.6624
 -0.6391 -0.6150 -0.5915 -0.5689 -0.5466 -0.4893 -0.4338 -0.3905 -0.3618 -0.3473
 -0.3449 -0.3511 -0.3624 -0.3759 -0.3893 -0.4012 -0.4117 -0.4205 -0.4281 -0.4352
 -0.4428
 -0.6359 -0.6277 -0.6443 -0.6521 -0.6481 -0.6439 -0.6388 -0.6318 -0.6221 -0.6093
 -0.5934 -0.5754 -0.5563 -0.5373 -0.5191 -0.4742 -0.4226 -0.3816 -0.3540
 [Fe/H] = -2.00 [alpha/Fe] = 0.00 BC value =  G   
 -1.7587 -1.6833 -1.6145 -1.5522 -1.4951 -1.4448 -1.4222 -1.3744 -1.3177 -1.2501
 -1.1711 -1.0901 -0.9987 -0.9102 -0.8269 -0.6520 -0.5190 -0.4227 -0.3536
 -1.6567 -1.5581 -1.4941 -1.4363 -1.3811 -1.3330 -1.2911 -1.2511 -1.2078 -1.1570
 -1.0958 -1.0225 -0.9409 -0.8601 -0.7847 -0.6260 -0.5062 -0.4196 -0.3585 -0.3141
 -1.6143 -1.4849 -1.3799 -1.3043 -1.2632 -1.2382 -1.2059 -1.1656 -1.1229 -1.0792
 -1.0307 -0.9729 -0.9030 -0.8286 -0.7578 -0.6095 -0.4994 -0.4207 -0.3658 -0.3265
 -0.2974
 -1.5894 -1.4601 -1.3468 -1.2524 -1.1791 -1.1275 -1.0998 -1.0861 -1.0628 -1.0234
 -0.9770 -0.9278 -0.8711 -0.8052 -0.7401 -0.5988 -0.4956 -0.4231 -0.3737 -0.3385
 -0.3122 -0.2918
 -1.5555 -1.4371 -1.3293 -1.2341 -1.1529 -1.0865 -1.0349 -0.9972 -0.9741 -0.9564
 -0.9271 -0.8870 -0.8396 -0.7842 -0.7245 -0.5915 -0.4930 -0.4251 -0.3806 -0.3499
 -0.3268 -0.3088 -0.2945 -0.2830
 -1.5028 -1.4007 -1.3052 -1.2177 -1.1385 -1.0684 -1.0083 -0.9585 -0.9177 -0.8849
 -0.8587 -0.8317 -0.7988 -0.7571 -0.7078 -0.5849 -0.4902 -0.4252 -0.3846 -0.3588
 -0.3400 -0.3253 -0.3134 -0.3038 -0.2958 -0.2898 -0.2865 -0.2870 -0.2944 -0.3088
 -1.4305 -1.3461 -1.2661 -1.1907 -1.1195 -1.0527 -0.9912 -0.9365 -0.8890 -0.8476
 -0.8107 -0.7777 -0.7480 -0.7167 -0.6793 -0.5760 -0.4859 -0.4227 -0.3845 -0.3632
 -0.3496 -0.3394 -0.3311 -0.3243 -0.3184 -0.3136 -0.3104 -0.3096 -0.3130 -0.3247
 -0.3439
 -1.3433 -1.2751 -1.2106 -1.1487 -1.0886 -1.0297 -0.9725 -0.9179 -0.8678 -0.8230
 -0.7823 -0.7448 -0.7106 -0.6781 -0.6456 -0.5593 -0.4789 -0.4177 -0.3804 -0.3620
 -0.3536 -0.3489 -0.3454 -0.3426 -0.3400 -0.3376 -0.3359 -0.3354 -0.3368 -0.3439
 -0.3601
 -1.2469 -1.1921 -1.1406 -1.0913 -1.0430 -0.9942 -0.9445 -0.8945 -0.8461 -0.8005
 -0.7587 -0.7203 -0.6843 -0.6504 -0.6175 -0.5384 -0.4671 -0.4101 -0.3733 -0.3558
