 [Fe/H] = -4.00 [alpha/Fe] = 0.40 BC value = F335M
 -2.6035 -2.3259 -2.2780 -2.7927 -3.8740 -4.8986 -5.2744 -5.5341 -5.5635 -5.4106
 -5.7616 -5.9174 -5.3328 -4.5179 -4.0122 -4.1847
 -3.0624 -2.9081 -2.8245 -2.9852 -3.4151 -3.8692 -4.0928 -4.3176 -4.4788 -4.5703
 -4.7900 -4.8608 -4.5920 -4.2206 -4.0037 -4.1932 -4.3714 -4.5431 -4.7165
 -3.3135 -3.2744 -3.2271 -3.2366 -3.3253 -3.4571 -3.5739 -3.7303 -3.8973 -4.0526
 -4.1665 -4.1965 -4.1324 -4.0467 -4.0163 -4.2030 -4.3860 -4.5609 -4.7283 -4.8852
 -5.0355
 -3.3568 -3.4248 -3.4858 -3.5469 -3.6046 -3.6622 -3.7177 -3.7722 -3.8191 -3.8575
 -3.8910 -3.9244 -3.9539 -3.9963 -4.0500 -4.2141 -4.4062 -4.5780 -4.7413 -4.8992
 -5.0499 -5.1946 -5.3340
 -3.4414 -3.4889 -3.5357 -3.5854 -3.6369 -3.6904 -3.7444 -3.7980 -3.8503 -3.8991
 -3.9414 -3.9790 -4.0137 -4.0521 -4.0982 -4.2399 -4.4126 -4.5869 -4.7530 -4.9105
 -5.0604 -5.2039 -5.3418 -5.4748 -5.6039
 -3.5371 -3.5690 -3.6036 -3.6420 -3.6848 -3.7314 -3.7807 -3.8309 -3.8816 -3.9318
 -3.9798 -4.0237 -4.0631 -4.0988 -4.1417 -4.2680 -4.4233 -4.5940 -4.7610 -4.9190
 -5.0688 -5.2117 -5.3486 -5.4803 -5.6075 -5.7311
 -3.6439 -3.6651 -3.6895 -3.7167 -3.7483 -3.7852 -3.8266 -3.8709 -3.9172 -3.9646
 -4.0125 -4.0591 -4.1027 -4.1410 -4.1805 -4.2984 -4.4383 -4.5993 -4.7653 -4.9247
 -5.0751 -5.2180 -5.3545 -5.4854 -5.6114 -5.7333 -5.8517 -5.9670 -6.0794 -6.1891
 -3.7617 -3.7772 -3.7934 -3.8102 -3.8299 -3.8548 -3.8850 -3.9205 -3.9597 -4.0016
 -4.0457 -4.0909 -4.1357 -4.1775 -4.2171 -4.3254 -4.4572 -4.6061 -4.7668 -4.9268
 -5.0790 -5.2228 -5.3593 -5.4899 -5.6153 -5.7360 -5.8528 -5.9663 -6.0769 -6.1850
 -6.2909
 -3.8859 -3.8987 -3.9097 -3.9191 -3.9291 -3.9418 -3.9593 -3.9828 -4.0121 -4.0459
 -4.0832 -4.1237 -4.1663 -4.2092 -4.2499 -4.3526 -4.4751 -4.6162 -4.7684 -4.9258
 -5.0795 -5.2251 -5.3627 -5.4937 -5.6189 -5.7391 -5.8552 -5.9674 -6.0762 -6.1824
 -6.2865
 -3.9991 -4.0197 -4.0333 -4.0406 -4.0439 -4.0467 -4.0522 -4.0625 -4.0791 -4.1018
 -4.1299 -4.1626 -4.1995 -4.2395 -4.2795 -4.3812 -4.4945 -4.6284 -4.7744 -4.9263
 -5.0791 -5.2269 -5.3666 -5.4989 -5.6247 -5.7451 -5.8609 -5.9725 -6.0805 -6.1854
 -6.2875
 -4.1048 -4.1315 -4.1494 -4.1594 -4.1613 -4.1596 -4.1568 -4.1560 -4.1597 -4.1699
 -4.1874 -4.2112 -4.2397 -4.2718 -4.3065 -4.4036 -4.5147 -4.6397 -4.7792 -4.9254
 -5.0742 -5.2218 -5.3638 -5.4982 -5.6254 -5.7466 -5.8627 -5.9743 -6.0818 -6.1858
 -6.2886
 -4.2000 -4.2341 -4.2576 -4.2716 -4.2768 -4.2754 -4.2691 -4.2618 -4.2557 -4.2548
 -4.2600 -4.2714 -4.2887 -4.3120 -4.3409 -4.4317 -4.5379 -4.6535 -4.7856 -4.9263
 -5.0706 -5.2154 -5.3575 -5.4941 -5.6236 -5.7464 -5.8635 -5.9757 -6.0835 -6.1874
 -6.2879
 -4.2848 -4.3275 -4.3579 -4.3772 -4.3904 -4.3941 -4.3818 -4.3725 -4.3620 -4.3542
 -4.3499 -4.3488 -4.3505 -4.3601 -4.3829 -4.4655 -4.5641 -4.6698 -4.7936
 [Fe/H] = -3.00 [alpha/Fe] = 0.40 BC value = F335M
 -3.5478 -3.6181 -3.6928 -3.7719 -3.8506 -3.8745 -3.8017 -3.7513 -3.7463 -3.8095
 -3.9715 -4.1150 -4.1053 -4.0158 -3.9823 -4.1665
 -3.4899 -3.5606 -3.6335 -3.7086 -3.7825 -3.8267 -3.8166 -3.8065 -3.8089 -3.8366
 -3.9042 -3.9707 -3.9871 -3.9795 -4.0011 -4.1872 -4.3681 -4.5412 -4.7079
 -3.4522 -3.5212 -3.5910 -3.6616 -3.7308 -3.7874 -3.8193 -3.8389 -3.8516 -3.8625
 -3.8760 -3.8958 -3.9251 -3.9663 -4.0217 -4.2061 -4.3867 -4.5601 -4.7257 -4.8837
 -5.0353
 -3.4347 -3.4999 -3.5653 -3.6309 -3.6954 -3.7566 -3.8098 -3.8487 -3.8742 -3.8871
 -3.8867 -3.8902 -3.9192 -3.9762 -4.0441 -4.2232 -4.4018 -4.5750 -4.7402 -4.8977
 -5.0483 -5.1928 -5.3327
 -3.4374 -3.4967 -3.5564 -3.6165 -3.6764 -3.7343 -3.7881 -3.8358 -3.8768 -3.9105
 -3.9364 -3.9539 -3.9695 -4.0092 -4.0683 -4.2385 -4.4134 -4.5859 -4.7514 -4.9087
 -5.0585 -5.2021 -5.3400 -5.4732 -5.6025
 -3.4603 -3.5116 -3.5643 -3.6184 -3.6738 -3.7291 -3.7827 -3.8324 -3.8774 -3.9173
 -3.9555 -3.9920 -4.0186 -4.0506 -4.0995 -4.2546 -4.4231 -4.5933 -4.7593 -4.9170
 -5.0667 -5.2096 -5.3465 -5.4784 -5.6059 -5.7297
 -3.5058 -3.5474 -3.5909 -3.6370 -3.6857 -3.7367 -3.7883 -3.8388 -3.8868 -3.9316
 -3.9740 -4.0155 -4.0561 -4.0880 -4.1335 -4.2748 -4.4334 -4.5983 -4.7636 -4.9225
 -5.0728 -5.2157 -5.3522 -5.4832 -5.6094 -5.7315 -5.8502 -5.9657 -6.0783 -6.1879
 -3.5729 -3.6054 -3.6391 -3.6753 -3.7151 -3.7589 -3.8056 -3.8538 -3.9019 -3.9489
 -3.9944 -4.0390 -4.0833 -4.1220 -4.1648 -4.2972 -4.4465 -4.6034 -4.7652 -4.9247
 -5.0766 -5.2203 -5.3569 -5.4876 -5.6131 -5.7341 -5.8512 -5.9649 -6.0757 -6.1839
 -6.2897
 -3.6141 -3.6683 -3.7081 -3.7348 -3.7646 -3.7991 -3.8379 -3.8804 -3.9253 -3.9711
 -4.0171 -4.0631 -4.1090 -4.1535 -4.1949 -4.3195 -4.4609 -4.6107 -4.7657 -4.9237
 -5.0764 -5.2226 -5.3602 -5.4913 -5.6166 -5.7370 -5.8532 -5.9659 -6.0753 -6.1817
 -6.2853
 -3.7546 -3.7618 -3.7824 -3.8149 -3.8360 -3.8602 -3.8895 -3.9236 -3.9618 -4.0031
 -4.0463 -4.0909 -4.1365 -4.1823 -4.2253 -4.3442 -4.4771 -4.6212 -4.7707 -4.9240
 -5.0769 -5.2245 -5.3641 -5.4964 -5.6223 -5.7429 -5.8589 -5.9707 -6.0789 -6.1838
 -6.2863
 -3.8456 -3.8590 -3.8800 -3.9080 -3.9228 -3.9398 -3.9595 -3.9839 -4.0132 -4.0469
 -4.0842 -4.1243 -4.1667 -4.2107 -4.2547 -4.3694 -4.4937 -4.6301 -4.7745 -4.9225
 -5.0720 -5.2196 -5.3614 -5.4958 -5.6231 -5.7444 -5.8606 -5.9724 -6.0801 -6.1842
 -6.2873
 -3.9410 -3.9598 -3.9783 -3.9965 -4.0087 -4.0185 -4.0304 -4.0627 -4.0822 -4.1066
 -4.1354 -4.1684 -4.2049 -4.2442 -4.2857 -4.3958 -4.5137 -4.6416 -4.7796 -4.9228
 -5.0681 -5.2132 -5.3553 -5.4919 -5.6214 -5.7443 -5.8615 -5.9738 -6.0817 -6.1858
 -6.2864
 -4.0406 -4.0643 -4.0771 -4.0803 -4.0938 -4.0964 -4.1312 -4.1400 -4.1523 -4.1832
 -4.2024 -4.2262 -4.2544 -4.2867 -4.3183 -4.4234 -4.5371 -4.6557 -4.7860
 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value = F335M
 -3.6414 -3.7419 -3.8183 -3.8287 -3.7676 -3.6688 -3.5723 -3.5040 -3.4940 -3.5585
 -3.6490 -3.7602 -3.8496 -3.9090 -3.9770 -4.1599
 -3.5667 -3.6560 -3.7347 -3.7808 -3.7889 -3.7695 -3.7373 -3.7048 -3.6895 -3.7033
 -3.7359 -3.7938 -3.8631 -3.9304 -4.0022 -4.1857 -4.3660 -4.5395 -4.7053
 -3.5106 -3.5906 -3.6687 -3.7364 -3.7890 -3.8231 -3.8379 -3.8365 -3.8266 -3.8161
 -3.8153 -3.8367 -3.8860 -3.9528 -4.0250 -4.2075 -4.3863 -4.5588 -4.7239 -4.8820
 -5.0337
 -3.4731 -3.5457 -3.6203 -3.6955 -3.7679 -3.8296 -3.8741 -3.8991 -3.9053 -3.8969
 -3.8872 -3.8889 -3.9183 -3.9762 -4.0454 -4.2253 -4.4025 -4.5741 -4.7388 -4.8961
 -5.0465 -5.1911 -5.3307
 -3.4542 -3.5213 -3.5895 -3.6581 -3.7256 -3.7890 -3.8459 -3.8926 -3.9256 -3.9457
 -3.9516 -3.9504 -3.9600 -4.0006 -4.0634 -4.2391 -4.4146 -4.5854 -4.7499 -4.9069
 -5.0567 -5.2002 -5.3382 -5.4716 -5.6010
 -3.4503 -3.5120 -3.5748 -3.6381 -3.7013 -3.7622 -3.8184 -3.8672 -3.9089 -3.9445
 -3.9745 -3.9971 -4.0092 -4.0332 -4.0834 -4.2506 -4.4236 -4.5931 -4.7577 -4.9150
 -5.0646 -5.2075 -5.3445 -5.4765 -5.6042 -5.7282
 -3.4619 -3.5174 -3.5739 -3.6315 -3.6899 -3.7481 -3.8044 -3.8561 -3.9013 -3.9405
 -3.9771 -4.0135 -4.0447 -4.0700 -4.1109 -4.2622 -4.4309 -4.5981 -4.7623 -4.9204
 -5.0706 -5.2135 -5.3500 -5.4811 -5.6075 -5.7298 -5.8487 -5.9644 -6.0770 -6.1867
 -3.4925 -3.5400 -3.5888 -3.6393 -3.6914 -3.7451 -3.7993 -3.8521 -3.9015 -3.9459
 -3.9862 -4.0255 -4.0664 -4.1002 -4.1393 -4.2777 -4.4383 -4.6018 -4.7640 -4.9227
 -5.0742 -5.2178 -5.3545 -5.4853 -5.6110 -5.7321 -5.8495 -5.9635 -6.0744 -6.1826
 -6.2885
 -3.5439 -3.5833 -3.6232 -3.6647 -3.7090 -3.7559 -3.8052 -3.8556 -3.9058 -3.9540
 -3.9991 -4.0418 -4.0844 -4.1262 -4.1649 -4.2968 -4.4482 -4.6059 -4.7644 -4.9219
 -5.0748 -5.2201 -5.3577 -5.4888 -5.6143 -5.7349 -5.8513 -5.9640 -6.0733 -6.1798
 -6.2841
 -3.6125 -3.6465 -3.6792 -3.7117 -3.7466 -3.7849 -3.8269 -3.8719 -3.9191 -3.9671
 -4.0144 -4.0605 -4.1054 -4.1500 -4.1910 -4.3174 -4.4618 -4.6138 -4.7676 -4.9220
