 [Fe/H] = -2.50 [alpha/Fe] = 0.00 BC value =  G   
 -1.9133 -1.8554 -1.7915 -1.7319 -1.6796 -1.6407 -1.6669 -1.6349 -1.5924 -1.5326
 -1.4575 -1.3898 -1.3019 -1.2070 -1.1189 -0.9348 -0.8055 -0.7179 -0.6547
 -1.8593 -1.7399 -1.6595 -1.6142 -1.5957 -1.5762 -1.5465 -1.5108 -1.4715 -1.4281
 -1.3729 -1.3024 -1.2217 -1.1410 -1.0658 -0.9090 -0.7938 -0.7142 -0.6603 -0.6234
 -1.7923 -1.6876 -1.5970 -1.5235 -1.4707 -1.4417 -1.4315 -1.4170 -1.3865 -1.3425
 -1.2949 -1.2409 -1.1741 -1.1020 -1.0335 -0.8910 -0.7883 -0.7179 -0.6701 -0.6370
 -0.6135
 -1.7302 -1.6397 -1.5561 -1.4809 -1.4167 -1.3659 -1.3295 -1.3067 -1.2910 -1.2666
 -1.2276 -1.1836 -1.1315 -1.0704 -1.0086 -0.8776 -0.7843 -0.7220 -0.6801 -0.6507
 -0.6295 -0.6140
 -1.6507 -1.5792 -1.5099 -1.4430 -1.3800 -1.3238 -1.2767 -1.2387 -1.2082 -1.1827
 -1.1560 -1.1225 -1.0846 -1.0378 -0.9861 -0.8667 -0.7800 -0.7244 -0.6886 -0.6636
 -0.6453 -0.6317 -0.6214 -0.6129
 -1.5538 -1.5014 -1.4493 -1.3960 -1.3417 -1.2884 -1.2390 -1.1957 -1.1587 -1.1257
 -1.0946 -1.0636 -1.0329 -0.9975 -0.9572 -0.8556 -0.7747 -0.7233 -0.6934 -0.6738
 -0.6594 -0.6487 -0.6406 -0.6345 -0.6291 -0.6256 -0.6258 -0.6310 -0.6422 -0.6600
 -1.4473 -1.4090 -1.3731 -1.3349 -1.2932 -1.2486 -1.2032 -1.1598 -1.1207 -1.0858
 -1.0530 -1.0209 -0.9896 -0.9585 -0.9250 -0.8401 -0.7673 -0.7185 -0.6926 -0.6787
 -0.6698 -0.6632 -0.6584 -0.6548 -0.6521 -0.6491 -0.6477 -0.6503 -0.6586 -0.6739
 -0.6961
 -1.3334 -1.3083 -1.2848 -1.2598 -1.2315 -1.1986 -1.1615 -1.1228 -1.0854 -1.0505
 -1.0185 -0.9878 -0.9575 -0.9277 -0.8970 -0.8220 -0.7576 -0.7111 -0.6867 -0.6770
 -0.6739 -0.6728 -0.6727 -0.6729 -0.6733 -0.6737 -0.6732 -0.6741 -0.6792 -0.6907
 -0.7099
 -1.2202 -1.2051 -1.1899 -1.1746 -1.1573 -1.1358 -1.1094 -1.0789 -1.0465 -1.0143
 -0.9839 -0.9554 -0.9279 -0.9007 -0.8728 -0.8039 -0.7454 -0.7022 -0.6778 -0.6697
 -0.6709 -0.6758 -0.6814 -0.6868 -0.6915 -0.6955 -0.6992 -0.7041 -0.7105 -0.7182
 -0.7271
 -1.1076 -1.0994 -1.0936 -1.0849 -1.0752 -1.0632 -1.0471 -1.0264 -1.0019 -0.9753
 -0.9483 -0.9225 -0.8979 -0.8741 -0.8501 -0.7883 -0.7339 -0.6932 -0.6688 -0.6599
 -0.6624 -0.6713 -0.6826 -0.6939 -0.7042 -0.7131 -0.7210 -0.7279 -0.7386 -0.7456
 -0.7502
 -0.9958 -0.9912 -0.9959 -0.9953 -0.9898 -0.9839 -0.9757 -0.9641 -0.9486 -0.9297
 -0.9086 -0.8867 -0.8653 -0.8449 -0.8248 -0.7729 -0.7225 -0.6840 -0.6601 -0.6502
 -0.6520 -0.6620 -0.6768 -0.6934 -0.7097 -0.7244 -0.7376 -0.7492 -0.7595 -0.7693
 -0.7797
 -0.8847 -0.8805 -0.8968 -0.9066 -0.9046 -0.9025 -0.8995 -0.8945 -0.8868 -0.8761
 -0.8624 -0.8467 -0.8298 -0.8129 -0.7969 -0.7577 -0.7112 -0.6746 -0.6517
 [Fe/H] = -2.00 [alpha/Fe] = 0.00 BC value =  G   
 -2.0061 -1.9320 -1.8645 -1.8048 -1.7503 -1.7016 -1.6755 -1.6292 -1.5740 -1.5080
 -1.4306 -1.3506 -1.2620 -1.1746 -1.0940 -0.9240 -0.7984 -0.7096 -0.6487
