 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F335M
  0.8514  0.7358  0.7064  0.6901  0.6409  0.5738  0.4990  0.4262  0.3432  0.2612
  0.1812  0.1015  0.0221 -0.0563 -0.1340 -0.3229 -0.5067 -0.6735 -0.8415
  0.7574  0.7087  0.6576  0.6026  0.5492  0.5060  0.4523  0.3846  0.3087  0.2297
  0.1505  0.0717 -0.0064 -0.0837 -0.1602 -0.3469 -0.5268 -0.6996 -0.8649 -1.0230
  0.7108  0.6625  0.6103  0.5549  0.4972  0.4379  0.3857  0.3356  0.2733  0.2014
  0.1258  0.0490 -0.0277 -0.1040 -0.1796 -0.3643 -0.5425 -0.7144 -0.8793 -1.0367
 -1.1872
  0.6623  0.6161  0.5656  0.5109  0.4525  0.3919  0.3310  0.2725  0.2191  0.1625
  0.0979  0.0273 -0.0462 -0.1206 -0.1949 -0.3775 -0.5542 -0.7254 -0.8900 -1.0472
 -1.1970 -1.3406
  0.6060  0.5671  0.5200  0.4682  0.4122  0.3526  0.2910  0.2295  0.1686  0.1101
  0.0542 -0.0046 -0.0686 -0.1373 -0.2087 -0.3878 -0.5626 -0.7329 -0.8975 -1.0549
 -1.2046 -1.3476 -1.4847 -1.6168
  0.5418  0.5098  0.4704  0.4231  0.3710  0.3149  0.2556  0.1946  0.1330  0.0715
  0.0118 -0.0457 -0.1033 -0.1634 -0.2270 -0.3974 -0.5690 -0.7374 -0.9016 -1.0600
 -1.2103 -1.3533 -1.4899 -1.6212 -1.7480 -1.8707 -1.9898 -2.1055 -2.2182 -2.3281
  0.4711  0.4444  0.4137  0.3724  0.3257  0.2743  0.2192  0.1613  0.1014  0.0407
 -0.0197 -0.0789 -0.1369 -0.1947 -0.2536 -0.4100 -0.5754 -0.7401 -0.9029 -1.0620
 -1.2137 -1.3575 -1.4942 -1.6251 -1.7509 -1.8723 -1.9898 -2.1040 -2.2152 -2.3238
 -2.4299
  0.3955  0.3728  0.3472  0.3132  0.2732  0.2278  0.1780  0.1247  0.0686  0.0105
 -0.0484 -0.1070 -0.1648 -0.2222 -0.2797 -0.4277 -0.5839 -0.7435 -0.9029 -1.0610
 -1.2142 -1.3596 -1.4972 -1.6284 -1.7540 -1.8748 -1.9913 -2.1041 -2.2138 -2.3207
 -2.4253
  0.3167  0.2968  0.2733  0.2432  0.2105  0.1718  0.1283  0.0808  0.0297 -0.0241
 -0.0798 -0.1365 -0.1930 -0.2491 -0.3052 -0.4478 -0.5969 -0.7504 -0.9056 -1.0608
