 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value =  R   
 -1.9007 -1.8593 -1.8230 -1.7928 -1.7674 -1.7138 -1.6664 -1.6308 -1.6113
 [Fe/H] = -1.50 [alpha/Fe] =-0.40 BC value =  R   
 -3.7739 -3.7334 -3.6506 -3.4693 -3.2573 -3.0539 -2.8843 -2.7465 -2.6236 -2.5079
 -2.3977 -2.2939 -2.1971 -2.1077 -2.0263 -1.8578 -1.7355 -1.6471 -1.5983
 -3.5334 -3.3949 -3.3225 -3.2838 -3.1601 -2.9826 -2.8113 -2.6697 -2.5501 -2.4401
 -2.3364 -2.2390 -2.1487 -2.0662 -1.9916 -1.8390 -1.7286 -1.6548 -1.6103 -1.5851
 -3.3975 -3.2401 -3.1027 -2.9998 -2.9514 -2.8897 -2.7606 -2.6187 -2.4975 -2.3927
 -2.2950 -2.2037 -2.1191 -2.0419 -1.9723 -1.8308 -1.7291 -1.6620 -1.6224 -1.6003
 -1.5888
 -3.2951 -3.1467 -3.0021 -2.8670 -2.7552 -2.6796 -2.6349 -2.5653 -2.4590 -2.3567
 -2.2640 -2.1782 -2.0988 -2.0263 -1.9609 -1.8276 -1.7319 -1.6691 -1.6331 -1.6139
 -1.6038 -1.6002
 -3.2048 -3.0729 -2.9368 -2.8043 -2.6819 -2.5727 -2.4846 -2.4219 -2.3770 -2.3147
 -2.2363 -2.1561 -2.0815 -2.0134 -1.9518 -1.8257 -1.7344 -1.6745 -1.6413 -1.6251
 -1.6175 -1.6149 -1.6167 -1.6236
 -3.1233 -3.0043 -2.8821 -2.7576 -2.6368 -2.5248 -2.4236 -2.3361 -2.2667 -2.2179
 -2.1754 -2.1229 -2.0615 -1.9990 -1.9413 -1.8221 -1.7348 -1.6769 -1.6457 -1.6330
 -1.6289 -1.6287 -1.6317 -1.6376 -1.6455 -1.6567 -1.6729 -1.6954 -1.7245 -1.7582
 -3.0407 -2.9354 -2.8277 -2.7154 -2.6020 -2.4927 -2.3912 -2.2997 -2.2195 -2.1527
 -2.0996 -2.0577 -2.0171 -1.9721 -1.9244 -1.8153 -1.7320 -1.6757 -1.6457 -1.6360
 -1.6363 -1.6400 -1.6457 -1.6531 -1.6624 -1.6728 -1.6860 -1.7039 -1.7279 -1.7590
 -1.7968
 -2.9637 -2.8651 -2.7715 -2.6711 -2.5682 -2.4654 -2.3670 -2.2757 -2.1937 -2.1218
 -2.0609 -2.0100 -1.9673 -1.9297 -1.8927 -1.8019 -1.7254 -1.6709 -1.6412 -1.6332
 -1.6380 -1.6468 -1.6566 -1.6671 -1.6783 -1.6887 -1.7003 -1.7154 -1.7360 -1.7635
 -1.7989
 -2.8983 -2.8003 -2.7124 -2.6227 -2.5298 -2.4357 -2.3432 -2.2546 -2.1728 -2.0997
 -2.0363 -1.9824 -1.9360 -1.8953 -1.8593 -1.7799 -1.7128 -1.6624 -1.6330 -1.6253
 -1.6331 -1.6474 -1.6627 -1.6778 -1.6925 -1.7072 -1.7223 -1.7394 -1.7587 -1.7799
 -1.8029
 -2.8526 -2.7487 -2.6586 -2.5739 -2.4901 -2.4045 -2.3189 -2.2354 -2.1560 -2.0828
 -2.0179 -1.9622 -1.9148 -1.8733 -1.8362 -1.7589 -1.6973 -1.6514 -1.6230 -1.6142
 -1.6226 -1.6406 -1.6615 -1.6823 -1.7019 -1.7206 -1.7388 -1.7566 -1.7747 -1.7940
 -1.8145
 -2.8369 -2.7117 -2.6123 -2.5275 -2.4496 -2.3707 -2.2920 -2.2139 -2.1386 -2.0674
 -2.0020 -1.9445 -1.8955 -1.8537 -1.8171 -1.7408 -1.6816 -1.6386 -1.6121 -1.6024
 -1.6094 -1.6284 -1.6531 -1.6794 -1.7049 -1.7289 -1.7516 -1.7729 -1.7935 -1.8140
 -1.8352
 -2.8456 -2.6894 -2.5736 -2.4839 -2.4081 -2.3355 -2.2631 -2.1906 -2.1194 -2.0511
 -1.9872 -1.9289 -1.8778 -1.8344 -1.7977 -1.7242 -1.6671 -1.6257 -1.6005
 [Fe/H] = -1.00 [alpha/Fe] =-0.40 BC value =  R   
 -3.9753 -3.8506 -3.6168 -3.3709 -3.1321 -2.9279 -2.7766 -2.6512 -2.5377 -2.4327
 -2.3338 -2.2404 -2.1525 -2.0703 -1.9942 -1.8339 -1.7149 -1.6320 -1.5804
 -3.6320 -3.5854 -3.5195 -3.3265 -3.1070 -2.9006 -2.7318 -2.6006 -2.4873 -2.3854
 -2.2904 -2.2010 -2.1174 -2.0397 -1.9683 -1.8200 -1.7120 -1.6379 -1.5917 -1.5660
 -3.4904 -3.3316 -3.2463 -3.2123 -3.0789 -2.8906 -2.7131 -2.5691 -2.4533 -2.3533
 -2.2617 -2.1762 -2.0965 -2.0226 -1.9550 -1.8150 -1.7137 -1.6448 -1.6022 -1.5792
 -1.5681
 -3.4154 -3.2389 -3.0844 -2.9708 -2.9159 -2.8497 -2.7075 -2.5566 -2.4312 -2.3297
 -2.2406 -2.1585 -2.0822 -2.0118 -1.9474 -1.8141 -1.7175 -1.6517 -1.6115 -1.5905
 -1.5811 -1.5784
 -3.3572 -3.1886 -3.0259 -2.8784 -2.7553 -2.6667 -2.6141 -2.5373 -2.4214 -2.3123
 -2.2232 -2.1436 -2.0704 -2.0030 -1.9414 -1.8139 -1.7210 -1.6576 -1.6190 -1.5998
 -1.5925 -1.5912 -1.5941 -1.6001
 -3.3052 -3.1484 -2.9922 -2.8421 -2.7034 -2.5819 -2.4826 -2.4099 -2.3581 -2.2907
 -2.2074 -2.1295 -2.0585 -1.9938 -1.9348 -1.8125 -1.7230 -1.6613 -1.6241 -1.6064
 -1.6015 -1.6027 -1.6071 -1.6145 -1.6239 -1.6369 -1.6553 -1.6804 -1.7118 -1.7449
 -3.2566 -3.1107 -2.9643 -2.8206 -2.6832 -2.5564 -2.4424 -2.3430 -2.2619 -2.2020
 -2.1542 -2.1028 -2.0433 -1.9826 -1.9260 -1.8087 -1.7224 -1.6624 -1.6261 -1.6096
 -1.6071 -1.6116 -1.6188 -1.6279 -1.6389 -1.6510 -1.6661 -1.6862 -1.7132 -1.7470
 -1.7835
 -3.2117 -3.0736 -2.9367 -2.8012 -2.6696 -2.5444 -2.4284 -2.3232 -2.2303 -2.1511
 -2.0871 -2.0391 -1.9986 -1.9564 -1.9107 -1.8018 -1.7188 -1.6605 -1.6246 -1.6087
 -1.6084 -1.6166 -1.6276 -1.6399 -1.6529 -1.6671 -1.6817 -1.6988 -1.7206 -1.7492
 -1.7856
 -3.1771 -3.0372 -2.9074 -2.7796 -2.6544 -2.5343 -2.4208 -2.3152 -2.2191 -2.1337
 -2.0601 -1.9993 -1.9509 -1.9112 -1.8754 -1.7872 -1.7107 -1.6545 -1.6194 -1.6037
 -1.6046 -1.6162 -1.6320 -1.6487 -1.6653 -1.6820 -1.6993 -1.7187 -1.7402 -1.7637
 -1.7889
 -3.1625 -3.0139 -2.8809 -2.7596 -2.6408 -2.5256 -2.4161 -2.3130 -2.2172 -2.1297
 -2.0517 -1.9847 -1.9289 -1.8829 -1.8440 -1.7650 -1.6979 -1.6460 -1.6116 -1.5954
 -1.5961 -1.6098 -1.6300 -1.6518 -1.6732 -1.6938 -1.7141 -1.7342 -1.7547 -1.7764
 -1.8008
 -3.1826 -2.9979 -2.8598 -2.7399 -2.6268 -2.5167 -2.4107 -2.3106 -2.2170 -2.1298
 -2.0502 -1.9796 -1.9190 -1.8683 -1.8258 -1.7436 -1.6814 -1.6334 -1.6013 -1.5850
 -1.5847 -1.5986 -1.6216 -1.6483 -1.6751 -1.7008 -1.7254 -1.7489 -1.7718 -1.7946
 -1.8181
 -3.2463 -3.0157 -2.8528 -2.7254 -2.6122 -2.5066 -2.4057 -2.3080 -2.2163 -2.1307
 -2.0514 -1.9792 -1.9152 -1.8604 -1.8144 -1.7276 -1.6654 -1.6195 -1.5890
 [Fe/H] = -0.75 [alpha/Fe] =-0.40 BC value =  R   
 -4.0281 -3.8301 -3.5659 -3.3176 -3.0834 -2.8811 -2.7303 -2.6096 -2.5027 -2.4010
 -2.3063 -2.2170 -2.1329 -2.0541 -1.9807 -1.8233 -1.7049 -1.6222 -1.5692
 -3.7220 -3.6969 -3.5294 -3.2942 -3.0688 -2.8606 -2.6963 -2.5684 -2.4600 -2.3608
 -2.2692 -2.1833 -2.1026 -2.0273 -1.9576 -1.8105 -1.7021 -1.6274 -1.5803 -1.5538
 -3.5258 -3.3990 -3.3725 -3.2657 -3.0637 -2.8634 -2.6844 -2.5440 -2.4316 -2.3335
 -2.2445 -2.1618 -2.0844 -2.0124 -1.9459 -1.8062 -1.7040 -1.6340 -1.5901 -1.5659
 -1.5548
 -3.4578 -3.2720 -3.1321 -3.0676 -3.0162 -2.8647 -2.6904 -2.5359 -2.4138 -2.3137
 -2.2264 -2.1463 -2.0719 -2.0029 -1.9392 -1.8055 -1.7077 -1.6407 -1.5989 -1.5764
 -1.5668 -1.5646
 -3.4164 -3.2280 -3.0551 -2.9123 -2.8121 -2.7589 -2.6785 -2.5415 -2.4081 -2.2998
 -2.2117 -2.1333 -2.0613 -1.9950 -1.9339 -1.8056 -1.7113 -1.6465 -1.6062 -1.5849
 -1.5769 -1.5761 -1.5797 -1.5866
 -3.3835 -3.2025 -3.0288 -2.8686 -2.7300 -2.6164 -2.5344 -2.4781 -2.4000 -2.2945
 -2.1997 -2.1214 -2.0511 -1.9868 -1.9280 -1.8047 -1.7136 -1.6506 -1.6115 -1.5912
 -1.5848 -1.5862 -1.5913 -1.5995 -1.6108 -1.6258 -1.6453 -1.6703 -1.7010 -1.7359
 -3.3548 -3.1824 -3.0145 -2.8550 -2.7078 -2.5768 -2.4635 -2.3697 -2.2998 -2.2454
 -2.1813 -2.1091 -2.0403 -1.9777 -1.9207 -1.8018 -1.7137 -1.6523 -1.6139 -1.5946
 -1.5898 -1.5938 -1.6016 -1.6115 -1.6235 -1.6380 -1.6553 -1.6765 -1.7033 -1.7377
 -1.7749
 -3.3298 -3.1640 -3.0033 -2.8486 -2.7026 -2.5680 -2.4464 -2.3389 -2.2463 -2.1697
 -2.1106 -2.0629 -2.0154 -1.9637 -1.9109 -1.7964 -1.7112 -1.6513 -1.6136 -1.5946
 -1.5910 -1.5976 -1.6090 -1.6220 -1.6362 -1.6516 -1.6677 -1.6864 -1.7097 -1.7394
 -1.7764
 -3.3150 -3.1461 -2.9909 -2.8419 -2.6998 -2.5669 -2.4441 -2.3323 -2.2324 -2.1448
 -2.0704 -2.0097 -1.9627 -1.9232 -1.8844 -1.7862 -1.7047 -1.6466 -1.6095 -1.5908
 -1.5880 -1.5970 -1.6123 -1.6296 -1.6473 -1.6652 -1.6840 -1.7036 -1.7250 -1.7502
 -1.7793
 -3.3190 -3.1377 -2.9824 -2.8380 -2.7002 -2.5701 -2.4490 -2.3371 -2.2347 -2.1425
 -2.0612 -1.9915 -1.9339 -1.8875 -1.8490 -1.7673 -1.6950 -1.6395 -1.6029 -1.5839
 -1.5810 -1.5913 -1.6100 -1.6319 -1.6542 -1.6760 -1.6976 -1.7191 -1.7410 -1.7643
 -1.7902
 -3.3559 -3.1437 -2.9794 -2.8352 -2.7012 -2.5743 -2.4550 -2.3444 -2.2423 -2.1485
 -2.0637 -1.9888 -1.9246 -1.8715 -1.8276 -1.7443 -1.6795 -1.6286 -1.5936 -1.5745
 -1.5709 -1.5813 -1.6020 -1.6281 -1.6554 -1.6821 -1.7079 -1.7327 -1.7569 -1.7813
 -1.8059
 -3.4425 -3.1775 -2.9895 -2.8377 -2.7033 -2.5789 -2.4620 -2.3525 -2.2512 -2.1576
 -2.0718 -1.9940 -1.9253 -1.8665 -1.8175 -1.7270 -1.6632 -1.6149 -1.5819
 [Fe/H] = -0.50 [alpha/Fe] =-0.40 BC value =  R   
 -4.0519 -3.7840 -3.5122 -3.2698 -3.0501 -2.8513 -2.6990 -2.5761 -2.4717 -2.3732
 -2.2817 -2.1958 -2.1150 -2.0391 -1.9681 -1.8136 -1.6951 -1.6109 -1.5565
 -3.8468 -3.7406 -3.5047 -3.2572 -3.0352 -2.8336 -2.6710 -2.5431 -2.4351 -2.3386
 -2.2495 -2.1664 -2.0884 -2.0154 -1.9472 -1.8014 -1.6919 -1.6158 -1.5674 -1.5399
 -3.5673 -3.5161 -3.4587 -3.2594 -3.0371 -2.8362 -2.6617 -2.5233 -2.4113 -2.3148
 -2.2279 -2.1474 -2.0723 -2.0020 -1.9366 -1.7972 -1.6933 -1.6218 -1.5766 -1.5510
 -1.5396
 -3.4864 -3.3059 -3.2158 -3.1859 -3.0419 -2.8481 -2.6693 -2.5172 -2.3966 -2.2978
 -2.2119 -2.1335 -2.0608 -1.9932 -1.9304 -1.7965 -1.6967 -1.6281 -1.5850 -1.5607
 -1.5504 -1.5485
 -3.4593 -3.2541 -3.0816 -2.9634 -2.9108 -2.8370 -2.6831 -2.5262 -2.3926 -2.2864
 -2.1990 -2.1218 -2.0511 -1.9859 -1.9255 -1.7966 -1.7002 -1.6337 -1.5919 -1.5688
 -1.5595 -1.5588 -1.5630 -1.5710
 -3.4464 -3.2409 -3.0523 -2.8893 -2.7608 -2.6723 -2.6160 -2.5280 -2.4013 -2.2835
 -2.1891 -2.1113 -2.0418 -1.9783 -1.9200 -1.7959 -1.7027 -1.6378 -1.5971 -1.5748
 -1.5665 -1.5674 -1.5731 -1.5820 -1.5937 -1.6094 -1.6305 -1.6582 -1.6914 -1.7252
 -3.4404 -3.2389 -3.0494 -2.8763 -2.7244 -2.5967 -2.4929 -2.4156 -2.3559 -2.2797
 -2.1850 -2.1022 -2.0326 -1.9701 -1.9133 -1.7935 -1.7033 -1.6400 -1.5999 -1.5783
 -1.5709 -1.5737 -1.5817 -1.5925 -1.6055 -1.6212 -1.6395 -1.6623 -1.6913 -1.7266
 -1.7634
 -3.4387 -3.2413 -3.0551 -2.8812 -2.7231 -2.5824 -2.4605 -2.3557 -2.2688 -2.2007
 -2.1447 -2.0846 -2.0216 -1.9609 -1.9053 -1.7889 -1.7015 -1.6397 -1.6001 -1.5788
 -1.5723 -1.5768 -1.5877 -1.6014 -1.6166 -1.6333 -1.6521 -1.6731 -1.6976 -1.7275
 -1.7651
 -3.4474 -3.2469 -3.0617 -2.8902 -2.7314 -2.5871 -2.4579 -2.3435 -2.2434 -2.1571
 -2.0852 -2.0272 -1.9798 -1.9355 -1.8899 -1.7808 -1.6961 -1.6359 -1.5969 -1.5759
 -1.5700 -1.5761 -1.5901 -1.6076 -1.6262 -1.6454 -1.6655 -1.6868 -1.7100 -1.7361
 -1.7676
 -3.4742 -3.2586 -3.0734 -2.9041 -2.7467 -2.6017 -2.4700 -2.3512 -2.2450 -2.1509
 -2.0689 -1.9989 -1.9410 -1.8951 -1.8563 -1.7675 -1.6887 -1.6301 -1.5915 -1.5703
 -1.5643 -1.5713 -1.5877 -1.6091 -1.6320 -1.6548 -1.6777 -1.7008 -1.7244 -1.7495
 -1.7771
 -3.5304 -3.2859 -3.0909 -2.9200 -2.7640 -2.6199 -2.4873 -2.3668 -2.2577 -2.1593
 -2.0716 -1.9948 -1.9289 -1.8742 -1.8297 -1.7450 -1.6759 -1.6212 -1.5835 -1.5621
 -1.5557 -1.5627 -1.5805 -1.6052 -1.6325 -1.6599 -1.6868 -1.7130 -1.7388 -1.7649
 -1.7910
 -3.6345 -3.3385 -3.1207 -2.9412 -2.7829 -2.6394 -2.5073 -2.3860 -2.2754 -2.1749
 -2.0839 -2.0025 -1.9310 -1.8698 -1.8188 -1.7260 -1.6601 -1.6086 -1.5729
 [Fe/H] = -0.25 [alpha/Fe] =-0.40 BC value =  R   
 -4.0417 -3.7446 -3.4712 -3.2349 -3.0220 -2.8291 -2.6777 -2.5497 -2.4441 -2.3495
 -2.2602 -2.1765 -2.0983 -2.0249 -1.9561 -1.8046 -1.6858 -1.6002 -1.5439
 -3.8417 -3.7432 -3.4761 -3.2260 -3.0054 -2.8096 -2.6509 -2.5215 -2.4137 -2.3189
 -2.2316 -2.1505 -2.0747 -2.0036 -1.9370 -1.7926 -1.6817 -1.6035 -1.5533 -1.5244
 -3.6556 -3.6419 -3.4765 -3.2384 -3.0120 -2.8095 -2.6413 -2.5043 -2.3931 -2.2979
 -2.2123 -2.1335 -2.0601 -1.9914 -1.9272 -1.7882 -1.6823 -1.6085 -1.5617 -1.5348
 -1.5224
 -3.5109 -3.3661 -3.3445 -3.2355 -3.0298 -2.8272 -2.6482 -2.4998 -2.3807 -2.2827
 -2.1978 -2.1208 -2.0495 -1.9832 -1.9213 -1.7874 -1.6851 -1.6141 -1.5693 -1.5437
 -1.5321 -1.5303
 -3.4868 -3.2731 -3.1203 -3.0593 -3.0065 -2.8455 -2.6676 -2.5089 -2.3781 -2.2729
 -2.1863 -2.1100 -2.0404 -1.9762 -1.9164 -1.7874 -1.6884 -1.6193 -1.5758 -1.5511
 -1.5402 -1.5391 -1.5439 -1.5526
 -3.4918 -3.2635 -3.0671 -2.9138 -2.8155 -2.7646 -2.6740 -2.5278 -2.3881 -2.2713
 -2.1777 -2.1005 -2.0316 -1.9689 -1.9111 -1.7867 -1.6910 -1.6235 -1.5807 -1.5568
 -1.5466 -1.5464 -1.5524 -1.5621 -1.5750 -1.5921 -1.6148 -1.6438 -1.6780 -1.7126
 -3.5088 -3.2774 -3.0691 -2.8885 -2.7401 -2.6261 -2.5458 -2.4846 -2.3957 -2.2804
 -2.1760 -2.0926 -2.0232 -1.9612 -1.9047 -1.7844 -1.6918 -1.6260 -1.5837 -1.5603
 -1.5508 -1.5517 -1.5595 -1.5708 -1.5849 -1.6017 -1.6218 -1.6465 -1.6770 -1.7133
 -1.7505
 -3.5360 -3.3018 -3.0896 -2.8996 -2.7338 -2.5931 -2.4770 -2.3822 -2.3083 -2.2460
 -2.1732 -2.0891 -2.0158 -1.9533 -1.8974 -1.7802 -1.6905 -1.6263 -1.5845 -1.5612
 -1.5523 -1.5545 -1.5643 -1.5782 -1.5942 -1.6120 -1.6323 -1.6549 -1.6814 -1.7133
 -1.7518
 -3.5708 -3.3301 -3.1165 -2.9226 -2.7491 -2.5971 -2.4659 -2.3535 -2.2574 -2.1763
 -2.1101 -2.0534 -1.9968 -1.9412 -1.8876 -1.7729 -1.6858 -1.6232 -1.5821 -1.5591
 -1.5507 -1.5541 -1.5661 -1.5832 -1.6023 -1.6224 -1.6439 -1.6665 -1.6914 -1.7201
 -1.7534
 -3.6242 -3.3687 -3.1506 -2.9554 -2.7783 -2.6199 -2.4804 -2.3582 -2.2518 -2.1590
 -2.0786 -2.0106 -1.9538 -1.9067 -1.8645 -1.7640 -1.6797 -1.6184 -1.5777 -1.5545
 -1.5462 -1.5503 -1.5640 -1.5840 -1.6068 -1.6303 -1.6544 -1.6790 -1.7045 -1.7311
 -1.7613
 -3.7050 -3.4211 -3.1911 -2.9917 -2.8130 -2.6516 -2.5068 -2.3784 -2.2651 -2.1650
 -2.0770 -2.0003 -1.9343 -1.8789 -1.8339 -1.7456 -1.6701 -1.6111 -1.5709 -1.5475
 -1.5389 -1.5431 -1.5578 -1.5802 -1.6066 -1.6343 -1.6621 -1.6896 -1.7171 -1.7451
 -1.7730
 -3.8277 -3.4958 -3.2434 -3.0335 -2.8506 -2.6872 -2.5399 -2.4073 -2.2890 -2.1836
 -2.0899 -2.0071 -1.9347 -1.8724 -1.8200 -1.7251 -1.6558 -1.6006 -1.5618
 [Fe/H] =  0.00 [alpha/Fe] =-0.40 BC value =  R   
 -3.9672 -3.6719 -3.4135 -3.1925 -2.9843 -2.7987 -2.6547 -2.5313 -2.4229 -2.3290
 -2.2415 -2.1595 -2.0831 -2.0116 -1.9447 -1.7961 -1.6794 -1.5921 -1.5302
 -3.9037 -3.7005 -3.4298 -3.1884 -2.9763 -2.7843 -2.6328 -2.5047 -2.3956 -2.3019
 -2.2158 -2.1360 -2.0617 -1.9923 -1.9271 -1.7841 -1.6718 -1.5908 -1.5382 -1.5075
 -3.7773 -3.6873 -3.4555 -3.2082 -2.9858 -2.7880 -2.6224 -2.4888 -2.3777 -2.2828
 -2.1982 -2.1204 -2.0482 -1.9809 -1.9178 -1.7796 -1.6716 -1.5947 -1.5454 -1.5170
 -1.5036
 -3.6082 -3.4760 -3.4282 -3.2311 -3.0090 -2.8071 -2.6300 -2.4844 -2.3669 -2.2690
 -2.1849 -2.1086 -2.0384 -1.9731 -1.9121 -1.7785 -1.6738 -1.5994 -1.5521 -1.5250
 -1.5122 -1.5099
 -3.4972 -3.2936 -3.1975 -3.1738 -3.0266 -2.8317 -2.6509 -2.4936 -2.3646 -2.2605
 -2.1743 -2.0986 -2.0297 -1.9663 -1.9073 -1.7783 -1.6767 -1.6041 -1.5579 -1.5316
 -1.5194 -1.5175 -1.5227 -1.5319
 -3.5140 -3.2730 -3.0818 -2.9593 -2.9132 -2.8343 -2.6743 -2.5143 -2.3743 -2.2594
 -2.1665 -2.0897 -2.0214 -1.9592 -1.9019 -1.7776 -1.6792 -1.6082 -1.5627 -1.5369
 -1.5251 -1.5238 -1.5297 -1.5401 -1.5542 -1.5722 -1.5961 -1.6270 -1.6623 -1.6978
 -3.5546 -3.2969 -3.0772 -2.8980 -2.7655 -2.6821 -2.6265 -2.5282 -2.3939 -2.2692
 -2.1657 -2.0827 -2.0135 -1.9517 -1.8956 -1.7752 -1.6803 -1.6109 -1.5659 -1.5403
 -1.5291 -1.5284 -1.5355 -1.5472 -1.5620 -1.5798 -1.6014 -1.6279 -1.6602 -1.6976
 -1.7356
 -3.6104 -3.3417 -3.1072 -2.9064 -2.7396 -2.6070 -2.5053 -2.4299 -2.3648 -2.2785
 -2.1747 -2.0815 -2.0070 -1.9445 -1.8885 -1.7708 -1.6791 -1.6117 -1.5672 -1.5417
 -1.5309 -1.5310 -1.5394 -1.5530 -1.5696 -1.5883 -1.6097 -1.6339 -1.6624 -1.6965
 -1.7361
 -3.6727 -3.3960 -3.1526 -2.9394 -2.7557 -2.6012 -2.4735 -2.3681 -2.2810 -2.2095
 -2.1457 -2.0767 -2.0020 -1.9367 -1.8801 -1.7639 -1.6747 -1.6092 -1.5656 -1.5404
 -1.5300 -1.5311 -1.5410 -1.5569 -1.5759 -1.5968 -1.6194 -1.6439 -1.6706 -1.7011
 -1.7367
 -3.7503 -3.4628 -3.2103 -2.9895 -2.7952 -2.6270 -2.4838 -2.3625 -2.2594 -2.1707
 -2.0947 -2.0303 -1.9735 -1.9195 -1.8691 -1.7568 -1.6693 -1.6053 -1.5621 -1.5369
 -1.5265 -1.5282 -1.5393 -1.5573 -1.5792 -1.6030 -1.6279 -1.6539 -1.6812 -1.7104
 -1.7423
 -3.8524 -3.5429 -3.2759 -3.0474 -2.8465 -2.6694 -2.5151 -2.3822 -2.2679 -2.1690
 -2.0829 -2.0080 -1.9434 -1.8881 -1.8413 -1.7443 -1.6619 -1.5990 -1.5563 -1.5309
 -1.5203 -1.5222 -1.5341 -1.5538 -1.5785 -1.6057 -1.6340 -1.6626 -1.6918 -1.7217
 -1.7520
 -3.9792 -3.6363 -3.3512 -3.1114 -2.9034 -2.7209 -2.5594 -2.4175 -2.2940 -2.1864
 -2.0925 -2.0102 -1.9384 -1.8761 -1.7967 -1.7264 -1.6525 -1.5903 -1.5482
 [Fe/H] =  0.25 [alpha/Fe] =-0.40 BC value =  R   
 -3.9167 -3.6223 -3.3731 -3.1647 -2.9575 -2.7785 -2.6334 -2.5128 -2.4049 -2.3123
 -2.2254 -2.1444 -2.0691 -1.9990 -1.9336 -1.7877 -1.6713 -1.5821 -1.5164
 -3.9503 -3.6607 -3.3922 -3.1579 -2.9535 -2.7663 -2.6135 -2.4893 -2.3800 -2.2874
 -2.2019 -2.1228 -2.0496 -1.9813 -1.9172 -1.7758 -1.6623 -1.5784 -1.5225 -1.4894
 -3.7586 -3.6902 -3.4216 -3.1808 -2.9646 -2.7707 -2.6067 -2.4753 -2.3642 -2.2700
 -2.1857 -2.1084 -2.0371 -1.9707 -1.9085 -1.7711 -1.6613 -1.5810 -1.5285 -1.4979
 -1.4832
