 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value =  G   
 -1.8783 -1.8784 -1.8747 -1.8675 -1.8573 -1.8442 -1.8287 -1.8107 -1.7897 -1.7661
 -1.7411 -1.7166 -1.6938 -1.6725 -1.6522 -1.6044 -1.5636 -1.5356 -1.5219 -1.5224
 -1.5356 -1.5564 -1.5811 -1.6066 -1.6310 -1.6537 -1.6746 -1.6938 -1.7118 -1.7293
 -1.7471
 -1.7980 -1.7887 -1.7826 -1.7781 -1.7735 -1.7676 -1.7593 -1.7479 -1.7339 -1.7176
 -1.6996 -1.6804 -1.6613 -1.6433 -1.6264 -1.5874 -1.5514 -1.5249 -1.5120
 [Fe/H] = -1.50 [alpha/Fe] =-0.40 BC value =  G   
 -3.1438 -3.1439 -3.1062 -2.9850 -2.8342 -2.6849 -2.5567 -2.4498 -2.3517 -2.2578
 -2.1678 -2.0823 -2.0018 -1.9268 -1.8579 -1.7136 -1.6091 -1.5413 -1.5011
 -2.9590 -2.8785 -2.8476 -2.8425 -2.7657 -2.6396 -2.5117 -2.4021 -2.3059 -2.2156
 -2.1297 -2.0482 -1.9718 -1.9012 -1.8369 -1.7048 -1.6102 -1.5484 -1.5115 -1.4901
 -2.8474 -2.7519 -2.6669 -2.6071 -2.5910 -2.5625 -2.4740 -2.3674 -2.2714 -2.1849
 -2.1030 -2.0254 -1.9527 -1.8857 -1.8248 -1.7006 -1.6126 -1.5555 -1.5225 -1.5039
 -1.4938
 -2.7543 -2.6681 -2.5780 -2.4912 -2.4206 -2.3782 -2.3602 -2.3191 -2.2413 -2.1594
 -2.0818 -2.0083 -1.9392 -1.8754 -1.8173 -1.6992 -1.6159 -1.5622 -1.5321 -1.5163
 -1.5081 -1.5047
 -2.6631 -2.5938 -2.5132 -2.4299 -2.3510 -2.2796 -2.2226 -2.1852 -2.1616 -2.1198
 -2.0589 -1.9921 -1.9273 -1.8667 -1.8113 -1.6983 -1.6185 -1.5672 -1.5396 -1.5269
 -1.5213 -1.5196 -1.5210 -1.5258
 -2.5715 -2.5167 -2.4518 -2.3778 -2.3020 -2.2295 -2.1623 -2.1027 -2.0557 -2.0244
 -1.9969 -1.9587 -1.9095 -1.8559 -1.8041 -1.6961 -1.6192 -1.5696 -1.5440 -1.5345
 -1.5324 -1.5335 -1.5368 -1.5419 -1.5480 -1.5562 -1.5679 -1.5842 -1.6057 -1.6322
 -2.4730 -2.4334 -2.3844 -2.3248 -2.2582 -2.1901 -2.1246 -2.0633 -2.0075 -1.9595
 -1.9210 -1.8913 -1.8620 -1.8276 -1.7885 -1.6913 -1.6174 -1.5690 -1.5444 -1.5378
 -1.5399 -1.5450 -1.5513 -1.5586 -1.5668 -1.5751 -1.5851 -1.5986 -1.6173 -1.6420
 -1.6724
 -2.3746 -2.3442 -2.3097 -2.2641 -2.2106 -2.1513 -2.0909 -2.0325 -1.9775 -1.9269
 -1.8817 -1.8428 -1.8102 -1.7820 -1.7539 -1.6797 -1.6123 -1.5653 -1.5409 -1.5360
 -1.5423 -1.5522 -1.5627 -1.5734 -1.5842 -1.5936 -1.6034 -1.6156 -1.6320 -1.6541
 -1.6826
 -2.2805 -2.2549 -2.2286 -2.1950 -2.1536 -2.1060 -2.0543 -2.0011 -1.9494 -1.9006
 -1.8557 -1.8150 -1.7786 -1.7467 -1.7187 -1.6569 -1.6015 -1.5583 -1.5342 -1.5296
 -1.5387 -1.5537 -1.5695 -1.5848 -1.5994 -1.6134 -1.6272 -1.6422 -1.6586 -1.6762
 -1.6949
 -2.1957 -2.1716 -2.1485 -2.1212 -2.0902 -2.0532 -2.0117 -1.9668 -1.9207 -1.8754
 -1.8327 -1.7934 -1.7576 -1.7250 -1.6955 -1.6350 -1.5865 -1.5489 -1.5258 -1.5202
 -1.5300 -1.5482 -1.5693 -1.5901 -1.6097 -1.6279 -1.6453 -1.6618 -1.6780 -1.6950
 -1.7127
 -2.1255 -2.0955 -2.0713 -2.0471 -2.0231 -1.9938 -1.9611 -1.9251 -1.8867 -1.8470
 -1.8079 -1.7711 -1.7372 -1.7061 -1.6776 -1.6173 -1.5711 -1.5372 -1.5164 -1.5101
 -1.5186 -1.5379 -1.5623 -1.5883 -1.6135 -1.6370 -1.6591 -1.6796 -1.6989 -1.7178
 -1.7369
 -2.0664 -2.0265 -1.9970 -1.9737 -1.9528 -1.9305 -1.9050 -1.8764 -1.8455 -1.8128
 -1.7791 -1.7460 -1.7146 -1.6857 -1.6592 -1.6024 -1.5575 -1.5254 -1.5062
 [Fe/H] = -1.00 [alpha/Fe] =-0.40 BC value =  G   
 -3.3285 -3.2587 -3.0950 -2.9174 -2.7420 -2.5910 -2.4788 -2.3833 -2.2935 -2.2081
 -2.1273 -2.0504 -1.9778 -1.9095 -1.8456 -1.7087 -1.6047 -1.5323 -1.4882
 -3.0583 -3.0498 -3.0230 -2.8893 -2.7300 -2.5775 -2.4516 -2.3515 -2.2613 -2.1778
 -2.0992 -2.0249 -1.9548 -1.8893 -1.8284 -1.6999 -1.6045 -1.5390 -1.4989 -1.4762
 -2.9405 -2.8398 -2.7952 -2.7925 -2.7067 -2.5710 -2.4392 -2.3299 -2.2388 -2.1567
 -2.0804 -2.0086 -1.9410 -1.8778 -1.8194 -1.6967 -1.6068 -1.5456 -1.5083 -1.4881
 -1.4779
 -2.8681 -2.7565 -2.6549 -2.5841 -2.5619 -2.5302 -2.4317 -2.3195 -2.2227 -2.1406
 -2.0664 -1.9969 -1.9317 -1.8708 -1.8144 -1.6962 -1.6101 -1.5518 -1.5166 -1.4985
 -1.4902 -1.4872
 -2.8008 -2.7014 -2.5966 -2.4982 -2.4175 -2.3645 -2.3412 -2.2958 -2.2122 -2.1275
 -2.0542 -1.9870 -1.9241 -1.8653 -1.8108 -1.6965 -1.6131 -1.5569 -1.5234 -1.5070
 -1.5010 -1.4999 -1.5021 -1.5066
 -2.7298 -2.6470 -2.5533 -2.4562 -2.3637 -2.2825 -2.2176 -2.1737 -2.1463 -2.1031
 -2.0403 -1.9767 -1.9162 -1.8595 -1.8070 -1.6961 -1.6150 -1.5603 -1.5280 -1.5133
 -1.5098 -1.5115 -1.5156 -1.5219 -1.5294 -1.5393 -1.5527 -1.5708 -1.5937 -1.6201
 -2.6538 -2.5865 -2.5079 -2.4216 -2.3332 -2.2491 -2.1725 -2.1054 -2.0513 -2.0134
 -1.9842 -1.9485 -1.9023 -1.8513 -1.8015 -1.6942 -1.6151 -1.5616 -1.5302 -1.5167
 -1.5157 -1.5207 -1.5279 -1.5364 -1.5461 -1.5562 -1.5681 -1.5835 -1.6039 -1.6298
 -1.6602
 -2.5753 -2.5191 -2.4548 -2.3821 -2.3039 -2.2244 -2.1482 -2.0776 -2.0142 -1.9593
 -1.9150 -1.8819 -1.8539 -1.8230 -1.7867 -1.6900 -1.6131 -1.5605 -1.5294 -1.5165
 -1.5176 -1.5262 -1.5373 -1.5492 -1.5614 -1.5741 -1.5865 -1.6004 -1.6179 -1.6408
 -1.6701
 -2.4990 -2.4476 -2.3937 -2.3334 -2.2671 -2.1970 -2.1263 -2.0578 -1.9938 -1.9354
 -1.8835 -1.8394 -1.8035 -1.7742 -1.7476 -1.6771 -1.6076 -1.5563 -1.5255 -1.5128
 -1.5150 -1.5268 -1.5425 -1.5588 -1.5748 -1.5905 -1.6063 -1.6233 -1.6417 -1.6613
 -1.6819
 -2.4306 -2.3801 -2.3299 -2.2789 -2.2233 -2.1637 -2.1015 -2.0388 -1.9780 -1.9205
 -1.8675 -1.8200 -1.7786 -1.7433 -1.7133 -1.6524 -1.5970 -1.5502 -1.5196 -1.5062
 -1.5082 -1.5219 -1.5416 -1.5628 -1.5836 -1.6035 -1.6227 -1.6412 -1.6596 -1.6786
 -1.6997
 -2.3762 -2.3163 -2.2674 -2.2209 -2.1731 -2.1225 -2.0693 -2.0144 -1.9594 -1.9056
 -1.8543 -1.8069 -1.7642 -1.7265 -1.6935 -1.6289 -1.5802 -1.5400 -1.5117 -1.4979
 -1.4988 -1.5126 -1.5349 -1.5606 -1.5865 -1.6114 -1.6351 -1.6574 -1.6788 -1.6997
 -1.7209
 -2.3370 -2.2662 -2.2115 -2.1648 -2.1203 -2.0758 -2.0301 -1.9827 -1.9347 -1.8865
 -1.8391 -1.7940 -1.7521 -1.7141 -1.6802 -1.6124 -1.5636 -1.5272 -1.5018
 [Fe/H] = -0.75 [alpha/Fe] =-0.40 BC value =  G   
 -3.3812 -3.2459 -3.0553 -2.8746 -2.7028 -2.5536 -2.4422 -2.3511 -2.2677 -2.1850
 -2.1076 -2.0343 -1.9650 -1.8998 -1.8388 -1.7055 -1.6022 -1.5282 -1.4810
 -3.1369 -3.1455 -3.0336 -2.8625 -2.6972 -2.5437 -2.4220 -2.3251 -2.2398 -2.1587
 -2.0832 -2.0120 -1.9448 -1.8817 -1.8229 -1.6968 -1.6011 -1.5339 -1.4915 -1.4676
 -2.9749 -2.8985 -2.9023 -2.8388 -2.6937 -2.5466 -2.4138 -2.3083 -2.2206 -2.1406
 -2.0669 -1.9978 -1.9326 -1.8717 -1.8148 -1.6936 -1.6029 -1.5399 -1.5003 -1.4785
 -1.4679
 -2.9088 -2.7876 -2.6963 -2.6662 -2.6476 -2.5438 -2.4163 -2.3008 -2.2075 -2.1270
 -2.0548 -1.9876 -1.9246 -1.8655 -1.8105 -1.6932 -1.6058 -1.5456 -1.5081 -1.4879
 -1.4791 -1.4763
 -2.8550 -2.7389 -2.6238 -2.5279 -2.4660 -2.4437 -2.3983 -2.3010 -2.2009 -2.1168
 -2.0447 -1.9792 -1.9180 -1.8608 -1.8075 -1.6936 -1.6087 -1.5505 -1.5145 -1.4958
 -1.4887 -1.4877 -1.4902 -1.4952
 -2.7986 -2.6970 -2.5881 -2.4811 -2.3871 -2.3122 -2.2631 -2.2350 -2.1866 -2.1098
 -2.0356 -1.9711 -1.9115 -1.8560 -1.8044 -1.6937 -1.6108 -1.5540 -1.5193 -1.5016
 -1.4964 -1.4978 -1.5024 -1.5091 -1.5179 -1.5293 -1.5437 -1.5620 -1.5848 -1.6121
 -2.7367 -2.6504 -2.5547 -2.4544 -2.3566 -2.2679 -2.1915 -2.1299 -2.0870 -2.0560
 -2.0144 -1.9598 -1.9037 -1.8503 -1.8002 -1.6926 -1.6116 -1.5558 -1.5217 -1.5051
 -1.5015 -1.5057 -1.5131 -1.5222 -1.5325 -1.5445 -1.5583 -1.5747 -1.5950 -1.6214
 -1.6521
 -2.6711 -2.5966 -2.5148 -2.4265 -2.3356 -2.2471 -2.1653 -2.0925 -2.0298 -1.9784
 -1.9404 -1.9100 -1.8768 -1.8370 -1.7930 -1.6899 -1.6106 -1.5556 -1.5219 -1.5057
 -1.5033 -1.5101 -1.5211 -1.5335 -1.5465 -1.5602 -1.5739 -1.5893 -1.6081 -1.6319
 -1.6615
 -2.6067 -2.5375 -2.4662 -2.3900 -2.3097 -2.2283 -2.1489 -2.0744 -2.0070 -1.9470
 -1.8955 -1.8533 -1.8205 -1.7926 -1.7641 -1.6827 -1.6067 -1.5526 -1.5191 -1.5030
 -1.5015 -1.5106 -1.5254 -1.5420 -1.5587 -1.5754 -1.5923 -1.6096 -1.6279 -1.6489
 -1.6729
 -2.5488 -2.4801 -2.4145 -2.3475 -2.2776 -2.2055 -2.1330 -2.0621 -1.9952 -1.9335
 -1.8779 -1.8291 -1.7875 -1.7532 -1.7246 -1.6622 -1.6001 -1.5481 -1.5145 -1.4979
 -1.4961 -1.5063 -1.5243 -1.5453 -1.5666 -1.5873 -1.6075 -1.6273 -1.6470 -1.6675
 -1.6898
 -2.5027 -2.4278 -2.3633 -2.3011 -2.2387 -2.1753 -2.1109 -2.0466 -1.9838 -1.9239
 -1.8680 -1.8173 -1.7723 -1.7333 -1.6999 -1.6359 -1.5847 -1.5403 -1.5079 -1.4908
 -1.4881 -1.4983 -1.5180 -1.5428 -1.5689 -1.5944 -1.6190 -1.6425 -1.6651 -1.6874
 -1.7095
 -2.4728 -2.3860 -2.3170 -2.2556 -2.1968 -2.1391 -2.0818 -2.0244 -1.9677 -1.9122
 -1.8589 -1.8089 -1.7632 -1.7223 -1.6865 -1.6166 -1.5669 -1.5280 -1.4992
 [Fe/H] = -0.50 [alpha/Fe] =-0.40 BC value =  G   
 -3.3978 -3.2076 -3.0096 -2.8334 -2.6741 -2.5286 -2.4164 -2.3237 -2.2431 -2.1634
 -2.0889 -2.0185 -1.9520 -1.8896 -1.8310 -1.7018 -1.5995 -1.5244 -1.4733
 -3.2413 -3.1822 -3.0113 -2.8287 -2.6663 -2.5190 -2.3995 -2.3032 -2.2187 -2.1404
 -2.0674 -1.9988 -1.9340 -1.8733 -1.8164 -1.6931 -1.5974 -1.5286 -1.4837 -1.4580
 -3.0118 -2.9969 -2.9745 -2.8317 -2.6679 -2.5205 -2.3924 -2.2892 -2.2024 -2.1243
 -2.0529 -1.9861 -1.9233 -1.8643 -1.8091 -1.6898 -1.5984 -1.5336 -1.4919 -1.4680
 -1.4566
 -2.9369 -2.8176 -2.7666 -2.7654 -2.6685 -2.5269 -2.3954 -2.2828 -2.1913 -2.1125
 -2.0422 -1.9770 -1.9160 -1.8588 -1.8052 -1.6893 -1.6008 -1.5387 -1.4991 -1.4766
 -1.4666 -1.4638
 -2.8958 -2.7644 -2.6474 -2.5707 -2.5490 -2.5101 -2.4014 -2.2858 -2.1860 -2.1042
 -2.0333 -1.9695 -1.9101 -1.8546 -1.8026 -1.6898 -1.6035 -1.5432 -1.5050 -1.4839
 -1.4752 -1.4739 -1.4767 -1.4824
 -2.8554 -2.7340 -2.6113 -2.4999 -2.4132 -2.3594 -2.3331 -2.2792 -2.1882 -2.0998
 -2.0260 -1.9625 -1.9044 -1.8503 -1.7998 -1.6901 -1.6057 -1.5466 -1.5096 -1.4895
 -1.4820 -1.4826 -1.4872 -1.4944 -1.5036 -1.5156 -1.5313 -1.5514 -1.5757 -1.6026
 -2.8102 -2.7024 -2.5888 -2.4759 -2.3724 -2.2851 -2.2167 -2.1701 -2.1377 -2.0893
 -2.0203 -1.9554 -1.8982 -1.8454 -1.7963 -1.6895 -1.6069 -1.5488 -1.5123 -1.4929
 -1.4865 -1.4891 -1.4964 -1.5058 -1.5169 -1.5298 -1.5445 -1.5622 -1.5843 -1.6113
 -1.6418
 -2.7602 -2.6644 -2.5632 -2.4589 -2.3566 -2.2615 -2.1782 -2.1075 -2.0504 -2.0079
 -1.9745 -1.9350 -1.8878 -1.8387 -1.7915 -1.6876 -1.6067 -1.5492 -1.5130 -1.4939
 -1.4884 -1.4928 -1.5030 -1.5156 -1.5293 -1.5439 -1.5600 -1.5775 -1.5973 -1.6211
 -1.6511
 -2.7101 -2.6209 -2.5293 -2.4357 -2.3412 -2.2492 -2.1630 -2.0855 -2.0176 -1.9592
 -1.9111 -1.8733 -1.8421 -1.8111 -1.7765 -1.6828 -1.6039 -1.5472 -1.5111 -1.4921
 -1.4872 -1.4932 -1.5064 -1.5227 -1.5400 -1.5576 -1.5757 -1.5944 -1.6142 -1.6361
 -1.6621
 -2.6648 -2.5766 -2.4919 -2.4071 -2.3217 -2.2368 -2.1545 -2.0769 -2.0059 -1.9424
 -1.8865 -1.8384 -1.7983 -1.7660 -1.7384 -1.6703 -1.5999 -1.5441 -1.5077 -1.4882
 -1.4831 -1.4898 -1.5052 -1.5253 -1.5468 -1.5682 -1.5895 -1.6106 -1.6318 -1.6539
 -1.6777
 -2.6291 -2.5366 -2.4538 -2.3740 -2.2957 -2.2185 -2.1426 -2.0693 -1.9998 -1.9353
 -1.8768 -1.8246 -1.7790 -1.7400 -1.7073 -1.6440 -1.5886 -1.5386 -1.5025 -1.4824
 -1.4766 -1.4832 -1.4998 -1.5229 -1.5485 -1.5744 -1.5998 -1.6244 -1.6484 -1.6722
 -1.6956
 -2.6077 -2.5048 -2.4191 -2.3407 -2.2660 -2.1942 -2.1247 -2.0570 -1.9919 -1.9298
 -1.8717 -1.8184 -1.7704 -1.7281 -1.6914 -1.6213 -1.5706 -1.5283 -1.4955
 [Fe/H] = -0.25 [alpha/Fe] =-0.40 BC value =  G   
 -3.3723 -3.1604 -2.9640 -2.7958 -2.6446 -2.5064 -2.3965 -2.3005 -2.2192 -2.1437
 -2.0715 -2.0032 -1.9391 -1.8789 -1.8224 -1.6973 -1.5965 -1.5201 -1.4670
 -3.2265 -3.1741 -2.9777 -2.7947 -2.6355 -2.4948 -2.3796 -2.2828 -2.1991 -2.1230
 -2.0521 -1.9855 -1.9229 -1.8642 -1.8090 -1.6886 -1.5934 -1.5230 -1.4757 -1.4476
 -3.0809 -3.0972 -2.9836 -2.8074 -2.6407 -2.4935 -2.3718 -2.2704 -2.1850 -2.1085
 -2.0389 -1.9740 -1.9131 -1.8559 -1.8023 -1.6852 -1.5935 -1.5269 -1.4830 -1.4569
 -1.4441
 -2.9580 -2.8662 -2.8725 -2.8044 -2.6535 -2.5042 -2.3736 -2.2651 -2.1754 -2.0978
 -2.0291 -1.9657 -1.9064 -1.8509 -1.7987 -1.6846 -1.5953 -1.5311 -1.4893 -1.4648
 -1.4531 -1.4498
 -2.9227 -2.7821 -2.6794 -2.6503 -2.6285 -2.5147 -2.3841 -2.2676 -2.1711 -2.0907
 -2.0210 -1.9587 -1.9009 -1.8469 -1.7962 -1.6851 -1.5978 -1.5351 -1.4948 -1.4714
 -1.4607 -1.4586 -1.4615 -1.4674
 -2.8981 -2.7576 -2.6262 -2.5207 -2.4585 -2.4368 -2.3819 -2.2770 -2.1741 -2.0872
 -2.0146 -1.9523 -1.8956 -1.8429 -1.7936 -1.6856 -1.6001 -1.5385 -1.4990 -1.4765
 -1.4667 -1.4659 -1.4704 -1.4779 -1.4879 -1.5009 -1.5177 -1.5388 -1.5642 -1.5917
 -2.8704 -2.7403 -2.6103 -2.4891 -2.3863 -2.3096 -2.2612 -2.2293 -2.1726 -2.0895
 -2.0116 -1.9464 -1.8900 -1.8384 -1.7904 -1.6852 -1.6016 -1.5409 -1.5018 -1.4799
 -1.4710 -1.4714 -1.4780 -1.4876 -1.4992 -1.5129 -1.5290 -1.5483 -1.5716 -1.5995
 -1.6302
 -2.8402 -2.7195 -2.5981 -2.4794 -2.3687 -2.2718 -2.1923 -2.1300 -2.0849 -2.0488
 -2.0020 -1.9413 -1.8842 -1.8332 -1.7862 -1.6836 -1.6018 -1.5419 -1.5029 -1.4813
 -1.4730 -1.4748 -1.4834 -1.4958 -1.5099 -1.5253 -1.5425 -1.5612 -1.5826 -1.6082
 -1.6390
 -2.8066 -2.6927 -2.5803 -2.4689 -2.3613 -2.2611 -2.1716 -2.0947 -2.0300 -1.9768
 -1.9349 -1.8999 -1.8625 -1.8215 -1.7788 -1.6797 -1.5997 -1.5406 -1.5018 -1.4802
 -1.4724 -1.4754 -1.4862 -1.5016 -1.5190 -1.5371 -1.5563 -1.5761 -1.5974 -1.6215
 -1.6491
 -2.7766 -2.6654 -2.5592 -2.4554 -2.3542 -2.2574 -2.1672 -2.0853 -2.0132 -1.9503
 -1.8963 -1.8509 -1.8136 -1.7822 -1.7527 -1.6736 -1.5970 -1.5386 -1.4995 -1.4774
 -1.4694 -1.4729 -1.4854 -1.5037 -1.5246 -1.5463 -1.5685 -1.5908 -1.6136 -1.6371
 -1.6631
 -2.7537 -2.6399 -2.5362 -2.4374 -2.3422 -2.2509 -2.1642 -2.0831 -2.0089 -1.9421
 -1.8829 -1.8311 -1.7862 -1.7482 -1.7166 -1.6524 -1.5905 -1.5348 -1.4956 -1.4728
 -1.4642 -1.4677 -1.4810 -1.5014 -1.5258 -1.5515 -1.5774 -1.6030 -1.6284 -1.6540
 -1.6790
 -2.7421 -2.6204 -2.5150 -2.4179 -2.3264 -2.2396 -2.1575 -2.0799 -2.0074 -1.9403
 -1.8791 -1.8243 -1.7756 -1.7331 -1.6964 -1.6271 -1.5742 -1.5275 -1.4902
 [Fe/H] =  0.00 [alpha/Fe] =-0.40 BC value =  G   
 -3.3155 -3.1039 -2.9180 -2.7605 -2.6118 -2.4787 -2.3748 -2.2832 -2.1998 -2.1256
 -2.0554 -1.9888 -1.9265 -1.8680 -1.8134 -1.6920 -1.5943 -1.5182 -1.4606
 -3.2796 -3.1374 -2.9369 -2.7603 -2.6077 -2.4698 -2.3608 -2.2657 -2.1814 -2.1070
 -2.0377 -1.9726 -1.9117 -1.8546 -1.8010 -1.6833 -1.5887 -1.5172 -1.4676 -1.4367
 -3.1828 -3.1339 -2.9618 -2.7768 -2.6136 -2.4708 -2.3517 -2.2536 -2.1691 -2.0934
 -2.0254 -1.9620 -1.9027 -1.8470 -1.7948 -1.6798 -1.5882 -1.5200 -1.4737 -1.4454
 -1.4308
 -3.0414 -2.9578 -2.9408 -2.7957 -2.6298 -2.4817 -2.3537 -2.2481 -2.1603 -2.0835
 -2.0162 -1.9542 -1.8964 -1.8422 -1.7914 -1.6792 -1.5895 -1.5233 -1.4790 -1.4523
 -1.4387 -1.4346
 -2.9366 -2.8004 -2.7430 -2.7449 -2.6416 -2.4972 -2.3646 -2.2506 -2.1562 -2.0772
 -2.0086 -1.9476 -1.8911 -1.8384 -1.7890 -1.6797 -1.5917 -1.5268 -1.4838 -1.4582
 -1.4454 -1.4421 -1.4449 -1.4510
 -2.9236 -2.7701 -2.6396 -2.5578 -2.5392 -2.4937 -2.3781 -2.2608 -2.1587 -2.0742
 -2.0027 -1.9414 -1.8859 -1.8345 -1.7864 -1.6802 -1.5941 -1.5300 -1.4877 -1.4629
 -1.4509 -1.4484 -1.4523 -1.4601 -1.4706 -1.4841 -1.5019 -1.5245 -1.5506 -1.5790
 -2.9150 -2.7636 -2.6215 -2.4985 -2.4069 -2.3555 -2.3284 -2.2650 -2.1682 -2.0768
 -2.0004 -1.9360 -1.8806 -1.8301 -1.7832 -1.6799 -1.5958 -1.5326 -1.4906 -1.4661
 -1.4548 -1.4532 -1.4586 -1.4680 -1.4800 -1.4943 -1.5114 -1.5319 -1.5567 -1.5856
 -1.6170
 -2.9042 -2.7598 -2.6197 -2.4898 -2.3757 -2.2834 -2.2153 -2.1696 -2.1330 -2.0769
 -2.0024 -1.9335 -1.8756 -1.8254 -1.7792 -1.6784 -1.5963 -1.5341 -1.4922 -1.4678
 -1.4569 -1.4563 -1.4631 -1.4747 -1.4888 -1.5047 -1.5227 -1.5428 -1.5659 -1.5930
 -1.6247
 -2.8931 -2.7519 -2.6176 -2.4897 -2.3717 -2.2671 -2.1787 -2.1067 -2.0496 -2.0054
 -1.9670 -1.9223 -1.8692 -1.8190 -1.7734 -1.6748 -1.5946 -1.5334 -1.4918 -1.4674
 -1.4570 -1.4572 -1.4656 -1.4794 -1.4963 -1.5147 -1.5345 -1.5559 -1.5787 -1.6043
 -1.6337
 -2.8787 -2.7433 -2.6142 -2.4909 -2.3749 -2.2684 -2.1732 -2.0904 -2.0201 -1.9606
 -1.9108 -1.8697 -1.8339 -1.7983 -1.7619 -1.6709 -1.5926 -1.5322 -1.4905 -1.4656
 -1.4550 -1.4557 -1.4652 -1.4811 -1.5008 -1.5222 -1.5448 -1.5682 -1.5925 -1.6181
 -1.6457
 -2.8665 -2.7340 -2.6084 -2.4892 -2.3768 -2.2722 -2.1763 -2.0899 -2.0135 -1.9468
 -1.8889 -1.8389 -1.7961 -1.7598 -1.7285 -1.6584 -1.5887 -1.5295 -1.4877 -1.4622
 -1.4510 -1.4516 -1.4618 -1.4792 -1.5015 -1.5263 -1.5522 -1.5786 -1.6053 -1.6325
 -1.6596
 -2.8566 -2.7240 -2.6004 -2.4854 -2.3758 -2.2740 -2.1799 -2.0936 -2.0156 -1.9455
 -1.8833 -1.8285 -1.7805 -1.7386 -1.6732 -1.6373 -1.5829 -1.5253 -1.4834
 [Fe/H] =  0.25 [alpha/Fe] =-0.40 BC value =  G   
 -3.2619 -3.0528 -2.8768 -2.7307 -2.5837 -2.4566 -2.3524 -2.2639 -2.1816 -2.1094
 -2.0405 -1.9752 -1.9141 -1.8572 -1.8040 -1.6858 -1.5897 -1.5135 -1.4543
 -3.3043 -3.0931 -2.8968 -2.7277 -2.5823 -2.4491 -2.3395 -2.2484 -2.1645 -2.0920
 -2.0240 -1.9602 -1.9006 -1.8448 -1.7925 -1.6772 -1.5835 -1.5112 -1.4595 -1.4258
 -3.1593 -3.1264 -2.9241 -2.7460 -2.5892 -2.4505 -2.3332 -2.2376 -2.1538 -2.0794
 -2.0125 -1.9503 -1.8921 -1.8377 -1.7866 -1.6738 -1.5824 -1.5128 -1.4642 -1.4334
 -1.4168
