 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value =F1500W
 [Fe/H] = -0.75 [alpha/Fe] = 0.40 BC value =F1500W
 -1.8584 -1.9490 -2.0320 -2.1090 -2.1811 -2.2532 -2.3305 -2.4172 -2.5139 -2.6119
 -2.7078 -2.7996 -2.8866 -2.9693 -3.0481 -3.2331 -3.4071 -3.5743 -3.7366
 -1.9215 -2.0207 -2.1114 -2.1937 -2.2688 -2.3374 -2.4033 -2.4834 -2.5712 -2.6624
 -2.7540 -2.8435 -2.9295 -3.0121 -3.0917 -3.2803 -3.4572 -3.6262 -3.7890 -3.9464
 -1.9559 -2.0612 -2.1581 -2.2460 -2.3246 -2.3936 -2.4546 -2.5281 -2.6101 -2.6963
 -2.7842 -2.8715 -2.9563 -3.0382 -3.1177 -3.3081 -3.4873 -3.6576 -3.8209 -3.9774
 -4.1286
 -1.9716 -2.0821 -2.1845 -2.2782 -2.3621 -2.4352 -2.4957 -2.5622 -2.6395 -2.7216
 -2.8062 -2.8911 -2.9745 -3.0554 -3.1341 -3.3246 -3.5053 -3.6767 -3.8405 -3.9970
 -4.1474 -4.2928
 -1.9647 -2.0831 -2.1930 -2.2940 -2.3854 -2.4656 -2.5322 -2.5920 -2.6644 -2.7427
 -2.8241 -2.9066 -2.9883 -3.0680 -3.1455 -3.3346 -3.5162 -3.6884 -3.8526 -4.0095
 -4.1596 -4.3045 -4.4441 -4.5785
 -1.9350 -2.0554 -2.1727 -2.2847 -2.3884 -2.4811 -2.5589 -2.6207 -2.6875 -2.7621
 -2.8404 -2.9204 -3.0003 -3.0786 -3.1548 -3.3411 -3.5227 -3.6957 -3.8603 -4.0175
 -4.1676 -4.3120 -4.4513 -4.5855 -4.7149 -4.8401 -4.9616 -5.0799 -5.1947 -5.3057
 -1.9187 -2.0324 -2.1441 -2.2544 -2.3620 -2.4648 -2.5588 -2.6356 -2.7041 -2.7777
 -2.8546 -2.9331 -3.0116 -3.0887 -3.1636 -3.3460 -3.5266 -3.7002 -3.8653 -4.0227
 -4.1731 -4.3171 -4.4559 -4.5899 -4.7191 -4.8437 -4.9646 -5.0819 -5.1961 -5.3067
 -5.4135
 -1.9166 -2.0260 -2.1321 -2.2362 -2.3393 -2.4406 -2.5375 -2.6249 -2.7016 -2.7773
 -2.8565 -2.9372 -3.0176 -3.0962 -3.1720 -3.3508 -3.5292 -3.7030 -3.8685 -4.0262
 -4.1766 -4.3206 -4.4590 -4.5927 -4.7218 -4.8463 -4.9666 -5.0833 -5.1967 -5.3067
 -5.4131
 -1.9239 -2.0319 -2.1348 -2.2344 -2.3322 -2.4291 -2.5240 -2.6141 -2.6975 -2.7755
 -2.8527 -2.9317 -3.0124 -3.0936 -3.1734 -3.3585 -3.5336 -3.7072 -3.8733 -4.0312
 -4.1820 -4.3259 -4.4640 -4.5976 -4.7267 -4.8513 -4.9717 -5.0880 -5.2006 -5.3101
 -5.4164
 -1.9298 -2.0384 -2.1407 -2.2383 -2.3326 -2.4251 -2.5165 -2.6057 -2.6916 -2.7732
 -2.8514 -2.9281 -3.0048 -3.0825 -3.1611 -3.3560 -3.5354 -3.7076 -3.8738 -4.0320
 -4.1828 -4.3268 -4.4648 -4.5981 -4.7272 -4.8520 -4.9724 -5.0885 -5.2007 -5.3096
 -5.4154
 -1.9323 -2.0426 -2.1463 -2.2437 -2.3369 -2.4271 -2.5157 -2.6027 -2.6881 -2.7711
 -2.8513 -2.9288 -3.0042 -3.0786 -3.1530 -3.3427 -3.5331 -3.7079 -3.8739 -4.0324
 -4.1832 -4.3273 -4.4652 -4.5984 -4.7275 -4.8524 -4.9730 -5.0893 -5.2015 -5.3101
 -5.4101
 -1.9314 -2.0431 -2.1481 -2.2471 -2.3406 -2.4304 -2.5177 -2.6032 -2.6874 -2.7701
 -2.8508 -2.9294 -3.0055 -3.0794 -3.1491 -3.3186 -3.5267 -3.7081 -3.8736
 [Fe/H] = -0.50 [alpha/Fe] = 0.40 BC value =F1500W
 -1.8431 -1.9308 -2.0131 -2.0899 -2.1612 -2.2325 -2.3096 -2.3975 -2.4967 -2.5974
 -2.6964 -2.7914 -2.8815 -2.9667 -3.0473 -3.2332 -3.4060 -3.5721 -3.7421
 -1.9116 -2.0086 -2.0973 -2.1783 -2.2523 -2.3199 -2.3844 -2.4622 -2.5507 -2.6443
 -2.7392 -2.8324 -2.9222 -3.0078 -3.0895 -3.2799 -3.4564 -3.6246 -3.7872 -3.9439
 -1.9502 -2.0536 -2.1484 -2.2342 -2.3110 -2.3786 -2.4381 -2.5078 -2.5886 -2.6760
 -2.7668 -2.8578 -2.9467 -3.0323 -3.1145 -3.3072 -3.4864 -3.6563 -3.8196 -3.9762
 -4.1268
 -1.9709 -2.0793 -2.1794 -2.2707 -2.3523 -2.4230 -2.4817 -2.5442 -2.6187 -2.7004
 -2.7868 -2.8750 -2.9624 -3.0475 -3.1296 -3.3234 -3.5044 -3.6755 -3.8393 -3.9963
 -4.1465 -4.2915
 -1.9752 -2.0892 -2.1952 -2.2925 -2.3804 -2.4573 -2.5207 -2.5768 -2.6453 -2.7219
 -2.8037 -2.8885 -2.9738 -3.0579 -3.1395 -3.3331 -3.5152 -3.6874 -3.8516 -4.0089
 -4.1592 -4.3036 -4.4427 -4.5767
 -1.9518 -2.0743 -2.1899 -2.2969 -2.3942 -2.4803 -2.5526 -2.6092 -2.6711 -2.7426
 -2.8199 -2.9010 -2.9837 -3.0661 -3.1467 -3.3392 -3.5218 -3.6947 -3.8594 -4.0169
 -4.1675 -4.3115 -4.4500 -4.5838 -4.7129 -4.8380 -4.9597 -5.0783 -5.1936 -5.3049
 -1.9249 -2.0422 -2.1579 -2.2713 -2.3798 -2.4805 -2.5689 -2.6371 -2.6964 -2.7634
 -2.8367 -2.9141 -2.9937 -3.0739 -3.1532 -3.3436 -3.5257 -3.6993 -3.8644 -4.0221
 -4.1729 -4.3168 -4.4549 -4.5880 -4.7168 -4.8415 -4.9625 -5.0801 -5.1947 -5.3058
 -5.4132
 -1.9161 -2.0273 -2.1361 -2.2436 -2.3499 -2.4535 -2.5514 -2.6374 -2.7065 -2.7753
 -2.8490 -2.9256 -3.0037 -3.0822 -3.1600 -3.3476 -3.5283 -3.7022 -3.8678 -4.0255
 -4.1763 -4.3203 -4.4581 -4.5908 -4.7193 -4.8437 -4.9642 -5.0811 -5.1948 -5.3054
 -5.4125
 -1.9209 -2.0292 -2.1333 -2.2349 -2.3354 -2.4349 -2.5318 -2.6223 -2.7022 -2.7746
 -2.8486 -2.9264 -3.0066 -3.0872 -3.1668 -3.3543 -3.5327 -3.7065 -3.8726 -4.0307
 -4.1815 -4.3256 -4.4632 -4.5957 -4.7241 -4.8484 -4.9688 -5.0855 -5.1986 -5.3085
 -5.4152
 -1.9282 -2.0359 -2.1382 -2.2362 -2.3318 -2.4262 -2.5193 -2.6094 -2.6940 -2.7721
 -2.8465 -2.9215 -2.9987 -3.0782 -3.1588 -3.3559 -3.5343 -3.7070 -3.8733 -4.0315
 -4.1823 -4.3264 -4.4641 -4.5964 -4.7246 -4.8488 -4.9692 -5.0855 -5.1982 -5.3075
 -5.4137
 -1.9338 -2.0432 -2.1457 -2.2430 -2.3361 -2.4268 -2.5160 -2.6036 -2.6886 -2.7699
 -2.8474 -2.9225 -2.9971 -3.0725 -3.1492 -3.3456 -3.5350 -3.7074 -3.8735 -4.0320
 -4.1829 -4.3269 -4.4647 -4.5971 -4.7251 -4.8492 -4.9696 -5.0860 -5.1985 -5.3074
 -5.4080
 -1.9350 -2.0464 -2.1509 -2.2490 -2.3418 -2.4312 -2.5180 -2.6032 -2.6869 -2.7686
 -2.8479 -2.9247 -2.9996 -3.0733 -3.1380 -3.3234 -3.5348 -3.7077 -3.8732
 [Fe/H] = -0.25 [alpha/Fe] = 0.40 BC value =F1500W
 -1.8273 -1.9136 -1.9893 -2.0596 -2.1297 -2.2039 -2.2854 -2.3773 -2.4797 -2.5830
 -2.6844 -2.7820 -2.8748 -2.9624 -3.0450 -3.2332 -3.4047 -3.5695 -3.7392
 -1.9009 -1.9958 -2.0829 -2.1628 -2.2357 -2.3012 -2.3633 -2.4393 -2.5299 -2.6264
 -2.7243 -2.8206 -2.9135 -3.0020 -3.0859 -3.2789 -3.4553 -3.6226 -3.7848 -3.9416
 -1.9436 -2.0449 -2.1377 -2.2217 -2.2967 -2.3623 -2.4196 -2.4853 -2.5661 -2.6556
 -2.7493 -2.8436 -2.9360 -3.0248 -3.1097 -3.3057 -3.4852 -3.6545 -3.8176 -3.9747
 -4.1252
 -1.9682 -2.0746 -2.1726 -2.2616 -2.3409 -2.4095 -2.4663 -2.5244 -2.5963 -2.6786
 -2.7672 -2.8586 -2.9496 -3.0383 -3.1235 -3.3215 -3.5032 -3.6740 -3.8376 -3.9950
 -4.1456 -4.2901
 -1.9795 -2.0906 -2.1936 -2.2881 -2.3731 -2.4472 -2.5079 -2.5610 -2.6250 -2.6999
 -2.7827 -2.8701 -2.9588 -3.0465 -3.1317 -3.3308 -3.5140 -3.6860 -3.8501 -4.0076
 -4.1585 -4.3028 -4.4415 -4.5750
 -1.9645 -2.0891 -2.1994 -2.3011 -2.3936 -2.4753 -2.5437 -2.5970 -2.6542 -2.7221
 -2.7987 -2.8812 -2.9666 -3.0525 -3.1370 -3.3363 -3.5204 -3.6935 -3.8580 -4.0157
 -4.1667 -4.3110 -4.4491 -4.5823 -4.7111 -4.8361 -4.9576 -5.0762 -5.1918 -5.3034
 -1.9373 -2.0588 -2.1775 -2.2903 -2.3949 -2.4890 -2.5694 -2.6315 -2.6849 -2.7463
 -2.8167 -2.8939 -2.9752 -3.0584 -3.1414 -3.3399 -3.5244 -3.6983 -3.8633 -4.0209
 -4.1720 -4.3163 -4.4541 -4.5867 -4.7149 -4.8391 -4.9600 -5.0779 -5.1928 -5.3043
 -5.4118
 -1.9191 -2.0330 -2.1453 -2.2567 -2.3659 -2.4707 -2.5675 -2.6496 -2.7105 -2.7701
 -2.8364 -2.9088 -2.9858 -3.0656 -3.1462 -3.3426 -3.5269 -3.7012 -3.8668 -4.0244
 -4.1754 -4.3198 -4.4575 -4.5897 -4.7174 -4.8413 -4.9616 -5.0786 -5.1926 -5.3035
 -5.4110
 -1.9190 -2.0282 -2.1343 -2.2387 -2.3424 -2.4448 -2.5439 -2.6348 -2.7129 -2.7790
 -2.8474 -2.9208 -2.9974 -3.0757 -3.1546 -3.3478 -3.5310 -3.7055 -3.8717 -4.0297
 -4.1806 -4.3250 -4.4628 -4.5947 -4.7222 -4.8458 -4.9659 -5.0826 -5.1959 -5.3061
 -5.4133
 -1.9252 -2.0326 -2.1355 -2.2348 -2.3326 -2.4294 -2.5250 -2.6166 -2.7008 -2.7755
 -2.8454 -2.9177 -2.9941 -3.0734 -3.1539 -3.3505 -3.5322 -3.7061 -3.8725 -4.0307
 -4.1815 -4.3257 -4.4636 -4.5956 -4.7228 -4.8462 -4.9660 -5.0822 -5.1951 -5.3069
 -5.4106
 -1.9332 -2.0415 -2.1435 -2.2407 -2.3346 -2.4266 -2.5176 -2.6066 -2.6919 -2.7716
 -2.8459 -2.9180 -2.9912 -3.0672 -3.1456 -3.3452 -3.5337 -3.7066 -3.8728 -4.0313
 -4.1822 -4.3264 -4.4643 -4.5965 -4.7236 -4.8468 -4.9663 -5.0824 -5.1950 -5.3042
 -5.4028
 -1.9378 -2.0481 -2.1516 -2.2488 -2.3415 -2.4309 -2.5183 -2.6041 -2.6880 -2.7691
 -2.8466 -2.9210 -2.9938 -3.0670 -3.1297 -3.3319 -3.5355 -3.7070 -3.8726
 [Fe/H] =  0.00 [alpha/Fe] = 0.40 BC value =F1500W
 -1.8112 -1.8962 -1.9677 -2.0339 -2.1028 -2.1782 -2.2596 -2.3571 -2.4634 -2.5690
 -2.6722 -2.7717 -2.8667 -2.9565 -3.0411 -3.2324 -3.4037 -3.5668 -3.7358
 -1.8896 -1.9826 -2.0683 -2.1471 -2.2182 -2.2810 -2.3394 -2.4149 -2.5094 -2.6090
 -2.7094 -2.8081 -2.9035 -2.9944 -3.0807 -3.2771 -3.4539 -3.6202 -3.7820 -3.9389
 -1.9363 -2.0356 -2.1264 -2.2087 -2.2818 -2.3450 -2.3987 -2.4606 -2.5428 -2.6354
 -2.7320 -2.8291 -2.9242 -3.0158 -3.1032 -3.3033 -3.4837 -3.6524 -3.8152 -3.9725
 -4.1234
