 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value = F560W
 -0.2701 -0.3685 -0.4605 -0.5293 -0.5703 -0.5931 -0.6116 -0.6362 -0.6756 -0.7333
 -0.7926 -0.8565 -0.9254 -0.9933 -1.0645 -1.2432 -1.4154 -1.5834 -1.7409
 -0.2305 -0.3212 -0.4115 -0.4954 -0.5703 -0.6350 -0.6893 -0.7346 -0.7749 -0.8130
 -0.8515 -0.8955 -0.9514 -1.0192 -1.0916 -1.2717 -1.4432 -1.6092 -1.7715 -1.9305
 -0.2063 -0.2907 -0.3773 -0.4654 -0.5538 -0.6378 -0.7125 -0.7754 -0.8262 -0.8654
 -0.8997 -0.9341 -0.9785 -1.0408 -1.1120 -1.2926 -1.4645 -1.6296 -1.7940 -1.9536
 -2.1057
 -0.1975 -0.2770 -0.3579 -0.4393 -0.5208 -0.6015 -0.6812 -0.7586 -0.8295 -0.8905
 -0.9372 -0.9723 -1.0067 -1.0581 -1.1257 -1.3059 -1.4793 -1.6446 -1.8083 -1.9677
 -2.1197 -2.2647
 -0.2028 -0.2771 -0.3527 -0.4286 -0.5045 -0.5798 -0.6536 -0.7256 -0.7969 -0.8677
 -0.9352 -0.9928 -1.0340 -1.0766 -1.1370 -1.3139 -1.4888 -1.6553 -1.8186 -1.9777
 -2.1298 -2.2747 -2.4130 -2.5456
 -0.2236 -0.2912 -0.3604 -0.4306 -0.5012 -0.5718 -0.6419 -0.7107 -0.7778 -0.8438
 -0.9108 -0.9787 -1.0389 -1.0873 -1.1463 -1.3186 -1.4937 -1.6617 -1.8254 -1.9847
 -2.1370 -2.2821 -2.4204 -2.5527 -2.6796 -2.8018 -2.9202 -3.0349 -3.1464 -3.2556
 -0.2620 -0.3215 -0.3826 -0.4453 -0.5096 -0.5749 -0.6410 -0.7071 -0.7725 -0.8366
 -0.9001 -0.9644 -1.0304 -1.0861 -1.1452 -1.3201 -1.4950 -1.6639 -1.8285 -1.9888
 -2.1418 -2.2873 -2.4259 -2.5583 -2.6850 -2.8067 -2.9242 -3.0378 -3.1479 -3.2552
 -3.3608
 -0.3173 -0.3701 -0.4226 -0.4758 -0.5316 -0.5898 -0.6503 -0.7123 -0.7752 -0.8382
 -0.9005 -0.9627 -1.0256 -1.0868 -1.1429 -1.3164 -1.4926 -1.6623 -1.8275 -1.9894
 -2.1441 -2.2906 -2.4298 -2.5626 -2.6895 -2.8111 -2.9281 -3.0409 -3.1501 -3.2560
 -3.3595
 -0.3846 -0.4345 -0.4813 -0.5256 -0.5713 -0.6199 -0.6725 -0.7285 -0.7871 -0.8475
 -0.9085 -0.9697 -1.0311 -1.0921 -1.1481 -1.3147 -1.4893 -1.6597 -1.8252 -1.9885
 -2.1459 -2.2945 -2.4348 -2.5683 -2.6958 -2.8177 -2.9348 -3.0475 -3.1561 -3.2613
 -3.3635
 -0.4554 -0.5059 -0.5517 -0.5913 -0.6284 -0.6673 -0.7096 -0.7568 -0.8085 -0.8637
 -0.9215 -0.9806 -1.0404 -1.1002 -1.1580 -1.3151 -1.4843 -1.6532 -1.8180 -1.9807
 -2.1402 -2.2917 -2.4342 -2.5689 -2.6972 -2.8198 -2.9373 -3.0501 -3.1586 -3.2634
 -3.3668
 -0.5276 -0.5807 -0.6273 -0.6676 -0.7022 -0.7331 -0.7659 -0.8027 -0.8448 -0.8921
 -0.9436 -0.9985 -1.0554 -1.1133 -1.1711 -1.3213 -1.4829 -1.6479 -1.8111 -1.9720
 -2.1310 -2.2849 -2.4305 -2.5675 -2.6971 -2.8206 -2.9389 -3.0523 -3.1612 -3.2660
 -3.3673
 -0.6013 -0.6589 -0.7048 -0.7487 -0.7840 -0.8133 -0.8401 -0.8677 -0.8996 -0.9368
 -0.9795 -1.0272 -1.0787 -1.1329 -1.1874 -1.3333 -1.4851 -1.6438 -1.8045
 [Fe/H] = -2.00 [alpha/Fe] = 0.40 BC value = F560W
 -0.2581 -0.3221 -0.3794 -0.4306 -0.4767 -0.5223 -0.5717 -0.6275 -0.6866 -0.7445
 -0.8024 -0.8638 -0.9311 -1.0031 -1.0829 -1.2596 -1.4258 -1.5878 -1.7470
 -0.2730 -0.3497 -0.4189 -0.4815 -0.5383 -0.5907 -0.6419 -0.6957 -0.7503 -0.8024
 -0.8526 -0.9052 -0.9659 -1.0355 -1.1085 -1.2877 -1.4556 -1.6160 -1.7738 -1.9315
 -0.2455 -0.3279 -0.4086 -0.4959 -0.5690 -0.6337 -0.6912 -0.7452 -0.7979 -0.8475
 -0.8932 -0.9381 -0.9897 -1.0546 -1.1266 -1.3073 -1.4774 -1.6377 -1.7947 -1.9515
 -2.1030
 -0.2105 -0.2924 -0.3777 -0.4652 -0.5515 -0.6333 -0.7080 -0.7739 -0.8318 -0.8833
 -0.9293 -0.9705 -1.0126 -1.0682 -1.1372 -1.3184 -1.4912 -1.6529 -1.8097 -1.9656
 -2.1169 -2.2618
 -0.1985 -0.2760 -0.3556 -0.4375 -0.5201 -0.6019 -0.6814 -0.7576 -0.8296 -0.8956
 -0.9516 -0.9985 -1.0391 -1.0832 -1.1450 -1.3241 -1.4992 -1.6632 -1.8203 -1.9755
 -2.1267 -2.2715 -2.4099 -2.5426
 -0.1996 -0.2728 -0.3478 -0.4247 -0.5027 -0.5804 -0.6564 -0.7295 -0.8001 -0.8702
 -0.9393 -1.0031 -1.0556 -1.1012 -1.1541 -1.3267 -1.5030 -1.6693 -1.8275 -1.9825
 -2.1336 -2.2786 -2.4170 -2.5495 -2.6766 -2.7992 -2.9180 -3.0331 -3.1447 -3.2535
 -0.2112 -0.2804 -0.3510 -0.4233 -0.4967 -0.5705 -0.6437 -0.7150 -0.7837 -0.8497
 -0.9150 -0.9818 -1.0470 -1.1032 -1.1592 -1.3278 -1.5038 -1.6719 -1.8316 -1.9869
 -2.1382 -2.2836 -2.4223 -2.5548 -2.6818 -2.8038 -2.9216 -3.0357 -3.1461 -3.2533
 -3.3587
 -0.2369 -0.2995 -0.3647 -0.4318 -0.5003 -0.5696 -0.6392 -0.7082 -0.7759 -0.8415
 -0.9049 -0.9678 -1.0321 -1.0940 -1.1520 -1.3257 -1.5024 -1.6715 -1.8327 -1.9886
 -2.1406 -2.2867 -2.4260 -2.5589 -2.6859 -2.8078 -2.9251 -3.0384 -3.1479 -3.2541
 -3.3575
 -0.2793 -0.3340 -0.3923 -0.4527 -0.5152 -0.5790 -0.6439 -0.7094 -0.7750 -0.8400
 -0.9036 -0.9660 -1.0279 -1.0899 -1.1480 -1.3193 -1.4994 -1.6707 -1.8331 -1.9899
 -2.1431 -2.2905 -2.4307 -2.5644 -2.6920 -2.8142 -2.9315 -3.0445 -3.1536 -3.2591
 -3.3615
 -0.3340 -0.3839 -0.4352 -0.4880 -0.5426 -0.5991 -0.6575 -0.7177 -0.7796 -0.8422
 -0.9050 -0.9673 -1.0290 -1.0902 -1.1495 -1.3120 -1.4902 -1.6637 -1.8277 -1.9851
 -2.1391 -2.2883 -2.4301 -2.5648 -2.6932 -2.8159 -2.9337 -3.0468 -3.1557 -3.2609
 -3.3646
 -0.3960 -0.4462 -0.4932 -0.5396 -0.5866 -0.6347 -0.6851 -0.7379 -0.7937 -0.8519
 -0.9119 -0.9728 -1.0338 -1.0946 -1.1545 -1.3104 -1.4825 -1.6549 -1.8203 -1.9782
 -2.1322 -2.2827 -2.4268 -2.5633 -2.6930 -2.8166 -2.9351 -3.0488 -3.1580 -3.2633
 -3.3649
 -0.4643 -0.5145 -0.5610 -0.6044 -0.6460 -0.6873 -0.7294 -0.7737 -0.8214 -0.8727
 -0.9273 -0.9845 -1.0433 -1.1029 -1.1630 -1.3145 -1.4763 -1.6443 -1.8109
 [Fe/H] = -1.50 [alpha/Fe] = 0.40 BC value = F560W
 -0.2391 -0.2975 -0.3485 -0.3923 -0.4297 -0.4695 -0.5214 -0.5885 -0.6591 -0.7291
 -0.7989 -0.8704 -0.9442 -1.0189 -1.0928 -1.2704 -1.4357 -1.5913 -1.7456
 -0.2743 -0.3400 -0.3983 -0.4492 -0.4943 -0.5372 -0.5853 -0.6477 -0.7131 -0.7778
 -0.8415 -0.9066 -0.9763 -1.0498 -1.1241 -1.3037 -1.4707 -1.6268 -1.7781 -1.9295
 -0.2821 -0.3577 -0.4250 -0.4844 -0.5370 -0.5842 -0.6319 -0.6902 -0.7524 -0.8139
 -0.8735 -0.9327 -0.9960 -1.0662 -1.1399 -1.3213 -1.4915 -1.6494 -1.8002 -1.9504
 -2.0996
 -0.2503 -0.3324 -0.4182 -0.4946 -0.5612 -0.6186 -0.6698 -0.7248 -0.7845 -0.8441
 -0.9014 -0.9564 -1.0126 -1.0766 -1.1478 -1.3300 -1.5031 -1.6638 -1.8155 -1.9650
 -2.1134 -2.2576
 -0.2113 -0.2934 -0.3781 -0.4625 -0.5437 -0.6196 -0.6880 -0.7487 -0.8089 -0.8689
 -0.9263 -0.9801 -1.0314 -1.0869 -1.1527 -1.3334 -1.5088 -1.6725 -1.8260 -1.9753
 -2.1230 -2.2671 -2.4054 -2.5383
 -0.1980 -0.2739 -0.3516 -0.4312 -0.5118 -0.5906 -0.6665 -0.7393 -0.8091 -0.8759
 -0.9394 -0.9978 -1.0511 -1.1015 -1.1588 -1.3340 -1.5107 -1.6771 -1.8328 -1.9825
 -2.1299 -2.2738 -2.4121 -2.5448 -2.6722 -2.7952 -2.9145 -3.0303 -3.1424 -3.2508
 -0.1988 -0.2704 -0.3428 -0.4176 -0.4944 -0.5719 -0.6479 -0.7207 -0.7900 -0.8578
 -0.9259 -0.9931 -1.0561 -1.1136 -1.1684 -1.3335 -1.5103 -1.6787 -1.8367 -1.9874
 -2.1346 -2.2784 -2.4170 -2.5497 -2.6769 -2.7992 -2.9176 -3.0322 -3.1434 -3.2508
 -3.3556
 -0.2071 -0.2760 -0.3449 -0.4154 -0.4880 -0.5622 -0.6365 -0.7093 -0.7794 -0.8460
 -0.9106 -0.9753 -1.0409 -1.1054 -1.1680 -1.3334 -1.5085 -1.6781 -1.8381 -1.9900
 -2.1385 -2.2814 -2.4203 -2.5533 -2.6806 -2.8028 -2.9206 -3.0345 -3.1448 -3.2514
 -3.3546
 -0.2239 -0.2888 -0.3541 -0.4213 -0.4904 -0.5610 -0.6324 -0.7035 -0.7734 -0.8410
 -0.9057 -0.9685 -1.0309 -1.0938 -1.1570 -1.3301 -1.5080 -1.6784 -1.8399 -1.9931
 -2.1410 -2.2853 -2.4247 -2.5584 -2.6863 -2.8087 -2.9266 -3.0401 -3.1498 -3.2560
 -3.3587
