 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value = F547M
 -4.9370 -4.5968 -4.3608 -4.1105 -3.8385 -3.6218 -3.5051 -3.4336 -3.3379 -3.1984
 -3.0390 -2.8652 -2.6915 -2.5295 -2.3757 -2.0362 -1.7609 -1.5532 -1.3914
 -4.5507 -4.1649 -3.8845 -3.6592 -3.4778 -3.3345 -3.2183 -3.1163 -3.0166 -2.9113
 -2.7952 -2.6641 -2.5194 -2.3726 -2.2347 -1.9405 -1.7077 -1.5305 -1.3971 -1.3005
 -4.2840 -3.8842 -3.5842 -3.3665 -3.2175 -3.1022 -2.9923 -2.8876 -2.7908 -2.6998
 -2.6052 -2.5017 -2.3830 -2.2537 -2.1295 -1.8686 -1.6676 -1.5147 -1.4019 -1.3171
 -1.2506
 -4.1369 -3.7547 -3.4599 -3.2324 -3.0576 -2.9249 -2.8271 -2.7475 -2.6605 -2.5639
 -2.4690 -2.3780 -2.2823 -2.1728 -2.0601 -1.8205 -1.6406 -1.5058 -1.4057 -1.3290
 -1.2677 -1.2166
 -4.0221 -3.6659 -3.3877 -3.1675 -2.9903 -2.8469 -2.7299 -2.6335 -2.5529 -2.4770
 -2.3905 -2.2969 -2.2077 -2.1147 -2.0145 -1.7903 -1.6227 -1.5002 -1.4106 -1.3415
 -1.2854 -1.2378 -1.1964 -1.1598
 -3.9000 -3.5768 -3.3218 -3.1166 -2.9472 -2.8042 -2.6820 -2.5765 -2.4840 -2.4006
 -2.3220 -2.2413 -2.1570 -2.0730 -1.9825 -1.7719 -1.6111 -1.4954 -1.4135 -1.3520
 -1.3017 -1.2586 -1.2205 -1.1862 -1.1550 -1.1271 -1.1030 -1.0871 -1.0822 -1.0856
 -3.7620 -3.4733 -3.2445 -3.0589 -2.9028 -2.7675 -2.6479 -2.5407 -2.4442 -2.3559
 -2.2730 -2.1930 -2.1136 -2.0374 -1.9577 -1.7605 -1.6037 -1.4906 -1.4127 -1.3575
 -1.3139 -1.2764 -1.2429 -1.2122 -1.1837 -1.1571 -1.1335 -1.1130 -1.1010 -1.1013
 -1.1108
 -3.6185 -3.3593 -3.1539 -2.9876 -2.8472 -2.7237 -2.6117 -2.5085 -2.4127 -2.3238
