 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F435W
 -7.1620 -6.9249 -7.0248 -6.9417 -6.7463 -6.3771 -5.8509 -5.5367 -5.2197 -4.8902
 -4.5815 -4.3021 -4.0460 -3.8008 -3.5611 -3.0250 -2.4597 -1.9376 -1.5618
 -6.9205 -6.5259 -6.2195 -6.0109 -5.8795 -5.7116 -5.4496 -5.1341 -4.8111 -4.4946
 -4.1959 -3.9216 -3.6695 -3.4347 -3.2126 -2.6952 -2.2208 -1.8166 -1.5058 -1.2685
 -6.5340 -6.1416 -5.8044 -5.5255 -5.2967 -5.1278 -4.9821 -4.7736 -4.4994 -4.1997
 -3.9094 -3.6404 -3.3959 -3.1721 -2.9652 -2.5024 -2.0919 -1.7366 -1.4581 -1.2447
 -1.0746
 -6.2152 -5.8539 -5.5225 -5.2319 -4.9754 -4.7420 -4.5345 -4.3620 -4.1788 -3.9454
 -3.6854 -3.4306 -3.1939 -2.9783 -2.7819 -2.3574 -1.9958 -1.6840 -1.4298 -1.2352
 -1.0798 -0.9490
 -5.9285 -5.6082 -5.3010 -5.0182 -4.7626 -4.5245 -4.2955 -4.0772 -3.8820 -3.6941
 -3.4936 -3.2737 -3.0534 -2.8464 -2.6570 -2.2569 -1.9287 -1.6475 -1.4159 -1.2357
 -1.0922 -0.9714 -0.8652 -0.7698
 -5.6647 -5.3814 -5.1071 -4.8426 -4.5969 -4.3677 -4.1465 -3.9282 -3.7156 -3.5125
 -3.3254 -3.1437 -2.9550 -2.7643 -2.5817 -2.1940 -1.8865 -1.6268 -1.4118 -1.2422
 -1.1082 -0.9963 -0.8980 -0.8089 -0.7228 -0.6415 -0.5682 -0.5053 -0.4548 -0.4178
 -5.4230 -5.1713 -4.9271 -4.6870 -4.4550 -4.2373 -4.0291 -3.8245 -3.6212 -3.4192
 -3.2254 -3.0452 -2.8749 -2.7075 -2.5411 -2.1627 -1.8641 -1.6191 -1.4142 -1.2515
 -1.1245 -1.0205 -0.9301 -0.8480 -0.7720 -0.7009 -0.6347 -0.5735 -0.5173 -0.4695
 -0.4421
 -5.2030 -4.9779 -4.7586 -4.5430 -4.3293 -4.1219 -3.9246 -3.7350 -3.5476 -3.3589
 -3.1716 -2.9913 -2.8220 -2.6629 -2.5102 -2.1548 -1.8575 -1.6196 -1.4214 -1.2619
 -1.1386 -1.0411 -0.9583 -0.8838 -0.8149 -0.7499 -0.6874 -0.6291 -0.5768 -0.5321
 -0.4958
 -5.0041 -4.8014 -4.6025 -4.4047 -4.2112 -4.0184 -3.8297 -3.6487 -3.4751 -3.3026
 -3.1286 -2.9559 -2.7899 -2.6329 -2.4846 -2.1481 -1.8590 -1.6226 -1.4295 -1.2715
 -1.1492 -1.0553 -0.9793 -0.9129 -0.8519 -0.7941 -0.7392 -0.6872 -0.6394 -0.5959
 -0.5563
 -4.8258 -4.6422 -4.4602 -4.2799 -4.1013 -3.9245 -3.7493 -3.5761 -3.4091 -3.2483
 -3.0894 -2.9300 -2.7717 -2.6194 -2.4744 -2.1457 -1.8658 -1.6322 -1.4410 -1.2841
 -1.1606 -1.0670 -0.9947 -0.9351 -0.8822 -0.8326 -0.7855 -0.7401 -0.6969 -0.6563
 -0.6189
 -4.6651 -4.4941 -4.3251 -4.1581 -3.9929 -3.8298 -3.6685 -3.5088 -3.3501 -3.1954
 -3.0457 -2.8989 -2.7526 -2.6075 -2.4663 -2.1446 -1.8713 -1.6410 -1.4507 -1.2956
 -1.1716 -1.0765 -1.0049 -0.9493 -0.9031 -0.8618 -0.8231 -0.7857 -0.7495 -0.7149
 -0.6823
 -4.5122 -4.3334 -4.1685 -4.0137 -3.8654 -3.7203 -3.5762 -3.4314 -3.2866 -3.1429
 -3.0012 -2.8622 -2.7260 -2.5913 -2.4580 -2.1445 -1.8748 -1.6485 -1.4599
 [Fe/H] = -1.50 [alpha/Fe] =-0.40 BC value = F435W
 -7.4725 -7.2792 -7.0548 -6.7079 -6.2972 -5.8683 -5.4831 -5.1533 -4.8468 -4.5534
 -4.2738 -4.0152 -3.7787 -3.5595 -3.3525 -2.8807 -2.4144 -1.9724 -1.6112
 -6.8815 -6.5244 -6.3194 -6.1873 -5.9396 -5.5885 -5.2125 -4.8665 -4.5527 -4.2553
 -3.9738 -3.7154 -3.4820 -3.2701 -3.0740 -2.6294 -2.2236 -1.8520 -1.5387 -1.2917
 -6.5350 -6.1374 -5.8231 -5.5918 -5.4500 -5.2828 -4.9941 -4.6599 -4.3404 -4.0425
