 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F775W
 -2.1347 -2.1193 -2.3051 -2.3082 -2.2237 -2.0884 -1.9244 -1.8137 -1.7147 -1.6099
 -1.5079 -1.4106 -1.3194 -1.2366 -1.1663 -1.0213 -0.9683 -0.9796 -0.9660
 -2.1237 -2.0440 -1.9803 -1.9471 -1.9451 -1.9176 -1.8410 -1.7456 -1.6510 -1.5580
 -1.4671 -1.3808 -1.3015 -1.2311 -1.1704 -1.0587 -0.9975 -0.9750 -0.9754 -0.9888
 -1.9865 -1.9144 -1.8443 -1.7825 -1.7347 -1.7138 -1.7053 -1.6688 -1.6017 -1.5210
 -1.4406 -1.3625 -1.2904 -1.2261 -1.1708 -1.0691 -1.0128 -0.9932 -0.9951 -1.0084
 -1.0289
 -1.8620 -1.8068 -1.7458 -1.6848 -1.6284 -1.5791 -1.5426 -1.5254 -1.5077 -1.4690
 -1.4110 -1.3455 -1.2812 -1.2228 -1.1722 -1.0784 -1.0257 -1.0079 -1.0114 -1.0251
 -1.0448 -1.0694
 -1.7379 -1.7019 -1.6567 -1.6054 -1.5532 -1.5034 -1.4577 -1.4178 -1.3897 -1.3680
 -1.3439 -1.3083 -1.2635 -1.2153 -1.1701 -1.0840 -1.0343 -1.0183 -1.0236 -1.0389
 -1.0589 -1.0827 -1.1103 -1.1419
 -1.6138 -1.5923 -1.5643 -1.5275 -1.4855 -1.4414 -1.3987 -1.3580 -1.3202 -1.2869
 -1.2607 -1.2389 -1.2150 -1.1870 -1.1565 -1.0840 -1.0376 -1.0228 -1.0299 -1.0486
 -1.0707 -1.0952 -1.1224 -1.1523 -1.1855 -1.2223 -1.2630 -1.3077 -1.3566 -1.4096
 -1.4930 -1.4808 -1.4659 -1.4429 -1.4139 -1.3802 -1.3443 -1.3083 -1.2735 -1.2398
 -1.2085 -1.1818 -1.1600 -1.1408 -1.1216 -1.0740 -1.0348 -1.0195 -1.0293 -1.0522
 -1.0784 -1.1054 -1.1337 -1.1636 -1.1953 -1.2282 -1.2638 -1.3041 -1.3504 -1.4027
 -1.4573
 -1.3789 -1.3718 -1.3640 -1.3514 -1.3339 -1.3122 -1.2865 -1.2581 -1.2290 -1.2000
 -1.1718 -1.1454 -1.1218 -1.1022 -1.0854 -1.0511 -1.0247 -1.0122 -1.0222 -1.0485
 -1.0799 -1.1114 -1.1426 -1.1741 -1.2063 -1.2395 -1.2733 -1.3095 -1.3500 -1.3964
 -1.4497
 -1.2747 -1.2697 -1.2643 -1.2569 -1.2476 -1.2352 -1.2199 -1.2015 -1.1806 -1.1580
 -1.1352 -1.1130 -1.0923 -1.0735 -1.0570 -1.0263 -1.0077 -1.0009 -1.0107 -1.0385
 -1.0744 -1.1116 -1.1475 -1.1824 -1.2167 -1.2509 -1.2856 -1.3212 -1.3595 -1.4008
 -1.4447
 -1.1838 -1.1788 -1.1733 -1.1673 -1.1608 -1.1540 -1.1464 -1.1367 -1.1251 -1.1109
 -1.0950 -1.0786 -1.0626 -1.0474 -1.0334 -1.0055 -0.9898 -0.9866 -0.9972 -1.0241
 -1.0618 -1.1035 -1.1449 -1.1847 -1.2228 -1.2596 -1.2959 -1.3319 -1.3683 -1.4061
 -1.4461
 -1.1076 -1.0989 -1.0912 -1.0846 -1.0788 -1.0739 -1.0697 -1.0660 -1.0618 -1.0559
 -1.0480 -1.0387 -1.0285 -1.0183 -1.0085 -0.9871 -0.9734 -0.9722 -0.9841 -1.0093
 -1.0464 -1.0897 -1.1352 -1.1801 -1.2232 -1.2642 -1.3036 -1.3417 -1.3791 -1.4166
 -1.4550
 -1.0413 -1.0142 -0.9986 -0.9915 -0.9897 -0.9908 -0.9928 -0.9942 -0.9949 -0.9947
 -0.9937 -0.9918 -0.9885 -0.9841 -0.9793 -0.9676 -0.9585 -0.9584 -0.9711
 [Fe/H] = -1.50 [alpha/Fe] =-0.40 BC value = F775W
 -2.4229 -2.4232 -2.3872 -2.2699 -2.1265 -1.9871 -1.8677 -1.7662 -1.6720 -1.5818
 -1.4952 -1.4124 -1.3339 -1.2603 -1.1932 -1.0543 -0.9765 -0.9522 -0.9466
 -2.2282 -2.1524 -2.1264 -2.1262 -2.0573 -1.9420 -1.8257 -1.7254 -1.6358 -1.5512
 -1.4704 -1.3930 -1.3198 -1.2517 -1.1901 -1.0704 -0.9984 -0.9675 -0.9649 -0.9777
 -2.1075 -2.0198 -1.9439 -1.8928 -1.8840 -1.8643 -1.7880 -1.6938 -1.6077 -1.5286
 -1.4533 -1.3812 -1.3128 -1.2493 -1.1920 -1.0815 -1.0149 -0.9854 -0.9833 -0.9959
 -1.0166
 -2.0048 -1.9274 -1.8486 -1.7736 -1.7143 -1.6819 -1.6731 -1.6436 -1.5789 -1.5072
 -1.4378 -1.3710 -1.3072 -1.2478 -1.1942 -1.0911 -1.0286 -1.0000 -0.9980 -1.0109
 -1.0310 -1.0562
 -1.9044 -1.8428 -1.7743 -1.7044 -1.6388 -1.5802 -1.5348 -1.5078 -1.4946 -1.4649
 -1.4150 -1.3573 -1.2992 -1.2441 -1.1939 -1.0973 -1.0383 -1.0106 -1.0089 -1.0228
 -1.0435 -1.0683 -1.0968 -1.1301
 -1.8050 -1.7554 -1.7013 -1.6415 -1.5804 -1.5223 -1.4686 -1.4211 -1.3847 -1.3630
 -1.3453 -1.3183 -1.2797 -1.2343 -1.1891 -1.0989 -1.0433 -1.0166 -1.0152 -1.0308
 -1.0536 -1.0793 -1.1076 -1.1386 -1.1722 -1.2092 -1.2506 -1.2971 -1.3486 -1.4027
 -1.7010 -1.6628 -1.6217 -1.5756 -1.5244 -1.4720 -1.4216 -1.3741 -1.3302 -1.2921
 -1.2624 -1.2413 -1.2221 -1.1988 -1.1704 -1.0953 -1.0434 -1.0177 -1.0165 -1.0339
 -1.0599 -1.0881 -1.1177 -1.1488 -1.1818 -1.2167 -1.2544 -1.2961 -1.3425 -1.3941
 -1.4506
 -1.6010 -1.5666 -1.5366 -1.5011 -1.4626 -1.4198 -1.3758 -1.3328 -1.2918 -1.2530
 -1.2173 -1.1864 -1.1621 -1.1432 -1.1260 -1.0808 -1.0382 -1.0142 -1.0128 -1.0313
 -1.0608 -1.0930 -1.1254 -1.1582 -1.1916 -1.2251 -1.2600 -1.2981 -1.3407 -1.3888
 -1.4430
 -1.5108 -1.4752 -1.4482 -1.4204 -1.3907 -1.3591 -1.3247 -1.2885 -1.2527 -1.2180
 -1.1847 -1.1535 -1.1254 -1.1020 -1.0836 -1.0505 -1.0244 -1.0061 -1.0052 -1.0236
 -1.0557 -1.0927 -1.1295 -1.1655 -1.2010 -1.2365 -1.2727 -1.3109 -1.3513 -1.3936
 -1.4375
 -1.4374 -1.3967 -1.3661 -1.3386 -1.3148 -1.2903 -1.2653 -1.2383 -1.2097 -1.1808
 -1.1525 -1.1252 -1.0993 -1.0758 -1.0556 -1.0218 -1.0031 -0.9932 -0.9944 -1.0119
 -1.0444 -1.0847 -1.1265 -1.1671 -1.2063 -1.2443 -1.2820 -1.3194 -1.3573 -1.3966
 -1.4381
