 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value =  r   
 -2.6415 -2.5497 -2.4672 -2.3932 -2.3265 -2.1895 -2.0863 -2.0110 -1.9607 -1.9306
 -1.9140 -1.9041 -1.8981 -1.8954 -1.8948 -1.8981 -1.9072 -1.9237 -1.9472 -1.9731
 -4.0200 -3.8067 -3.6042 -3.4155 -3.2426 -3.0877 -2.9506 -2.8312 -2.7323 -2.6564
 -2.5934 -2.5269 -2.4535 -2.3816 -2.3168 -2.1847 -2.0847 -2.0111 -1.9620 -1.9335
 -1.9200 -1.9140 -1.9112 -1.9108 -1.9126 -1.9155 -1.9215 -1.9330 -1.9520 -1.9786
 -2.0087
 -4.0083 -3.8001 -3.6008 -3.4131 -3.2398 -3.0818 -2.9400 -2.8138 -2.7030 -2.6080
 -2.5298 -2.4692 -2.4162 -2.3616 -2.3045 -2.1772 -2.0805 -2.0085 -1.9600 -1.9326
 -1.9215 -1.9197 -1.9214 -1.9246 -1.9289 -1.9345 -1.9405 -1.9492 -1.9631 -1.9844
 -2.0143
 -4.0123 -3.7990 -3.6038 -3.4177 -3.2435 -3.0842 -2.9399 -2.8102 -2.6948 -2.5932
 -2.5057 -2.4329 -2.3738 -2.3238 -2.2774 -2.1648 -2.0721 -2.0022 -1.9544 -1.9273
 -1.9177 -1.9198 -1.9267 -1.9348 -1.9432 -1.9518 -1.9614 -1.9732 -1.9873 -2.0033
 -2.0212
 -4.0415 -3.8164 -3.6152 -3.4330 -3.2592 -3.0974 -2.9504 -2.8178 -2.6990 -2.5932
 -2.5006 -2.4214 -2.3552 -2.2998 -2.2518 -2.1494 -2.0611 -1.9939 -1.9467 -1.9191
 -1.9095 -1.9138 -1.9254 -1.9391 -1.9528 -1.9659 -1.9790 -1.9919 -2.0052 -2.0200
 -2.0376
 -4.1071 -3.8384 -3.6324 -3.4518 -3.2823 -3.1201 -2.9694 -2.8330 -2.7107 -2.6012
 -2.5041 -2.4197 -2.3479 -2.2879 -2.2368 -2.1332 -2.0493 -1.9830 -1.9370 -1.9091
 -1.8986 -1.9032 -1.9177 -1.9366 -1.9561 -1.9748 -1.9927 -2.0095 -2.0258 -2.0422
 -2.0593
 -4.2189 -3.8958 -3.6628 -3.4755 -3.3059 -3.1474 -2.9979 -2.8571 -2.7298 -2.6159
 -2.5145 -2.4251 -2.3477 -2.2823 -2.2273 -2.1201 -2.0373 -1.9722 -1.9262
 [Fe/H] = -0.75 [alpha/Fe] =-0.40 BC value =  r   
 -4.8077 -4.5591 -4.2366 -3.9408 -3.6699 -3.4405 -3.2673 -3.1249 -2.9981 -2.8792
 -2.7688 -2.6652 -2.5682 -2.4780 -2.3949 -2.2192 -2.0868 -1.9887 -1.9176
 -4.4554 -4.4026 -4.1893 -3.9056 -3.6408 -3.4033 -3.2169 -3.0687 -2.9413 -2.8253
 -2.7181 -2.6181 -2.5249 -2.4388 -2.3599 -2.1963 -2.0751 -1.9865 -1.9236 -1.8809
 -4.2330 -4.0671 -4.0172 -3.8757 -3.6315 -3.3977 -3.1944 -3.0347 -2.9042 -2.7897
 -2.6855 -2.5888 -2.4991 -2.4166 -2.3413 -2.1858 -2.0712 -1.9882 -1.9300 -1.8912
 -1.8662
 -4.1645 -3.9288 -3.7531 -3.6632 -3.5867 -3.3998 -3.1960 -3.0202 -2.8808 -2.7648
 -2.6626 -2.5688 -2.4823 -2.4028 -2.3305 -2.1814 -2.0713 -1.9917 -1.9366 -1.9006
 -1.8780 -1.8636
 -4.1341 -3.8889 -3.6729 -3.4971 -3.3700 -3.2946 -3.1887 -3.0248 -2.8713 -2.7474
 -2.6450 -2.5532 -2.4693 -2.3926 -2.3230 -2.1793 -2.0727 -1.9954 -1.9424 -1.9085
 -1.8884 -1.8760 -1.8686 -1.8648
 -4.1222 -3.8769 -3.6534 -3.4547 -3.2857 -3.1465 -3.0423 -2.9661 -2.8663 -2.7407
 -2.6311 -2.5398 -2.4577 -2.3832 -2.3159 -2.1771 -2.0737 -1.9982 -1.9466 -1.9144
 -1.8965 -1.8869 -1.8817 -1.8798 -1.8813 -1.8867 -1.8969 -1.9131 -1.9359 -1.9637
 -4.1252 -3.8803 -3.6544 -3.4497 -3.2674 -3.1085 -2.9718 -2.8573 -2.7689 -2.6971
 -2.6152 -2.5280 -2.4465 -2.3735 -2.3081 -2.1735 -2.0730 -1.9991 -1.9484 -1.9175
 -1.9018 -1.8954 -1.8933 -1.8937 -1.8965 -1.9019 -1.9103 -1.9229 -1.9416 -1.9689
 -1.9998
 -4.1380 -3.8961 -3.6688 -3.4604 -3.2726 -3.1057 -2.9583 -2.8293 -2.7178 -2.6243
 -2.5498 -2.4879 -2.4266 -2.3620 -2.2988 -2.1678 -2.0701 -1.9975 -1.9476 -1.9173
 -1.9031 -1.8999 -1.9019 -1.9060 -1.9115 -1.9184 -1.9260 -1.9363 -1.9517 -1.9741
 -2.0046
 -4.1658 -3.9178 -3.6920 -3.4811 -3.2887 -3.1164 -2.9632 -2.8272 -2.7074 -2.6028
 -2.5132 -2.4392 -2.3804 -2.3293 -2.2790 -2.1581 -2.0632 -1.9923 -1.9430 -1.9132
 -1.9001 -1.8997 -1.9061 -1.9149 -1.9244 -1.9344 -1.9453 -1.9573 -1.9711 -1.9890
 -2.0111
 -4.2167 -3.9518 -3.7254 -3.5155 -3.3195 -3.1415 -2.9828 -2.8415 -2.7160 -2.6050
 -2.5081 -2.4251 -2.3560 -2.2995 -2.2512 -2.1454 -2.0542 -1.9853 -1.9364 -1.9063
 -1.8933 -1.8943 -1.9045 -1.9184 -1.9330 -1.9474 -1.9617 -1.9761 -1.9910 -2.0073
 -2.0264
 -4.3033 -4.0011 -3.7646 -3.5552 -3.3606 -3.1787 -3.0135 -2.8663 -2.7354 -2.6189
 -2.5161 -2.4267 -2.3506 -2.2873 -2.2343 -2.1294 -2.0433 -1.9753 -1.9275 -1.8972
 -1.8835 -1.8848 -1.8972 -1.9156 -1.9356 -1.9553 -1.9744 -1.9926 -2.0103 -2.0282
 -2.0466
 -4.4421 -4.0777 -3.8153 -3.5996 -3.4058 -3.2247 -3.0557 -2.9018 -2.7645 -2.6423
 -2.5339 -2.4384 -2.3557 -2.2857 -2.2274 -2.1165 -2.0323 -1.9649 -1.9168
 [Fe/H] = -0.50 [alpha/Fe] =-0.40 BC value =  r   
 -4.8312 -4.4988 -4.1710 -3.8837 -3.6297 -3.4041 -3.2287 -3.0833 -2.9586 -2.8432
 -2.7363 -2.6364 -2.5429 -2.4557 -2.3747 -2.2007 -2.0689 -1.9715 -1.9027
 -4.5901 -4.4445 -4.1564 -3.8619 -3.6024 -3.3723 -3.1874 -3.0386 -2.9110 -2.7976
 -2.6932 -2.5962 -2.5057 -2.4216 -2.3438 -2.1801 -2.0584 -1.9707 -1.9087 -1.8661
 -4.2734 -4.1944 -4.1087 -3.8643 -3.6007 -3.3677 -3.1695 -3.0114 -2.8807 -2.7676
 -2.6655 -2.5711 -2.4834 -2.4022 -2.3274 -2.1708 -2.0552 -1.9724 -1.9146 -1.8754
 -1.8503
 -4.1894 -3.9630 -3.8440 -3.7916 -3.6101 -3.3795 -3.1731 -3.0004 -2.8620 -2.7469
 -2.6460 -2.5538 -2.4687 -2.3901 -2.3180 -2.1671 -2.0557 -1.9759 -1.9207 -1.8838
 -1.8609 -1.8469
 -4.1744 -3.9130 -3.7000 -3.5522 -3.4765 -3.3756 -3.1893 -3.0073 -2.8552 -2.7331
 -2.6312 -2.5403 -2.4573 -2.3811 -2.3113 -2.1656 -2.0575 -1.9798 -1.9263 -1.8912
 -1.8700 -1.8579 -1.8512 -1.8486
 -4.1851 -3.9133 -3.6755 -3.4758 -3.3187 -3.2058 -3.1275 -3.0144 -2.8639 -2.7285
 -2.6199 -2.5290 -2.4472 -2.3728 -2.3050 -2.1639 -2.0589 -1.9829 -1.9305 -1.8968
 -1.8772 -1.8673 -1.8627 -1.8616 -1.8634 -1.8695 -1.8814 -1.9005 -1.9258 -1.9525
 -4.2147 -3.9360 -3.6875 -3.4700 -3.2843 -3.1297 -3.0024 -2.9041 -2.8247 -2.7281
 -2.6153 -2.5193 -2.4376 -2.3644 -2.2981 -2.1610 -2.0589 -1.9843 -1.9327 -1.8999
 -1.8818 -1.8744 -1.8726 -1.8739 -1.8777 -1.8844 -1.8938 -1.9080 -1.9291 -1.9572
 -1.9876
 -4.2557 -3.9754 -3.7193 -3.4912 -3.2920 -3.1200 -2.9729 -2.8464 -2.7398 -2.6540
 -2.5811 -2.5047 -2.4280 -2.3555 -2.2903 -2.1564 -2.0568 -1.9836 -1.9325 -1.9001
 -1.8833 -1.8780 -1.8798 -1.8845 -1.8911 -1.8992 -1.9098 -1.9225 -1.9391 -1.9617
 -1.9928
 -4.3118 -4.0244 -3.7636 -3.5278 -3.3183 -3.1354 -2.9765 -2.8384 -2.7180 -2.6139
 -2.5258 -2.4531 -2.3925 -2.3354 -2.2780 -2.1485 -2.0512 -1.9794 -1.9288 -1.8969
 -1.8810 -1.8777 -1.8829 -1.8920 -1.9025 -1.9137 -1.9261 -1.9398 -1.9554 -1.9742
 -1.9988
 -4.3895 -4.0829 -3.8207 -3.5819 -3.3642 -3.1710 -3.0022 -2.8547 -2.7257 -2.6126
 -2.5142 -2.4297 -2.3591 -2.3020 -2.2524 -2.1387 -2.0441 -1.9735 -1.9233 -1.8913
 -1.8754 -1.8732 -1.8812 -1.8947 -1.9099 -1.9253 -1.9410 -1.9570 -1.9736 -1.9918
 -2.0127
 -4.4987 -4.1574 -3.8844 -3.6438 -3.4235 -3.2225 -3.0437 -2.8869 -2.7495 -2.6286
 -2.5227 -2.4306 -2.3518 -2.2861 -2.2317 -2.1242 -2.0345 -1.9651 -1.9155 -1.8832
 -1.8670 -1.8650 -1.8746 -1.8917 -1.9117 -1.9322 -1.9524 -1.9721 -1.9915 -2.0111
 -2.0309
 -4.6579 -4.2565 -3.9587 -3.7103 -3.4885 -3.2854 -3.0996 -2.9334 -2.7869 -2.6581
 -2.5446 -2.4452 -2.3592 -2.2861 -2.2252 -2.1112 -2.0251 -1.9553 -1.9058
 [Fe/H] = -0.25 [alpha/Fe] =-0.40 BC value =  r   
 -4.8343 -4.4674 -4.1351 -3.8520 -3.6027 -3.3812 -3.2046 -3.0521 -2.9253 -2.8136
 -2.7089 -2.6115 -2.5208 -2.4362 -2.3572 -2.1852 -2.0523 -1.9557 -1.8871
 -4.5912 -4.4520 -4.1298 -3.8318 -3.5730 -3.3482 -3.1661 -3.0144 -2.8861 -2.7743
 -2.6716 -2.5767 -2.4884 -2.4061 -2.3296 -2.1658 -2.0421 -1.9535 -1.8919 -1.8494
 -4.3739 -4.3366 -4.1284 -3.8428 -3.5754 -3.3410 -3.1490 -2.9915 -2.8607 -2.7486
 -2.6476 -2.5548 -2.4689 -2.3890 -2.3149 -2.1571 -2.0390 -1.9551 -1.8972 -1.8578
 -1.8323
 -4.2132 -4.0297 -3.9869 -3.8441 -3.5963 -3.3581 -3.1522 -2.9832 -2.8458 -2.7310
 -2.6307 -2.5397 -2.4558 -2.3782 -2.3064 -2.1538 -2.0395 -1.9584 -1.9028 -1.8654
 -1.8417 -1.8279
 -4.1981 -3.9308 -3.7422 -3.6576 -3.5798 -3.3821 -3.1727 -2.9904 -2.8412 -2.7196
 -2.6181 -2.5279 -2.4456 -2.3699 -2.3002 -2.1524 -2.0414 -1.9622 -1.9080 -1.8720
 -1.8497 -1.8374 -1.8313 -1.8293
 -4.2277 -3.9324 -3.6889 -3.5023 -3.3785 -3.3053 -3.1868 -3.0118 -2.8503 -2.7169
 -2.6087 -2.5179 -2.4365 -2.3623 -2.2943 -2.1510 -2.0431 -1.9655 -1.9121 -1.8772
 -1.8562 -1.8454 -1.8411 -1.8409 -1.8440 -1.8516 -1.8650 -1.8854 -1.9119 -1.9394
 -4.2837 -3.9708 -3.7038 -3.4806 -3.3010 -3.1617 -3.0587 -2.9758 -2.8629 -2.7263
 -2.6062 -2.5098 -2.4280 -2.3546 -2.2880 -2.1484 -2.0435 -1.9673 -1.9146 -1.8804
 -1.8605 -1.8513 -1.8494 -1.8514 -1.8562 -1.8640 -1.8753 -1.8915 -1.9141 -1.9433
 -1.9741
 -4.3594 -4.0343 -3.7499 -3.5062 -3.3013 -3.1311 -2.9907 -2.8742 -2.7802 -2.6985
 -2.6066 -2.5063 -2.4208 -2.3471 -2.2811 -2.1443 -2.0419 -1.9672 -1.9149 -1.8811
 -1.8621 -1.8546 -1.8553 -1.8603 -1.8678 -1.8771 -1.8891 -1.9036 -1.9222 -1.9469
 -1.9789
 -4.4466 -4.1103 -3.8158 -3.5560 -3.3325 -3.1435 -2.9842 -2.8489 -2.7324 -2.6327
 -2.5493 -2.4763 -2.4050 -2.3366 -2.2720 -2.1374 -2.0371 -1.9637 -1.9121 -1.8786
 -1.8604 -1.8545 -1.8578 -1.8665 -1.8775 -1.8898 -1.9036 -1.9185 -1.9359 -1.9574
 -1.9840
 -4.5556 -4.2003 -3.8984 -3.6300 -3.3914 -3.1855 -3.0104 -2.8609 -2.7324 -2.6203
 -2.5229 -2.4393 -2.3684 -2.3090 -2.2549 -2.1299 -2.0314 -1.9590 -1.9076 -1.8740
 -1.8560 -1.8510 -1.8564 -1.8685 -1.8837 -1.8999 -1.9168 -1.9343 -1.9528 -1.9723
 -1.9962
 -4.6931 -4.3047 -3.9891 -3.7149 -3.4689 -3.2499 -3.0593 -2.8958 -2.7553 -2.6334
 -2.5271 -2.4345 -2.3545 -2.2870 -2.2313 -2.1182 -2.0234 -1.9521 -1.9009 -1.8671
 -1.8488 -1.8441 -1.8507 -1.8655 -1.8848 -1.9056 -1.9267 -1.9477 -1.9688 -1.9905
 -2.0121
 -4.8739 -4.4294 -4.0903 -3.8058 -3.5551 -3.3297 -3.1280 -2.9509 -2.7975 -2.6646
 -2.5490 -2.4483 -2.3609 -2.2859 -2.2227 -2.1052 -2.0154 -1.9434 -1.8924
 [Fe/H] =  0.00 [alpha/Fe] =-0.40 BC value =  r   
 -4.7274 -4.3684 -4.0598 -3.7993 -3.5593 -3.3474 -3.1788 -3.0308 -2.9006 -2.7892
 -2.6863 -2.5905 -2.5019 -2.4192 -2.3422 -2.1725 -2.0395 -1.9402 -1.8696
 -4.6489 -4.3943 -4.0724 -3.7879 -3.5415 -3.3223 -3.1477 -2.9966 -2.8663 -2.7551
 -2.6534 -2.5598 -2.4731 -2.3925 -2.3173 -2.1539 -2.0274 -1.9361 -1.8735 -1.8308
 -4.5042 -4.3802 -4.1013 -3.8090 -3.5483 -3.3203 -3.1314 -2.9766 -2.8450 -2.7326
 -2.6323 -2.5404 -2.4557 -2.3771 -2.3038 -2.1454 -2.0239 -1.9371 -1.8780 -1.8383
 -1.8126
 -4.3166 -4.1493 -4.0768 -3.8380 -3.5751 -3.3391 -3.1357 -2.9694 -2.8327 -2.7173
 -2.6174 -2.5269 -2.4439 -2.3671 -2.2959 -2.1420 -2.0240 -1.9399 -1.8829 -1.8450
 -1.8207 -1.8067
 -4.2024 -3.9508 -3.8273 -3.7834 -3.6004 -3.3684 -3.1574 -2.9770 -2.8293 -2.7081
 -2.6064 -2.5164 -2.4346 -2.3595 -2.2900 -2.1407 -2.0257 -1.9434 -1.8876 -1.8509
 -1.8277 -1.8148 -1.8092 -1.8078
 -4.2433 -3.9374 -3.7037 -3.5530 -3.4860 -3.3797 -3.1864 -2.9991 -2.8383 -2.7065
 -2.5984 -2.5076 -2.4263 -2.3523 -2.2844 -2.1392 -2.0275 -1.9467 -1.8916 -1.8557
 -1.8335 -1.8217 -1.8174 -1.8179 -1.8223 -1.8307 -1.8455 -1.8680 -1.8954 -1.9241
 -4.3249 -3.9839 -3.7081 -3.4900 -3.3295 -3.2233 -3.1455 -3.0201 -2.8603 -2.7161
 -2.5973 -2.5007 -2.4187 -2.3451 -2.2783 -2.1367 -2.0281 -1.9489 -1.8943 -1.8588
 -1.8375 -1.8269 -1.8244 -1.8267 -1.8324 -1.8412 -1.8540 -1.8721 -1.8966 -1.9269
 -1.9586
 -4.4355 -4.0679 -3.7612 -3.5094 -3.3062 -3.1467 -3.0221 -2.9252 -2.8387 -2.7300
 -2.6068 -2.4992 -2.4126 -2.3384 -2.2717 -2.1326 -2.0268 -1.9492 -1.8952 -1.8600
 -1.8393 -1.8300 -1.8293 -1.8341 -1.8420 -1.8524 -1.8655 -1.8815 -1.9023 -1.9293
 -1.9625
 -4.5566 -4.1733 -3.8451 -3.5667 -3.3354 -3.1463 -2.9926 -2.8650 -2.7575 -2.6667
 -2.5842 -2.4971 -2.4078 -2.3310 -2.2639 -2.1261 -2.0224 -1.9465 -1.8932 -1.8583
 -1.8384 -1.8303 -1.8315 -1.8390 -1.8501 -1.8631 -1.8779 -1.8949 -1.9142 -1.9375
 -1.9665
 -4.6936 -4.2971 -3.9533 -3.6572 -3.4022 -3.1885 -3.0119 -2.8650 -2.7406 -2.6326
 -2.5388 -2.4578 -2.3853 -2.3178 -2.2554 -2.1199 -2.0175 -1.9426 -1.8896 -1.8547
 -1.8349 -1.8277 -1.8305 -1.8405 -1.8549 -1.8714 -1.8892 -1.9081 -1.9285 -1.9509
 -1.9763
 -4.8583 -4.4357 -4.0732 -3.7652 -3.4957 -3.2616 -3.0631 -2.8970 -2.7571 -2.6373
 -2.5328 -2.4414 -2.3618 -2.2929 -2.2344 -2.1113 -2.0110 -1.9368 -1.8840 -1.8487
 -1.8288 -1.8219 -1.8257 -1.8378 -1.8554 -1.8758 -1.8975 -1.9196 -1.9424 -1.9661
 -1.9901
 -5.0507 -4.5890 -4.2039 -3.8820 -3.6026 -3.3571 -3.1414 -2.9562 -2.7992 -2.6655
 -2.5505 -2.4505 -2.3631 -2.2872 -2.2009 -2.1003 -2.0029 -1.9291 -1.8764
 [Fe/H] =  0.25 [alpha/Fe] =-0.40 BC value =  r   
 -4.6715 -4.3160 -4.0183 -3.7728 -3.5344 -3.3290 -3.1578 -3.0116 -2.8812 -2.7707
 -2.6681 -2.5733 -2.4857 -2.4046 -2.3291 -2.1617 -2.0285 -1.9266 -1.8516
 -4.7016 -4.3525 -4.0338 -3.7582 -3.5210 -3.3072 -3.1305 -2.9821 -2.8507 -2.7401
 -2.6387 -2.5457 -2.4599 -2.3804 -2.3063 -2.1437 -2.0146 -1.9195 -1.8543 -1.8107
 -4.4834 -4.3836 -4.0657 -3.7820 -3.5292 -3.3062 -3.1187 -2.9653 -2.8324 -2.7202
 -2.6198 -2.5283 -2.4442 -2.3664 -2.2939 -2.1354 -2.0105 -1.9196 -1.8580 -1.8173
 -1.7911
