 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F110W
  0.8935  0.7971  0.6329  0.6128  0.6240  0.6605  0.7235  0.7504  0.7732  0.7954
  0.8108  0.8217  0.8289  0.8334  0.8332  0.8167  0.7740  0.6949  0.5973
  0.8243  0.8076  0.7905  0.7626  0.7226  0.7075  0.7212  0.7424  0.7618  0.7772
  0.7884  0.7961  0.8006  0.8017  0.7994  0.7758  0.7253  0.6557  0.5788  0.4999
  0.8704  0.8509  0.8367  0.8236  0.8076  0.7801  0.7523  0.7463  0.7545  0.7657
  0.7728  0.7770  0.7787  0.7777  0.7738  0.7490  0.7006  0.6330  0.5573  0.4798
  0.4024
  0.9175  0.8912  0.8730  0.8591  0.8463  0.8329  0.8155  0.7908  0.7723  0.7662
  0.7662  0.7664  0.7649  0.7615  0.7558  0.7287  0.6812  0.6154  0.5403  0.4635
  0.3871  0.3113
  0.9686  0.9342  0.9092  0.8908  0.8756  0.8612  0.8468  0.8314  0.8120  0.7925
  0.7773  0.7675  0.7601  0.7530  0.7449  0.7147  0.6672  0.6022  0.5276  0.4505
  0.3742  0.2990  0.2246  0.1508
  1.0222  0.9818  0.9489  0.9241  0.9043  0.8870  0.8703  0.8538  0.8373  0.8202
  0.8017  0.7839  0.7688  0.7554  0.7424  0.7067  0.6584  0.5942  0.5196  0.4411
  0.3638  0.2881  0.2137  0.1406  0.0683 -0.0037 -0.0762 -0.1494 -0.2238 -0.2995
  1.0751  1.0315  0.9933  0.9614  0.9357  0.9139  0.8942  0.8752  0.8563  0.8380
  0.8200  0.8019  0.7838  0.7664  0.7496  0.7052  0.6543  0.5914  0.5164  0.4361
  0.3566  0.2792  0.2040  0.1305  0.0584 -0.0117 -0.0812 -0.1517 -0.2247 -0.3003
 -0.3761
  1.1244  1.0800  1.0394  1.0031  0.9713  0.9441  0.9202  0.8981  0.8766  0.8557
  0.8354  0.8158  0.7969  0.7780  0.7593  0.7099  0.6547  0.5914  0.5172  0.4359
  0.3537  0.2737  0.1965  0.1216  0.0487 -0.0223 -0.0913 -0.1599 -0.2295 -0.3015
 -0.3767
  1.1670  1.1240  1.0835  1.0464  1.0102  0.9781  0.9493  0.9232  0.8987  0.8753
  0.8526  0.8304  0.8090  0.7884  0.7682  0.7159  0.6580  0.5931  0.5199  0.4385
  0.3542  0.2712  0.1910  0.1137  0.0390 -0.0333 -0.1038 -0.1729 -0.2419 -0.3110
 -0.3802
  1.2000  1.1599  1.1215  1.0846  1.0491  1.0149  0.9823  0.9523  0.9240  0.8976
  0.8723  0.8477  0.8238  0.8008  0.7783  0.7224  0.6631  0.5974  0.5248  0.4446
  0.3600  0.2749  0.1917  0.1113  0.0339 -0.0405 -0.1126 -0.1826 -0.2511 -0.3187
 -0.3866
  1.2210  1.1861  1.1515  1.1173  1.0834  1.0498  1.0165  0.9838  0.9525  0.9228
  0.8945  0.8672  0.8409  0.8152  0.7901  0.7294  0.6681  0.6020  0.5296  0.4510
  0.3673  0.2818  0.1967  0.1134  0.0329 -0.0445 -0.1190 -0.1909 -0.2607 -0.3288
 -0.3960
  1.2302  1.2055  1.1774  1.1468  1.1146  1.0814  1.0480  1.0147  0.9820  0.9500
  0.9190  0.8891  0.8601  0.8320  0.8046  0.7380  0.6734  0.6066  0.5345
 [Fe/H] = -1.50 [alpha/Fe] =-0.40 BC value = F110W
  0.6691  0.6121  0.5909  0.6192  0.6576  0.6956  0.7270  0.7517  0.7733  0.7916
  0.8047  0.8128  0.8168  0.8176  0.8152  0.7956  0.7560  0.6925  0.6096
