 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F125W
  1.3303  1.2168  1.0577  1.0407  1.0477  1.0732  1.1226  1.1390  1.1532  1.1661
  1.1708  1.1697  1.1653  1.1585  1.1468  1.1017  1.0400  0.9554  0.8464
  1.2527  1.2250  1.1990  1.1649  1.1220  1.1050  1.1135  1.1265  1.1369  1.1429
  1.1439  1.1409  1.1345  1.1250  1.1125  1.0663  0.9978  0.9140  0.8244  0.7332
  1.2914  1.2606  1.2359  1.2137  1.1906  1.1587  1.1294  1.1218  1.1250  1.1282
  1.1259  1.1198  1.1109  1.0996  1.0859  1.0395  0.9736  0.8920  0.8041  0.7150
  0.6258
  1.3320  1.2955  1.2668  1.2427  1.2210  1.2001  1.1769  1.1493  1.1298  1.1214
  1.1158  1.1074  1.0959  1.0824  1.0672  1.0190  0.9544  0.8749  0.7880  0.7000
  0.6124  0.5253
  1.3755  1.3331  1.2986  1.2704  1.2456  1.2227  1.2006  1.1788  1.1548  1.1323
  1.1151  1.1018  1.0882  1.0727  1.0554  1.0046  0.9402  0.8618  0.7757  0.6878
  0.6009  0.5149  0.4297  0.3445
  1.4194  1.3735  1.3334  1.2999  1.2710  1.2448  1.2199  1.1957  1.1722  1.1490
  1.1259  1.1048  1.0866  1.0689  1.0499  0.9956  0.9307  0.8531  0.7674  0.6787
  0.5913  0.5055  0.4210  0.3373  0.2537  0.1699  0.0857  0.0009 -0.0845 -0.1706
  1.4604  1.4137  1.3707  1.3320  1.2986  1.2686  1.2406  1.2136  1.1870  1.1615
  1.1367  1.1129  1.0904  1.0692  1.0485  0.9913  0.9250  0.8488  0.7631  0.6734
  0.5844  0.4976  0.4129  0.3296  0.2475  0.1667  0.0862  0.0045 -0.0793 -0.1651
 -0.2501
  1.4950  1.4499  1.4069  1.3661  1.3285  1.2945  1.2632  1.2334  1.2043  1.1759
  1.1483  1.1218  1.0967  1.0727  1.0496  0.9899  0.9224  0.8466  0.7620  0.6719
  0.5812  0.4924  0.4063  0.3225  0.2404  0.1599  0.0808  0.0019 -0.0780 -0.1599
 -0.2444
  1.5199  1.4784  1.4377  1.3987  1.3588  1.3217  1.2871  1.2545  1.2230  1.1924
  1.1625  1.1332  1.1051  1.0784  1.0528  0.9894  0.9210  0.8452  0.7619  0.6721
  0.5803  0.4894  0.4011  0.3155  0.2324  0.1515  0.0721 -0.0061 -0.0844 -0.1629
 -0.2417
  1.5315  1.4956  1.4593  1.4227  1.3859  1.3490  1.3124  1.2775  1.2436  1.2110
  1.1791  1.1478  1.1172  1.0879  1.0596  0.9910  0.9213  0.8457  0.7635  0.6753
  0.5837  0.4916  0.4012  0.3133  0.2283  0.1461  0.0661 -0.0121 -0.0889 -0.1650
 -0.2420
  1.5276  1.4993  1.4693  1.4378  1.4049  1.3709  1.3358  1.3001  1.2649  1.2305
  1.1969  1.1638  1.1314  1.0996  1.0686  0.9947  0.9223  0.8466  0.7652  0.6786
  0.5880  0.4961  0.4046  0.3147  0.2274  0.1430  0.0614 -0.0178 -0.0949 -0.1705
 -0.2453
  1.5095  1.4933  1.4719  1.4463  1.4174  1.3862  1.3532  1.3191  1.2843  1.2494
  1.2147  1.1804  1.1465  1.1131  1.0802  1.0007  0.9246  0.8478  0.7671
 [Fe/H] = -1.50 [alpha/Fe] =-0.40 BC value = F125W
  1.1160  1.0541  1.0292  1.0494  1.0764  1.1018  1.1217  1.1362  1.1486  1.1582
  1.1626  1.1615  1.1560  1.1469  1.1344  1.0894  1.0283  0.9504  0.8546
  1.1708  1.1474  1.1073  1.0628  1.0664  1.0869  1.1048  1.1175  1.1276  1.1346
  1.1364  1.1330  1.1254  1.1147  1.1012  1.0564  0.9957  0.9186  0.8311  0.7402
  1.2079  1.1876  1.1706  1.1486  1.1091  1.0863  1.0950  1.1067  1.1144  1.1191
  1.1189  1.1137  1.1044  1.0922  1.0775  1.0313  0.9715  0.8970  0.8118  0.7230
  0.6335
  1.2468  1.2205  1.2021  1.1885  1.1725  1.1474  1.1159  1.1039  1.1073  1.1101
  1.1085  1.1018  1.0911  1.0774  1.0615  1.0133  0.9532  0.8803  0.7968  0.7091
  0.6211  0.5334
  1.2913  1.2564  1.2317  1.2130  1.1968  1.1816  1.1637  1.1413  1.1181  1.1078
  1.1032  1.0958  1.0840  1.0690  1.0518  1.0013  0.9404  0.8681  0.7856  0.6982
  0.6106  0.5240  0.4380  0.3515
  1.3376  1.2981  1.2651  1.2404  1.2200  1.2018  1.1849  1.1684  1.1496  1.1276
  1.1087  1.0947  1.0812  1.0656  1.0473  0.9943  0.9321  0.8599  0.7780  0.6904
  0.6022  0.5155  0.4302  0.3457  0.2619  0.1781  0.0935  0.0076 -0.0797 -0.1665
  1.3901  1.3451  1.3040  1.2718  1.2460  1.2234  1.2027  1.1833  1.1645  1.1454
  1.1250  1.1034  1.0839  1.0656  1.0466  0.9913  0.9277  0.8553  0.7738  0.6859
  0.5964  0.5086  0.4229  0.3388  0.2559  0.1738  0.0917  0.0091 -0.0746 -0.1597
 -0.2461
  1.4419  1.3951  1.3481  1.3085  1.2758  1.2484  1.2236  1.2002  1.1778  1.1563
  1.1351  1.1135  1.0910  1.0690  1.0479  0.9915  0.9263  0.8535  0.7724  0.6846
  0.5938  0.5043  0.4172  0.3324  0.2495  0.1686  0.0886  0.0085 -0.0726 -0.1554
 -0.2404
  1.4893  1.4431  1.3941  1.3494  1.3104  1.2769  1.2475  1.2204  1.1943  1.1692
  1.1450  1.1213  1.0976  1.0740  1.0507  0.9923  0.9265  0.8529  0.7722  0.6848
  0.5934  0.5018  0.4126  0.3261  0.2422  0.1604  0.0800  0.0001 -0.0795 -0.1586
 -0.2373
  1.5282  1.4841  1.4361  1.3919  1.3490  1.3102  1.2755  1.2441  1.2146  1.1863
  1.1588  1.1320  1.1059  1.0804  1.0553  0.9935  0.9279  0.8546  0.7743  0.6879
  0.5969  0.5044  0.4132  0.3245  0.2387  0.1557  0.0747 -0.0044 -0.0822 -0.1593
 -0.2371
  1.5554  1.5172  1.4728  1.4305  1.3868  1.3462  1.3075  1.2716  1.2382  1.2067
  1.1763  1.1465  1.1176  1.0895  1.0621  0.9960  0.9292  0.8563  0.7767  0.6915
  0.6017  0.5093  0.4170  0.3263  0.2382  0.1531  0.0705 -0.0095 -0.0875 -0.1641
 -0.2398
  1.5728  1.5423  1.5041  1.4638  1.4225  1.3811  1.3408  1.3022  1.2652  1.2302
  1.1969  1.1645  1.1329  1.1021  1.0721  1.0006  0.9309  0.8580  0.7792
 [Fe/H] = -1.00 [alpha/Fe] =-0.40 BC value = F125W
  1.0079  1.0047  1.0412  1.0745  1.1065  1.1304  1.1402  1.1463  1.1527  1.1588
  1.1615  1.1598  1.1536  1.1434  1.1301  1.0847  1.0242  0.9507  0.8644
  1.1077  1.0540  1.0274  1.0567  1.0850  1.1073  1.1207  1.1269  1.1327  1.1374
  1.1384  1.1348  1.1267  1.1150  1.1004  1.0536  0.9943  0.9235  0.8408  0.7510
  1.1464  1.1357  1.1058  1.0623  1.0716  1.0933  1.1081  1.1152  1.1193  1.1226
  1.1225  1.1177  1.1085  1.0956  1.0799  1.0314  0.9721  0.9026  0.8224  0.7350
  0.6452
  1.1768  1.1656  1.1585  1.1440  1.1095  1.0886  1.0991  1.1086  1.1117  1.1131
  1.1120  1.1066  1.0967  1.0830  1.0664  1.0161  0.9561  0.8869  0.8083  0.7224
  0.6340  0.5455
  1.2145  1.1930  1.1821  1.1751  1.1654  1.1466  1.1174  1.1054  1.1079  1.1082
  1.1059  1.0999  1.0896  1.0754  1.0582  1.0062  0.9451  0.8758  0.7978  0.7128
  0.6250  0.5373  0.4503  0.3638
  1.2609  1.2278  1.2075  1.1952  1.1861  1.1763  1.1626  1.1426  1.1195  1.1078
  1.1031  1.0967  1.0862  1.0716  1.0538  1.0003  0.9382  0.8683  0.7905  0.7059
  0.6180  0.5303  0.4438  0.3582  0.2733  0.1882  0.1023  0.0149 -0.0735 -0.1599
  1.3145  1.2712  1.2400  1.2191  1.2042  1.1915  1.1792  1.1660  1.1502  1.1304
  1.1110  1.0973  1.0852  1.0707  1.0527  0.9977  0.9344  0.8639  0.7861  0.7017
  0.6134  0.5249  0.4380  0.3526  0.2684  0.1852  0.1021  0.0181 -0.0674 -0.1542
 -0.2394
  1.3722  1.3218  1.2809  1.2501  1.2274  1.2095  1.1935  1.1783  1.1628  1.1466
  1.1285  1.1088  1.0897  1.0717  1.0533  0.9978  0.9333  0.8622  0.7843  0.7000
  0.6114  0.5217  0.4336  0.3475  0.2634  0.1805  0.0988  0.0174 -0.0647 -0.1482
 -0.2337
  1.4302  1.3760  1.3282  1.2886  1.2573  1.2324  1.2114  1.1922  1.1737  1.1556
  1.1372  1.1180  1.0976  1.0762  1.0550  0.9993  0.9338  0.8619  0.7837  0.6997
  0.6110  0.5201  0.4301  0.3425  0.2572  0.1740  0.0922  0.0109 -0.0699 -0.1504
 -0.2303
  1.4848  1.4298  1.3793  1.3336  1.2946  1.2620  1.2348  1.2108  1.1884  1.1669
  1.1458  1.1247  1.1034  1.0812  1.0583  1.0003  0.9366  0.8643  0.7861  0.7025
  0.6143  0.5230  0.4315  0.3418  0.2548  0.1704  0.0880  0.0074 -0.0718 -0.1502
 -0.2288
  1.5326  1.4807  1.4297  1.3814  1.3373  1.2982  1.2642  1.2346  1.2077  1.1825
  1.1581  1.1340  1.1103  1.0865  1.0624  1.0012  0.9381  0.8676  0.7896  0.7065
  0.6191  0.5281  0.4357  0.3442  0.2550  0.1687  0.0848  0.0034 -0.0760 -0.1540
 -0.2309
  1.5738  1.5251  1.4760  1.4280  1.3821  1.3391  1.2997  1.2643  1.2322  1.2027
  1.1748  1.1475  1.1209  1.0946  1.0686  1.0037  0.9389  0.8699  0.7934
 [Fe/H] = -0.75 [alpha/Fe] =-0.40 BC value = F125W
  0.9937  1.0225  1.0624  1.0932  1.1221  1.1447  1.1535  1.1562  1.1580  1.1623
  1.1636  1.1614  1.1550  1.1447  1.1310  1.0852  1.0250  0.9529  0.8699
  1.0682  1.0140  1.0388  1.0749  1.1007  1.1220  1.1327  1.1366  1.1388  1.1419
  1.1419  1.1381  1.1301  1.1182  1.1033  1.0557  0.9961  0.9264  0.8464  0.7580
  1.1277  1.1090  1.0575  1.0577  1.0867  1.1064  1.1193  1.1242  1.1258  1.1278
  1.1268  1.1221  1.1131  1.1003  1.0844  1.0351  0.9752  0.9063  0.8284  0.7425
  0.6528
  1.1531  1.1493  1.1413  1.1094  1.0809  1.0959  1.1103  1.1172  1.1180  1.1183
  1.1166  1.1113  1.1018  1.0885  1.0720  1.0210  0.9603  0.8915  0.8147  0.7305
  0.6423  0.5533
  1.1843  1.1715  1.1680  1.1631  1.1478  1.1172  1.1048  1.1119  1.1147  1.1129
  1.1101  1.1043  1.0946  1.0810  1.0641  1.0118  0.9502  0.8811  0.8045  0.7213
  0.6340  0.5459  0.4583  0.3710
  1.2254  1.2001  1.1877  1.1820  1.1763  1.1664  1.1480  1.1237  1.1130  1.1110
  1.1069  1.1004  1.0905  1.0768  1.0597  1.0062  0.9436  0.8740  0.7975  0.7147
  0.6277  0.5397  0.4527  0.3664  0.2805  0.1944  0.1075  0.0199 -0.0682 -0.1553
  1.2756  1.2386  1.2145  1.2004  1.1915  1.1830  1.1729  1.1594  1.1404  1.1202
  1.1074  1.0989  1.0889  1.0752  1.0579  1.0036  0.9400  0.8698  0.7932  0.7105
  0.6236  0.5352  0.4477  0.3617  0.2767  0.1922  0.1080  0.0233 -0.0625 -0.1495
 -0.2340
  1.3320  1.2859  1.2508  1.2263  1.2097  1.1969  1.1853  1.1728  1.1588  1.1427
  1.1239  1.1053  1.0900  1.0753  1.0583  1.0034  0.9388  0.8681  0.7912  0.7087
  0.6218  0.5327  0.4442  0.3575  0.2725  0.1888  0.1061  0.0237 -0.0593 -0.1434
 -0.2290
  1.3911  1.3390  1.2952  1.2609  1.2351  1.2155  1.1991  1.1839  1.1685  1.1525
  1.1356  1.1171  1.0977  1.0783  1.0593  1.0049  0.9393  0.8678  0.7906  0.7081
  0.6212  0.5314  0.4415  0.3532  0.2672  0.1831  0.1003  0.0187 -0.0622 -0.1436
 -0.2255
  1.4493  1.3949  1.3456  1.3034  1.2689  1.2411  1.2184  1.1986  1.1799  1.1615
  1.1430  1.1238  1.1040  1.0833  1.0617  1.0061  0.9423  0.8703  0.7930  0.7108
  0.6242  0.5343  0.4431  0.3531  0.2654  0.1802  0.0969  0.0155 -0.0647 -0.1441
 -0.2234
  1.5032  1.4491  1.3977  1.3509  1.3097  1.2744  1.2446  1.2190  1.1958  1.1740
  1.1526  1.1311  1.1095  1.0875  1.0649  1.0061  0.9443  0.8740  0.7967  0.7148
  0.6287  0.5391  0.4475  0.3559  0.2662  0.1791  0.0945  0.0122 -0.0681 -0.1470
 -0.2246
  1.5519  1.4994  1.4483  1.3995  1.3545  1.3138  1.2776  1.2458  1.2173  1.1912
  1.1663  1.1420  1.1178  1.0937  1.0695  1.0073  0.9445  0.8769  0.8012
 [Fe/H] = -0.50 [alpha/Fe] =-0.40 BC value = F125W
  1.0058  1.0499  1.0864  1.1129  1.1349  1.1551  1.1638  1.1667  1.1660  1.1679
  1.1675  1.1644  1.1578  1.1474  1.1336  1.0876  1.0277  0.9565  0.8758
  1.0201  1.0190  1.0616  1.0950  1.1165  1.1340  1.1432  1.1463  1.1472  1.1484
  1.1470  1.1426  1.1346  1.1228  1.1079  1.0598  1.0000  0.9305  0.8524  0.7660
  1.1123  1.0646  1.0415  1.0764  1.1042  1.1205  1.1303  1.1337  1.1342  1.1348
  1.1326  1.1275  1.1187  1.1061  1.0904  1.0407  0.9803  0.9114  0.8349  0.7509
  0.6617
  1.1384  1.1374  1.1130  1.0730  1.0897  1.1114  1.1223  1.1265  1.1263  1.1252
  1.1226  1.1169  1.1078  1.0949  1.0787  1.0276  0.9665  0.8976  0.8217  0.7393
  0.6518  0.5625
  1.1619  1.1580  1.1586  1.1484  1.1170  1.1027  1.1157  1.1226  1.1225  1.1193
  1.1159  1.1098  1.1004  1.0874  1.0710  1.0190  0.9570  0.8877  0.8120  0.7304
  0.6441  0.5559  0.4676  0.3796
  1.1959  1.1796  1.1751  1.1741  1.1684  1.1520  1.1267  1.1185  1.1205  1.1175
  1.1120  1.1053  1.0958  1.0828  1.0664  1.0136  0.9508  0.8811  0.8053  0.7240
  0.6383  0.5506  0.4629  0.3760  0.2895  0.2026  0.1149  0.0260 -0.0634 -0.1499
  1.2403  1.2114  1.1954  1.1883  1.1841  1.1778  1.1668  1.1491  1.1287  1.1176
  1.1113  1.1033  1.0934  1.0804  1.0640  1.0109  0.9473  0.8771  0.8011  0.7199
  0.6346  0.5468  0.4590  0.3723  0.2865  0.2011  0.1159  0.0302 -0.0565 -0.1439
 -0.2291
  1.2930  1.2533  1.2256  1.2082  1.1976  1.1896  1.1807  1.1694  1.1550  1.1371
  1.1187  1.1045  1.0928  1.0799  1.0636  1.0104  0.9460  0.8754  0.7992  0.7182
  0.6329  0.5449  0.4564  0.3691  0.2833  0.1987  0.1146  0.0310 -0.0527 -0.1374
 -0.2233
  1.3507  1.3027  1.2653  1.2374  1.2178  1.2034  1.1914  1.1792  1.1657  1.1507
