 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F435W
 -9.1910 -8.9541 -9.0565 -8.9767 -8.7792 -8.4107 -7.8895 -7.5782 -7.2627 -6.9349
 -6.6271 -6.3499 -6.0963 -5.8536 -5.6167 -5.0879 -4.5337 -4.0224 -3.6525
 -8.9515 -8.5604 -8.2562 -8.0490 -7.9184 -7.7512 -7.4900 -7.1760 -6.8549 -6.5400
 -6.2434 -5.9716 -5.7223 -5.4905 -5.2713 -4.7617 -4.2960 -3.9000 -3.5954 -3.3625
 -8.5665 -8.1778 -7.8435 -7.5664 -7.3389 -7.1709 -7.0258 -6.8177 -6.5443 -6.2459
 -5.9577 -5.6915 -5.4503 -5.2299 -5.0263 -4.5716 -4.1694 -3.8218 -3.5492 -3.3400
 -3.1729
 -8.2480 -7.8906 -7.5626 -7.2744 -7.0197 -6.7877 -6.5813 -6.4097 -6.2270 -5.9940
 -5.7352 -5.4829 -5.2496 -5.0377 -4.8450 -4.4287 -4.0748 -3.7703 -3.5220 -3.3313
 -3.1787 -3.0500
 -7.9610 -7.6445 -7.3410 -7.0612 -6.8080 -6.5716 -6.3443 -6.1275 -5.9335 -5.7464
 -5.5467 -5.3281 -5.1104 -4.9067 -4.7211 -4.3295 -4.0087 -3.7345 -3.5086 -3.3323
 -3.1915 -3.0726 -2.9679 -2.8738
 -7.6962 -7.4168 -7.1461 -6.8851 -6.6423 -6.4154 -6.1961 -5.9797 -5.7688 -5.5674
 -5.3817 -5.2015 -5.0145 -4.8262 -4.6465 -4.2671 -3.9669 -3.7138 -3.5045 -3.3390
 -3.2076 -3.0975 -3.0006 -2.9126 -2.8275 -2.7470 -2.6744 -2.6122 -2.5624 -2.5261
 -7.4533 -7.2054 -6.9646 -6.7282 -6.4995 -6.2846 -6.0788 -5.8763 -5.6750 -5.4751
 -5.2834 -5.1052 -4.9370 -4.7716 -4.6075 -4.2358 -3.9442 -3.7057 -3.5065 -3.3479
 -3.2237 -3.1216 -3.0325 -2.9515 -2.8762 -2.8056 -2.7399 -2.6792 -2.6236 -2.5765
 -2.5498
 -7.2318 -7.0103 -6.7943 -6.5821 -6.3720 -6.1679 -5.9736 -5.7864 -5.6012 -5.4148
 -5.2299 -5.0520 -4.8852 -4.7285 -4.5780 -4.2284 -3.9373 -3.7054 -3.5128 -3.3578
 -3.2376 -3.1420 -3.0606 -2.9871 -2.9189 -2.8544 -2.7923 -2.7343 -2.6823 -2.6379
 -2.6021
 -7.0311 -6.8318 -6.6362 -6.4414 -6.2515 -6.0622 -5.8768 -5.6989 -5.5279 -5.3579
 -5.1863 -5.0162 -4.8529 -4.6986 -4.5529 -4.2222 -3.9388 -3.7080 -3.5201 -3.3666
 -3.2476 -3.1560 -3.0814 -3.0160 -2.9556 -2.8983 -2.8438 -2.7920 -2.7444 -2.7010
 -2.6616
 -6.8508 -6.6702 -6.4913 -6.3142 -6.1389 -5.9655 -5.7937 -5.6239 -5.4601 -5.3021
 -5.1459 -4.9891 -4.8337 -4.6843 -4.5421 -4.2197 -3.9454 -3.7170 -3.5307 -3.3784
 -3.2584 -3.1672 -3.0965 -3.0380 -2.9857 -2.9366 -2.8898 -2.8446 -2.8014 -2.7609
 -2.7235
 -6.6881 -6.5196 -6.3534 -6.1893 -6.0273 -5.8675 -5.7097 -5.5536 -5.3984 -5.2469
 -5.1003 -4.9564 -4.8130 -4.6708 -4.5327 -4.2179 -3.9504 -3.7252 -3.5398 -3.3891
 -3.2686 -3.1762 -3.1064 -3.0520 -3.0066 -2.9657 -2.9273 -2.8900 -2.8539 -2.8191
 -2.7865
 -6.5333 -6.3568 -6.1944 -6.0423 -5.8968 -5.7549 -5.6141 -5.4728 -5.3316 -5.1914
 -5.0531 -4.9173 -4.7843 -4.6528 -4.5225 -4.2166 -3.9532 -3.7322 -3.5483
 [Fe/H] = -1.50 [alpha/Fe] =-0.40 BC value = F435W
 -9.4990 -9.3074 -9.0843 -8.7381 -8.3281 -7.9015 -7.5201 -7.1936 -6.8896 -6.5980
 -6.3201 -6.0632 -5.8286 -5.6115 -5.4069 -4.9414 -4.4834 -4.0502 -3.6963
 -8.9122 -8.5576 -8.3538 -8.2222 -7.9746 -7.6238 -7.2499 -6.9073 -6.5963 -6.3009
 -6.0214 -5.7650 -5.5339 -5.3246 -5.1312 -4.6936 -4.2952 -3.9315 -3.6252 -3.3835
 -8.5677 -8.1735 -7.8612 -7.6308 -7.4893 -7.3222 -7.0337 -6.7012 -6.3846 -6.0891
 -5.8087 -5.5514 -5.3210 -5.1150 -4.9284 -4.5202 -4.1659 -3.8489 -3.5767 -3.3582
 -3.1837
 -8.3167 -7.9325 -7.6001 -7.3127 -7.0737 -6.8879 -6.7350 -6.5225 -6.2362 -5.9467
 -5.6692 -5.4107 -5.1786 -4.9730 -4.7893 -4.3987 -4.0740 -3.7917 -3.5471 -3.3471
 -3.1865 -3.0527
 -8.1095 -7.7513 -7.4242 -7.1368 -6.8826 -6.6468 -6.4315 -6.2421 -6.0642 -5.8373
 -5.5797 -5.3266 -5.0935 -4.8858 -4.7017 -4.3195 -4.0131 -3.7544 -3.5313 -3.3461
 -3.1965 -3.0723 -2.9647 -2.8675
 -7.9381 -7.5987 -7.2878 -7.0030 -6.7486 -6.5153 -6.2895 -6.0689 -5.8634 -5.6790
 -5.4867 -5.2695 -5.0474 -4.8400 -4.6538 -4.2723 -3.9756 -3.7320 -3.5246 -3.3512
 -3.2106 -3.0947 -2.9947 -2.9052 -2.8227 -2.7466 -2.6769 -2.6138 -2.5587 -2.5191
 -7.7751 -7.4625 -7.1720 -6.8962 -6.6432 -6.4142 -6.1987 -5.9859 -5.7735 -5.5683
