 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F140M
  0.7394  0.5892  0.4709  0.4726  0.4717  0.4813  0.5082  0.5085  0.5128  0.5249
  0.5327  0.5293  0.5161  0.4981  0.4775  0.4126  0.3069  0.1561  0.0491
  0.6532  0.6093  0.5720  0.5344  0.4993  0.4926  0.4966  0.4978  0.5007  0.5048
  0.5042  0.4968  0.4837  0.4655  0.4425  0.3656  0.2675  0.1581  0.0447 -0.0702
  0.6857  0.6371  0.5967  0.5623  0.5315  0.5006  0.4832  0.4839  0.4872  0.4880
  0.4848  0.4756  0.4609  0.4415  0.4177  0.3412  0.2464  0.1404  0.0299 -0.0817
 -0.1936
  0.7201  0.6678  0.6227  0.5839  0.5496  0.5192  0.4927  0.4722  0.4683  0.4719
  0.4700  0.4602  0.4442  0.4234  0.3985  0.3211  0.2283  0.1252  0.0171 -0.0921
 -0.2010 -0.3099
  0.7503  0.6998  0.6513  0.6084  0.5700  0.5351  0.5041  0.4782  0.4600  0.4506
  0.4483  0.4431  0.4301  0.4097  0.3840  0.3051  0.2129  0.1120  0.0062 -0.1013
 -0.2083 -0.3146 -0.4205 -0.5264
  0.7727  0.7267  0.6803  0.6350  0.5932  0.5548  0.5195  0.4879  0.4618  0.4425
  0.4279  0.4175  0.4071  0.3918  0.3699  0.2922  0.2001  0.1008 -0.0031 -0.1092
 -0.2150 -0.3198 -0.4236 -0.5268 -0.6302 -0.7336 -0.8364 -0.9384 -1.0391 -1.1384
  0.7845  0.7445  0.7048  0.6602  0.6175  0.5768  0.5384  0.5027  0.4706  0.4439
  0.4213  0.4012  0.3836  0.3669  0.3477  0.2794  0.1893  0.0913 -0.0110 -0.1156
 -0.2207 -0.3248 -0.4274 -0.5288 -0.6292 -0.7286 -0.8276 -0.9267 -1.0263 -1.1260
 -1.2227
  0.7830  0.7501  0.7170  0.6782  0.6378  0.5976  0.5581  0.5201  0.4842  0.4518
  0.4231  0.3968  0.3720  0.3487  0.3261  0.2616  0.1781  0.0825 -0.0180 -0.1210
 -0.2252 -0.3289 -0.4311 -0.5316 -0.6305 -0.7281 -0.8247 -0.9208 -1.0168 -1.1132
 -1.2102
  0.7654  0.7408  0.7137  0.6831  0.6474  0.6109  0.5736  0.5358  0.4983  0.4627
  0.4297  0.3988  0.3692  0.3406  0.3130  0.2437  0.1642  0.0728 -0.0257 -0.1271
 -0.2300 -0.3333 -0.4355 -0.5361 -0.6345 -0.7311 -0.8263 -0.9204 -1.0141 -1.1074
 -1.2004
  0.7289  0.7133  0.6933  0.6695  0.6422  0.6119  0.5791  0.5450  0.5093  0.4734
  0.4382  0.4043  0.3716  0.3397  0.3084  0.2311  0.1517  0.0635 -0.0320 -0.1315
 -0.2328 -0.3348 -0.4366 -0.5373 -0.6358 -0.7321 -0.8265 -0.9191 -1.0104 -1.1010
 -1.1924
  0.6741  0.6673  0.6557  0.6397  0.6199  0.5966  0.5702  0.5411  0.5100  0.4772
  0.4434  0.4090  0.3749  0.3410  0.3073  0.2240  0.1412  0.0550 -0.0380 -0.1357
 -0.2355 -0.3361 -0.4369 -0.5372 -0.6360 -0.7326 -0.8270 -0.9191 -1.0093 -1.0981
 -1.1860
  0.6116  0.6106  0.6052  0.5958  0.5825  0.5658  0.5457  0.5226  0.4969  0.4689
  0.4390  0.4075  0.3748  0.3412  0.3070  0.2204  0.1338  0.0468 -0.0439
 [Fe/H] = -1.50 [alpha/Fe] =-0.40 BC value = F140M
  0.5405  0.4774  0.4574  0.4690  0.4803  0.4900  0.4961  0.4977  0.4983  0.5000
  0.5000  0.4954  0.4848  0.4689  0.4488  0.3849  0.2955  0.1777  0.0627
