 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F410M
 -3.6638 -3.8134 -3.8876 -3.9151 -3.9687 -4.0398 -4.1184 -4.1915 -4.2743 -4.3567
 -4.4386 -4.5192 -4.5988 -4.6776 -4.7559 -4.9475 -5.1321 -5.3014 -5.4714
 -3.7534 -3.8188 -3.8888 -3.9641 -4.0420 -4.1061 -4.1675 -4.2368 -4.3127 -4.3919
 -4.4717 -4.5515 -4.6306 -4.7090 -4.7864 -4.9756 -5.1579 -5.3322 -5.4989 -5.6578
 -3.7967 -3.8580 -3.9250 -3.9957 -4.0685 -4.1449 -4.2177 -4.2820 -4.3493 -4.4218
 -4.4980 -4.5756 -4.6534 -4.7308 -4.8076 -4.9948 -5.1754 -5.3490 -5.5154 -5.6741
 -5.8254
 -3.8430 -3.8992 -3.9617 -4.0293 -4.1001 -4.1724 -4.2453 -4.3192 -4.3889 -4.4560
 -4.5250 -4.5973 -4.6719 -4.7475 -4.8230 -5.0086 -5.1879 -5.3611 -5.5274 -5.6860
 -5.8370 -5.9814
 -3.8974 -3.9450 -4.0015 -4.0641 -4.1313 -4.2015 -4.2727 -4.3437 -4.4159 -4.4871
 -4.5556 -4.6231 -4.6918 -4.7628 -4.8357 -5.0184 -5.1963 -5.3691 -5.5356 -5.6945
 -5.8456 -5.9897 -6.1276 -6.2600
 -3.9597 -4.0000 -4.0474 -4.1034 -4.1652 -4.2312 -4.2998 -4.3693 -4.4390 -4.5089
 -4.5785 -4.6471 -4.7145 -4.7818 -4.8500 -5.0262 -5.2017 -5.3736 -5.5403 -5.7002
 -5.8517 -5.9959 -6.1336 -6.2657 -6.3929 -6.5157 -6.6347 -6.7503 -6.8629 -6.9727
 -4.0276 -4.0630 -4.1019 -4.1502 -4.2050 -4.2652 -4.3292 -4.3955 -4.4632 -4.5312
 -4.5988 -4.6660 -4.7329 -4.7995 -4.8661 -5.0345 -5.2056 -5.3747 -5.5414 -5.7028
 -5.8556 -6.0003 -6.1381 -6.2700 -6.3967 -6.5188 -6.6368 -6.7512 -6.8624 -6.9708
 -7.0770
