 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F444W
 -4.0147 -4.1618 -4.2543 -4.2923 -4.3511 -4.4201 -4.4918 -4.5590 -4.6342 -4.7160
 -4.7959 -4.8747 -4.9521 -5.0280 -5.1029 -5.2838 -5.4506 -5.6046 -5.7672
 -4.0959 -4.1617 -4.2331 -4.3119 -4.3955 -4.4664 -4.5311 -4.5992 -4.6710 -4.7488
 -4.8275 -4.9058 -4.9830 -5.0591 -5.1339 -5.3143 -5.4834 -5.6427 -5.8003 -5.9587
 -4.1296 -4.1902 -4.2569 -4.3284 -4.4037 -4.4843 -4.5629 -4.6322 -4.7010 -4.7732
 -4.8490 -4.9256 -5.0020 -5.0777 -5.1524 -5.3326 -5.5016 -5.6603 -5.8182 -5.9758
 -6.1272
 -4.1685 -4.2235 -4.2850 -4.3522 -4.4237 -4.4978 -4.5734 -4.6511 -4.7256 -4.7970
 -4.8684 -4.9413 -5.0152 -5.0895 -5.1636 -5.3437 -5.5136 -5.6741 -5.8313 -5.9883
 -6.1394 -6.2838
 -4.2169 -4.2632 -4.3183 -4.3800 -4.4471 -4.5178 -4.5900 -4.6629 -4.7380 -4.8133
 -4.8864 -4.9575 -5.0280 -5.0992 -5.1712 -5.3499 -5.5206 -5.6826 -5.8407 -5.9973
 -6.1483 -6.2925 -6.4304 -6.5628
 -4.2740 -4.3131 -4.3592 -4.4137 -4.4748 -4.5407 -4.6097 -4.6800 -4.7514 -4.8238
 -4.8967 -4.9689 -5.0397 -5.1095 -5.1790 -5.3536 -5.5240 -5.6872 -5.8464 -6.0034
 -6.1547 -6.2990 -6.4368 -6.5689 -6.6959 -6.8185 -6.9372 -7.0525 -7.1648 -7.2744
 -4.3375 -4.3718 -4.4098 -4.4564 -4.5097 -4.5693 -4.6332 -4.6997 -4.7686 -4.8383
 -4.9081 -4.9778 -5.0476 -5.1170 -5.1859 -5.3569 -5.5253 -5.6884 -5.8484 -6.0064
 -6.1588 -6.3036 -6.4416 -6.5736 -6.7002 -6.8221 -6.9399 -7.0540 -7.1649 -7.2730
 -7.3790
 -4.4050 -4.4365 -4.4702 -4.5098 -4.5550 -4.6064 -4.6634 -4.7245 -4.7894 -4.8561
 -4.9234 -4.9906 -5.0575 -5.1245 -5.1918 -5.3598 -5.5258 -5.6878 -5.8472 -6.0058
