 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value =  z   
 -0.5863 -0.5668 -0.5321 -0.4924 -0.4558 -0.4254 -0.4064 -0.4032 -0.4119 -0.4063
 -0.3828 -0.3513 -0.3185 -0.2875 -0.2601 -0.2112 -0.1903 -0.1951 -0.2220 -0.2614
 -0.3052 -0.3504 -0.3964 -0.4438
 -0.4920 -0.4907 -0.4739 -0.4445 -0.4114 -0.3805 -0.3534 -0.3315 -0.3191 -0.3192
 -0.3232 -0.3197 -0.3054 -0.2838 -0.2603 -0.2160 -0.1974 -0.2026 -0.2292 -0.2698
 -0.3154 -0.3621 -0.4093 -0.4571 -0.5048 -0.5532 -0.6034 -0.6562 -0.7119 -0.7694
 -0.3854 -0.4021 -0.4042 -0.3912 -0.3681 -0.3419 -0.3169 -0.2943 -0.2747 -0.2599
 -0.2524 -0.2526 -0.2546 -0.2530 -0.2458 -0.2154 -0.1995 -0.2052 -0.2315 -0.2734
 -0.3217 -0.3709 -0.4199 -0.4690 -0.5183 -0.5673 -0.6170 -0.6685 -0.7227 -0.7802
 -0.8409
 -0.2717 -0.3017 -0.3206 -0.3251 -0.3174 -0.3009 -0.2815 -0.2623 -0.2447 -0.2287
 -0.2152 -0.2058 -0.2020 -0.2028 -0.2047 -0.2036 -0.1963 -0.2032 -0.2291 -0.2716
 -0.3229 -0.3755 -0.4273 -0.4784 -0.5292 -0.5789 -0.6286 -0.6796 -0.7331 -0.7899
 -0.8505
 -0.1541 -0.1940 -0.2250 -0.2447 -0.2527 -0.2505 -0.2410 -0.2279 -0.2145 -0.2016
 -0.1896 -0.1791 -0.1711 -0.1666 -0.1662 -0.1748 -0.1848 -0.1971 -0.2232 -0.2654
 -0.3188 -0.3755 -0.4313 -0.4855 -0.5385 -0.5909 -0.6431 -0.6960 -0.7497 -0.8041
 -0.8590
 -0.0361 -0.0835 -0.1232 -0.1531 -0.1745 -0.1864 -0.1900 -0.1871 -0.1805 -0.1725
 -0.1644 -0.1567 -0.1498 -0.1444 -0.1415 -0.1473 -0.1643 -0.1854 -0.2137 -0.2551
 -0.3087 -0.3682 -0.4281 -0.4863 -0.5427 -0.5976 -0.6516 -0.7050 -0.7582 -0.8120
 -0.8673
  0.0789  0.0289 -0.0166 -0.0545 -0.0863 -0.1091 -0.1250 -0.1342 -0.1378 -0.1372
 -0.1347 -0.1315 -0.1283 -0.1253 -0.1232 -0.1267 -0.1438 -0.1697 -0.2019 -0.2431
 -0.2957 -0.3560 -0.4188 -0.4811 -0.5414 -0.5997 -0.6565 -0.7120 -0.7666 -0.8209
 -0.8755
  0.1918  0.1432  0.0947  0.0503  0.0112 -0.0217 -0.0479 -0.0677 -0.0823 -0.0918
 -0.0972 -0.1003 -0.1021 -0.1033 -0.1044 -0.1107 -0.1271 -0.1539 -0.1889
 [Fe/H] = -1.00 [alpha/Fe] =-0.40 BC value =  z   
 -1.1491 -1.1166 -1.0040 -0.8811 -0.7614 -0.6620 -0.5937 -0.5375 -0.4845 -0.4340
 -0.3876 -0.3446 -0.3044 -0.2671 -0.2327 -0.1637 -0.1230 -0.1137 -0.1347
 -0.9353 -0.9544 -0.9574 -0.8722 -0.7675 -0.6694 -0.5925 -0.5345 -0.4821 -0.4341
 -0.3905 -0.3503 -0.3129 -0.2784 -0.2467 -0.1842 -0.1486 -0.1416 -0.1615 -0.1974
 -0.8410 -0.7844 -0.7727 -0.7966 -0.7544 -0.6726 -0.5933 -0.5305 -0.4792 -0.4331
 -0.3919 -0.3541 -0.3192 -0.2871 -0.2578 -0.2003 -0.1686 -0.1631 -0.1821 -0.2174
 -0.2594
 -0.7768 -0.7155 -0.6575 -0.6248 -0.6339 -0.6376 -0.5891 -0.5274 -0.4747 -0.4300
 -0.3908 -0.3553 -0.3226 -0.2926 -0.2654 -0.2121 -0.1834 -0.1794 -0.1977 -0.2325
 -0.2749 -0.3198
 -0.7078 -0.6638 -0.6070 -0.5521 -0.5126 -0.4975 -0.5081 -0.5030 -0.4664 -0.4240
 -0.3865 -0.3533 -0.3228 -0.2948 -0.2694 -0.2199 -0.1938 -0.1910 -0.2092 -0.2436
 -0.2868 -0.3327 -0.3795 -0.4266
 -0.6261 -0.6044 -0.5634 -0.5129 -0.4645 -0.4254 -0.4006 -0.3940 -0.4016 -0.3978
 -0.3747 -0.3468 -0.3194 -0.2936 -0.2700 -0.2241 -0.2003 -0.1987 -0.2169 -0.2512
 -0.2953 -0.3428 -0.3909 -0.4397 -0.4886 -0.5384 -0.5903 -0.6451 -0.7025 -0.7596
 -0.5311 -0.5303 -0.5103 -0.4749 -0.4323 -0.3914 -0.3568 -0.3303 -0.3143 -0.3116
 -0.3162 -0.3153 -0.3046 -0.2868 -0.2668 -0.2248 -0.2032 -0.2026 -0.2211 -0.2553
 -0.3004 -0.3497 -0.3998 -0.4501 -0.5008 -0.5513 -0.6025 -0.6557 -0.7120 -0.7713
 -0.8313
 -0.4256 -0.4411 -0.4413 -0.4253 -0.3968 -0.3624 -0.3288 -0.2994 -0.2757 -0.2582
 -0.2485 -0.2471 -0.2504 -0.2522 -0.2487 -0.2218 -0.2027 -0.2032 -0.2217 -0.2557
 -0.3015 -0.3531 -0.4057 -0.4581 -0.5102 -0.5625 -0.6145 -0.6672 -0.7219 -0.7796
 -0.8410
 -0.3138 -0.3405 -0.3564 -0.3589 -0.3480 -0.3269 -0.3006 -0.2741 -0.2505 -0.2305
 -0.2147 -0.2038 -0.1984 -0.1986 -0.2019 -0.2061 -0.1981 -0.2004 -0.2192 -0.2529
 -0.2990 -0.3526 -0.4084 -0.4638 -0.5183 -0.5723 -0.6263 -0.6810 -0.7365 -0.7926
 -0.8492
 -0.2001 -0.2343 -0.2601 -0.2773 -0.2831 -0.2782 -0.2646 -0.2460 -0.2265 -0.2085
 -0.1928 -0.1801 -0.1705 -0.1646 -0.1628 -0.1721 -0.1842 -0.1937 -0.2132 -0.2461
 -0.2914 -0.3461 -0.4048 -0.4636 -0.5213 -0.5777 -0.6335 -0.6888 -0.7439 -0.7995
 -0.8564
 -0.0885 -0.1237 -0.1568 -0.1840 -0.2030 -0.2128 -0.2140 -0.2076 -0.1966 -0.1837
 -0.1712 -0.1603 -0.1511 -0.1441 -0.1396 -0.1420 -0.1592 -0.1802 -0.2041 -0.2370
 -0.2811 -0.3354 -0.3959 -0.4581 -0.5193 -0.5789 -0.6373 -0.6945 -0.7509 -0.8071
 -0.8634
  0.0198 -0.0144 -0.0505 -0.0837 -0.1115 -0.1330 -0.1472 -0.1541 -0.1549 -0.1509
 -0.1445 -0.1377 -0.1315 -0.1263 -0.1225 -0.1216 -0.1361 -0.1611 -0.1912
 [Fe/H] = -0.75 [alpha/Fe] =-0.40 BC value =  z   
 -1.1978 -1.1082 -0.9731 -0.8479 -0.7317 -0.6349 -0.5681 -0.5166 -0.4701 -0.4226
 -0.3799 -0.3405 -0.3040 -0.2701 -0.2388 -0.1735 -0.1318 -0.1168 -0.1299
 -1.0041 -1.0372 -0.9679 -0.8509 -0.7410 -0.6426 -0.5700 -0.5154 -0.4681 -0.4228
 -0.3824 -0.3454 -0.3113 -0.2798 -0.2506 -0.1910 -0.1544 -0.1427 -0.1566 -0.1892
 -0.8728 -0.8350 -0.8630 -0.8362 -0.7442 -0.6520 -0.5723 -0.5132 -0.4656 -0.4217
 -0.3833 -0.3484 -0.3164 -0.2870 -0.2598 -0.2047 -0.1717 -0.1626 -0.1765 -0.2085
 -0.2498
 -0.8139 -0.7431 -0.6921 -0.6924 -0.7044 -0.6499 -0.5761 -0.5112 -0.4618 -0.4190
 -0.3820 -0.3490 -0.3189 -0.2913 -0.2660 -0.2147 -0.1846 -0.1774 -0.1916 -0.2230
 -0.2645 -0.3095
 -0.7555 -0.6973 -0.6302 -0.5762 -0.5515 -0.5615 -0.5557 -0.5089 -0.4572 -0.4146
 -0.3783 -0.3470 -0.3187 -0.2928 -0.2692 -0.2214 -0.1938 -0.1881 -0.2027 -0.2338
 -0.2756 -0.3215 -0.3687 -0.4164
 -0.6844 -0.6482 -0.5939 -0.5339 -0.4826 -0.4484 -0.4371 -0.4445 -0.4377 -0.4064
 -0.3720 -0.3422 -0.3156 -0.2915 -0.2695 -0.2252 -0.1997 -0.1954 -0.2104 -0.2413
 -0.2834 -0.3306 -0.3792 -0.4285 -0.4785 -0.5297 -0.5826 -0.6376 -0.6947 -0.7531
 -0.5981 -0.5843 -0.5509 -0.5034 -0.4518 -0.4063 -0.3714 -0.3499 -0.3444 -0.3495
 -0.3467 -0.3299 -0.3085 -0.2871 -0.2669 -0.2261 -0.2028 -0.1996 -0.2149 -0.2457
 -0.2880 -0.3366 -0.3870 -0.4379 -0.4893 -0.5412 -0.5940 -0.6483 -0.7048 -0.7646
 -0.8242
 -0.4993 -0.5038 -0.4917 -0.4635 -0.4240 -0.3813 -0.3423 -0.3109 -0.2882 -0.2747
 -0.2719 -0.2752 -0.2761 -0.2705 -0.2588 -0.2240 -0.2030 -0.2008 -0.2165 -0.2470
 -0.2893 -0.3392 -0.3918 -0.4448 -0.4978 -0.5510 -0.6042 -0.6582 -0.7141 -0.7726
 -0.8343
 -0.3930 -0.4097 -0.4151 -0.4063 -0.3844 -0.3534 -0.3193 -0.2873 -0.2607 -0.2399
 -0.2253 -0.2175 -0.2162 -0.2193 -0.2225 -0.2162 -0.1999 -0.1992 -0.2151 -0.2454
 -0.2877 -0.3387 -0.3938 -0.4496 -0.5049 -0.5599 -0.6150 -0.6703 -0.7260 -0.7833
 -0.8423
 -0.2840 -0.3075 -0.3250 -0.3325 -0.3283 -0.3135 -0.2910 -0.2651 -0.2402 -0.2186
 -0.2011 -0.1880 -0.1794 -0.1755 -0.1761 -0.1868 -0.1917 -0.1943 -0.2105 -0.2402
 -0.2817 -0.3330 -0.3901 -0.4489 -0.5072 -0.5646 -0.6214 -0.6778 -0.7341 -0.7909
 -0.8489
 -0.1765 -0.2021 -0.2265 -0.2451 -0.2554 -0.2564 -0.2487 -0.2342 -0.2164 -0.1982
 -0.1818 -0.1684 -0.1580 -0.1508 -0.1469 -0.1518 -0.1682 -0.1844 -0.2031 -0.2325
 -0.2731 -0.3238 -0.3819 -0.4433 -0.5048 -0.5652 -0.6245 -0.6827 -0.7403 -0.7976
 -0.8549
 -0.0737 -0.0970 -0.1240 -0.1494 -0.1697 -0.1833 -0.1895 -0.1886 -0.1820 -0.1716
 -0.1600 -0.1491 -0.1400 -0.1329 -0.1281 -0.1270 -0.1418 -0.1654 -0.1918
 [Fe/H] = -0.50 [alpha/Fe] =-0.40 BC value =  z   
 -1.2088 -1.0746 -0.9341 -0.8134 -0.7081 -0.6153 -0.5489 -0.4969 -0.4537 -0.4094
 -0.3697 -0.3333 -0.2999 -0.2691 -0.2408 -0.1803 -0.1393 -0.1219 -0.1260
 -1.0917 -1.0672 -0.9475 -0.8207 -0.7137 -0.6212 -0.5511 -0.4977 -0.4517 -0.4094
 -0.3716 -0.3374 -0.3061 -0.2774 -0.2507 -0.1952 -0.1587 -0.1440 -0.1522 -0.1805
 -0.9043 -0.9172 -0.9226 -0.8286 -0.7201 -0.6278 -0.5527 -0.4960 -0.4497 -0.4080
 -0.3720 -0.3396 -0.3102 -0.2832 -0.2583 -0.2066 -0.1734 -0.1617 -0.1712 -0.1991
 -0.2387
 -0.8392 -0.7680 -0.7494 -0.7733 -0.7207 -0.6334 -0.5559 -0.4939 -0.4463 -0.4054
 -0.3704 -0.3396 -0.3119 -0.2866 -0.2634 -0.2151 -0.1845 -0.1748 -0.1855 -0.2131
 -0.2527 -0.2976
 -0.7920 -0.7197 -0.6492 -0.6098 -0.6177 -0.6147 -0.5572 -0.4938 -0.4422 -0.4018
 -0.3670 -0.3375 -0.3113 -0.2876 -0.2659 -0.2210 -0.1926 -0.1845 -0.1960 -0.2237
 -0.2632 -0.3087 -0.3563 -0.4047
 -0.7333 -0.6812 -0.6141 -0.5487 -0.5022 -0.4849 -0.4925 -0.4807 -0.4389 -0.3966
 -0.3620 -0.3332 -0.3083 -0.2861 -0.2659 -0.2243 -0.1981 -0.1912 -0.2034 -0.2311
 -0.2705 -0.3168 -0.3657 -0.4154 -0.4657 -0.5175 -0.5716 -0.6286 -0.6877 -0.7453
 -0.6586 -0.6293 -0.5813 -0.5220 -0.4642 -0.4186 -0.3902 -0.3813 -0.3856 -0.3788
 -0.3536 -0.3263 -0.3029 -0.2821 -0.2634 -0.2252 -0.2012 -0.1955 -0.2080 -0.2357
 -0.2749 -0.3220 -0.3724 -0.4238 -0.4758 -0.5287 -0.5825 -0.6380 -0.6961 -0.7567
 -0.8167
 -0.5690 -0.5597 -0.5336 -0.4922 -0.4423 -0.3927 -0.3516 -0.3218 -0.3041 -0.2990
 -0.3020 -0.3005 -0.2896 -0.2742 -0.2581 -0.2235 -0.2018 -0.1972 -0.2099 -0.2373
 -0.2765 -0.3241 -0.3762 -0.4295 -0.4833 -0.5375 -0.5924 -0.6480 -0.7049 -0.7641
 -0.8264
 -0.4700 -0.4756 -0.4671 -0.4456 -0.4121 -0.3716 -0.3309 -0.2955 -0.2683 -0.2492
 -0.2383 -0.2358 -0.2380 -0.2401 -0.2387 -0.2183 -0.1996 -0.1963 -0.2094 -0.2367
 -0.2757 -0.3238 -0.3775 -0.4333 -0.4893 -0.5453 -0.6015 -0.6580 -0.7152 -0.7735
 -0.8340
 -0.3675 -0.3794 -0.3856 -0.3815 -0.3659 -0.3407 -0.3096 -0.2773 -0.2484 -0.2251
 -0.2076 -0.1959 -0.1898 -0.1890 -0.1919 -0.1999 -0.1944 -0.1927 -0.2060 -0.2327
 -0.2711 -0.3191 -0.3740 -0.4322 -0.4908 -0.5490 -0.6069 -0.6645 -0.7222 -0.7804
 -0.8397
 -0.2667 -0.2802 -0.2937 -0.3020 -0.3019 -0.2929 -0.2759 -0.2536 -0.2297 -0.2072
 -0.1883 -0.1739 -0.1636 -0.1573 -0.1549 -0.1632 -0.1770 -0.1857 -0.2000 -0.2264
 -0.2640 -0.3114 -0.3666 -0.4266 -0.4880 -0.5488 -0.6090 -0.6684 -0.7272 -0.7860
 -0.8444
 -0.1711 -0.1810 -0.1972 -0.2124 -0.2235 -0.2279 -0.2253 -0.2161 -0.2023 -0.1861
 -0.1700 -0.1562 -0.1453 -0.1375 -0.1327 -0.1333 -0.1489 -0.1696 -0.1909
 [Fe/H] = -0.25 [alpha/Fe] =-0.40 BC value =  z   
 -1.1762 -1.0265 -0.8899 -0.7774 -0.6801 -0.5945 -0.5314 -0.4777 -0.4345 -0.3946
 -0.3574 -0.3233 -0.2924 -0.2644 -0.2386 -0.1836 -0.1447 -0.1245 -0.1246
 -1.0713 -1.0527 -0.9126 -0.7868 -0.6836 -0.5976 -0.5320 -0.4789 -0.4342 -0.3942
 -0.3587 -0.3267 -0.2977 -0.2713 -0.2471 -0.1961 -0.1611 -0.1447 -0.1485 -0.1715
 -0.9583 -0.9974 -0.9252 -0.8027 -0.6923 -0.6012 -0.5320 -0.4772 -0.4326 -0.3926
 -0.3585 -0.3282 -0.3009 -0.2762 -0.2535 -0.2058 -0.1735 -0.1599 -0.1659 -0.1896
 -0.2266
 -0.8558 -0.8060 -0.8350 -0.8025 -0.7037 -0.6096 -0.5335 -0.4754 -0.4295 -0.3899
 -0.3567 -0.3278 -0.3021 -0.2789 -0.2577 -0.2131 -0.1829 -0.1713 -0.1790 -0.2031
 -0.2399 -0.2840
 -0.8157 -0.7341 -0.6735 -0.6728 -0.6805 -0.6154 -0.5385 -0.4745 -0.4260 -0.3869
 -0.3533 -0.3256 -0.3012 -0.2794 -0.2597 -0.2183 -0.1902 -0.1799 -0.1886 -0.2131
 -0.2498 -0.2943 -0.3420 -0.3907
 -0.7707 -0.7026 -0.6263 -0.5638 -0.5365 -0.5451 -0.5302 -0.4761 -0.4234 -0.3824
 -0.3490 -0.3215 -0.2982 -0.2778 -0.2594 -0.2213 -0.1954 -0.1862 -0.1955 -0.2203
 -0.2569 -0.3016 -0.3504 -0.4006 -0.4518 -0.5046 -0.5598 -0.6179 -0.6779 -0.7362
 -0.7086 -0.6635 -0.6011 -0.5330 -0.4739 -0.4359 -0.4234 -0.4270 -0.4132 -0.3775
 -0.3435 -0.3157 -0.2932 -0.2740 -0.2569 -0.2220 -0.1985 -0.1905 -0.2000 -0.2248
 -0.2613 -0.3062 -0.3560 -0.4078 -0.4605 -0.5142 -0.5692 -0.6261 -0.6856 -0.7471
 -0.8075
 -0.6320 -0.6069 -0.5654 -0.5113 -0.4527 -0.3999 -0.3609 -0.3376 -0.3300 -0.3315
 -0.3256 -0.3067 -0.2858 -0.2678 -0.2520 -0.2204 -0.1993 -0.1926 -0.2023 -0.2269
 -0.2632 -0.3082 -0.3590 -0.4124 -0.4668 -0.5218 -0.5778 -0.6348 -0.6933 -0.7539
 -0.8169
 -0.5429 -0.5327 -0.5110 -0.4759 -0.4308 -0.3821 -0.3372 -0.3015 -0.2765 -0.2620
 -0.2572 -0.2588 -0.2583 -0.2523 -0.2425 -0.2158 -0.1975 -0.1922 -0.2024 -0.2268
 -0.2630 -0.3084 -0.3601 -0.4154 -0.4717 -0.5284 -0.5858 -0.6435 -0.7020 -0.7620
 -0.8240
 -0.4493 -0.4471 -0.4399 -0.4229 -0.3953 -0.3598 -0.3210 -0.2840 -0.2532 -0.2301
 -0.2144 -0.2058 -0.2036 -0.2052 -0.2081 -0.2063 -0.1934 -0.1895 -0.2000 -0.2239
 -0.2596 -0.3047 -0.3571 -0.4139 -0.4724 -0.5311 -0.5899 -0.6487 -0.7079 -0.7684
 -0.8286
 -0.3570 -0.3558 -0.3567 -0.3530 -0.3415 -0.3217 -0.2956 -0.2662 -0.2373 -0.2121
 -0.1923 -0.1782 -0.1692 -0.1648 -0.1646 -0.1752 -0.1830 -0.1842 -0.1952 -0.2188
 -0.2538 -0.2984 -0.3508 -0.4086 -0.4692 -0.5302 -0.5910 -0.6515 -0.7117 -0.7719
 -0.8318
 -0.2707 -0.2650 -0.2677 -0.2715 -0.2718 -0.2662 -0.2541 -0.2366 -0.2161 -0.1950
 -0.1757 -0.1602 -0.1487 -0.1411 -0.1370 -0.1407 -0.1565 -0.1728 -0.1879
 [Fe/H] =  0.00 [alpha/Fe] =-0.40 BC value =  z   
 -1.1236 -0.9754 -0.8484 -0.7450 -0.6500 -0.5692 -0.5114 -0.4618 -0.4171 -0.3787
 -0.3437 -0.3113 -0.2823 -0.2561 -0.2326 -0.1828 -0.1489 -0.1299 -0.1236
 -1.1118 -1.0162 -0.8734 -0.7536 -0.6561 -0.5727 -0.5124 -0.4611 -0.4162 -0.3780
 -0.3443 -0.3139 -0.2867 -0.2622 -0.2399 -0.1935 -0.1607 -0.1440 -0.1449 -0.1629
 -1.0414 -1.0238 -0.9009 -0.7711 -0.6641 -0.5772 -0.5105 -0.4586 -0.4151 -0.3759
 -0.3436 -0.3148 -0.2892 -0.2663 -0.2454 -0.2018 -0.1713 -0.1569 -0.1603 -0.1802
 -0.2137
 -0.9255 -0.8801 -0.8883 -0.7893 -0.6774 -0.5849 -0.5117 -0.4562 -0.4119 -0.3732
 -0.3415 -0.3142 -0.2900 -0.2685 -0.2490 -0.2083 -0.1796 -0.1668 -0.1718 -0.1927
 -0.2265 -0.2690
 -0.8294 -0.7480 -0.7233 -0.7478 -0.6865 -0.5948 -0.5163 -0.4551 -0.4084 -0.3707
 -0.3382 -0.3118 -0.2889 -0.2688 -0.2507 -0.2130 -0.1861 -0.1744 -0.1804 -0.2020
 -0.2359 -0.2786 -0.3261 -0.3750
 -0.7962 -0.7146 -0.6359 -0.5910 -0.5991 -0.5880 -0.5223 -0.4571 -0.4056 -0.3666
 -0.3342 -0.3079 -0.2860 -0.2671 -0.2503 -0.2158 -0.1912 -0.1803 -0.1868 -0.2087
 -0.2426 -0.2853 -0.3335 -0.3842 -0.4361 -0.4895 -0.5457 -0.6053 -0.6662 -0.7255
 -0.7499 -0.6867 -0.6119 -0.5396 -0.4877 -0.4696 -0.4743 -0.4530 -0.4054 -0.3623
 -0.3296 -0.3026 -0.2813 -0.2633 -0.2477 -0.2165 -0.1943 -0.1846 -0.1912 -0.2131
 -0.2469 -0.2896 -0.3384 -0.3903 -0.4435 -0.4979 -0.5541 -0.6125 -0.6733 -0.7358
 -0.7968
 -0.6854 -0.6439 -0.5869 -0.5216 -0.4577 -0.4069 -0.3762 -0.3661 -0.3660 -0.3524
 -0.3234 -0.2967 -0.2748 -0.2577 -0.2431 -0.2147 -0.1953 -0.1871 -0.1939 -0.2155
 -0.2490 -0.2918 -0.3410 -0.3940 -0.4487 -0.5044 -0.5613 -0.6193 -0.6793 -0.7417
 -0.8058
 -0.6078 -0.5828 -0.5453 -0.4966 -0.4414 -0.3870 -0.3412 -0.3085 -0.2894 -0.2824
 -0.2817 -0.2771 -0.2639 -0.2488 -0.2356 -0.2104 -0.1936 -0.1872 -0.1946 -0.2161
 -0.2496 -0.2924 -0.3421 -0.3962 -0.4525 -0.5097 -0.5679 -0.6269 -0.6869 -0.7484
 -0.8120
 -0.5219 -0.5089 -0.4864 -0.4554 -0.4158 -0.3711 -0.3265 -0.2871 -0.2569 -0.2361
 -0.2240 -0.2197 -0.2204 -0.2206 -0.2182 -0.2036 -0.1899 -0.1852 -0.1930 -0.2142
 -0.2472 -0.2898 -0.3397 -0.3947 -0.4524 -0.5112 -0.5706 -0.6306 -0.6912 -0.7526
 -0.8151
 -0.4354 -0.4271 -0.4140 -0.3967 -0.3729 -0.3425 -0.3081 -0.2728 -0.2408 -0.2146
 -0.1955 -0.1829 -0.1762 -0.1745 -0.1760 -0.1839 -0.1830 -0.1808 -0.1893 -0.2102
 -0.2425 -0.2847 -0.3345 -0.3899 -0.4489 -0.5095 -0.5707 -0.6320 -0.6935 -0.7553
 -0.8170
 -0.3482 -0.3373 -0.3325 -0.3249 -0.3133 -0.2968 -0.2753 -0.2504 -0.2243 -0.1995
 -0.1784 -0.1624 -0.1513 -0.1448 -0.1090 -0.1513 -0.1729 -0.1740 -0.1835
 [Fe/H] =  0.25 [alpha/Fe] =-0.40 BC value =  z   
 -1.0641 -0.9220 -0.8058 -0.7130 -0.6203 -0.5455 -0.4880 -0.4418 -0.3982 -0.3619
 -0.3283 -0.2975 -0.2698 -0.2453 -0.2235 -0.1783 -0.1474 -0.1293 -0.1222
 -1.1180 -0.9672 -0.8308 -0.7188 -0.6279 -0.5490 -0.4888 -0.4413 -0.3969 -0.3608
 -0.3285 -0.2994 -0.2735 -0.2505 -0.2298 -0.1874 -0.1575 -0.1415 -0.1406 -0.1546
 -1.0120 -1.0064 -0.8594 -0.7371 -0.6364 -0.5534 -0.4886 -0.4390 -0.3964 -0.3585
 -0.3274 -0.2999 -0.2755 -0.2539 -0.2346 -0.1948 -0.1666 -0.1524 -0.1539 -0.1705
 -0.2003
