 [Fe/H] = -2.50 [alpha/Fe] = 0.00 BC value = F140M
  1.4028  1.4392  1.4761  1.5088  1.5457  1.5888  1.6994  1.7337  1.7579  1.7693
  1.7688  1.7672  1.7483  1.7270  1.6976  1.6074  1.4864  1.3712  1.2543
  1.6280  1.6455  1.6560  1.6602  1.6676  1.6859  1.7055  1.7220  1.7342  1.7405
  1.7374  1.7250  1.7057  1.6812  1.6523  1.5647  1.4621  1.3515  1.2380  1.1232
  1.6790  1.6867  1.6922  1.6960  1.6972  1.6951  1.6960  1.7058  1.7145  1.7160
  1.7118  1.6997  1.6794  1.6539  1.6248  1.5396  1.4405  1.3331  1.2225  1.1111
  0.9995
  1.7255  1.7253  1.7237  1.7206  1.7160  1.7096  1.7012  1.6921  1.6880  1.6885
  1.6853  1.6760  1.6577  1.6317  1.6019  1.5172  1.4212  1.3170  1.2090  1.1001
  0.9915  0.8830
  1.7705  1.7630  1.7549  1.7458  1.7349  1.7224  1.7081  1.6922  1.6759  1.6621
  1.6527  1.6438  1.6311  1.6102  1.5823  1.4979  1.4037  1.3027  1.1971  1.0902
  0.9837  0.8777  0.7722  0.6670
  1.8094  1.7965  1.7832  1.7695  1.7544  1.7373  1.7182  1.6974  1.6751  1.6527
  1.6321  1.6145  1.5991  1.5811  1.5582  1.4806  1.3882  1.2897  1.1867  1.0815
  0.9763  0.8720  0.7686  0.6660  0.5632  0.4603  0.3579  0.2562  0.1557  0.0565
  1.8328  1.8200  1.8040  1.7874  1.7698  1.7505  1.7290  1.7053  1.6797  1.6528
  1.6259  1.6003  1.5770  1.5549  1.5317  1.4614  1.3738  1.2779  1.1774  1.0741
  0.9699  0.8664  0.7643  0.6634  0.5636  0.4648  0.3663  0.2677  0.1684  0.0689
 -0.0278
  1.8386  1.8268  1.8118  1.7951  1.7768  1.7570  1.7355  1.7115  1.6849  1.6565
  1.6267  1.5966  1.5674  1.5397  1.5125  1.4416  1.3591  1.2667  1.1688  1.0677
  0.9648  0.8619  0.7602  0.6602  0.5618  0.4647  0.3687  0.2731  0.1776  0.0815
 -0.0153
  1.8186  1.8121  1.8017  1.7878  1.7712  1.7529  1.7328  1.7106  1.6856  1.6580
  1.6281  1.5966  1.5646  1.5329  1.5018  1.4251  1.3442  1.2549  1.1596  1.0605
  0.9593  0.8571  0.7555  0.6555  0.5575  0.4614  0.3667  0.2727  0.1793  0.0865
 -0.0056
  1.7728  1.7759  1.7711  1.7628  1.7507  1.7356  1.7185  1.6993  1.6777  1.6532
  1.6259  1.5958  1.5638  1.5307  1.4974  1.4146  1.3324  1.2452  1.1521  1.0551
  0.9558  0.8551  0.7541  0.6540  0.5559  0.4601  0.3662  0.2740  0.1807  0.0905
  0.0022
  1.7012  1.7182  1.7200  1.7187  1.7121  1.7025  1.6899  1.6750  1.6577  1.6378
  1.6150  1.5888  1.5596  1.5279  1.4945  1.4085  1.3228  1.2367  1.1454  1.0501
  0.9523  0.8532  0.7535  0.6538  0.5555  0.4593  0.3654  0.2738  0.1841  0.0957
  0.0082
  1.6038  1.6390  1.6484  1.6552  1.6552  1.6521  1.6454  1.6358  1.6239  1.6094
  1.5923  1.5717  1.5476  1.5200  1.4931  1.4068  1.3154  1.2294  1.1395
 [Fe/H] = -2.00 [alpha/Fe] = 0.00 BC value = F140M
