 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value = F390M
 -8.8634 -8.7565 -8.7145 -8.6176 -8.4347 -8.2485 -8.1468 -8.1056 -8.0261 -7.8479
 -7.6008 -7.3008 -6.9718 -6.6386 -6.3019 -5.4481 -4.6008 -3.8999 -3.3273
 -8.5897 -8.3427 -8.1576 -7.9978 -7.8552 -7.7293 -7.6154 -7.5014 -7.3694 -7.2039
 -6.9929 -6.7307 -6.4249 -6.1056 -5.7937 -5.0394 -4.3144 -3.7001 -3.2211 -2.8640
 -8.4410 -8.0994 -7.8131 -7.5844 -7.4157 -7.2790 -7.1407 -6.9913 -6.8330 -6.6652
 -6.4704 -6.2384 -5.9636 -5.6661 -5.3777 -4.7081 -4.0863 -3.5476 -3.1356 -2.8260
 -2.5831
 -8.4173 -8.0266 -7.6810 -7.3774 -7.1162 -6.8976 -6.7227 -6.5753 -6.4169 -6.2318
 -6.0333 -5.8239 -5.5879 -5.3201 -5.0539 -4.4542 -3.9165 -3.4424 -3.0707 -2.7916
 -2.5733 -2.3943
 -8.4771 -8.0490 -7.6644 -7.3175 -7.0056 -6.7280 -6.4837 -6.2709 -6.0872 -5.9171
 -5.7297 -5.5222 -5.3083 -5.0744 -4.8281 -4.2776 -3.8014 -3.3783 -3.0360 -2.7780
 -2.5780 -2.4146 -2.2758 -2.1551
 -8.6124 -8.1526 -7.7339 -7.3523 -7.0051 -6.6890 -6.4024 -6.1441 -5.9123 -5.7039
 -5.5133 -5.3252 -5.1281 -4.9200 -4.6932 -4.1706 -3.7341 -3.3483 -3.0259 -2.7801
 -2.5927 -2.4414 -2.3136 -2.2027 -2.1046 -2.0165 -1.9372 -1.8636 -1.7957 -1.7423
 -8.8079 -8.3259 -7.8794 -7.4668 -7.0874 -6.7402 -6.4224 -6.1309 -5.8652 -5.6235
 -5.4032 -5.2005 -5.0087 -4.8217 -4.6208 -4.1221 -3.7051 -3.3446 -3.0349 -2.7940
 -2.6131 -2.4708 -2.3526 -2.2507 -2.1609 -2.0807 -2.0086 -1.9431 -1.8852 -1.8362
 -1.7976
 -9.0483 -8.5500 -8.0842 -7.6476 -7.2403 -6.8640 -6.5175 -6.1985 -5.9049 -5.6355
 -5.3886 -5.1628 -4.9559 -4.7640 -4.5765 -4.1126 -3.7028 -3.3579 -3.0580 -2.8167
 -2.6364 -2.4993 -2.3890 -2.2958 -2.2145 -2.1421 -2.0773 -2.0191 -1.9672 -1.9230
 -1.8913
 -9.3120 -8.8035 -8.3233 -7.8712 -7.4434 -7.0421 -6.6693 -6.3244 -6.0062 -5.7124
 -5.4413 -5.1921 -4.9642 -4.7560 -4.5612 -4.1125 -3.7150 -3.3756 -3.0849 -2.8432
 -2.6597 -2.5235 -2.4188 -2.3337 -2.2611 -2.1972 -2.1405 -2.0895 -2.0441 -2.0046
 -1.9735
 -9.5929 -9.0904 -8.5971 -8.1316 -7.6896 -7.2704 -6.8761 -6.5078 -6.1656 -5.8487
 -5.5552 -5.2835 -5.0332 -4.8043 -4.5935 -4.1300 -3.7401 -3.4024 -3.1159 -2.8757
 -2.6874 -2.5476 -2.4441 -2.3646 -2.3001 -2.2448 -2.1966 -2.1537 -2.1157 -2.0824
 -2.0520
 -9.8908 -9.3797 -8.8849 -8.4093 -7.9557 -7.5261 -7.1178 -6.7313 -6.3683 -6.0294
 -5.7140 -5.4210 -5.1491 -4.8981 -4.6666 -4.1676 -3.7706 -3.4333 -3.1466 -2.9066
 -2.7150 -2.5702 -2.4637 -2.3858 -2.3272 -2.2805 -2.2413 -2.2071 -2.1771 -2.1512
 -2.1294
-10.2056 -9.6714 -9.1599 -8.6850 -8.2269 -7.7908 -7.3755 -6.9790 -6.6017 -6.2453
 -5.9103 -5.5967 -5.3039 -5.0315 -4.7805 -4.2253 -3.8065 -3.4683 -3.1770
 [Fe/H] = -2.00 [alpha/Fe] = 0.40 BC value = F390M
 -8.2221 -8.1535 -8.1158 -8.0944 -8.0766 -8.0507 -8.0066 -7.9358 -7.8287 -7.6732
 -7.4617 -7.1929 -6.8847 -6.5712 -6.2692 -5.5210 -4.7685 -4.0661 -3.5065
 -7.8748 -7.7341 -7.6387 -7.5770 -7.5324 -7.4877 -7.4304 -7.3502 -7.2389 -7.0884
 -6.8911 -6.6420 -6.3500 -6.0470 -5.7561 -5.0816 -4.4376 -3.8397 -3.3508 -2.9750
 -7.7012 -7.4716 -7.3043 -7.1868 -7.0864 -7.0017 -6.9206 -6.8279 -6.7129 -6.5695
 -6.3914 -6.1730 -5.9115 -5.6274 -5.3533 -4.7383 -4.1805 -3.6671 -3.2365 -2.9021
 -2.6372
 -7.6925 -7.3859 -7.1436 -6.9566 -6.8077 -6.6802 -6.5604 -6.4374 -6.3048 -6.1592
 -5.9931 -5.8017 -5.5771 -5.3191 -5.0608 -4.4911 -3.9972 -3.5483 -3.1636 -2.8598
 -2.6230 -2.4315
 -7.8274 -7.4738 -7.1664 -6.9124 -6.7017 -6.5209 -6.3591 -6.2072 -6.0575 -5.9011
 -5.7268 -5.5417 -5.3422 -5.1159 -4.8720 -4.3300 -3.8781 -3.4752 -3.1243 -2.8419
 -2.6223 -2.4463 -2.2992 -2.1723
 -8.0626 -7.6547 -7.2969 -6.9815 -6.7030 -6.4580 -6.2421 -6.0510 -5.8808 -5.7285
 -5.5734 -5.3952 -5.2024 -4.9965 -4.7706 -4.2403 -3.8113 -3.4386 -3.1116 -2.8430
 -2.6344 -2.4695 -2.3334 -2.2166 -2.1141 -2.0229 -1.9417 -1.8665 -1.7966 -1.7410
 -8.4122 -7.9401 -7.5246 -7.1572 -6.8301 -6.5380 -6.2766 -6.0419 -5.8298 -5.6355
 -5.4567 -5.2890 -5.1185 -4.9350 -4.7298 -4.2079 -3.7850 -3.4300 -3.1188 -2.8583
 -2.6550 -2.4977 -2.3702 -2.2622 -2.1682 -2.0850 -2.0111 -1.9448 -1.8858 -1.8349
 -1.7946
 -8.8577 -8.3296 -7.8532 -7.4263 -7.0447 -6.7034 -6.3971 -6.1210 -5.8708 -5.6426
 -5.4316 -5.2357 -5.0537 -4.8822 -4.7049 -4.2178 -3.7897 -3.4411 -3.1401 -2.8838
 -2.6814 -2.5274 -2.4064 -2.3064 -2.2205 -2.1450 -2.0785 -2.0194 -1.9671 -1.9222
