 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value = F162M
  1.2949  1.4581  1.6464  1.6687  1.5392  1.4282  1.4099  1.4268  1.4200  1.3853
  1.3367  1.2824  1.2269  1.1699  1.1104  0.9568  0.7998  0.6439  0.4921
  1.2341  1.2783  1.3504  1.3955  1.4207  1.4335  1.4335  1.4200  1.3939  1.3572
  1.3123  1.2614  1.2067  1.1493  1.0902  0.9392  0.7870  0.6348  0.4844  0.3362
  1.1983  1.1791  1.1812  1.2158  1.2871  1.3464  1.3693  1.3666  1.3487  1.3197
  1.2810  1.2348  1.1830  1.1270  1.0688  0.9202  0.7721  0.6243  0.4767  0.3313
  0.1890
  1.1875  1.1605  1.1388  1.1296  1.1384  1.1669  1.2173  1.2666  1.2844  1.2728
  1.2428  1.2026  1.1558  1.1030  1.0462  0.8998  0.7551  0.6124  0.4690  0.3263
  0.1864  0.0497
  1.1649  1.1433  1.1207  1.1010  1.0890  1.0875  1.0973  1.1165  1.1460  1.1719
  1.1748  1.1543  1.1192  1.0742  1.0215  0.8784  0.7360  0.5980  0.4603  0.3213
  0.1835  0.0485 -0.0830 -0.2114
  1.1180  1.1078  1.0932  1.0767  1.0608  1.0486  1.0428  1.0432  1.0470  1.0541
  1.0640  1.0667  1.0530  1.0253  0.9864  0.8557  0.7158  0.5808  0.4489  0.3154
  0.1807  0.0475 -0.0827 -0.2096 -0.3333 -0.4539 -0.5716 -0.6869 -0.7994 -0.9068
  1.0413  1.0461  1.0441  1.0372  1.0271  1.0156  1.0049  0.9973  0.9922  0.9876
  0.9824  0.9769  0.9691  0.9536  0.9287  0.8262  0.6945  0.5620  0.4345  0.3070
  0.1770  0.0466 -0.0819 -0.2076 -0.3302 -0.4497 -0.5663 -0.6799 -0.7911 -0.8998
 -1.0039
  0.9361  0.9569  0.9696  0.9755  0.9758  0.9715  0.9643  0.9562  0.9483  0.9403
  0.9308  0.9187  0.9038  0.8862  0.8651  0.7842  0.6694  0.5424  0.4178  0.2956
  0.1714  0.0448 -0.0813 -0.2053 -0.3265 -0.4449 -0.5605 -0.6733 -0.7832 -0.8908
 -0.9962
  0.8101  0.8442  0.8713  0.8908  0.9034  0.9098  0.9106  0.9075  0.9017  0.8943
  0.8852  0.8731  0.8570  0.8367  0.8132  0.7387  0.6377  0.5199  0.3988  0.2799
  0.1609  0.0393 -0.0838 -0.2060 -0.3258 -0.4429 -0.5573 -0.6691 -0.7783 -0.8850
 -0.9894
  0.6731  0.7136  0.7527  0.7851  0.8105  0.8286  0.8398  0.8450  0.8453  0.8419
  0.8357  0.8267  0.8137  0.7959  0.7732  0.6994  0.6069  0.4981  0.3817  0.2652
  0.1499  0.0334 -0.0849 -0.2041 -0.3221 -0.4377 -0.5507 -0.6609 -0.7687 -0.8742
 -0.9796
  0.5271  0.5743  0.6202  0.6621  0.6987  0.7283  0.7505  0.7658  0.7747  0.7781
  0.7772  0.7726  0.7645  0.7519  0.7339  0.6667  0.5773  0.4764  0.3654  0.2515
  0.1380  0.0248 -0.0891 -0.2043 -0.3194 -0.4331 -0.5446 -0.6535 -0.7598 -0.8638
 -0.9656
  0.3722  0.4263  0.4814  0.5277  0.5718  0.6105  0.6429  0.6686  0.6875  0.6999
  0.7065  0.7082  0.7058  0.6992  0.6953  0.6406  0.5489  0.4548  0.3499
 [Fe/H] = -2.00 [alpha/Fe] = 0.40 BC value = F162M
  1.4353  1.4727  1.5031  1.5228  1.5294  1.5233  1.5052  1.4760  1.4375  1.3921
  1.3415  1.2875  1.2314  1.1734  1.1132  0.9592  0.8028  0.6464  0.4925
  1.3526  1.3899  1.4247  1.4518  1.4677  1.4710  1.4617  1.4410  1.4099  1.3701
  1.3233  1.2713  1.2160  1.1582  1.0987  0.9455  0.7909  0.6373  0.4860  0.3375
  1.2624  1.2616  1.2902  1.3711  1.3984  1.4109  1.4102  1.3976  1.3746  1.3420
  1.3010  1.2530  1.1999  1.1431  1.0840  0.9319  0.7791  0.6281  0.4794  0.3337
  0.1913
  1.2070  1.1729  1.1786  1.2169  1.2692  1.3175  1.3471  1.3500  1.3346  1.3080
  1.2730  1.2305  1.1817  1.1272  1.0691  0.9184  0.7674  0.6188  0.4727  0.3293
  0.1890  0.0521
  1.2104  1.1782  1.1510  1.1472  1.1628  1.1888  1.2176  1.2432  1.2604  1.2623
  1.2392  1.2028  1.1589  1.1091  1.0534  0.9047  0.7551  0.6090  0.4659  0.3250
  0.1866  0.0513 -0.0805 -0.2090
