 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value = F150W
  0.8738  0.9535  1.0648  1.1279  1.1295  1.1214  1.1446  1.1802  1.1945  1.1820
  1.1569  1.1258  1.0921  1.0546  1.0128  0.8956  0.7658  0.6327  0.5001
  0.8970  0.9266  0.9742  1.0185  1.0583  1.0947  1.1245  1.1439  1.1505  1.1447
  1.1275  1.1008  1.0671  1.0286  0.9867  0.8717  0.7472  0.6179  0.4875  0.3572
  0.9214  0.9237  0.9335  0.9576  1.0005  1.0463  1.0786  1.0977  1.1069  1.1069
  1.0955  1.0735  1.0422  1.0043  0.9626  0.8493  0.7288  0.6035  0.4760  0.3488
  0.2227
  0.9470  0.9448  0.9427  0.9452  0.9561  0.9762  1.0069  1.0416  1.0637  1.0686
  1.0609  1.0439  1.0174  0.9817  0.9405  0.8284  0.7106  0.5895  0.4655  0.3412
  0.2180  0.0962
  0.9656  0.9638  0.9593  0.9545  0.9525  0.9551  0.9629  0.9743  0.9904  1.0071
  1.0133  1.0055  0.9874  0.9582  0.9196  0.8089  0.6929  0.5753  0.4554  0.3339
  0.2130  0.0936 -0.0241 -0.1403
  0.9755  0.9754  0.9719  0.9661  0.9592  0.9530  0.9491  0.9476  0.9466  0.9464
  0.9480  0.9474  0.9389  0.9215  0.8931  0.7903  0.6758  0.5606  0.4447  0.3268
  0.2082  0.0907 -0.0250 -0.1390 -0.2513 -0.3621 -0.4716 -0.5803 -0.6877 -0.7909
  0.9741  0.9766  0.9754  0.9712  0.9643  0.9554  0.9457  0.9363  0.9271  0.9172
  0.9065  0.8958  0.8848  0.8714  0.8515  0.7683  0.6591  0.5459  0.4331  0.3190
  0.2034  0.0878 -0.0263 -0.1385 -0.2488 -0.3574 -0.4647 -0.5705 -0.6754 -0.7794
 -0.8797
  0.9572  0.9639  0.9661  0.9648  0.9603  0.9526  0.9421  0.9297  0.9160  0.9011
  0.8848  0.8671  0.8482  0.8289  0.8089  0.7380  0.6406  0.5314  0.4209  0.3103
  0.1980  0.0846 -0.0279 -0.1386 -0.2473 -0.3541 -0.4593 -0.5629 -0.6652 -0.7667
 -0.8677
  0.9221  0.9337  0.9408  0.9436  0.9429  0.9385  0.9304  0.9190  0.9045  0.8878
  0.8692  0.8485  0.8259  0.8019  0.7774  0.7067  0.6178  0.5149  0.4073  0.2992
  0.1901  0.0794 -0.0315 -0.1413 -0.2489 -0.3543 -0.4579 -0.5597 -0.6600 -0.7592
 -0.8577
  0.8679  0.8833  0.8965  0.9049  0.9092  0.9096  0.9058  0.8980  0.8863  0.8710
  0.8529  0.8322  0.8091  0.7836  0.7566  0.6817  0.5965  0.4996  0.3955  0.2895
  0.1830  0.0755 -0.0331 -0.1414 -0.2481 -0.3525 -0.4547 -0.5548 -0.6532 -0.7502
 -0.8479
  0.7944  0.8150  0.8327  0.8471  0.8577  0.8637  0.8654  0.8629  0.8560  0.8449
  0.8300  0.8116  0.7903  0.7660  0.7392  0.6630  0.5772  0.4847  0.3844  0.2805
  0.1757  0.0704 -0.0355 -0.1418 -0.2473 -0.3510 -0.4525 -0.5516 -0.6485 -0.7436
 -0.8374
  0.7017  0.7288  0.7532  0.7719  0.7880  0.8000  0.8078  0.8114  0.8107  0.8054
  0.7959  0.7822  0.7648  0.7439  0.7252  0.6506  0.5599  0.4702  0.3740
 [Fe/H] = -2.00 [alpha/Fe] = 0.40 BC value = F150W
  0.9502  1.0102  1.0672  1.1175  1.1574  1.1855  1.2010  1.2038  1.1953  1.1777
  1.1528  1.1221  1.0875  1.0496  1.0075  0.8934  0.7678  0.6354  0.5017
  0.9100  0.9584  1.0099  1.0593  1.1018  1.1344  1.1552  1.1641  1.1618  1.1495
  1.1282  1.0993  1.0650  1.0267  0.9854  0.8718  0.7488  0.6204  0.4900  0.3595
  0.9053  0.9233  0.9578  1.0075  1.0470  1.0804  1.1054  1.1202  1.1245  1.1187
  1.1031  1.0782  1.0458  1.0078  0.9663  0.8530  0.7320  0.6068  0.4794  0.3522
  0.2260
  0.9238  0.9193  0.9321  0.9593  0.9938  1.0288  1.0586  1.0787  1.0867  1.0853
  1.0751  1.0558  1.0276  0.9914  0.9502  0.8370  0.7174  0.5946  0.4699  0.3452
  0.2217  0.0997
  0.9502  0.9486  0.9449  0.9496  0.9624  0.9800  0.9997  1.0195  1.0375  1.0494
  1.0454  1.0307  1.0074  0.9756  0.9359  0.8234  0.7044  0.5834  0.4613  0.3389
  0.2174  0.0976 -0.0205 -0.1371
  0.9718  0.9702  0.9645  0.9568  0.9498  0.9468  0.9481  0.9533  0.9623  0.9773
  0.9914  0.9925  0.9801  0.9561  0.9215  0.8113  0.6927  0.5729  0.4529  0.3329
  0.2134  0.0953 -0.0208 -0.1352 -0.2480 -0.3592 -0.4691 -0.5780 -0.6854 -0.7885
