 [Fe/H] = -2.50 [alpha/Fe] = 0.00 BC value = G_BP 
 -3.5368 -2.8066 -2.4116 -2.3444 -2.6301 -3.0545 -3.5179 -3.3804 -3.2465 -3.1041
 -2.9534 -2.8395 -2.6739 -2.5071 -2.3490 -2.0105 -1.7163 -1.4953 -1.3157
 -4.2090 -3.8714 -3.6266 -3.4653 -3.3603 -3.2643 -3.1618 -3.0570 -2.9526 -2.8467
 -2.7287 -2.5939 -2.4488 -2.3063 -2.1725 -1.8761 -1.6335 -1.4439 -1.3022 -1.1940
 -4.0014 -3.6846 -3.4351 -3.2418 -3.0973 -2.9971 -2.9281 -2.8551 -2.7626 -2.6564
 -2.5496 -2.4378 -2.3129 -2.1850 -2.0645 -1.8030 -1.5896 -1.4211 -1.2936 -1.1954
 -1.1170
 -3.8411 -3.5563 -3.3224 -3.1296 -2.9715 -2.8442 -2.7430 -2.6637 -2.5947 -2.5134
 -2.4143 -2.3127 -2.2060 -2.0930 -1.9833 -1.7460 -1.5560 -1.4057 -1.2906 -1.2010
 -1.1287 -1.0680
 -3.6880 -3.4399 -3.2297 -3.0488 -2.8923 -2.7580 -2.6438 -2.5462 -2.4609 -2.3834
 -2.3038 -2.2151 -2.1222 -2.0225 -1.9231 -1.7043 -1.5306 -1.3947 -1.2903 -1.2087
 -1.1423 -1.0861 -1.0371 -0.9925
 -3.5341 -3.3207 -3.1369 -2.9739 -2.8272 -2.6954 -2.5780 -2.4743 -2.3817 -2.2965
 -2.2153 -2.1346 -2.0540 -1.9680 -1.8790 -1.6748 -1.5122 -1.3859 -1.2902 -1.2159
 -1.1555 -1.1043 -1.0593 -1.0188 -0.9800 -0.9445 -0.9143 -0.8912 -0.8766 -0.8711
 -3.3869 -3.1991 -3.0393 -2.8955 -2.7628 -2.6393 -2.5251 -2.4208 -2.3261 -2.2393
 -2.1572 -2.0776 -1.9999 -1.9226 -1.8438 -1.6554 -1.4995 -1.3788 -1.2882 -1.2201
 -1.1659 -1.1202 -1.0800 -1.0437 -1.0100 -0.9775 -0.9478 -0.9230 -0.9048 -0.8949
 -0.8961
 -3.2490 -3.0819 -2.9394 -2.8120 -2.6939 -2.5818 -2.4746 -2.3739 -2.2807 -2.1941
 -2.1133 -2.0361 -1.9611 -1.8876 -1.8146 -1.6410 -1.4918 -1.3736 -1.2851 -1.2202
 -1.1712 -1.1313 -1.0968 -1.0656 -1.0365 -1.0088 -0.9811 -0.9559 -0.9359 -0.9235
 -0.9201
 -3.1239 -2.9737 -2.8413 -2.7250 -2.6188 -2.5176 -2.4198 -2.3256 -2.2361 -2.1520
 -2.0733 -1.9988 -1.9273 -1.8577 -1.7890 -1.6261 -1.4844 -1.3694 -1.2812 -1.2169
 -1.1706 -1.1358 -1.1073 -1.0821 -1.0585 -1.0358 -1.0139 -0.9942 -0.9768 -0.9615
 -0.9482
 -3.0115 -2.8745 -2.7539 -2.6426 -2.5430 -2.4507 -2.3620 -2.2756 -2.1919 -2.1120
 -2.0362 -1.9648 -1.8967 -1.8312 -1.7671 -1.6138 -1.4786 -1.3666 -1.2790 -1.2138
 -1.1674 -1.1349 -1.1111 -1.0919 -1.0746 -1.0579 -1.0415 -1.0253 -1.0134 -0.9984
 -0.9818
 -2.9120 -2.7843 -2.6772 -2.5687 -2.4705 -2.3821 -2.2999 -2.2208 -2.1439 -2.0694
 -1.9979 -1.9298 -1.8653 -1.8035 -1.7438 -1.6010 -1.4718 -1.3631 -1.2766 -1.2108
 -1.1634 -1.1308 -1.1091 -1.0943 -1.0829 -1.0727 -1.0626 -1.0522 -1.0414 -1.0309
 -1.0214
 -2.8252 -2.7031 -2.6112 -2.5039 -2.4050 -2.3165 -2.2364 -2.1620 -2.0911 -2.0226
 -1.9562 -1.8925 -1.8317 -1.7738 -1.7191 -1.5877 -1.4640 -1.3589 -1.2740
 [Fe/H] = -2.00 [alpha/Fe] = 0.00 BC value = G_BP 
 -5.0325 -4.3790 -3.9021 -3.5951 -3.4620 -3.4241 -3.4412 -3.2878 -3.1396 -2.9905
 -2.8365 -2.6933 -2.5350 -2.3841 -2.2443 -1.9434 -1.6883 -1.4841 -1.3173
 -4.6668 -4.2527 -3.9540 -3.7031 -3.4871 -3.3068 -3.1554 -3.0234 -2.9006 -2.7791
 -2.6523 -2.5163 -2.3750 -2.2390 -2.1132 -1.8433 -1.6218 -1.4411 -1.3003 -1.1901
 -4.3548 -3.9191 -3.5930 -3.3581 -3.2017 -3.0824 -2.9623 -2.8411 -2.7259 -2.6169
 -2.5088 -2.3944 -2.2694 -2.1431 -2.0253 -1.7762 -1.5781 -1.4174 -1.2908 -1.1920
 -1.1127
 -4.1899 -3.7716 -3.4470 -3.1981 -3.0099 -2.8703 -2.7734 -2.6990 -2.6122 -2.5085
 -2.4025 -2.2992 -2.1912 -2.0761 -1.9661 -1.7296 -1.5468 -1.4015 -1.2867 -1.1964
 -1.1232 -1.0620
 -4.0762 -3.6864 -3.3770 -3.1317 -2.9368 -2.7823 -2.6597 -2.5619 -2.4857 -2.4157
 -2.3290 -2.2313 -2.1313 -2.0276 -1.9238 -1.6985 -1.5253 -1.3907 -1.2856 -1.2028
 -1.1356 -1.0788 -1.0296 -0.9860
 -3.9734 -3.6175 -3.3297 -3.0958 -2.9033 -2.7437 -2.6111 -2.5001 -2.4050 -2.3221
 -2.2475 -2.1698 -2.0841 -1.9905 -1.8941 -1.6781 -1.5108 -1.3829 -1.2849 -1.2090
 -1.1477 -1.0959 -1.0507 -1.0103 -0.9736 -0.9404 -0.9112 -0.8868 -0.8704 -0.8648
 -3.8715 -3.5487 -3.2848 -3.0659 -2.8810 -2.7226 -2.5859 -2.4680 -2.3652 -2.2733
 -2.1888 -2.1096 -2.0337 -1.9547 -1.8696 -1.6645 -1.5011 -1.3767 -1.2830 -1.2125
 -1.1570 -1.1108 -1.0705 -1.0342 -1.0009 -0.9700 -0.9421 -0.9176 -0.8982 -0.8885
 -0.8899
 -3.7727 -3.4794 -3.2376 -3.0339 -2.8587 -2.7051 -2.5691 -2.4480 -2.3404 -2.2443
 -2.1560 -2.0732 -1.9950 -1.9191 -1.8434 -1.6552 -1.4948 -1.3718 -1.2800 -1.2125
 -1.1619 -1.1213 -1.0865 -1.0554 -1.0265 -0.9992 -0.9740 -0.9508 -0.9304 -0.9169
 -0.9139
 -3.6795 -3.4110 -3.1866 -2.9963 -2.8312 -2.6841 -2.5510 -2.4301 -2.3206 -2.2215
 -2.1314 -2.0477 -1.9685 -1.8927 -1.8190 -1.6435 -1.4896 -1.3674 -1.2758 -1.2090
 -1.1611 -1.1253 -1.0965 -1.0712 -1.0479 -1.0256 -1.0043 -0.9842 -0.9658 -0.9507
 -0.9417
 -3.6025 -3.3551 -3.1431 -2.9617 -2.8038 -2.6625 -2.5334 -2.4143 -2.3047 -2.2042
 -2.1123 -2.0281 -1.9496 -1.8749 -1.8028 -1.6339 -1.4863 -1.3657 -1.2734 -1.2056
 -1.1578 -1.1244 -1.1001 -1.0808 -1.0636 -1.0472 -1.0314 -1.0158 -1.0008 -0.9874
 -0.9749
 -3.5399 -3.3101 -3.1072 -2.9312 -2.7770 -2.6395 -2.5137 -2.3970 -2.2885 -2.1877
 -2.0949 -2.0097 -1.9313 -1.8580 -1.7882 -1.6251 -1.4821 -1.3640 -1.2715 -1.2025
 -1.1535 -1.1201 -1.0980 -1.0831 -1.0717 -1.0617 -1.0521 -1.0423 -1.0323 -1.0226
 -1.0140
 -3.4889 -3.2746 -3.0816 -2.9085 -2.7551 -2.6183 -2.4940 -2.3789 -2.2716 -2.1713
 -2.0781 -1.9921 -1.9116 -1.8388 -1.7752 -1.6171 -1.4770 -1.3623 -1.2701
 [Fe/H] = -1.50 [alpha/Fe] = 0.00 BC value = G_BP 
 -6.1894 -5.6250 -5.1332 -4.7078 -4.3409 -4.0152 -3.7140 -3.4297 -3.1774 -2.9594
 -2.7667 -2.5921 -2.4319 -2.2883 -2.1592 -1.8849 -1.6593 -1.4713 -1.3155
 -5.7374 -5.1851 -4.7014 -4.2896 -3.9436 -3.6510 -3.3957 -3.1644 -2.9598 -2.7799
 -2.6169 -2.4632 -2.3168 -2.1817 -2.0594 -1.8041 -1.6014 -1.4342 -1.2972 -1.1880
 -5.1755 -4.6783 -4.2928 -3.9611 -3.6634 -3.4037 -3.1781 -2.9789 -2.8034 -2.6483
 -2.5074 -2.3729 -2.2396 -2.1117 -1.9942 -1.7500 -1.5615 -1.4099 -1.2864 -1.1870
 -1.1065
 -4.8551 -4.3186 -3.9019 -3.5856 -3.3519 -3.1765 -3.0127 -2.8485 -2.6922 -2.5508
 -2.4231 -2.3042 -2.1858 -2.0664 -1.9532 -1.7159 -1.5357 -1.3943 -1.2810 -1.1896
 -1.1154 -1.0533
 -4.7026 -4.1593 -3.7323 -3.4022 -3.1470 -2.9534 -2.8099 -2.6989 -2.5995 -2.4857
 -2.3659 -2.2520 -2.1440 -2.0354 -1.9277 -1.6956 -1.5198 -1.3848 -1.2788 -1.1943
 -1.1257 -1.0683 -1.0187 -0.9753
 -4.6244 -4.0889 -3.6634 -3.3310 -3.0714 -2.8672 -2.7054 -2.5758 -2.4728 -2.3917
 -2.3110 -2.2159 -2.1137 -2.0117 -1.9106 -1.6840 -1.5103 -1.3789 -1.2778 -1.1989
 -1.1359 -1.0834 -1.0380 -0.9979 -0.9617 -0.9289 -0.9005 -0.8775 -0.8615 -0.8560
 -4.5666 -4.0519 -3.6364 -3.3079 -3.0476 -2.8390 -2.6699 -2.5311 -2.4153 -2.3165
 -2.2324 -2.1577 -2.0792 -1.9912 -1.8973 -1.6775 -1.5047 -1.3748 -1.2766 -1.2018
 -1.1439 -1.0967 -1.0561 -1.0201 -0.9873 -0.9573 -0.9305 -0.9071 -0.8886 -0.8790
 -0.8804
 -4.5051 -4.0209 -3.6236 -3.3034 -3.0461 -2.8365 -2.6635 -2.5180 -2.3943 -2.2875
 -2.1928 -2.1074 -2.0307 -1.9569 -1.8784 -1.6733 -1.5015 -1.3716 -1.2745 -1.2021
 -1.1480 -1.1060 -1.0708 -1.0399 -1.0115 -0.9851 -0.9610 -0.9390 -0.9197 -0.9070
 -0.9042
 -4.4303 -3.9836 -3.6098 -3.3022 -3.0503 -2.8423 -2.6675 -2.5180 -2.3886 -2.2753
 -2.1748 -2.0839 -2.0002 -1.9230 -1.8497 -1.6661 -1.4983 -1.3678 -1.2707 -1.1991
 -1.1474 -1.1096 -1.0799 -1.0547 -1.0318 -1.0102 -0.9900 -0.9710 -0.9540 -0.9409
 -0.9319
 -4.3547 -3.9522 -3.6042 -3.3101 -3.0636 -2.8567 -2.6805 -2.5281 -2.3944 -2.2760
 -2.1703 -2.0752 -1.9880 -1.9072 -1.8314 -1.6571 -1.4981 -1.3670 -1.2685 -1.1961
 -1.1446 -1.1087 -1.0832 -1.0636 -1.0466 -1.0309 -1.0160 -1.0015 -0.9878 -0.9756
 -0.9645
 -4.2800 -3.9189 -3.5994 -3.3213 -3.0821 -2.8763 -2.6983 -2.5426 -2.4050 -2.2823
 -2.1722 -2.0729 -1.9827 -1.8997 -1.8224 -1.6483 -1.4962 -1.3674 -1.2671 -1.1932
 -1.1405 -1.1047 -1.0812 -1.0657 -1.0544 -1.0448 -1.0359 -1.0271 -1.0183 -1.0098
 -1.0024
 -4.2160 -3.8880 -3.5948 -3.3339 -3.1041 -2.9012 -2.7217 -2.5623 -2.4201 -2.2928
