 [Fe/H] = -4.00 [alpha/Fe] = 0.40 BC value = F547M
 -2.2184 -0.6287  0.5850 -0.1634 -2.9413 -7.4875 -6.0442 -3.9213 -2.8428 -2.8627
 -2.7192 -2.5954 -2.9854 -3.4539 -3.5069 -2.8842
 -5.3667 -4.5192 -3.6259 -3.5744 -4.4022 -6.3312 -5.6330 -4.5968 -3.8843 -3.6025
 -3.3467 -3.1920 -3.2866 -3.4252 -3.3785 -2.8417 -2.5036 -2.3099 -2.2852
 -6.3321 -5.9447 -5.3895 -5.0081 -4.8493 -5.2084 -4.9457 -4.5791 -4.2039 -3.8785
 -3.6290 -3.4701 -3.3900 -3.3242 -3.2110 -2.7739 -2.4708 -2.2916 -2.2046 -2.1324
 -2.0004
 -5.1146 -4.9052 -4.7058 -4.4645 -4.2826 -4.1190 -3.9823 -3.8681 -3.8017 -3.6909
 -3.5661 -3.4297 -3.2955 -3.1507 -3.0044 -2.6808 -2.4457 -2.2825 -2.1679 -2.0855
 -2.0211 -1.9681 -1.9218
 -4.7244 -4.5687 -4.4134 -4.2376 -4.0760 -3.9199 -3.7770 -3.6503 -3.5385 -3.4355
 -3.3317 -3.2215 -3.1092 -2.9951 -2.8805 -2.6169 -2.4178 -2.2784 -2.1781 -2.1024
 -2.0421 -1.9918 -1.9478 -1.9098 -1.8778
 -4.3489 -4.2380 -4.1220 -3.9976 -3.8648 -3.7287 -3.5949 -3.4699 -3.3565 -3.2538
 -3.1589 -3.0668 -2.9728 -2.8799 -2.7851 -2.5671 -2.3953 -2.2736 -2.1854 -2.1171
 -2.0617 -2.0148 -1.9736 -1.9367 -1.9035 -1.8751
 -3.9882 -3.9131 -3.8316 -3.7445 -3.6491 -3.5454 -3.4360 -3.3269 -3.2228 -3.1261
 -3.0372 -2.9543 -2.8749 -2.7973 -2.7182 -2.5314 -2.3782 -2.2681 -2.1898 -2.1296
 -2.0799 -2.0371 -1.9991 -1.9644 -1.9325 -1.9036 -1.8783 -1.8613 -1.8559 -1.8592
 -3.6424 -3.5940 -3.5422 -3.4874 -3.4272 -3.3589 -3.2819 -3.1987 -3.1130 -3.0289
 -2.9488 -2.8735 -2.8028 -2.7351 -2.6687 -2.5067 -2.3676 -2.2624 -2.1894 -2.1364
 -2.0935 -2.0563 -2.0227 -1.9916 -1.9623 -1.9346 -1.9082 -1.8870 -1.8751 -1.8748
 -1.8841
 -3.3278 -3.2987 -3.2694 -3.2401 -3.2079 -3.1706 -3.1257 -3.0720 -3.0105 -2.9447
 -2.8775 -2.8116 -2.7484 -2.6879 -2.6292 -2.4877 -2.3600 -2.2586 -2.1859 -2.1363
 -2.0998 -2.0693 -2.0417 -2.0156 -1.9904 -1.9659 -1.9427 -1.9202 -1.9025 -1.8945
 -1.8991
 -3.0472 -3.0344 -3.0231 -3.0132 -3.0022 -2.9883 -2.9691 -2.9423 -2.9064 -2.8617
 -2.8108 -2.7569 -2.7022 -2.6484 -2.5958 -2.4690 -2.3515 -2.2540 -2.1813 -2.1312
 -2.0980 -2.0737 -2.0531 -2.0335 -2.0140 -1.9942 -1.9745 -1.9555 -1.9382 -1.9258
 -1.9188
 -2.8033 -2.8042 -2.8063 -2.8095 -2.8136 -2.8162 -2.8156 -2.8099 -2.7966 -2.7737
 -2.7416 -2.7026 -2.6591 -2.6133 -2.5667 -2.4516 -2.3438 -2.2499 -2.1776 -2.1257
 -2.0919 -2.0707 -2.0561 -2.0437 -2.0311 -2.0176 -2.0034 -1.9885 -1.9738 -1.9605
 -1.9479
 -2.6062 -2.6081 -2.6157 -2.6285 -2.6431 -2.6568 -2.6694 -2.6783 -2.6818 -2.6758
 -2.6608 -2.6382 -2.6095 -2.5759 -2.5385 -2.4363 -2.3347 -2.2450 -2.1730 -2.1205
 -2.0849 -2.0633 -2.0516 -2.0449 -2.0394 -2.0332 -2.0256 -2.0167 -2.0067 -1.9965
 -1.9873
 -2.4558 -2.4460 -2.4513 -2.4702 -2.4907 -2.5101 -2.5318 -2.5509 -2.5658 -2.5736
 -2.5740 -2.5676 -2.5551 -2.5362 -2.5109 -2.4231 -2.3242 -2.2393 -2.1675
 [Fe/H] = -3.00 [alpha/Fe] = 0.40 BC value = F547M
 -5.3155 -4.9681 -4.7362 -4.6165 -4.6141 -5.0291 -4.7771 -4.5407 -4.3512 -4.1863
 -3.9559 -3.7235 -3.6042 -3.5339 -3.4141 -2.9473
 -5.1798 -4.8440 -4.6013 -4.4443 -4.3738 -4.5388 -4.3851 -4.2278 -4.0817 -3.9405
 -3.7716 -3.5997 -3.4676 -3.3537 -3.2204 -2.8300 -2.5282 -2.3165 -2.1698
 -5.0301 -4.7126 -4.4688 -4.2885 -4.1693 -4.1594 -4.0620 -3.9553 -3.8408 -3.7200
 -3.5941 -3.4643 -3.3314 -3.1964 -3.0599 -2.7323 -2.4780 -2.2954 -2.1666 -2.0734
 -2.0022
 -4.8664 -4.5739 -4.3387 -4.1491 -4.0005 -3.8909 -3.8078 -3.7232 -3.6284 -3.5248
 -3.4234 -3.3174 -3.1956 -3.0619 -2.9326 -2.6542 -2.4384 -2.2808 -2.1676 -2.0835
 -2.0179 -1.9643 -1.9177
 -4.6887 -4.4279 -4.2110 -4.0261 -3.8675 -3.7333 -3.6225 -3.5315 -3.4446 -3.3550
 -3.2595 -3.1590 -3.0601 -2.9502 -2.8385 -2.5957 -2.4094 -2.2727 -2.1727 -2.0965
 -2.0358 -1.9852 -1.9417 -1.9040 -1.8724
 -4.4970 -4.2746 -4.0857 -3.9195 -3.7703 -3.6362 -3.5166 -3.4116 -3.3189 -3.2333
 -3.1463 -3.0537 -2.9631 -2.8695 -2.7714 -2.5541 -2.3878 -2.2670 -2.1787 -2.1102
 -2.0544 -2.0072 -1.9661 -1.9296 -1.8971 -1.8689
 -4.2883 -4.1040 -3.9473 -3.8066 -3.6764 -3.5542 -3.4399 -3.3339 -3.2370 -3.1477
 -3.0625 -2.9783 -2.8933 -2.8127 -2.7261 -2.5267 -2.3722 -2.2611 -2.1823 -2.1217
 -2.0718 -2.0288 -1.9909 -1.9566 -1.9252 -1.8971 -1.8726 -1.8564 -1.8515 -1.8550
 -4.0757 -3.9226 -3.7944 -3.6805 -3.5730 -3.4691 -3.3678 -3.2699 -3.1762 -3.0880
 -3.0045 -2.9238 -2.8441 -2.7684 -2.6918 -2.5099 -2.3623 -2.2550 -2.1813 -2.1279
 -2.0848 -2.0473 -2.0139 -1.9832 -1.9544 -1.9276 -1.9035 -1.8826 -1.8703 -1.8706
 -1.8801
 -3.7330 -3.7000 -3.6356 -3.5431 -3.4571 -3.3732 -3.2887 -3.2040 -3.1200 -3.0376
 -2.9579 -2.8813 -2.8068 -2.7343 -2.6639 -2.4965 -2.3568 -2.2504 -2.1754 -2.1276
 -2.0878 -2.0602 -2.0326 -2.0069 -1.9823 -1.9585 -1.9360 -1.9184 -1.9060 -1.8984
 -1.8952
 -3.6406 -3.5391 -3.4601 -3.4013 -3.3310 -3.2644 -3.1973 -3.1282 -3.0571 -2.9847
 -2.9123 -2.8412 -2.7719 -2.7044 -2.6387 -2.4823 -2.3499 -2.2464 -2.1720 -2.1222
 -2.0891 -2.0647 -2.0441 -2.0248 -2.0058 -1.9867 -1.9677 -1.9494 -1.9328 -1.9200
 -1.9147
 -3.4898 -3.3969 -3.3226 -3.2650 -3.2044 -3.1484 -3.0956 -3.0416 -2.9850 -2.9255
 -2.8637 -2.8007 -2.7379 -2.6762 -2.6157 -2.4701 -2.3438 -2.2428 -2.1682 -2.1164
 -2.0831 -2.0620 -2.0475 -2.0352 -2.0231 -2.0101 -1.9965 -1.9823 -1.9683 -1.9556
 -1.9436
 -3.3455 -3.2734 -3.2052 -3.1405 -3.0876 -3.0427 -3.0008 -2.9438 -2.9006 -2.8547
 -2.8055 -2.7534 -2.6994 -2.6447 -2.5902 -2.4574 -2.3367 -2.2386 -2.1639 -2.1110
 -2.0760 -2.0549 -2.0434 -2.0369 -2.0317 -2.0259 -2.0189 -2.0105 -2.0011 -1.9915
 -1.9829
 -3.2079 -3.1687 -3.1079 -3.0277 -2.9807 -2.9473 -2.8918 -2.8569 -2.8220 -2.7717
 -2.7351 -2.6954 -2.6525 -2.6070 -2.5622 -2.4442 -2.3286 -2.2338 -2.1591
 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value = F547M
 -6.2086 -5.9407 -5.7711 -5.4761 -5.0528 -4.7161 -4.6034 -4.5909 -4.5050 -4.3124
 -4.0879 -3.8573 -3.6522 -3.4784 -3.3065 -2.9125
 -5.6982 -5.3547 -5.1166 -4.8647 -4.5913 -4.3739 -4.2566 -4.1854 -4.0894 -3.9506
 -3.7915 -3.6186 -3.4457 -3.2846 -3.1313 -2.7937 -2.5195 -2.3132 -2.1525
 -5.3085 -4.9205 -4.6386 -4.4123 -4.2303 -4.0867 -3.9704 -3.8685 -3.7690 -3.6642
 -3.5486 -3.4183 -3.2745 -3.1285 -2.9914 -2.6986 -2.4669 -2.2907 -2.1582 -2.0622
 -1.9979
 -5.0395 -4.6381 -4.3371 -4.1189 -3.9698 -3.8545 -3.7448 -3.6402 -3.5438 -3.4532
 -3.3592 -3.2564 -3.1386 -3.0101 -2.8868 -2.6272 -2.4272 -2.2751 -2.1630 -2.0788
 -2.0127 -1.9591 -1.9142
 -4.8912 -4.5075 -4.2121 -3.9845 -3.8098 -3.6773 -3.5798 -3.5005 -3.4138 -3.3176
 -3.2233 -3.1329 -3.0380 -2.9294 -2.8175 -2.5795 -2.4004 -2.2664 -2.1670 -2.0908
 -2.0299 -1.9792 -1.9359 -1.8974 -1.8653
 -4.7754 -4.4180 -4.1393 -3.9192 -3.7423 -3.5992 -3.4827 -3.3868 -3.3066 -3.2311
 -3.1450 -3.0520 -2.9634 -2.8712 -2.7719 -2.5494 -2.3828 -2.2610 -2.1720 -2.1034
 -2.0476 -2.0005 -1.9594 -1.9231 -1.8911 -1.8634
 -4.6526 -4.3283 -4.0729 -3.8679 -3.6988 -3.5563 -3.4346 -3.3298 -3.2378 -3.1549
 -3.0768 -2.9966 -2.9128 -2.8294 -2.7397 -2.5308 -2.3712 -2.2562 -2.1749 -2.1138
 -2.0639 -2.0212 -1.9834 -1.9495 -1.9186 -1.8910 -1.8671 -1.8515 -1.8470 -1.8506
 -4.5144 -4.2244 -3.9951 -3.8097 -3.6539 -3.5192 -3.4002 -3.2937 -3.1978 -3.1101
 -3.0278 -2.9483 -2.8695 -2.7939 -2.7148 -2.5192 -2.3637 -2.2514 -2.1740 -2.1194
 -2.0762 -2.0390 -2.0058 -1.9754 -1.9472 -1.9209 -1.8975 -1.8773 -1.8656 -1.8662
 -1.8759
 -4.3711 -4.1104 -3.9043 -3.7379 -3.5978 -3.4749 -3.3635 -3.2610 -3.1660 -3.0778
 -2.9947 -2.9151 -2.8379 -2.7628 -2.6906 -2.5103 -2.3594 -2.2471 -2.1703 -2.1189
 -2.0818 -2.0513 -2.0240 -1.9986 -1.9744 -1.9512 -1.9294 -1.9099 -1.8941 -1.8855
 -1.8910
 -4.2294 -3.9941 -3.8056 -3.6537 -3.5269 -3.4162 -3.3151 -3.2204 -3.1307 -3.0456
 -2.9645 -2.8868 -2.8117 -2.7385 -2.6684 -2.4989 -2.3547 -2.2433 -2.1648 -2.1135
 -2.0800 -2.0557 -2.0353 -2.0162 -1.9976 -1.9789 -1.9607 -1.9431 -1.9272 -1.9151
 -1.9104
 -4.1078 -3.8924 -3.7140 -3.5692 -3.4501 -3.3479 -3.2564 -3.1707 -3.0888 -3.0098
 -2.9334 -2.8595 -2.7879 -2.7184 -2.6509 -2.4895 -2.3504 -2.2410 -2.1611 -2.1075
 -2.0740 -2.0531 -2.0387 -2.0266 -2.0147 -2.0022 -1.9892 -1.9757 -1.9623 -1.9504
 -1.9390
 -4.0111 -3.8087 -3.6363 -3.4923 -3.3734 -3.2742 -3.1880 -3.1096 -3.0357 -2.9643
 -2.8947 -2.8267 -2.7602 -2.6953 -2.6319 -2.4799 -2.3453 -2.2376 -2.1576 -2.1021
 -2.0667 -2.0460 -2.0348 -2.0284 -2.0235 -2.0180 -2.0115 -2.0037 -1.9949 -1.9860
 -1.9780
 -3.9392 -3.7430 -3.5760 -3.4293 -3.3060 -3.2032 -3.1163 -3.0409 -2.9723 -2.9080
 -2.8459 -2.7851 -2.7253 -2.6665 -2.6114 -2.4701 -2.3394 -2.2331 -2.1543
 [Fe/H] = -2.00 [alpha/Fe] = 0.40 BC value = F547M
 -7.0384 -6.5247 -6.1103 -5.8042 -5.4960 -5.2022 -4.9117 -4.6339 -4.3761 -4.1467
 -3.9345 -3.7347 -3.5488 -3.3779 -3.1745 -2.8417
 -6.6245 -6.0976 -5.6503 -5.2754 -4.9633 -4.6965 -4.4584 -4.2378 -4.0364 -3.8548
 -3.6830 -3.5143 -3.3488 -3.1932 -3.0355 -2.7371 -2.4968 -2.3055 -2.1621
 -6.2065 -5.6777 -5.2285 -4.8585 -4.5587 -4.3152 -4.1123 -3.9318 -3.7704 -3.6241
 -3.4844 -3.3436 -3.1991 -3.0579 -2.9276 -2.6563 -2.4460 -2.2816 -2.1567 -2.0631
 -1.9901
