 [Fe/H] = -4.00 [alpha/Fe] = 0.40 BC value = F606W
  0.2812  2.1624  3.2641  2.0864 -1.0970 -5.3493 -4.3941 -2.5892 -1.4762 -1.2959
 -1.1252 -1.0447 -1.4200 -1.8986 -2.0488 -1.6400
 -2.6511 -1.7389 -0.9975 -1.2425 -2.3633 -4.2089 -3.7757 -2.9334 -2.2810 -1.9867
 -1.7617 -1.6469 -1.7563 -1.9250 -1.9504 -1.6011 -1.3760 -1.2420 -1.2359
 -3.8100 -3.4672 -3.0399 -2.8354 -2.8531 -3.2451 -3.0996 -2.8334 -2.5393 -2.2812
 -2.0857 -1.9676 -1.9225 -1.8992 -1.8413 -1.5572 -1.3630 -1.2409 -1.1868 -1.1444
 -1.0603
 -3.1955 -3.0225 -2.8631 -2.6923 -2.5665 -2.4580 -2.3658 -2.2891 -2.2512 -2.1792
 -2.0971 -2.0067 -1.9188 -1.8213 -1.7215 -1.5083 -1.3500 -1.2423 -1.1689 -1.1191
 -1.0829 -1.0548 -1.0320
 -2.9042 -2.7775 -2.6554 -2.5275 -2.4152 -2.3121 -2.2198 -2.1386 -2.0676 -2.0025
 -1.9364 -1.8654 -1.7929 -1.7182 -1.6414 -1.4672 -1.3375 -1.2474 -1.1839 -1.1379
 -1.1033 -1.0763 -1.0543 -1.0371 -1.0251
 -2.6253 -2.5371 -2.4479 -2.3558 -2.2631 -2.1732 -2.0889 -2.0114 -1.9409 -1.8768
 -1.8172 -1.7592 -1.6992 -1.6400 -1.5779 -1.4342 -1.3249 -1.2486 -1.1944 -1.1536
 -1.1220 -1.0970 -1.0764 -1.0593 -1.0455 -1.0359
 -2.3589 -2.3013 -2.2406 -2.1772 -2.1101 -2.0413 -1.9731 -1.9075 -1.8454 -1.7869
 -1.7322 -1.6806 -1.6306 -1.5819 -1.5310 -1.4093 -1.3122 -1.2459 -1.2004 -1.1662
 -1.1390 -1.1169 -1.0984 -1.0826 -1.0691 -1.0583 -1.0507 -1.0504 -1.0601 -1.0763
 -2.1050 -2.0701 -2.0335 -1.9954 -1.9541 -1.9089 -1.8609 -1.8120 -1.7631 -1.7149
 -1.6679 -1.6224 -1.5787 -1.5363 -1.4944 -1.3901 -1.3020 -1.2396 -1.1997 -1.1726
 -1.1514 -1.1338 -1.1187 -1.1056 -1.0938 -1.0835 -1.0743 -1.0697 -1.0733 -1.0870
 -1.1080
 -1.8759 -1.8563 -1.8373 -1.8188 -1.7984 -1.7750 -1.7479 -1.7173 -1.6840 -1.6490
 -1.6122 -1.5748 -1.5374 -1.5005 -1.4638 -1.3738 -1.2931 -1.2326 -1.1938 -1.1711
 -1.1564 -1.1449 -1.1349 -1.1258 -1.1173 -1.1093 -1.1024 -1.0962 -1.0943 -1.1008
 -1.1184
 -1.6695 -1.6640 -1.6595 -1.6559 -1.6511 -1.6445 -1.6349 -1.6215 -1.6041 -1.5826
 -1.5576 -1.5297 -1.4997 -1.4686 -1.4368 -1.3573 -1.2834 -1.2247 -1.1856 -1.1635
 -1.1530 -1.1479 -1.1445 -1.1411 -1.1373 -1.1331 -1.1289 -1.1253 -1.1232 -1.1256
 -1.1328
 -1.4859 -1.4941 -1.5014 -1.5079 -1.5144 -1.5196 -1.5229 -1.5236 -1.5206 -1.5127
 -1.4998 -1.4826 -1.4618 -1.4380 -1.4118 -1.3418 -1.2741 -1.2175 -1.1777 -1.1541
 -1.1440 -1.1428 -1.1455 -1.1488 -1.1512 -1.1524 -1.1528 -1.1525 -1.1524 -1.1535
 -1.1556
 -1.3345 -1.3466 -1.3602 -1.3751 -1.3900 -1.4035 -1.4160 -1.4266 -1.4344 -1.4377
 -1.4362 -1.4301 -1.4194 -1.4043 -1.3851 -1.3264 -1.2644 -1.2101 -1.1699 -1.1452
 -1.1337 -1.1328 -1.1389 -1.1479 -1.1570 -1.1647 -1.1709 -1.1757 -1.1795 -1.1831
 -1.1876
 -1.2152 -1.2215 -1.2359 -1.2575 -1.2779 -1.2962 -1.3158 -1.3333 -1.3485 -1.3599
 -1.3675 -1.3714 -1.3721 -1.3675 -1.3567 -1.3113 -1.2543 -1.2025 -1.1622
 [Fe/H] = -3.00 [alpha/Fe] = 0.40 BC value = F606W
 -3.5267 -3.1890 -2.9841 -2.8986 -2.9075 -3.2088 -2.9711 -2.7585 -2.5979 -2.4716
 -2.3011 -2.1306 -2.0567 -2.0314 -1.9657 -1.6477
 -3.4538 -3.1212 -2.8938 -2.7618 -2.7092 -2.8295 -2.6943 -2.5634 -2.4490 -2.3455
 -2.2240 -2.1013 -2.0131 -1.9427 -1.8563 -1.5851 -1.3811 -1.2427 -1.1502
 -3.3678 -3.0484 -2.8107 -2.6472 -2.5485 -2.5401 -2.4653 -2.3872 -2.3061 -2.2221
 -2.1354 -2.0462 -1.9546 -1.8608 -1.7650 -1.5330 -1.3597 -1.2395 -1.1577 -1.1014
 -1.0611
 -3.2687 -2.9706 -2.7348 -2.5548 -2.4256 -2.3406 -2.2841 -2.2299 -2.1691 -2.1013
 -2.0351 -1.9651 -1.8814 -1.7857 -1.6918 -1.4914 -1.3428 -1.2387 -1.1666 -1.1156
 -1.0782 -1.0499 -1.0273
 -3.1565 -2.8878 -2.6661 -2.4846 -2.3404 -2.2310 -2.1507 -2.0916 -2.0381 -1.9832
 -1.9232 -1.8581 -1.7934 -1.7173 -1.6367 -1.4603 -1.3304 -1.2403 -1.1769 -1.1308
 -1.0961 -1.0691 -1.0478 -1.0312 -1.0198
 -3.0312 -2.8000 -2.6046 -2.4366 -2.2929 -2.1741 -2.0800 -2.0062 -1.9459 -1.8926
 -1.8383 -1.7791 -1.7214 -1.6605 -1.5929 -1.4368 -1.3201 -1.2410 -1.1863 -1.1455
 -1.1139 -1.0889 -1.0687 -1.0523 -1.0392 -1.0300
 -2.8841 -2.6915 -2.5277 -2.3829 -2.2521 -2.1352 -2.0350 -1.9530 -1.8856 -1.8272
 -1.7726 -1.7185 -1.6634 -1.6127 -1.5556 -1.4181 -1.3104 -1.2384 -1.1915 -1.1572
 -1.1301 -1.1081 -1.0900 -1.0748 -1.0621 -1.0521 -1.0453 -1.0458 -1.0561 -1.0724
