 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value = G_RP 
  0.2581  0.2160  0.1712  0.1266  0.0838  0.0430  0.0039 -0.0338 -0.0707 -0.1074
 -0.1449
  0.4674  0.4494  0.4281  0.4113  0.3936  0.3764  0.3607  0.3476  0.3383  0.3331
  0.3319  0.3336  0.3368  0.3400  0.3398  0.3413  0.3478  0.3459  0.3311
 [Fe/H] = -2.00 [alpha/Fe] = 0.40 BC value = G_RP 
 -0.4543 -0.4045 -0.3676 -0.3387 -0.3150 -0.2917 -0.2636 -0.2277 -0.1851 -0.1385
 -0.0862 -0.0280  0.0341  0.0946  0.1541  0.2637  0.3327  0.3633  0.3667
 -0.3554 -0.2930 -0.2480 -0.2158 -0.1918 -0.1728 -0.1552 -0.1337 -0.1085 -0.0798
 -0.0456 -0.0036  0.0463  0.0992  0.1491  0.2491  0.3122  0.3408  0.3438  0.3323
 -0.3086 -0.2209 -0.1619 -0.1313 -0.1044 -0.0854 -0.0712 -0.0579 -0.0435 -0.0271
 -0.0069  0.0197  0.0560  0.1004  0.1450  0.2362  0.2943  0.3214  0.3241  0.3126
  0.2936
 -0.2985 -0.1937 -0.1188 -0.0698 -0.0399 -0.0223 -0.0115 -0.0026  0.0083  0.0198
  0.0324  0.0478  0.0699  0.1031  0.1418  0.2250  0.2790  0.3051  0.3076  0.2959
  0.2769  0.2534
 -0.3037 -0.2041 -0.1185 -0.0535 -0.0073  0.0240  0.0434  0.0538  0.0573  0.0585
  0.0667  0.0781  0.0919  0.1122  0.1426  0.2175  0.2679  0.2927  0.2948  0.2821
  0.2625  0.2390  0.2125  0.1831
 -0.2966 -0.2044 -0.1225 -0.0519  0.0066  0.0525  0.0860  0.1076  0.1183  0.1187
  0.1150  0.1157  0.1210  0.1317  0.1509  0.2150  0.2616  0.2851  0.2865  0.2722
  0.2506  0.2260  0.1991  0.1701  0.1391  0.1058  0.0696  0.0283 -0.0187 -0.0673
 -0.2668 -0.1881 -0.1155 -0.0509  0.0055  0.0536  0.0930  0.1233  0.1448  0.1589
  0.1667  0.1689  0.1691  0.1699  0.1755  0.2186  0.2607  0.2825  0.2834  0.2672
  0.2427  0.2155  0.1870  0.1573  0.1264  0.0940  0.0595  0.0227 -0.0193 -0.0678
 -0.1188
 -0.2117 -0.1487 -0.0892 -0.0349  0.0140  0.0578  0.0967  0.1303  0.1575  0.1782
  0.1938  0.2052  0.2129  0.2163  0.2173  0.2353  0.2656  0.2851  0.2855  0.2682
  0.2403  0.2092  0.1777  0.1460  0.1140  0.0813  0.0475  0.0121 -0.0259 -0.0684
 -0.1185
 -0.1314 -0.0840 -0.0393  0.0023  0.0404  0.0756  0.1087  0.1396  0.1676  0.1917
  0.2114  0.2270  0.2396  0.2493  0.2545  0.2658  0.2801  0.2928  0.2921  0.2745
  0.2440  0.2085  0.1725  0.1373  0.1028  0.0685  0.0340 -0.0011 -0.0376 -0.0765
 -0.1201
 -0.0345 -0.0019  0.0292  0.0586  0.0855  0.1103  0.1344  0.1585  0.1825  0.2054
  0.2262  0.2439  0.2586  0.2706  0.2798  0.2937  0.3022  0.3062  0.3024  0.2850
  0.2541  0.2154  0.1747  0.1348  0.0963  0.0591  0.0225 -0.0137 -0.0501 -0.0876
 -0.1266
  0.0701  0.0929  0.1127  0.1313  0.1479  0.1627  0.1772  0.1923  0.2088  0.2265
  0.2445  0.2615  0.2766  0.2892  0.2993  0.3156  0.3237  0.3232  0.3152  0.2974
  0.2672  0.2276  0.1836  0.1389  0.0957  0.0542  0.0143 -0.0245 -0.0624 -0.1002
 -0.1387
  0.1807  0.1937  0.2050  0.2148  0.2230  0.2298  0.2355  0.2417  0.2496  0.2595
  0.2714  0.2844  0.2973  0.3090  0.3130  0.3315  0.3446  0.3438  0.3305
 [Fe/H] = -1.50 [alpha/Fe] = 0.40 BC value = G_RP 
 -0.7483 -0.6882 -0.6381 -0.5928 -0.5504 -0.5002 -0.4307 -0.3405 -0.2530 -0.1735
 -0.0997 -0.0302  0.0352  0.0948  0.1482  0.2547  0.3269  0.3661  0.3755
 -0.6165 -0.5482 -0.4939 -0.4487 -0.4078 -0.3664 -0.3148 -0.2489 -0.1849 -0.1253
 -0.0685 -0.0122  0.0439  0.0972  0.1457  0.2428  0.3079  0.3434  0.3527  0.3438
 -0.5228 -0.4454 -0.3848 -0.3363 -0.2959 -0.2597 -0.2216 -0.1743 -0.1267 -0.0820
 -0.0389  0.0046  0.0505  0.0975  0.1418  0.2313  0.2912  0.3243  0.3336  0.3253
  0.3067
 -0.4607 -0.3650 -0.2953 -0.2473 -0.2075 -0.1734 -0.1422 -0.1083 -0.0730 -0.0391
 -0.0068  0.0254  0.0603  0.0992  0.1390  0.2219  0.2776  0.3087  0.3179  0.3099
  0.2916  0.2678
 -0.4314 -0.3190 -0.2315 -0.1659 -0.1193 -0.0894 -0.0708 -0.0497 -0.0247  0.0015
  0.0270  0.0517  0.0768  0.1059  0.1394  0.2156  0.2677  0.2968  0.3054  0.2975
  0.2788  0.2547  0.2274  0.1969
 -0.4306 -0.3141 -0.2137 -0.1305 -0.0654 -0.0170  0.0147  0.0311  0.0395  0.0478
  0.0612  0.0793  0.0992  0.1201  0.1453  0.2132  0.2617  0.2889  0.2966  0.2881
  0.2684  0.2433  0.2154  0.1853  0.1529  0.1181  0.0803  0.0376 -0.0102 -0.0585
 -0.4291 -0.3149 -0.2135 -0.1261 -0.0530  0.0055  0.0501  0.0830  0.1059  0.1188
  0.1230  0.1248  0.1309  0.1426  0.1591  0.2150  0.2597  0.2849  0.2916  0.2824
  0.2614  0.2342  0.2048  0.1738  0.1416  0.1077  0.0715  0.0327 -0.0104 -0.0592
 -0.1097
 -0.4156 -0.3092 -0.2122 -0.1261 -0.0520  0.0101  0.0610  0.1015  0.1326  0.1559
  0.1725  0.1823  0.1856  0.1870  0.1905  0.2222  0.2620  0.2850  0.2908  0.2809
  0.2613  0.2289  0.1967  0.1638  0.1304  0.0963  0.0608  0.0241 -0.0154 -0.0596
 -0.1098
 -0.3769 -0.2860 -0.1975 -0.1180 -0.0476  0.0131  0.0648  0.1083  0.1442  0.1730
  0.1957  0.2133  0.2262  0.2338  0.2369  0.2456  0.2695  0.2894  0.2940  0.2837
  0.2603  0.2281  0.1924  0.1562  0.1204  0.0846  0.0485  0.0117 -0.0265 -0.0669
 -0.1115
 -0.3143 -0.2391 -0.1648 -0.0953 -0.0324  0.0231  0.0714  0.1135  0.1500  0.1814
  0.2079  0.2296  0.2472  0.2610  0.2706  0.2804  0.2880  0.2981  0.3009  0.2906
  0.2673  0.2336  0.1945  0.1543  0.1147  0.0762  0.0381  0.0003 -0.0378 -0.0769
 -0.1175
 -0.2340 -0.1724 -0.1119 -0.0534 -0.0001  0.0475  0.0895  0.1267  0.1600  0.1900
  0.2169  0.2405  0.2607  0.2774  0.2908  0.3092  0.3143  0.3146  0.3115  0.3004
  0.2776  0.2437  0.2025  0.1584  0.1145  0.0720  0.0307 -0.0094 -0.0489 -0.0884
 -0.1285
 -0.1408 -0.0909 -0.0420  0.0055  0.0493  0.0884  0.1227  0.1531  0.1805  0.2060
  0.2299  0.2521  0.2724  0.2903  0.2975  0.3320  0.3484  0.3389  0.3258
 [Fe/H] = -1.00 [alpha/Fe] = 0.40 BC value = G_RP 
 -1.1648 -1.1056 -1.0495 -0.9898 -0.9251 -0.8362 -0.7030 -0.5257 -0.3591 -0.2237
 -0.1170 -0.0312  0.0396  0.0994  0.1512  0.2530  0.3252  0.3686  0.3861
 -0.9813 -0.9148 -0.8576 -0.8034 -0.7454 -0.6746 -0.5738 -0.4355 -0.3032 -0.1906
 -0.0977 -0.0202  0.0454  0.1013  0.1495  0.2437  0.3083  0.3475  0.3632  0.3593
 -0.8424 -0.7645 -0.7012 -0.6470 -0.5959 -0.5406 -0.4668 -0.3619 -0.2558 -0.1616
 -0.0811 -0.0119  0.0485  0.1011  0.1467  0.2352  0.2949  0.3306  0.3450  0.3418
  0.3254
 -0.7404 -0.6516 -0.5794 -0.5200 -0.4690 -0.4215 -0.3685 -0.2924 -0.2086 -0.1307
 -0.0619 -0.0015  0.0527  0.1014  0.1445  0.2282  0.2842  0.3173  0.3304  0.3274
  0.3118  0.2882
 -0.6401 -0.5475 -0.4756 -0.4159 -0.3641 -0.3184 -0.2749 -0.2224 -0.1586 -0.0955
 -0.0379  0.0137  0.0608  0.1043  0.1442  0.2236  0.2763  0.3072  0.3191  0.3158
  0.3005  0.2771  0.2490  0.2173
 -0.5905 -0.4722 -0.3768 -0.3041 -0.2515 -0.2139 -0.1821 -0.1479 -0.1042 -0.0559
 -0.0088  0.0345  0.0744  0.1116  0.1471  0.2215  0.2713  0.3002  0.3109  0.3070
  0.2915  0.2677  0.2392  0.2077  0.1736  0.1368  0.0966  0.0518  0.0025 -0.0461
 -0.5759 -0.4480 -0.3379 -0.2462 -0.1735 -0.1176 -0.0756 -0.0451 -0.0203  0.0039
  0.0311  0.0616  0.0935  0.1246  0.1547  0.2223  0.2693  0.2962  0.3058  0.3012
  0.2851  0.2605  0.2308  0.1984  0.1643  0.1283  0.0900  0.0487  0.0034 -0.0466
 -0.0967
 -0.5725 -0.4420 -0.3266 -0.2267 -0.1424 -0.0741 -0.0199  0.0228  0.0575  0.0853
  0.1053  0.1191  0.1320  0.1485  0.1694  0.2265  0.2703  0.2953  0.3039  0.2986
  0.2819  0.2561  0.2247  0.1905  0.1552  0.1189  0.0811  0.0416 -0.0008 -0.0462
 -0.0967
 -0.5686 -0.4394 -0.3238 -0.2212 -0.1321 -0.0570  0.0049  0.0550  0.0956  0.1288
  0.1562  0.1774  0.1918  0.2004  0.2075  0.2370  0.2752  0.2979  0.3052  0.2992
  0.2817  0.2549  0.2213  0.1846  0.1470  0.1091  0.0707  0.0315 -0.0091 -0.0519
 -0.0983
 -0.5528 -0.4329 -0.3210 -0.2201 -0.1303 -0.0525  0.0132  0.0680  0.1131  0.1501
  0.1808  0.2062  0.2269  0.2426  0.2530  0.2657  0.2843  0.3037  0.3097  0.3033
  0.2855  0.2580  0.2228  0.1834  0.1427  0.1023  0.0620  0.0220 -0.0185 -0.0600
 -0.1035
 -0.5161 -0.4085 -0.3070 -0.2117 -0.1249 -0.0483  0.0179  0.0740  0.1213  0.1609
  0.1941  0.2220  0.2455  0.2650  0.2806  0.3011  0.3075  0.3141  0.3175  0.3104
  0.2926  0.2648  0.2287  0.1869  0.1430  0.0992  0.0561  0.0139 -0.0279 -0.0697
 -0.1121
 -0.4591 -0.3649 -0.2743 -0.1888 -0.1083 -0.0358  0.0276  0.0823  0.1289  0.1687
  0.2027  0.2319  0.2570  0.2785  0.2903  0.3432  0.3448  0.3291  0.3286
 [Fe/H] = -0.75 [alpha/Fe] = 0.40 BC value = G_RP 
 -1.3983 -1.3504 -1.3006 -1.2404 -1.1464 -1.0144 -0.8458 -0.6420 -0.4225 -0.2523
 -0.1272 -0.0323  0.0425  0.1036  0.1552  0.2555  0.3258  0.3704  0.3913
 -1.1906 -1.1344 -1.0833 -1.0296 -0.9642 -0.8756 -0.7442 -0.5575 -0.3764 -0.2280
 -0.1134 -0.0244  0.0468  0.1051  0.1540  0.2477  0.3117  0.3516  0.3695  0.3684
 -1.0235 -0.9547 -0.8975 -0.8454 -0.7910 -0.7245 -0.6291 -0.4868 -0.3385 -0.2090
 -0.1042 -0.0203  0.0480  0.1043  0.1515  0.2405  0.3001  0.3364  0.3523  0.3513
  0.3368
 -0.8979 -0.8142 -0.7462 -0.6895 -0.6383 -0.5853 -0.5193 -0.4167 -0.2982 -0.1876
 -0.0935 -0.0157  0.0490  0.1034  0.1491  0.2346  0.2908  0.3246  0.3388  0.3375
  0.3238  0.3010
 -0.7945 -0.7050 -0.6285 -0.5644 -0.5098 -0.4605 -0.4104 -0.3415 -0.2512 -0.1598
 -0.0778 -0.0076  0.0523  0.1038  0.1480  0.2305  0.2839  0.3155  0.3284  0.3265
  0.3131  0.2908  0.2627  0.2309
 -0.6904 -0.5867 -0.5073 -0.4467 -0.3964 -0.3509 -0.3071 -0.2600 -0.1961 -0.1242
 -0.0553  0.0062  0.0600  0.1073  0.1489  0.2284  0.2794  0.3090  0.3208  0.3183
  0.3047  0.2824  0.2542  0.2221  0.1871  0.1491  0.1075  0.0614  0.0115 -0.0373
 -0.6514 -0.5267 -0.4222 -0.3390 -0.2749 -0.2266 -0.1901 -0.1591 -0.1227 -0.0756
 -0.0237  0.0268  0.0733  0.1153  0.1532  0.2287  0.2774  0.3052  0.3160  0.3128
  0.2987  0.2760  0.2470  0.2143  0.1791  0.1419  0.1021  0.0596  0.0129 -0.0376
 -0.0877
 -0.6398 -0.5069 -0.3904 -0.2912 -0.2100 -0.1452 -0.0940 -0.0530 -0.0186  0.0129
  0.0412  0.0688  0.0985  0.1303  0.1622  0.2315  0.2780  0.3041  0.3139  0.3101
  0.2954  0.2720  0.2419  0.2078  0.1714  0.1338  0.0947  0.0537  0.0102 -0.0368
 -0.0881
 -0.6364 -0.5015 -0.3804 -0.2739 -0.1826 -0.1067 -0.0449  0.0052  0.0468  0.0832
  0.1148  0.1398  0.1581  0.1728  0.1885  0.2385  0.2820  0.3062  0.3147  0.3103
  0.2947  0.2703  0.2388  0.2026  0.1644  0.1254  0.0855  0.0448  0.0028 -0.0415
 -0.0891
 -0.6361 -0.5026 -0.3808 -0.2718 -0.1758 -0.0932 -0.0240  0.0331  0.0802  0.1195
  0.1533  0.1824  0.2063  0.2241  0.2364  0.2586  0.2887  0.3111  0.3184  0.3134
  0.2975  0.2723  0.2396  0.2015  0.1609  0.1196  0.0781  0.0367 -0.0053 -0.0486
 -0.0932
 -0.6232 -0.4972 -0.3801 -0.2716 -0.1750 -0.0898 -0.0167  0.0450  0.0963  0.1390
  0.1749  0.2054  0.2314  0.2533  0.2707  0.2944  0.3060  0.3194  0.3251  0.3193
  0.3031  0.2776  0.2441  0.2044  0.1613  0.1172  0.0731  0.0297 -0.0134 -0.0567
 -0.1004
 -0.5977 -0.4763 -0.3672 -0.2653 -0.1708 -0.0864 -0.0124  0.0511  0.1046  0.1495
  0.1873  0.2193  0.2466  0.2699  0.2914  0.3459  0.3339  0.3311  0.3348
 [Fe/H] = -0.50 [alpha/Fe] = 0.40 BC value = G_RP 
 -1.6156 -1.5889 -1.5552 -1.5046 -1.3984 -1.2343 -1.0200 -0.7621 -0.4886 -0.2826
 -0.1383 -0.0337  0.0457  0.1088  0.1609  0.2605  0.3296  0.3745  0.3963
 -1.3953 -1.3576 -1.3208 -1.2751 -1.2079 -1.1028 -0.9367 -0.6934 -0.4564 -0.2676
 -0.1299 -0.0287  0.0484  0.1096  0.1599  0.2539  0.3177  0.3578  0.3772  0.3785
 -1.2063 -1.1540 -1.1098 -1.0656 -1.0117 -0.9351 -0.8159 -0.6308 -0.4314 -0.2602
 -0.1282 -0.0289  0.0474  0.1079  0.1572  0.2479  0.3077  0.3446  0.3615  0.3620
  0.3494
 -1.0555 -0.9854 -0.9290 -0.8805 -0.8325 -0.7753 -0.6944 -0.5626 -0.4021 -0.2509
 -0.1271 -0.0304  0.0451  0.1053  0.1543  0.2427  0.2996  0.3341  0.3492  0.3491
  0.3370  0.3153
 -0.9407 -0.8546 -0.7840 -0.7257 -0.6752 -0.6262 -0.5692 -0.4827 -0.3612 -0.2341
 -0.1217 -0.0299  0.0437  0.1031  0.1518  0.2388  0.2935  0.3259  0.3399  0.3390
  0.3270  0.3061  0.2783  0.2461
 -0.8153 -0.7336 -0.6631 -0.6003 -0.5448 -0.4950 -0.4471 -0.3905 -0.3062 -0.2057
 -0.1088 -0.0247  0.0451  0.1027  0.1506  0.2365  0.2892  0.3199  0.3329  0.3315
  0.3193  0.2985  0.2710  0.2387  0.2028  0.1636  0.1206  0.0726  0.0214 -0.0283
 -0.7291 -0.6173 -0.5293 -0.4624 -0.4112 -0.3690 -0.3293 -0.2884 -0.2354 -0.1635
 -0.0853 -0.0124  0.0513  0.1054  0.1515  0.2360  0.2871  0.3162  0.3283  0.3264
  0.3137  0.2927  0.2649  0.2322  0.1963  0.1578  0.1166  0.0725  0.0240 -0.0280
 -0.0789
 -0.7006 -0.5720 -0.4614 -0.3704 -0.2984 -0.2423 -0.1980 -0.1621 -0.1286 -0.0880
 -0.0391  0.0136  0.0655  0.1132  0.1556  0.2374  0.2874  0.3149  0.3260  0.3236
  0.3104  0.2888  0.2604  0.2268  0.1901  0.1514  0.1107  0.0682  0.0230 -0.0259
 -0.0788
 -0.6922 -0.5567 -0.4360 -0.3311 -0.2430 -0.1713 -0.1137 -0.0665 -0.0262  0.0118
  0.0486  0.0816  0.1111  0.1399  0.1699  0.2418  0.2905  0.3166  0.3264  0.3233
  0.3094  0.2869  0.2574  0.2226  0.1843  0.1444  0.1032  0.0602  0.0155 -0.0308
 -0.0784
 -0.6962 -0.5570 -0.4318 -0.3202 -0.2229 -0.1402 -0.0717 -0.0155  0.0313  0.0721
  0.1098  0.1440  0.1725  0.1947  0.2121  0.2529  0.2956  0.3206  0.3293  0.3256
  0.3113  0.2880  0.2576  0.2215  0.1816  0.1399  0.0973  0.0543  0.0106 -0.0345
 -0.0809
 -0.6988 -0.5618 -0.4351 -0.3211 -0.2193 -0.1304 -0.0544  0.0092  0.0621  0.1064
  0.1447  0.1788  0.2088  0.2343  0.2545  0.2849  0.3067  0.3275  0.3351  0.3305
  0.3158  0.2921  0.2609  0.2237  0.1821  0.1382  0.0935  0.0488  0.0041 -0.0409
 -0.0863
 -0.6911 -0.5600 -0.4374 -0.3242 -0.2207 -0.1293 -0.0492  0.0192  0.0768  0.1249
  0.1655  0.2001  0.2302  0.2563  0.2971  0.3378  0.3238  0.3373  0.3438
 [Fe/H] = -0.25 [alpha/Fe] = 0.40 BC value = G_RP 
 -1.7940 -1.7933 -1.8047 -1.7901 -1.7120 -1.5404 -1.2513 -0.8710 -0.5538 -0.3173
 -0.1521 -0.0367  0.0483  0.1145  0.1680  0.2674  0.3363  0.3811  0.4041
 -1.5730 -1.5637 -1.5469 -1.5191 -1.4602 -1.3448 -1.1418 -0.8332 -0.5383 -0.3109
 -0.1489 -0.0345  0.0495  0.1144  0.1667  0.2621  0.3261  0.3666  0.3870  0.3900
 -1.3725 -1.3437 -1.3201 -1.2918 -1.2458 -1.1639 -1.0206 -0.7875 -0.5310 -0.3153
 -0.1547 -0.0390  0.0461  0.1114  0.1636  0.2569  0.3176  0.3551  0.3730  0.3748
  0.3636
 -1.2032 -1.1541 -1.1162 -1.0824 -1.0431 -0.9853 -0.8902 -0.7266 -0.5172 -0.3204
 -0.1635 -0.0465  0.0404  0.1069  0.1596  0.2521  0.3105  0.3459  0.3621  0.3629
  0.3520  0.3315
 -1.0695 -0.9993 -0.9440 -0.8991 -0.8581 -0.8124 -0.7493 -0.6438 -0.4867 -0.3175
 -0.1699 -0.0540  0.0342  0.1020  0.1555  0.2480  0.3048  0.3385  0.3537  0.3538
  0.3427  0.3229  0.2957  0.2635
 -0.9307 -0.8755 -0.8065 -0.7486 -0.6994 -0.6543 -0.6062 -0.5403 -0.4341 -0.2999
 -0.1688 -0.0582  0.0292  0.0976  0.1519  0.2451  0.3006  0.3329  0.3473  0.3469
  0.3356  0.3159  0.2893  0.2571  0.2207  0.1802  0.1353  0.0861  0.0339 -0.0166
 -0.8142 -0.7286 -0.6649 -0.6124 -0.5640 -0.5176 -0.4726 -0.4254 -0.3592 -0.2633
 -0.1556 -0.0559  0.0276  0.0951  0.1494  0.2435  0.2982  0.3291  0.3427  0.3421
  0.3304  0.3105  0.2839  0.2518  0.2156  0.1762  0.1339  0.0878  0.0374 -0.0155
 -0.0670
 -0.7548 -0.6379 -0.5422 -0.4684 -0.4129 -0.3699 -0.3338 -0.2987 -0.2590 -0.2010
 -0.1243 -0.0426  0.0322  0.0960  0.1490  0.2433  0.2978  0.3275  0.3401  0.3393
  0.3272  0.3069  0.2799  0.2474  0.2108  0.1714  0.1295  0.0855  0.0384 -0.0125
 -0.0663
 -0.7353 -0.6052 -0.4908 -0.3939 -0.3155 -0.2540 -0.2049 -0.1648 -0.1289 -0.0915
 -0.0460  0.0046  0.0568  0.1075  0.1543  0.2453  0.3001  0.3286  0.3400  0.3384
  0.3259  0.3048  0.2771  0.2438  0.2063  0.1661  0.1238  0.0801  0.0345 -0.0137
 -0.0650
 -0.7353 -0.5985 -0.4759 -0.3669 -0.2733 -0.1955 -0.1323 -0.0807 -0.0369  0.0030
  0.0432  0.0834  0.1201  0.1522  0.1813  0.2498  0.3035  0.3318  0.3422  0.3399
  0.3271  0.3055  0.2769  0.2429  0.2044  0.1629  0.1196  0.0752  0.0298 -0.0171
 -0.0654
 -0.7447 -0.6051 -0.4772 -0.3621 -0.2601 -0.1718 -0.0974 -0.0356  0.0156  0.0595
  0.0996  0.1377  0.1730  0.2036  0.2286  0.2729  0.3101  0.3375  0.3472  0.3440
  0.3307  0.3086  0.2794  0.2444  0.2049  0.1620  0.1170  0.0712  0.0250 -0.0219
 -0.0675
 -0.7517 -0.6144 -0.4857 -0.3669 -0.2608 -0.1666 -0.0849 -0.0153  0.0431  0.0920
  0.1339  0.1710  0.2047  0.2349  0.2962  0.3146  0.3199  0.3457  0.3550
 [Fe/H] =  0.00 [alpha/Fe] = 0.40 BC value = G_RP 
 -1.9306 -1.9566 -1.9760 -1.9521 -1.8630 -1.6767 -1.3777 -0.9449 -0.6160 -0.3569
 -0.1704 -0.0418  0.0503  0.1204  0.1759  0.2769  0.3454  0.3904  0.4141
 -1.7118 -1.7278 -1.7418 -1.7397 -1.6992 -1.5843 -1.3428 -0.9610 -0.6210 -0.3587
 -0.1719 -0.0426  0.0497  0.1192  0.1741  0.2722  0.3368  0.3781  0.3993  0.4036
 -1.5070 -1.5061 -1.5089 -1.5041 -1.4749 -1.3965 -1.2327 -0.9494 -0.6338 -0.3749
 -0.1852 -0.0517  0.0437  0.1146  0.1700  0.2672  0.3295  0.3681  0.3871  0.3899
  0.3798
 -1.3265 -1.3038 -1.2906 -1.2785 -1.2552 -1.2034 -1.0980 -0.9017 -0.6401 -0.3951
 -0.2038 -0.0656  0.0342  0.1078  0.1647  0.2623  0.3230  0.3599  0.3775  0.3793
  0.3691  0.3494
 -1.1780 -1.1311 -1.0979 -1.0728 -1.0474 -1.0101 -0.9440 -0.8198 -0.6247 -0.4086
 -0.2231 -0.0812  0.0229  0.0998  0.1586  0.2578  0.3174  0.3530  0.3698  0.3711
  0.3606  0.3414  0.3148  0.2820
 -1.0591 -0.9918 -0.9383 -0.8965 -0.8616 -0.8267 -0.7813 -0.7066 -0.5771 -0.4046
 -0.2351 -0.0955  0.0112  0.0912  0.1523  0.2539  0.3131  0.3475  0.3637  0.3647
  0.3540  0.3349  0.3089  0.2771  0.2404  0.1994  0.1535  0.1018  0.0485 -0.0033
 -0.9165 -0.8577 -0.8030 -0.7517 -0.7059 -0.6648 -0.6242 -0.5752 -0.4970 -0.3759
 -0.2345 -0.1044  0.0012  0.0833  0.1463  0.2509  0.3102  0.3435  0.3590  0.3600
  0.3492  0.3298  0.3040  0.2726  0.2366  0.1971  0.1537  0.1056  0.0530 -0.0012
 -0.0538
 -0.8043 -0.7090 -0.6390 -0.5901 -0.5526 -0.5178 -0.4808 -0.4406 -0.3923 -0.3173
 -0.2135 -0.1024 -0.0033  0.0776  0.1415  0.2488  0.3090  0.3414  0.3560  0.3569
  0.3460  0.3263  0.3002  0.2689  0.2330  0.1935  0.1508  0.1051  0.0563  0.0031
 -0.0520
 -0.7605 -0.6473 -0.5458 -0.4646 -0.4036 -0.3580 -0.3220 -0.2928 -0.2612 -0.2179
 -0.1560 -0.0771  0.0047  0.0786  0.1405  0.2486  0.3100  0.3419  0.3553  0.3555
  0.3444  0.3243  0.2976  0.2658  0.2295  0.1897  0.1469  0.1018  0.0545  0.0043
 -0.0493
 -0.7587 -0.6286 -0.5133 -0.4122 -0.3279 -0.2608 -0.2080 -0.1663 -0.1299 -0.0934
 -0.0522 -0.0037  0.0489  0.1007  0.1493  0.2488  0.3118  0.3443  0.3568  0.3562
  0.3450  0.3247  0.2974  0.2650  0.2282  0.1877  0.1444  0.0990  0.0520  0.0031
 -0.0477
 -0.7665 -0.6309 -0.5075 -0.3962 -0.2985 -0.2154 -0.1469 -0.0912 -0.0447 -0.0038
  0.0358  0.0761  0.1174  0.1566  0.1911  0.2600  0.3152  0.3487  0.3609  0.3595
  0.3477  0.3272  0.2995  0.2663  0.2287  0.1874  0.1430  0.0967  0.0492  0.0005
 -0.0472
 -0.7813 -0.6432 -0.5146 -0.3979 -0.2929 -0.2003 -0.1207 -0.0537  0.0020  0.0489
  0.0902  0.1288  0.1662  0.2015  0.2659  0.2822  0.3202  0.3551  0.3676
