 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value = G_BP 
 -4.5060 -4.1669 -3.9214 -3.6508 -3.3518 -3.1063 -2.9649 -2.8797 -2.7838 -2.6549
 -2.5100 -2.3537 -2.1967 -2.0493 -1.9075 -1.5862 -1.3131 -1.0963 -0.9212
 -4.1205 -3.7253 -3.4314 -3.1910 -2.9948 -2.8382 -2.7122 -2.6048 -2.5048 -2.4040
 -2.2963 -2.1765 -2.0437 -1.9074 -1.7776 -1.4918 -1.2541 -1.0626 -0.9121 -0.7970
 -3.8606 -3.4434 -3.1249 -2.8923 -2.7334 -2.6126 -2.5011 -2.3967 -2.3017 -2.2138
 -2.1245 -2.0280 -1.9172 -1.7950 -1.6760 -1.4174 -1.2072 -1.0371 -0.9051 -0.8025
 -0.7200
 -3.7263 -3.3212 -3.0019 -2.7547 -2.5676 -2.4295 -2.3316 -2.2554 -2.1745 -2.0843
 -1.9946 -1.9082 -1.8172 -1.7121 -1.6027 -1.3630 -1.1724 -1.0198 -0.9003 -0.8067
 -0.7309 -0.6670
 -3.6309 -3.2497 -2.9433 -2.6989 -2.5050 -2.3524 -2.2331 -2.1388 -2.0627 -1.9926
 -1.9123 -1.8240 -1.7384 -1.6483 -1.5501 -1.3251 -1.1474 -1.0078 -0.8989 -0.8134
 -0.7437 -0.6847 -0.6332 -0.5871
 -3.5314 -3.1837 -2.8993 -2.6668 -2.4761 -2.3190 -2.1898 -2.0831 -1.9929 -1.9134
 -1.8392 -1.7628 -1.6819 -1.6002 -1.5111 -1.2993 -1.1301 -0.9989 -0.8981 -0.8199
 -0.7564 -0.7026 -0.6553 -0.6127 -0.5737 -0.5379 -0.5059 -0.4792 -0.4601 -0.4526
 -3.4151 -3.1046 -2.8477 -2.6337 -2.4532 -2.2993 -2.1673 -2.0535 -1.9555 -1.8686
 -1.7883 -1.7113 -1.6345 -1.5601 -1.4815 -1.2823 -1.1187 -0.9923 -0.8963 -0.8237
