 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value =  G   
 -1.5843 -1.5411 -1.5386 -1.5037 -1.4231 -1.3479 -1.3201 -1.3175 -1.2970 -1.2431
 -1.1707 -1.0845 -0.9944 -0.9099 -0.8286 -0.6515 -0.5157 -0.4178 -0.3423
 -1.5453 -1.4469 -1.3791 -1.3224 -1.2755 -1.2398 -1.2123 -1.1872 -1.1586 -1.1226
 -1.0761 -1.0163 -0.9433 -0.8647 -0.7891 -0.6278 -0.5061 -0.4187 -0.3553 -0.3113
 -1.5175 -1.3920 -1.2881 -1.2121 -1.1681 -1.1409 -1.1134 -1.0843 -1.0562 -1.0286
 -0.9953 -0.9528 -0.8961 -0.8272 -0.7579 -0.6097 -0.4992 -0.4207 -0.3662 -0.3274
 -0.2989
 -1.5009 -1.3764 -1.2656 -1.1728 -1.1009 -1.0512 -1.0234 -1.0088 -0.9898 -0.9611
 -0.9283 -0.8940 -0.8528 -0.7974 -0.7350 -0.5972 -0.4950 -0.4238 -0.3750 -0.3403
 -0.3145 -0.2947
 -1.4712 -1.3582 -1.2538 -1.1610 -1.0822 -1.0189 -0.9716 -0.9382 -0.9164 -0.8992
 -0.8749 -0.8428 -0.8094 -0.7681 -0.7155 -0.5880 -0.4919 -0.4261 -0.3829 -0.3526
 -0.3300 -0.3124 -0.2983 -0.2871
 -1.4175 -1.3220 -1.2314 -1.1475 -1.0717 -1.0053 -0.9498 -0.9055 -0.8706 -0.8422
 -0.8175 -0.7917 -0.7626 -0.7318 -0.6917 -0.5793 -0.4882 -0.4260 -0.3876 -0.3624
 -0.3439 -0.3295 -0.3178 -0.3083 -0.3004 -0.2943 -0.2906 -0.2915 -0.2991 -0.3138
 -1.3389 -1.2625 -1.1891 -1.1194 -1.0534 -0.9917 -0.9355 -0.8860 -0.8444 -0.8092
 -0.7777 -0.7479 -0.7181 -0.6907 -0.6596 -0.5667 -0.4828 -0.4230 -0.3875 -0.3674
 -0.3542 -0.3441 -0.3360 -0.3291 -0.3233 -0.3183 -0.3150 -0.3136 -0.3174 -0.3293
 -0.3487
 -1.2417 -1.1825 -1.1258 -1.0718 -1.0192 -0.9675 -0.9167 -0.8682 -0.8238 -0.7849
 -0.7503 -0.7181 -0.6868 -0.6563 -0.6281 -0.5482 -0.4741 -0.4173 -0.3831 -0.3663
 -0.3585 -0.3539 -0.3505 -0.3477 -0.3451 -0.3426 -0.3406 -0.3399 -0.3415 -0.3480
 -0.3643
 -1.1323 -1.0881 -1.0457 -1.0055 -0.9664 -0.9267 -0.8856 -0.8433 -0.8014 -0.7618
 -0.7257 -0.6927 -0.6615 -0.6308 -0.6022 -0.5282 -0.4617 -0.4092 -0.3755 -0.3600
 -0.3560 -0.3570 -0.3594 -0.3618 -0.3638 -0.3650 -0.3660 -0.3671 -0.3691 -0.3735
 -0.3832
 -1.0193 -0.9876 -0.9566 -0.9271 -0.8993 -0.8710 -0.8409 -0.8077 -0.7724 -0.7362
 -0.7011 -0.6683 -0.6379 -0.6089 -0.5810 -0.5116 -0.4492 -0.4004 -0.3674 -0.3512
 -0.3483 -0.3530 -0.3609 -0.3693 -0.3768 -0.3832 -0.3885 -0.3931 -0.3973 -0.4022
 -0.4079
 -0.9048 -0.8841 -0.8627 -0.8417 -0.8220 -0.8028 -0.7823 -0.7590 -0.7324 -0.7031
 -0.6722 -0.6416 -0.6125 -0.5853 -0.5594 -0.4965 -0.4375 -0.3910 -0.3593 -0.3424
 -0.3386 -0.3443 -0.3555 -0.3691 -0.3826 -0.3949 -0.4057 -0.4150 -0.4231 -0.4308
 -0.4389
 -0.7887 -0.7776 -0.7675 -0.7531 -0.7397 -0.7269 -0.7136 -0.6987 -0.6808 -0.6598
 -0.6359 -0.6102 -0.5841 -0.5590 -0.5374 -0.4829 -0.4266 -0.3810 -0.3512
 [Fe/H] = -2.00 [alpha/Fe] = 0.40 BC value =  G   
 -1.8344 -1.7637 -1.7017 -1.6442 -1.5892 -1.5320 -1.4678 -1.3939 -1.3139 -1.2333
 -1.1508 -1.0649 -0.9768 -0.8916 -0.8076 -0.6399 -0.5095 -0.4136 -0.3459
 -1.7219 -1.6345 -1.5595 -1.4928 -1.4320 -1.3751 -1.3198 -1.2605 -1.1994 -1.1379
 -1.0742 -1.0050 -0.9289 -0.8509 -0.7770 -0.6202 -0.5010 -0.4139 -0.3525 -0.3090
 -1.6556 -1.5362 -1.4443 -1.3825 -1.3179 -1.2599 -1.2072 -1.1565 -1.1068 -1.0583
 -1.0090 -0.9553 -0.8931 -0.8232 -0.7541 -0.6066 -0.4959 -0.4157 -0.3597 -0.3203
 -0.2911
 -1.6279 -1.4853 -1.3735 -1.2885 -1.2231 -1.1704 -1.1247 -1.0810 -1.0361 -0.9927
 -0.9508 -0.9086 -0.8609 -0.8024 -0.7389 -0.5991 -0.4942 -0.4190 -0.3675 -0.3318
 -0.3059 -0.2861
 -1.6242 -1.4837 -1.3549 -1.2496 -1.1665 -1.1010 -1.0493 -1.0081 -0.9747 -0.9440
 -0.9061 -0.8668 -0.8271 -0.7819 -0.7266 -0.5944 -0.4938 -0.4224 -0.3745 -0.3427
 -0.3199 -0.3026 -0.2889 -0.2782
 -1.6140 -1.4788 -1.3511 -1.2359 -1.1361 -1.0534 -0.9875 -0.9373 -0.9008 -0.8765
 -0.8553 -0.8273 -0.7942 -0.7570 -0.7125 -0.5902 -0.4932 -0.4243 -0.3794 -0.3514
 -0.3326 -0.3184 -0.3073 -0.2983 -0.2912 -0.2860 -0.2833 -0.2851 -0.2930 -0.3075
 -1.5834 -1.4617 -1.3429 -1.2327 -1.1339 -1.0479 -0.9752 -0.9157 -0.8682 -0.8302
 -0.7996 -0.7745 -0.7496 -0.7223 -0.6894 -0.5843 -0.4909 -0.4239 -0.3808 -0.3561
 -0.3418 -0.3320 -0.3243 -0.3182 -0.3131 -0.3090 -0.3067 -0.3064 -0.3109 -0.3229
 -0.3424
 -1.5282 -1.4235 -1.3189 -1.2194 -1.1277 -1.0453 -0.9722 -0.9085 -0.8544 -0.8093
 -0.7708 -0.7372 -0.7072 -0.6804 -0.6545 -0.5712 -0.4861 -0.4209 -0.3787 -0.3560
 -0.3458 -0.3410 -0.3381 -0.3358 -0.3340 -0.3323 -0.3314 -0.3318 -0.3344 -0.3416
 -0.3580
 -1.4478 -1.3603 -1.2724 -1.1868 -1.1065 -1.0326 -0.9647 -0.9026 -0.8465 -0.7970
 -0.7538 -0.7157 -0.6810 -0.6492 -0.6211 -0.5487 -0.4758 -0.4147 -0.3733 -0.3512
 -0.3438 -0.3439 -0.3464 -0.3493 -0.3519 -0.3539 -0.3559 -0.3581 -0.3612 -0.3666
 -0.3770
 -1.3510 -1.2815 -1.2096 -1.1381 -1.0702 -1.0068 -0.9472 -0.8909 -0.8376 -0.7879
 -0.7423 -0.7014 -0.6644 -0.6303 -0.5990 -0.5278 -0.4620 -0.4065 -0.3665 -0.3440
 -0.3371 -0.3402 -0.3478 -0.3564 -0.3645 -0.3715 -0.3777 -0.3833 -0.3886 -0.3946
 -0.4014
 -1.2470 -1.1906 -1.1332 -1.0751 -1.0189 -0.9659 -0.9157 -0.8674 -0.8202 -0.7741
 -0.7298 -0.6883 -0.6501 -0.6151 -0.5829 -0.5110 -0.4478 -0.3964 -0.3586 -0.3359
 -0.3282 -0.3320 -0.3426 -0.3563 -0.3701 -0.3829 -0.3945 -0.4047 -0.4139 -0.4226
 -0.4317
 -1.1376 -1.0939 -1.0488 -1.0027 -0.9569 -0.9130 -0.8715 -0.8313 -0.7914 -0.7514
 -0.7114 -0.6722 -0.6348 -0.5998 -0.5728 -0.4983 -0.4332 -0.3844 -0.3496
 [Fe/H] = -1.50 [alpha/Fe] = 0.40 BC value =  G   
 -2.1524 -2.0785 -2.0127 -1.9487 -1.8855 -1.8074 -1.6978 -1.5541 -1.4100 -1.2779
 -1.1592 -1.0528 -0.9567 -0.8704 -0.7927 -0.6305 -0.5042 -0.4083 -0.3395
 -2.0111 -1.9261 -1.8519 -1.7829 -1.7138 -1.6389 -1.5452 -1.4268 -1.3090 -1.1995
 -1.0991 -1.0061 -0.9191 -0.8385 -0.7650 -0.6117 -0.4949 -0.4077 -0.3448 -0.3001
 -1.9094 -1.8133 -1.7297 -1.6533 -1.5801 -1.5065 -1.4257 -1.3284 -1.2296 -1.1367
 -1.0511 -0.9709 -0.8934 -0.8185 -0.7485 -0.6018 -0.4912 -0.4095 -0.3511 -0.3100
 -0.2807
 -1.8343 -1.7167 -1.6249 -1.5485 -1.4745 -1.4010 -1.3266 -1.2458 -1.1618 -1.0818
 -1.0077 -0.9388 -0.8720 -0.8047 -0.7387 -0.5974 -0.4909 -0.4130 -0.3580 -0.3199
 -0.2933 -0.2735
 -1.7925 -1.6534 -1.5370 -1.4402 -1.3602 -1.2945 -1.2373 -1.1734 -1.1035 -1.0336
 -0.9675 -0.9066 -0.8493 -0.7915 -0.7314 -0.5955 -0.4921 -0.4169 -0.3645 -0.3292
 -0.3054 -0.2882 -0.2750 -0.2651
 -1.7862 -1.6380 -1.5020 -1.3812 -1.2782 -1.1922 -1.1235 -1.0710 -1.0264 -0.9814
 -0.9306 -0.8769 -0.8247 -0.7747 -0.7228 -0.5941 -0.4931 -0.4200 -0.3697 -0.3368
 -0.3162 -0.3021 -0.2916 -0.2835 -0.2774 -0.2735 -0.2722 -0.2752 -0.2837 -0.2979
 -1.7849 -1.6364 -1.4953 -1.3656 -1.2503 -1.1514 -1.0685 -0.9997 -0.9432 -0.8990
 -0.8651 -0.8331 -0.7959 -0.7540 -0.7095 -0.5916 -0.4931 -0.4214 -0.3726 -0.3418
 -0.3241 -0.3138 -0.3068 -0.3016 -0.2976 -0.2949 -0.2940 -0.2956 -0.3009 -0.3130
 -0.3320
 -1.7743 -1.6334 -1.4952 -1.3640 -1.2446 -1.1392 -1.0486 -0.9717 -0.9076 -0.8540
 -0.8095 -0.7736 -0.7446 -0.7163 -0.6847 -0.5865 -0.4914 -0.4208 -0.3728 -0.3434
 -0.3257 -0.3217 -0.3190 -0.3177 -0.3169 -0.3166 -0.3172 -0.3183 -0.3223 -0.3315
 -0.3477
 -1.7384 -1.6141 -1.4848 -1.3598 -1.2424 -1.1365 -1.0434 -0.9625 -0.8931 -0.8341
 -0.7839 -0.7409 -0.7037 -0.6723 -0.6448 -0.5701 -0.4862 -0.4172 -0.3698 -0.3411
 -0.3275 -0.3244 -0.3264 -0.3299 -0.3335 -0.3369 -0.3403 -0.3440 -0.3488 -0.3557
 -0.3669
 -1.6784 -1.5716 -1.4585 -1.3447 -1.2351 -1.1338 -1.0428 -0.9619 -0.8907 -0.8283
 -0.7738 -0.7264 -0.6846 -0.6475 -0.6149 -0.5454 -0.4755 -0.4121 -0.3652 -0.3362
 -0.3229 -0.3217 -0.3277 -0.3363 -0.3452 -0.3533 -0.3609 -0.3679 -0.3748 -0.3825
 -0.3908
 -1.6008 -1.5095 -1.4126 -1.3121 -1.2139 -1.1210 -1.0357 -0.9586 -0.8892 -0.8268
 -0.7705 -0.7200 -0.6749 -0.6346 -0.5984 -0.5234 -0.4595 -0.4031 -0.3588 -0.3297
 -0.3157 -0.3148 -0.3231 -0.3361 -0.3503 -0.3640 -0.3767 -0.3882 -0.3989 -0.4091
 -0.4198
 -1.5108 -1.4328 -1.3502 -1.2642 -1.1782 -1.0953 -1.0180 -0.9469 -0.8819 -0.8222
 -0.7671 -0.7163 -0.6697 -0.6271 -0.5953 -0.5041 -0.4382 -0.3902 -0.3506
 [Fe/H] = -1.00 [alpha/Fe] = 0.40 BC value =  G   
 -2.5861 -2.5155 -2.4477 -2.3758 -2.3013 -2.1969 -2.0329 -1.8037 -1.5685 -1.3607
 -1.1901 -1.0538 -0.9445 -0.8538 -0.7758 -0.6175 -0.4954 -0.4012 -0.3301
 -2.3935 -2.3138 -2.2426 -2.1735 -2.0992 -2.0085 -1.8766 -1.6858 -1.4880 -1.3066
 -1.1510 -1.0224 -0.9170 -0.8294 -0.7541 -0.6022 -0.4870 -0.3998 -0.3352 -0.2884
 -2.2482 -2.1557 -2.0762 -2.0041 -1.9331 -1.8546 -1.7487 -1.5936 -1.4261 -1.2670
 -1.1253 -1.0041 -0.9021 -0.8164 -0.7427 -0.5948 -0.4840 -0.4013 -0.3407 -0.2970
 -0.2659
 -2.1405 -2.0363 -1.9464 -1.8668 -1.7927 -1.7185 -1.6331 -1.5105 -1.3698 -1.2310
 -1.1033 -0.9906 -0.8932 -0.8096 -0.7372 -0.5922 -0.4842 -0.4044 -0.3467 -0.3054
 -0.2765 -0.2561
 -2.0295 -1.9217 -1.8327 -1.7529 -1.6765 -1.6016 -1.5240 -1.4292 -1.3132 -1.1934
 -1.0796 -0.9765 -0.8851 -0.8050 -0.7345 -0.5919 -0.4858 -0.4080 -0.3524 -0.3133
 -0.2865 -0.2683 -0.2554 -0.2463
 -1.9691 -1.8309 -1.7149 -1.6208 -1.5447 -1.4801 -1.4155 -1.3418 -1.2513 -1.1514
 -1.0519 -0.9589 -0.8747 -0.7994 -0.7319 -0.5923 -0.4878 -0.4112 -0.3571 -0.3199
 -0.2953 -0.2795 -0.2691 -0.2620 -0.2573 -0.2550 -0.2558 -0.2604 -0.2702 -0.2847
 -1.9506 -1.7983 -1.6616 -1.5422 -1.4411 -1.3554 -1.2812 -1.2151 -1.1502 -1.0826
 -1.0099 -0.9342 -0.8598 -0.7907 -0.7273 -0.5924 -0.4891 -0.4135 -0.3604 -0.3247
 -0.3020 -0.2889 -0.2816 -0.2773 -0.2748 -0.2739 -0.2749 -0.2786 -0.2860 -0.2991
 -0.3175
 -1.9493 -1.7922 -1.6460 -1.5126 -1.3937 -1.2905 -1.2011 -1.1220 -1.0493 -0.9823
 -0.9239 -0.8732 -0.8240 -0.7719 -0.7178 -0.5912 -0.4895 -0.4144 -0.3618 -0.3270
 -0.3060 -0.2954 -0.2914 -0.2908 -0.2916 -0.2931 -0.2959 -0.3000 -0.3068 -0.3165
 -0.3326
 -1.9500 -1.7940 -1.6463 -1.5067 -1.3779 -1.2627 -1.1616 -1.0733 -0.9953 -0.9250
 -0.8617 -0.8066 -0.7610 -0.7229 -0.6861 -0.5853 -0.4873 -0.4129 -0.3607 -0.3265
 -0.3067 -0.2981 -0.2975 -0.3010 -0.3059 -0.3111 -0.3167 -0.3226 -0.3297 -0.3389
 -0.3518
 -1.9397 -1.7942 -1.6506 -1.5120 -1.3802 -1.2586 -1.1498 -1.0543 -0.9707 -0.8974
 -0.8325 -0.7750 -0.7244 -0.6811 -0.6447 -0.5665 -0.4838 -0.4107 -0.3584 -0.3240
 -0.3046 -0.2973 -0.2991 -0.3065 -0.3160 -0.3257 -0.3352 -0.3443 -0.3535 -0.3636
 -0.3754
 -1.9085 -1.7767 -1.6445 -1.5126 -1.3838 -1.2620 -1.1505 -1.0509 -0.9634 -0.8867
 -0.8193 -0.7599 -0.7073 -0.6608 -0.6199 -0.5396 -0.4711 -0.4063 -0.3545 -0.3197
 -0.3000 -0.2931 -0.2963 -0.3067 -0.3206 -0.3351 -0.3494 -0.3628 -0.3756 -0.3882
 -0.4011
 -1.8579 -1.7393 -1.6197 -1.4996 -1.3788 -1.2620 -1.1527 -1.0530 -0.9641 -0.8856
 -0.8163 -0.7549 -0.7003 -0.6516 -0.6117 -0.5046 -0.4492 -0.3997 -0.3490
 [Fe/H] = -0.75 [alpha/Fe] = 0.40 BC value =  G   
 -2.8243 -2.7657 -2.7053 -2.6347 -2.5331 -2.3890 -2.1955 -1.9471 -1.6607 -1.4127
 -1.2157 -1.0628 -0.9437 -0.8485 -0.7686 -0.6106 -0.4900 -0.3967 -0.3252
 -2.6081 -2.5394 -2.4756 -2.4093 -2.3314 -2.2284 -2.0729 -1.8400 -1.5947 -1.3720
 -1.1865 -1.0384 -0.9215 -0.8278 -0.7498 -0.5969 -0.4821 -0.3949 -0.3296 -0.2817
 -2.4352 -2.3524 -2.2806 -2.2134 -2.1436 -2.0601 -1.9401 -1.7539 -1.5458 -1.3467
 -1.1726 -1.0286 -0.9122 -0.8184 -0.7409 -0.5905 -0.4793 -0.3960 -0.3346 -0.2896
 -0.2573
 -2.3050 -2.2065 -2.1225 -2.0484 -1.9786 -1.9056 -1.8149 -1.6719 -1.4985 -1.3234
 -1.1631 -1.0249 -0.9099 -0.8156 -0.7377 -0.5886 -0.4795 -0.3986 -0.3399 -0.2973
 -0.2669 -0.2457
 -2.1949 -2.0910 -1.9983 -1.9159 -1.8405 -1.7679 -1.6913 -1.5862 -1.4459 -1.2954
 -1.1511 -1.0216 -0.9099 -0.8161 -0.7377 -0.5890 -0.4812 -0.4019 -0.3450 -0.3044
 -0.2759 -0.2565 -0.2433 -0.2340
 -2.0782 -1.9588 -1.8636 -1.7861 -1.7163 -1.6472 -1.5748 -1.4935 -1.3848 -1.2592
 -1.1325 -1.0141 -0.9084 -0.8169 -0.7390 -0.5904 -0.4834 -0.4051 -0.3494 -0.3104
 -0.2837 -0.2663 -0.2553 -0.2484 -0.2444 -0.2431 -0.2450 -0.2507 -0.2613 -0.2763
 -2.0318 -1.8865 -1.7611 -1.6572 -1.5722 -1.5013 -1.4388 -1.3758 -1.2999 -1.2060
 -1.1023 -0.9990 -0.9023 -0.8156 -0.7396 -0.5917 -0.4853 -0.4077 -0.3526 -0.3148
 -0.2898 -0.2745 -0.2662 -0.2620 -0.2602 -0.2603 -0.2627 -0.2675 -0.2761 -0.2900
 -0.3087
 -2.0200 -1.8633 -1.7208 -1.5947 -1.4864 -1.3944 -1.3147 -1.2423 -1.1715 -1.0990
 -1.0276 -0.9557 -0.8816 -0.8075 -0.7373 -0.5924 -0.4865 -0.4092 -0.3544 -0.3173
 -0.2937 -0.2805 -0.2748 -0.2738 -0.2752 -0.2778 -0.2818 -0.2873 -0.2948 -0.3064
 -0.3237
 -2.0210 -1.8613 -1.7115 -1.5733 -1.4488 -1.3395 -1.2444 -1.1604 -1.0828 -1.0078
 -0.9362 -0.8723 -0.8174 -0.7674 -0.7171 -0.5903 -0.4856 -0.4085 -0.3539 -0.3172
 -0.2949 -0.2834 -0.2804 -0.2830 -0.2881 -0.2942 -0.3010 -0.3083 -0.3168 -0.3274
 -0.3417
 -2.0272 -1.8696 -1.7188 -1.5761 -1.4430 -1.3218 -1.2142 -1.1194 -1.0353 -0.9588
