 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F410M
 -3.7420 -3.8918 -3.9660 -3.9933 -4.0468 -4.1180 -4.1966 -4.2697 -4.3525 -4.4349
 -4.5168 -4.5971 -4.6770 -4.7563 -4.8341 -5.0257 -5.2112 -5.3793 -5.5486
 -3.8315 -3.8970 -3.9669 -4.0422 -4.1202 -4.1843 -4.2457 -4.3149 -4.3909 -4.4701
 -4.5499 -4.6297 -4.7088 -4.7871 -4.8646 -5.0537 -5.2361 -5.4104 -5.5770 -5.7360
 -3.8748 -3.9362 -4.0032 -4.0738 -4.1466 -4.2230 -4.2959 -4.3602 -4.4275 -4.5000
 -4.5762 -4.6537 -4.7316 -4.8090 -4.8858 -5.0730 -5.2536 -5.4271 -5.5935 -5.7523
 -5.9036
 -3.9211 -3.9774 -4.0399 -4.1074 -4.1783 -4.2505 -4.3235 -4.3973 -4.4671 -4.5342
 -4.6032 -4.6755 -4.7501 -4.8256 -4.9012 -5.0868 -5.2661 -5.4392 -5.6055 -5.7642
 -5.9152 -6.0595
 -3.9756 -4.0232 -4.0796 -4.1422 -4.2094 -4.2796 -4.3509 -4.4219 -4.4940 -4.5653
 -4.6338 -4.7012 -4.7700 -4.8410 -4.9139 -5.0966 -5.2745 -5.4473 -5.6138 -5.7727
 -5.9238 -6.0679 -6.2057 -6.3382
 -4.0378 -4.0781 -4.1255 -4.1815 -4.2433 -4.3093 -4.3780 -4.4475 -4.5171 -4.5871
 -4.6567 -4.7253 -4.7926 -4.8600 -4.9282 -5.1043 -5.2799 -5.4518 -5.6185 -5.7784
 -5.9299 -6.0741 -6.2118 -6.3439 -6.4711 -6.5939 -6.7129 -6.8285 -6.9410 -7.0508
 -4.1058 -4.1411 -4.1801 -4.2283 -4.2831 -4.3433 -4.4073 -4.4737 -4.5413 -4.6093
 -4.6770 -4.7442 -4.8111 -4.8777 -4.9443 -5.1127 -5.2838 -5.4529 -5.6196 -5.7809
 -5.9338 -6.0785 -6.2163 -6.3482 -6.4749 -6.5970 -6.7150 -6.8294 -6.9406 -7.0490
 -7.1552
 -4.1773 -4.2096 -4.2441 -4.2851 -4.3317 -4.3846 -4.4424 -4.5038 -4.5677 -4.6331
 -4.6988 -4.7641 -4.8288 -4.8936 -4.9586 -5.1223 -5.2880 -5.4534 -5.6179 -5.7798
