 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F480M
  0.2293  0.0961 -0.0255 -0.0795 -0.1449 -0.2117 -0.2726 -0.3324 -0.3989 -0.4801
 -0.5579 -0.6343 -0.7083 -0.7803 -0.8505 -1.0167 -1.1706 -1.3132 -1.4582
  0.1625  0.0975  0.0252 -0.0577 -0.1489 -0.2293 -0.2987 -0.3660 -0.4332 -0.5099
 -0.5875 -0.6640 -0.7389 -0.8122 -0.8838 -1.0539 -1.2082 -1.3510 -1.5026 -1.6613
  0.1426  0.0838  0.0182 -0.0540 -0.1329 -0.2192 -0.3061 -0.3828 -0.4546 -0.5271
 -0.6029 -0.6786 -0.7534 -0.8271 -0.8993 -1.0714 -1.2274 -1.3703 -1.5221 -1.6796
 -1.8312
  0.1140  0.0611  0.0011 -0.0655 -0.1380 -0.2148 -0.2946 -0.3780 -0.4596 -0.5376
 -0.6128 -0.6869 -0.7603 -0.8333 -0.9056 -1.0796 -1.2391 -1.3871 -1.5363 -1.6928
 -1.8441 -1.9886
  0.0736  0.0294 -0.0237 -0.0844 -0.1517 -0.2236 -0.2979 -0.3740 -0.4536 -0.5347
 -0.6145 -0.6909 -0.7644 -0.8362 -0.9075 -1.0820 -1.2451 -1.3962 -1.5466 -1.7023
 -1.8535 -1.9979 -2.1359 -2.2681
  0.0227 -0.0143 -0.0584 -0.1113 -0.1718 -0.2384 -0.3085 -0.3807 -0.4550 -0.5312
 -0.6087 -0.6863 -0.7622 -0.8358 -0.9075 -1.0812 -1.2465 -1.4010 -1.5533 -1.7088
 -1.8602 -2.0048 -2.1427 -2.2748 -2.4016 -2.5238 -2.6420 -2.7568 -2.8687 -2.9780
 -0.0357 -0.0683 -0.1044 -0.1491 -0.2010 -0.2604 -0.3250 -0.3927 -0.4639 -0.5362
 -0.6093 -0.6829 -0.7568 -0.8304 -0.9030 -1.0786 -1.2449 -1.4022 -1.5562 -1.7124
 -1.8646 -2.0097 -2.1479 -2.2800 -2.4065 -2.5282 -2.6456 -2.7592 -2.8695 -2.9770
 -3.0827
 -0.0990 -0.1290 -0.1611 -0.1988 -0.2424 -0.2925 -0.3494 -0.4113 -0.4780 -0.5470
 -0.6169 -0.6871 -0.7572 -0.8277 -0.8983 -1.0732 -1.2411 -1.4003 -1.5553 -1.7123
 -1.8664 -2.0127 -2.1516 -2.2840 -2.4106 -2.5321 -2.6489 -2.7616 -2.8708 -2.9771
 -3.0809
 -0.1642 -0.1932 -0.2242 -0.2610 -0.2967 -0.3390 -0.3869 -0.4405 -0.5007 -0.5651
 -0.6315 -0.6986 -0.7658 -0.8330 -0.9004 -1.0701 -1.2373 -1.3971 -1.5537 -1.7110
 -1.8673 -2.0160 -2.1562 -2.2895 -2.4167 -2.5384 -2.6554 -2.7680 -2.8768 -2.9822
 -3.0843
 -0.2287 -0.2573 -0.2888 -0.3227 -0.3588 -0.3969 -0.4373 -0.4822 -0.5328 -0.5905
 -0.6515 -0.7146 -0.7786 -0.8428 -0.9072 -1.0692 -1.2322 -1.3924 -1.5480 -1.7039
 -1.8609 -2.0124 -2.1551 -2.2899 -2.4180 -2.5403 -2.6576 -2.7702 -2.8787 -2.9835
 -3.0869
 -0.2899 -0.3223 -0.3559 -0.3906 -0.4262 -0.4627 -0.4999 -0.5381 -0.5797 -0.6279
 -0.6816 -0.7388 -0.7981 -0.8588 -0.9200 -1.0743 -1.2306 -1.3877 -1.5424 -1.6968
 -1.8523 -2.0050 -2.1506 -2.2879 -2.4176 -2.5411 -2.6591 -2.7723 -2.8810 -2.9858
 -3.0871
 -0.3468 -0.4016 -0.4456 -0.4820 -0.5139 -0.5439 -0.5741 -0.6062 -0.6413 -0.6807
 -0.7249 -0.7742 -0.8269 -0.8822 -0.9391 -1.0852 -1.2342 -1.3857 -1.5385
 [Fe/H] = -1.50 [alpha/Fe] =-0.40 BC value = F480M
  0.1557  0.0623 -0.0139 -0.0757 -0.1418 -0.2099 -0.2788 -0.3483 -0.4134 -0.4920
 -0.5726 -0.6513 -0.7276 -0.8015 -0.8730 -1.0420 -1.1971 -1.3391 -1.4780
  0.1680  0.0987  0.0130 -0.0787 -0.1518 -0.2233 -0.2969 -0.3696 -0.4398 -0.5198
 -0.6012 -0.6810 -0.7584 -0.8335 -0.9062 -1.0778 -1.2332 -1.3733 -1.5085 -1.6585
  0.1611  0.0994  0.0303 -0.0488 -0.1410 -0.2280 -0.3041 -0.3795 -0.4528 -0.5305
 -0.6117 -0.6919 -0.7701 -0.8462 -0.9199 -1.0943 -1.2521 -1.3932 -1.5293 -1.6777
 -1.8277
  0.1454  0.0883  0.0251 -0.0447 -0.1221 -0.2077 -0.2986 -0.3825 -0.4593 -0.5344
 -0.6139 -0.6937 -0.7721 -0.8487 -0.9232 -1.1002 -1.2617 -1.4065 -1.5446 -1.6913
 -1.8404 -1.9847
  0.1219  0.0698  0.0112 -0.0535 -0.1245 -0.2014 -0.2828 -0.3682 -0.4548 -0.5352
 -0.6136 -0.6920 -0.7697 -0.8462 -0.9210 -1.0999 -1.2650 -1.4146 -1.5556 -1.7012
 -1.8495 -1.9935 -2.1316 -2.2645
  0.0881  0.0433 -0.0095 -0.0692 -0.1352 -0.2067 -0.2825 -0.3611 -0.4418 -0.5243
 -0.6072 -0.6880 -0.7660 -0.8419 -0.9164 -1.0961 -1.2642 -1.4185 -1.5629 -1.7082
 -1.8559 -2.0000 -2.1380 -2.2703 -2.3975 -2.5203 -2.6391 -2.7543 -2.8663 -2.9754
  0.0454  0.0070 -0.0387 -0.0917 -0.1520 -0.2185 -0.2897 -0.3642 -0.4405 -0.5177
 -0.5965 -0.6770 -0.7569 -0.8349 -0.9104 -1.0906 -1.2605 -1.4186 -1.5667 -1.7125
 -1.8601 -2.0046 -2.1429 -2.2751 -2.4020 -2.5240 -2.6418 -2.7559 -2.8667 -2.9747
 -3.0801
 -0.0043 -0.0404 -0.0784 -0.1238 -0.1767 -0.2368 -0.3028 -0.3728 -0.4456 -0.5195
 -0.5942 -0.6702 -0.7469 -0.8238 -0.9000 -1.0834 -1.2550 -1.4158 -1.5669 -1.7140
 -1.8621 -2.0073 -2.1462 -2.2788 -2.4057 -2.5274 -2.6446 -2.7578 -2.8676 -2.9743
 -3.0783
 -0.0585 -0.0948 -0.1288 -0.1672 -0.2124 -0.2648 -0.3242 -0.3887 -0.4572 -0.5280
 -0.5997 -0.6723 -0.7454 -0.8188 -0.8925 -1.0749 -1.2494 -1.4127 -1.5662 -1.7148
 -1.8638 -2.0104 -2.1505 -2.2840 -2.4114 -2.5334 -2.6508 -2.7640 -2.8734 -2.9791
 -3.0814
 -0.1144 -0.1519 -0.1855 -0.2206 -0.2588 -0.3035 -0.3545 -0.4117 -0.4743 -0.5407
 -0.6091 -0.6785 -0.7485 -0.8187 -0.8891 -1.0657 -1.2394 -1.4049 -1.5605 -1.7100
 -1.8592 -2.0074 -2.1493 -2.2841 -2.4123 -2.5349 -2.6526 -2.7657 -2.8747 -2.9799
 -3.0837
 -0.1680 -0.2108 -0.2472 -0.2815 -0.3151 -0.3536 -0.3973 -0.4462 -0.5009 -0.5614
 -0.6252 -0.6909 -0.7576 -0.8249 -0.8923 -1.0616 -1.2309 -1.3960 -1.5533 -1.7035
 -1.8522 -2.0010 -2.1451 -2.2820 -2.4118 -2.5354 -2.6538 -2.7673 -2.8765 -2.9818
 -3.0835
 -0.2183 -0.2715 -0.3141 -0.3493 -0.3812 -0.4139 -0.4514 -0.4937 -0.5402 -0.5925
 -0.6501 -0.7108 -0.7734 -0.8372 -0.9016 -1.0635 -1.2265 -1.3884 -1.5457
 [Fe/H] = -1.00 [alpha/Fe] =-0.40 BC value = F480M
  0.0984  0.0366 -0.0182 -0.0808 -0.1448 -0.2120 -0.2851 -0.3574 -0.4228 -0.4995
 -0.5820 -0.6626 -0.7408 -0.8164 -0.8894 -1.0613 -1.2184 -1.3614 -1.4962
  0.1560  0.0658 -0.0144 -0.0793 -0.1515 -0.2260 -0.3017 -0.3776 -0.4478 -0.5281
 -0.6113 -0.6931 -0.7726 -0.8496 -0.9240 -1.0988 -1.2572 -1.3983 -1.5281 -1.6609
  0.1652  0.1017  0.0202 -0.0729 -0.1483 -0.2255 -0.3054 -0.3844 -0.4596 -0.5374
 -0.6205 -0.7027 -0.7830 -0.8611 -0.9366 -1.1143 -1.2753 -1.4181 -1.5488 -1.6820
 -1.8240
  0.1591  0.1016  0.0367 -0.0405 -0.1322 -0.2215 -0.3017 -0.3829 -0.4623 -0.5382
 -0.6200 -0.7020 -0.7827 -0.8614 -0.9378 -1.1180 -1.2822 -1.4289 -1.5631 -1.6968
 -1.8371 -1.9793
  0.1467  0.0913  0.0314 -0.0359 -0.1127 -0.1985 -0.2909 -0.3779 -0.4591 -0.5371
 -0.6153 -0.6966 -0.7771 -0.8560 -0.9330 -1.1154 -1.2828 -1.4342 -1.5726 -1.7074
 -1.8466 -1.9879 -2.1256 -2.2584
  0.1276  0.0757  0.0185 -0.0440 -0.1140 -0.1907 -0.2729 -0.3595 -0.4484 -0.5329
 -0.6107 -0.6898 -0.7695 -0.8483 -0.9254 -1.1094 -1.2796 -1.4354 -1.5783 -1.7149
 -1.8533 -1.9940 -2.1315 -2.2639 -2.3915 -2.5148 -2.6342 -2.7500 -2.8624 -2.9714
  0.1004  0.0541  0.0010 -0.0580 -0.1229 -0.1941 -0.2706 -0.3504 -0.4326 -0.5168
 -0.6004 -0.6820 -0.7619 -0.8401 -0.9170 -1.1017 -1.2742 -1.4336 -1.5807 -1.7197
 -1.8581 -1.9982 -2.1358 -2.2682 -2.3953 -2.5180 -2.6366 -2.7514 -2.8625 -2.9704
 -3.0760
  0.0658  0.0244 -0.0228 -0.0769 -0.1375 -0.2041 -0.2757 -0.3510 -0.4288 -0.5078
 -0.5873 -0.6678 -0.7491 -0.8295 -0.9078 -1.0935 -1.2674 -1.4297 -1.5804 -1.7220
 -1.8609 -2.0008 -2.1385 -2.2712 -2.3984 -2.5206 -2.6385 -2.7525 -2.8629 -2.9700
 -3.0741
  0.0257 -0.0136 -0.0555 -0.1034 -0.1586 -0.2204 -0.2874 -0.3585 -0.4325 -0.5081
 -0.5844 -0.6610 -0.7387 -0.8172 -0.8955 -1.0853 -1.2617 -1.4262 -1.5797 -1.7240
 -1.8640 -2.0042 -2.1425 -2.2758 -2.4035 -2.5260 -2.6439 -2.7577 -2.8676 -2.9740
 -3.0771
 -0.0177 -0.0563 -0.0962 -0.1383 -0.1869 -0.2424 -0.3039 -0.3701 -0.4398 -0.5119
 -0.5852 -0.6591 -0.7335 -0.8085 -0.8838 -1.0710 -1.2511 -1.4186 -1.5743 -1.7208
 -1.8618 -2.0023 -2.1412 -2.2755 -2.4039 -2.5269 -2.6452 -2.7588 -2.8685 -2.9745
 -3.0770
 -0.0615 -0.1054 -0.1437 -0.1822 -0.2248 -0.2736 -0.3285 -0.3887 -0.4533 -0.5213
 -0.5912 -0.6623 -0.7339 -0.8061 -0.8785 -1.0593 -1.2377 -1.4084 -1.5671 -1.7154
 -1.8574 -1.9980 -2.1378 -2.2734 -2.4030 -2.5270 -2.6458 -2.7599 -2.8697 -2.9757
 -3.0780
 -0.1039 -0.1533 -0.1947 -0.2324 -0.2716 -0.3147 -0.3627 -0.4163 -0.4746 -0.5373
 -0.6032 -0.6709 -0.7397 -0.8090 -0.8787 -1.0530 -1.2264 -1.3962 -1.5577
 [Fe/H] = -0.75 [alpha/Fe] =-0.40 BC value = F480M
  0.0759  0.0268 -0.0263 -0.0867 -0.1486 -0.2145 -0.2866 -0.3594 -0.4256 -0.5016
 -0.5847 -0.6661 -0.7451 -0.8215 -0.8953 -1.0687 -1.2271 -1.3712 -1.5047
  0.1332  0.0435 -0.0168 -0.0826 -0.1553 -0.2283 -0.3043 -0.3804 -0.4506 -0.5310
 -0.6148 -0.6973 -0.7776 -0.8555 -0.9308 -1.1075 -1.2678 -1.4106 -1.5397 -1.6672
  0.1629  0.0934  0.0000 -0.0750 -0.1483 -0.2280 -0.3079 -0.3872 -0.4630 -0.5403
 -0.6240 -0.7068 -0.7878 -0.8666 -0.9431 -1.1227 -1.2856 -1.4303 -1.5604 -1.6886
 -1.8239
  0.1612  0.1047  0.0364 -0.0508 -0.1414 -0.2201 -0.3025 -0.3852 -0.4650 -0.5406
 -0.6229 -0.7056 -0.7868 -0.8662 -0.9434 -1.1256 -1.2915 -1.4398 -1.5737 -1.7036
 -1.8377 -1.9765
  0.1520  0.0974  0.0379 -0.0322 -0.1144 -0.2071 -0.2953 -0.3778 -0.4606 -0.5391
