 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F182M
  0.9383  1.1532  1.3165  1.3289  1.2838  1.2395  1.1929  1.1507  1.0927  1.0367
  0.9775  0.9155  0.8495  0.7797  0.7075  0.5318  0.3602  0.1863  0.0301
  1.0098  1.0326  1.0601  1.1114  1.1774  1.1932  1.1636  1.1170  1.0653  1.0113
  0.9536  0.8918  0.8260  0.7577  0.6887  0.5186  0.3533  0.1916  0.0337 -0.1201
  0.9249  0.9451  0.9592  0.9736  0.9948  1.0411  1.0804  1.0741  1.0361  0.9843
  0.9292  0.8695  0.8053  0.7381  0.6701  0.5022  0.3402  0.1821  0.0270 -0.1241
 -0.2708
  0.8400  0.8669  0.8808  0.8883  0.8939  0.8995  0.9148  0.9464  0.9598  0.9406
  0.8981  0.8438  0.7830  0.7178  0.6509  0.4850  0.3257  0.1712  0.0198 -0.1289
 -0.2733 -0.4136
  0.7417  0.7853  0.8064  0.8156  0.8182  0.8179  0.8155  0.8142  0.8247  0.8348
  0.8289  0.7996  0.7527  0.6943  0.6304  0.4672  0.3100  0.1594  0.0119 -0.1342
 -0.2768 -0.4151 -0.5492 -0.6796
  0.6288  0.6883  0.7257  0.7429  0.7487  0.7481  0.7441  0.7376  0.7292  0.7231
  0.7208  0.7129  0.6898  0.6510  0.6006  0.4483  0.2934  0.1460  0.0026 -0.1400
 -0.2808 -0.4176 -0.5502 -0.6788 -0.8044 -0.9269 -1.0461 -1.1619 -1.2741 -1.3827
  0.5037  0.5760  0.6321  0.6614  0.6761  0.6799  0.6773  0.6715  0.6631  0.6522
  0.6392  0.6247  0.6073  0.5823  0.5468  0.4231  0.2758  0.1307 -0.0086 -0.1468
 -0.2849 -0.4206 -0.5522 -0.6796 -0.8031 -0.9230 -1.0397 -1.1538 -1.2656 -1.3749
 -1.4798
  0.3689  0.4515  0.5201  0.5648  0.5920  0.6055  0.6086  0.6054  0.5989  0.5902
  0.5783  0.5621  0.5411  0.5158  0.4860  0.3846  0.2543  0.1145 -0.0216 -0.1552
 -0.2894 -0.4233 -0.5542 -0.6810 -0.8038 -0.9227 -1.0381 -1.1504 -1.2601 -1.3675
 -1.4729
  0.2271  0.3182  0.3937  0.4506  0.4916  0.5173  0.5306  0.5343  0.5314  0.5254
  0.5172  0.5052  0.4876  0.4636  0.4340  0.3418  0.2256  0.0955 -0.0376 -0.1676
 -0.2974 -0.4283 -0.5583 -0.6853 -0.8081 -0.9267 -1.0417 -1.1531 -1.2615 -1.3673
 -1.4706
  0.0807  0.1790  0.2597  0.3245  0.3748  0.4120  0.4372  0.4512  0.4562  0.4550
  0.4503  0.4429  0.4316  0.4134  0.3885  0.3041  0.1974  0.0759 -0.0519 -0.1790
 -0.3048 -0.4313 -0.5584 -0.6844 -0.8073 -0.9263 -1.0414 -1.1526 -1.2604 -1.3651
 -1.4686
