 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value = G_BP 
 -5.8915 -5.5479 -5.2985 -5.0246 -4.7236 -4.4775 -4.3343 -4.2485 -4.1542 -4.0299
 -3.8904 -3.7404 -3.5907 -3.4507 -3.3169 -3.0178 -2.7702 -2.5786 -2.4263
 -5.5050 -5.1075 -4.8121 -4.5709 -4.3745 -4.2184 -4.0933 -3.9877 -3.8904 -3.7935
 -3.6910 -3.5777 -3.4526 -3.3243 -3.2025 -2.9376 -2.7231 -2.5553 -2.4259 -2.3290
 -5.2449 -4.8268 -4.5083 -4.2765 -4.1189 -3.9999 -3.8911 -3.7901 -3.6990 -3.6155
 -3.5317 -3.4418 -3.3388 -3.2250 -3.1141 -2.8755 -2.6864 -2.5383 -2.4259 -2.3398
 -2.2713
 -5.1112 -4.7058 -4.3871 -4.1414 -3.9568 -3.8220 -3.7277 -3.6557 -3.5800 -3.4959
 -3.4125 -3.3327 -3.2493 -3.1528 -3.0517 -2.8315 -2.6601 -2.5276 -2.4264 -2.3481
 -2.2850 -2.2323
 -5.0167 -4.6359 -4.3304 -4.0878 -3.8966 -3.7478 -3.6332 -3.5441 -3.4736 -3.4096
 -3.3365 -3.2559 -3.1782 -3.0966 -3.0070 -2.8013 -2.6415 -2.5203 -2.4288 -2.3577
 -2.3000 -2.2512 -2.2088 -2.1713
 -4.9178 -4.5710 -4.2880 -4.0576 -3.8697 -3.7165 -3.5921 -3.4911 -3.4071 -3.3342
 -3.2669 -3.1980 -3.1251 -3.0521 -2.9721 -2.7803 -2.6284 -2.5142 -2.4302 -2.3661
 -2.3141 -2.2700 -2.2312 -2.1965 -2.1648 -2.1362 -2.1111 -2.0919 -2.0810 -2.0801
 -4.8016 -4.4926 -4.2375 -4.0259 -3.8483 -3.6982 -3.5707 -3.4626 -3.3709 -3.2910
 -3.2180 -3.1484 -3.0792 -3.0128 -2.9429 -2.7649 -2.6187 -2.5086 -2.4289 -2.3708
 -2.3250 -2.2863 -2.2522 -2.2212 -2.1926 -2.1659 -2.1420 -2.1208 -2.1061 -2.1013
 -2.1067
 -4.6751 -4.4012 -4.1735 -3.9827 -3.8198 -3.6782 -3.5535 -3.4434 -3.3468 -3.2623
 -3.1861 -3.1149 -3.0462 -2.9794 -2.9155 -2.7523 -2.6117 -2.5035 -2.4254 -2.3705
 -2.3303 -2.2977 -2.2692 -2.2432 -2.2188 -2.1956 -2.1738 -2.1541 -2.1376 -2.1270
 -2.1281
 -4.5430 -4.3015 -4.0978 -3.9260 -3.7782 -3.6476 -3.5297 -3.4225 -3.3253 -3.2380
 -3.1596 -3.0877 -3.0197 -2.9539 -2.8912 -2.7381 -2.6046 -2.4985 -2.4203 -2.3661
 -2.3291 -2.3020 -2.2798 -2.2599 -2.2410 -2.2224 -2.2045 -2.1874 -2.1719 -2.1596
 -2.1537
 -4.4203 -4.2082 -4.0229 -3.8649 -3.7294 -3.6093 -3.4998 -3.3981 -3.3036 -3.2164
 -3.1368 -3.0642 -2.9970 -2.9334 -2.8723 -2.7265 -2.5984 -2.4949 -2.4167 -2.3613
 -2.3245 -2.3002 -2.2833 -2.2697 -2.2571 -2.2446 -2.2320 -2.2193 -2.2069 -2.1958
 -2.1857
 -4.3107 -4.1221 -3.9528 -3.8045 -3.6760 -3.5637 -3.4617 -3.3666 -3.2768 -3.1922
 -3.1133 -3.0406 -2.9738 -2.9119 -2.8531 -2.7150 -2.5916 -2.4906 -2.4130 -2.3567
 -2.3186 -2.2947 -2.2804 -2.2717 -2.2654 -2.2594 -2.2532 -2.2462 -2.2386 -2.2310
 -2.2245
 -4.2143 -4.0432 -3.8893 -3.7489 -3.6248 -3.5157 -3.4181 -3.3285 -3.2438 -3.1634
 -3.0872 -3.0158 -2.9495 -2.8886 -2.8336 -2.7036 -2.5842 -2.4856 -2.4092
 [Fe/H] = -2.00 [alpha/Fe] = 0.40 BC value = G_BP 
 -6.8802 -6.3520 -5.8958 -5.5069 -5.1781 -4.8929 -4.6350 -4.3946 -4.1779 -3.9907
 -3.8236 -3.6677 -3.5194 -3.3813 -3.2439 -2.9740 -2.7527 -2.5729 -2.4341
 -6.4813 -5.9553 -5.4999 -5.1167 -4.7994 -4.5367 -4.3151 -4.1173 -3.9435 -3.7924
 -3.6561 -3.5256 -3.3954 -3.2692 -3.1521 -2.9037 -2.7063 -2.5482 -2.4248 -2.3296
 -6.0640 -5.5451 -5.1203 -4.8242 -4.5393 -4.2988 -4.0968 -3.9239 -3.7746 -3.6456
 -3.5305 -3.4212 -3.3092 -3.1941 -3.0843 -2.8522 -2.6722 -2.5306 -2.4198 -2.3335
 -2.2639
 -5.7505 -5.2359 -4.8320 -4.5244 -4.2882 -4.0994 -3.9381 -3.7905 -3.6559 -3.5370
 -3.4330 -3.3383 -3.2444 -3.1431 -3.0405 -2.8195 -2.6504 -2.5201 -2.4191 -2.3404
 -2.2770 -2.2242
 -5.6275 -5.1098 -4.6925 -4.3701 -4.1241 -3.9353 -3.7878 -3.6680 -3.5646 -3.4670
 -3.3676 -3.2753 -3.1901 -3.1042 -3.0111 -2.7993 -2.6369 -2.5140 -2.4206 -2.3485
 -2.2904 -2.2417 -2.1995 -2.1623
 -5.5718 -5.0575 -4.6400 -4.3078 -4.0463 -3.8417 -3.6824 -3.5584 -3.4612 -3.3844
 -3.3127 -3.2330 -3.1511 -3.0708 -2.9880 -2.7865 -2.6284 -2.5099 -2.4219 -2.3556
 -2.3031 -2.2591 -2.2206 -2.1863 -2.1553 -2.1275 -2.1034 -2.0850 -2.0743 -2.0733
 -5.5206 -5.0292 -4.6217 -4.2934 -4.0311 -3.8220 -3.6551 -3.5216 -3.4143 -3.3254
 -3.2495 -3.1815 -3.1131 -3.0421 -2.9672 -2.7774 -2.6225 -2.5064 -2.4215 -2.3598
