 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value = F430M
 -4.1822 -4.2727 -4.3531 -4.4086 -4.4369 -4.4528 -4.4734 -4.5046 -4.5507 -4.6120
 -4.6786 -4.7515 -4.8252 -4.8980 -4.9720 -5.1564 -5.3342 -5.5024 -5.6613
 -4.1483 -4.2344 -4.3169 -4.3897 -4.4518 -4.5038 -4.5480 -4.5878 -4.6278 -4.6712
 -4.7212 -4.7810 -4.8499 -4.9233 -4.9977 -5.1812 -5.3574 -5.5246 -5.6867 -5.8448
 -4.1301 -4.2116 -4.2930 -4.3727 -4.4501 -4.5204 -4.5805 -4.6315 -4.6757 -4.7163
 -4.7600 -4.8112 -4.8734 -4.9442 -5.0177 -5.2001 -5.3755 -5.5423 -5.7058 -5.8642
 -6.0156
 -4.1276 -4.2043 -4.2814 -4.3576 -4.4318 -4.5026 -4.5709 -4.6357 -4.6944 -4.7473
 -4.7950 -4.8421 -4.8957 -4.9607 -5.0320 -5.2131 -5.3885 -5.5555 -5.7187 -5.8768
 -6.0279 -6.1723
 -4.1416 -4.2118 -4.2833 -4.3553 -4.4267 -4.4962 -4.5627 -4.6262 -4.6887 -4.7509
 -4.8110 -4.8675 -4.9200 -4.9777 -5.0442 -5.2219 -5.3968 -5.5645 -5.7279 -5.8860
 -6.0370 -6.1812 -6.3190 -6.4514
 -4.1750 -4.2364 -4.3001 -4.3656 -4.4324 -4.4995 -4.5654 -4.6291 -4.6905 -4.7512
 -4.8132 -4.8763 -4.9370 -4.9950 -5.0577 -5.2285 -5.4017 -5.5696 -5.7335 -5.8923
 -6.0436 -6.1879 -6.3255 -6.4575 -6.5844 -6.7068 -6.8255 -6.9408 -7.0529 -7.1623
 -4.2292 -4.2810 -4.3348 -4.3915 -4.4510 -4.5128 -4.5759 -4.6388 -4.7006 -4.7611
 -4.8212 -4.8827 -4.9459 -5.0066 -5.0688 -5.2351 -5.4048 -5.5715 -5.7353 -5.8953
 -6.0479 -6.1927 -6.3306 -6.4624 -6.5889 -6.7106 -6.8283 -6.9423 -7.0530 -7.1609
 -7.2667
 -4.3004 -4.3453 -4.3895 -4.4357 -4.4857 -4.5395 -4.5967 -4.6558 -4.7160 -4.7761
 -4.8356 -4.8954 -4.9562 -5.0176 -5.0782 -5.2411 -5.4073 -5.5716 -5.7340 -5.8946
 -6.0493 -6.1955 -6.3340 -6.4662 -6.5926 -6.7140 -6.8311 -6.9443 -7.0540 -7.1604
 -7.2645
 -4.3811 -4.4241 -4.4630 -4.4998 -4.5394 -4.5832 -4.6319 -4.6845 -4.7402 -4.7977
 -4.8558 -4.9144 -4.9733 -5.0329 -5.0917 -5.2489 -5.4115 -5.5734 -5.7334 -5.8931
 -6.0496 -6.1983 -6.3384 -6.4714 -6.5983 -6.7199 -6.8368 -6.9496 -7.0587 -7.1644
 -7.2672
 -4.4619 -4.5074 -4.5461 -4.5790 -4.6100 -4.6441 -4.6825 -4.7262 -4.7745 -4.8264
 -4.8808 -4.9367 -4.9935 -5.0509 -5.1083 -5.2577 -5.4144 -5.5729 -5.7303 -5.8871
 -6.0431 -6.1940 -6.3368 -6.4714 -6.5993 -6.7213 -6.8384 -6.9510 -7.0596 -7.1647
 -7.2688
 -4.5406 -4.5901 -4.6314 -4.6661 -4.6952 -4.7217 -4.7510 -4.7848 -4.8236 -4.8673
 -4.9152 -4.9662 -5.0194 -5.0739 -5.1291 -5.2713 -5.4206 -5.5740 -5.7282 -5.8819
 -6.0354 -6.1863 -6.3314 -6.4688 -6.5985 -6.7217 -6.8395 -6.9524 -7.0609 -7.1658
 -7.2672
 -4.6173 -4.6722 -4.7153 -4.7547 -4.7858 -4.8114 -4.8351 -4.8603 -4.8898 -4.9239
 -4.9628 -5.0063 -5.0535 -5.1034 -5.1541 -5.2897 -5.4301 -5.5767 -5.7271
 [Fe/H] = -2.00 [alpha/Fe] = 0.40 BC value = F430M
 -4.1612 -4.2201 -4.2742 -4.3246 -4.3740 -4.4245 -4.4779 -4.5344 -4.5908 -4.6471
 -4.7051 -4.7673 -4.8342 -4.9052 -4.9825 -5.1630 -5.3377 -5.5060 -5.6653
 -4.1807 -4.2523 -4.3163 -4.3742 -4.4279 -4.4796 -4.5314 -4.5840 -4.6361 -4.6876
 -4.7408 -4.7991 -4.8644 -4.9353 -5.0082 -5.1890 -5.3631 -5.5293 -5.6881 -5.8450
 -4.1588 -4.2388 -4.3144 -4.3951 -4.4605 -4.5185 -4.5715 -4.6224 -4.6721 -4.7206
 -4.7698 -4.8233 -4.8847 -4.9543 -5.0271 -5.2082 -5.3823 -5.5476 -5.7061 -5.8621
 -6.0129
 -4.1285 -4.2107 -4.2927 -4.3739 -4.4519 -4.5246 -4.5900 -4.6476 -4.7000 -4.7491
 -4.7969 -4.8463 -4.9018 -4.9673 -5.0392 -5.2206 -5.3953 -5.5609 -5.7193 -5.8746
 -6.0251 -6.1694
 -4.1194 -4.1973 -4.2760 -4.3541 -4.4305 -4.5045 -4.5752 -4.6423 -4.7053 -4.7637
 -4.8172 -4.8682 -4.9203 -4.9789 -5.0476 -5.2281 -5.4035 -5.5699 -5.7288 -5.8837
 -6.0339 -6.1780 -6.3159 -6.4485
 -4.1245 -4.1971 -4.2714 -4.3465 -4.4214 -4.4944 -4.5640 -4.6296 -4.6928 -4.7561
 -4.8192 -4.8798 -4.9363 -4.9928 -5.0555 -5.2323 -5.4079 -5.5753 -5.7350 -5.8900
 -6.0403 -6.1844 -6.3222 -6.4543 -6.5814 -6.7041 -6.8233 -6.9389 -7.0510 -7.1602
 -4.1450 -4.2111 -4.2794 -4.3493 -4.4202 -4.4909 -4.5603 -4.6270 -4.6907 -4.7522
 -4.8139 -4.8777 -4.9417 -5.0026 -5.0644 -5.2349 -5.4096 -5.5774 -5.7380 -5.8936
 -6.0444 -6.1890 -6.3269 -6.4589 -6.5856 -6.7076 -6.8257 -6.9401 -7.0510 -7.1588
 -7.2646
 -4.1847 -4.2423 -4.3027 -4.3656 -4.4303 -4.4963 -4.5630 -4.6291 -4.6938 -4.7564
 -4.8175 -4.8790 -4.9424 -5.0063 -5.0694 -5.2374 -5.4096 -5.5771 -5.7380 -5.8942
 -6.0460 -6.1916 -6.3301 -6.4624 -6.5890 -6.7107 -6.8282 -6.9417 -7.0517 -7.1584
 -7.2624
 -4.2445 -4.2929 -4.3446 -4.3989 -4.4558 -4.5150 -4.5763 -4.6391 -4.7024 -4.7653
 -4.8271 -4.8883 -4.9499 -5.0126 -5.0750 -5.2409 -5.4108 -5.5775 -5.7382 -5.8943
 -6.0472 -6.1945 -6.3344 -6.4674 -6.5945 -6.7162 -6.8335 -6.9466 -7.0561 -7.1621
 -7.2651
 -4.3162 -4.3603 -4.4044 -4.4498 -4.4977 -4.5483 -4.6019 -4.6584 -4.7173 -4.7778
 -4.8388 -4.8997 -4.9604 -5.0214 -5.0827 -5.2427 -5.4095 -5.5744 -5.7343 -5.8895
 -6.0421 -6.1909 -6.3328 -6.4673 -6.5952 -6.7174 -6.8348 -6.9477 -7.0567 -7.1622
 -7.2665
 -4.3913 -4.4379 -4.4786 -4.5176 -4.5574 -4.5992 -4.6440 -4.6922 -4.7441 -4.7993
 -4.8567 -4.9156 -4.9751 -5.0347 -5.0945 -5.2481 -5.4096 -5.5717 -5.7303 -5.8842
 -6.0353 -6.1841 -6.3279 -6.4648 -6.5944 -6.7177 -6.8356 -6.9488 -7.0577 -7.1629
 -7.2647
 -4.4681 -4.5171 -4.5597 -4.5970 -4.6317 -4.6665 -4.7033 -4.7428 -4.7862 -4.8335
 -4.8847 -4.9390 -4.9952 -5.0527 -5.1104 -5.2571 -5.4111 -5.5694 -5.7262
 [Fe/H] = -1.50 [alpha/Fe] = 0.40 BC value = F430M
 -4.1351 -4.1921 -4.2457 -4.2969 -4.3497 -4.4067 -4.4699 -4.5387 -4.6064 -4.6717
 -4.7343 -4.7950 -4.8560 -4.9205 -4.9888 -5.1653 -5.3390 -5.5061 -5.6655
 -4.1694 -4.2314 -4.2889 -4.3429 -4.3958 -4.4510 -4.5118 -4.5767 -4.6412 -4.7036
 -4.7637 -4.8228 -4.8837 -4.9493 -5.0187 -5.1961 -5.3683 -5.5336 -5.6908 -5.8430
 -4.1813 -4.2522 -4.3159 -4.3741 -4.4291 -4.4834 -4.5408 -4.6022 -4.6640 -4.7243
 -4.7828 -4.8407 -4.9007 -4.9663 -5.0364 -5.2148 -5.3879 -5.5526 -5.7090 -5.8606
 -6.0095
 -4.1560 -4.2351 -4.3166 -4.3884 -4.4517 -4.5093 -4.5653 -4.6235 -4.6830 -4.7415
 -4.7985 -4.8550 -4.9133 -4.9772 -5.0469 -5.2262 -5.4004 -5.5657 -5.7222 -5.8734
 -6.0214 -6.1652
 -4.1223 -4.2041 -4.2858 -4.3656 -4.4419 -4.5133 -4.5788 -4.6392 -4.6984 -4.7565
 -4.8133 -4.8691 -4.9253 -4.9859 -5.0535 -5.2328 -5.4079 -5.5743 -5.7315 -5.8825
 -6.0301 -6.1734 -6.3113 -6.4441
 -4.1103 -4.1877 -4.2661 -4.3445 -4.4214 -4.4947 -4.5650 -4.6332 -4.6991 -4.7623
 -4.8227 -4.8807 -4.9377 -4.9954 -5.0590 -5.2361 -5.4119 -5.5793 -5.7376 -5.8890
 -6.0363 -6.1795 -6.3172 -6.4495 -6.5769 -6.7001 -6.8198 -6.9359 -7.0484 -7.1573
 -4.1108 -4.1841 -4.2584 -4.3339 -4.4096 -4.4840 -4.5555 -4.6234 -4.6884 -4.7527
 -4.8177 -4.8821 -4.9445 -5.0050 -5.0659 -5.2376 -5.4134 -5.5816 -5.7411 -5.8931
 -6.0405 -6.1837 -6.3215 -6.4537 -6.5806 -6.7031 -6.8216 -6.9366 -7.0481 -7.1560
 -7.2612
 -4.1222 -4.1909 -4.2609 -4.3324 -4.4051 -4.4780 -4.5499 -4.6193 -4.6858 -4.7495
 -4.8122 -4.8760 -4.9413 -5.0064 -5.0708 -5.2384 -5.4130 -5.5817 -5.7421 -5.8949
 -6.0429 -6.1861 -6.3243 -6.4567 -6.5836 -6.7057 -6.8236 -6.9377 -7.0483 -7.1554
 -7.2592
 -4.1495 -4.2106 -4.2747 -4.3414 -4.4099 -4.4794 -4.5493 -4.6185 -4.6861 -4.7516
 -4.8150 -4.8777 -4.9411 -5.0059 -5.0714 -5.2406 -5.4136 -5.5824 -5.7434 -5.8969
 -6.0452 -6.1893 -6.3283 -6.4613 -6.5886 -6.7107 -6.8284 -6.9421 -7.0521 -7.1587
 -7.2620
 -4.1926 -4.2460 -4.3020 -4.3620 -4.4246 -4.4890 -4.5548 -4.6213 -4.6878 -4.7536
 -4.8182 -4.8816 -4.9444 -5.0076 -5.0717 -5.2383 -5.4101 -5.5788 -5.7400 -5.8939
 -6.0423 -6.1869 -6.3269 -6.4610 -6.5890 -6.7115 -6.8292 -6.9426 -7.0522 -7.1583
 -7.2632
 -4.2498 -4.2972 -4.3468 -4.3988 -4.4541 -4.5117 -4.5715 -4.6329 -4.6958 -4.7596
 -4.8235 -4.8872 -4.9503 -5.0130 -5.0759 -5.2373 -5.4061 -5.5738 -5.7355 -5.8894
 -6.0376 -6.1821 -6.3230 -6.4586 -6.5880 -6.7114 -6.8297 -6.9433 -7.0527 -7.1584
 -7.2608
 -4.3196 -4.3637 -4.4079 -4.4528 -4.5004 -4.5504 -4.6028 -4.6573 -4.7144 -4.7735
 -4.8344 -4.8963 -4.9586 -5.0209 -5.0840 -5.2376 -5.4016 -5.5674 -5.7299
 [Fe/H] = -1.00 [alpha/Fe] = 0.40 BC value = F430M
 -4.1064 -4.1640 -4.2200 -4.2756 -4.3339 -4.3969 -4.4661 -4.5408 -4.6152 -4.6873
 -4.7556 -4.8199 -4.8810 -4.9414 -5.0037 -5.1706 -5.3412 -5.5066 -5.6654
 -4.1446 -4.2051 -4.2627 -4.3183 -4.3744 -4.4333 -4.4986 -4.5701 -4.6428 -4.7142
 -4.7824 -4.8465 -4.9075 -4.9683 -5.0320 -5.2018 -5.3720 -5.5364 -5.6932 -5.8429
