 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value =  g   
 -6.6887 -6.3514 -6.1110 -5.8451 -5.5490 -5.3071 -5.1697 -5.0844 -4.9793 -4.8332
 -4.6675 -4.4891 -4.3099 -4.1416 -3.9812 -3.6196 -3.3168 -3.0809 -2.8931
 -6.2934 -5.8979 -5.6038 -5.3625 -5.1644 -5.0050 -4.8746 -4.7604 -4.6505 -4.5367
 -4.4128 -4.2745 -4.1225 -3.9683 -3.8230 -3.5075 -3.2499 -3.0466 -2.8893 -2.7714
 -6.0230 -5.6045 -5.2838 -5.0479 -4.8844 -4.7570 -4.6365 -4.5215 -4.4150 -4.3148
 -4.2115 -4.0993 -3.9720 -3.8343 -3.7021 -3.4210 -3.1979 -3.0214 -2.8868 -2.7830
 -2.6996
 -5.8775 -5.4712 -5.1510 -4.9013 -4.7090 -4.5631 -4.4554 -4.3677 -4.2728 -4.1675
 -4.0636 -3.9635 -3.8584 -3.7396 -3.6185 -3.3601 -3.1608 -3.0053 -2.8855 -2.7917
 -2.7152 -2.6502
 -5.7702 -5.3875 -5.0809 -4.8355 -4.6381 -4.4789 -4.3499 -4.2440 -4.1552 -4.0715
 -3.9761 -3.8731 -3.7742 -3.6715 -3.5622 -3.3197 -3.1352 -2.9946 -2.8871 -2.8023
 -2.7324 -2.6721 -2.6187 -2.5703
 -5.6604 -5.3101 -5.0251 -4.7922 -4.5996 -4.4381 -4.3014 -4.1843 -4.0819 -3.9896
 -3.9025 -3.8128 -3.7188 -3.6249 -3.5245 -3.2942 -3.1183 -2.9867 -2.8884 -2.8120
 -2.7488 -2.6940 -2.6448 -2.5998 -2.5580 -2.5196 -2.4851 -2.4574 -2.4393 -2.4328
 -5.5370 -5.2225 -4.9637 -4.7485 -4.5663 -4.4095 -4.2724 -4.1510 -4.0426 -3.9439
 -3.8515 -3.7624 -3.6739 -3.5883 -3.4989 -3.2799 -3.1078 -2.9805 -2.8873 -2.8178
 -2.7618 -2.7133 -2.6694 -2.6287 -2.5904 -2.5542 -2.5210 -2.4910 -2.4683 -2.4567
 -2.4570
 -5.4075 -5.1255 -4.8921 -4.6961 -4.5275 -4.3792 -4.2464 -4.1259 -4.0158 -3.9145
 -3.8199 -3.7296 -3.6423 -3.5576 -3.4756 -3.2723 -3.1030 -2.9761 -2.8846 -2.8186
 -2.7688 -2.7272 -2.6897 -2.6547 -2.6212 -2.5888 -2.5581 -2.5296 -2.5048 -2.4866
 -2.4813
 -5.2769 -5.0236 -4.8115 -4.6326 -4.4775 -4.3393 -4.2135 -4.0974 -3.9895 -3.8888
 -3.7941 -3.7043 -3.6181 -3.5346 -3.4547 -3.2629 -3.0999 -2.9733 -2.8807 -2.8153
 -2.7689 -2.7333 -2.7029 -2.6748 -2.6474 -2.6203 -2.5938 -2.5682 -2.5444 -2.5242
 -2.5109
 -5.1622 -4.9329 -4.7349 -4.5670 -4.4222 -4.2932 -4.1751 -4.0648 -3.9613 -3.8636
 -3.7710 -3.6830 -3.5988 -3.5178 -3.4398 -3.2556 -3.0979 -2.9728 -2.8791 -2.8120
 -2.7655 -2.7331 -2.7086 -2.6875 -2.6674 -2.6470 -2.6264 -2.6055 -2.5851 -2.5661
 -2.5480
 -5.0679 -4.8548 -4.6673 -4.5045 -4.3638 -4.2406 -4.1289 -4.0247 -3.9263 -3.8329
 -3.7439 -3.6592 -3.5780 -3.5001 -3.4249 -3.2483 -3.0948 -2.9713 -2.8776 -2.8090
 -2.7611 -2.7289 -2.7073 -2.6918 -2.6787 -2.6657 -2.6522 -2.6377 -2.6224 -2.6073
 -2.5932
 -4.9939 -4.7893 -4.6106 -4.4500 -4.3095 -4.1867 -4.0774 -3.9777 -3.8841 -3.7954
 -3.7107 -3.6300 -3.5528 -3.4787 -3.4100 -3.2410 -3.0906 -2.9688 -2.8762
 [Fe/H] = -2.00 [alpha/Fe] = 0.40 BC value =  g   
 -7.4977 -7.0084 -6.5869 -6.2262 -5.9182 -5.6473 -5.3981 -5.1614 -4.9423 -4.7450
 -4.5603 -4.3809 -4.2063 -4.0426 -3.8791 -3.5591 -3.2934 -3.0744 -2.9039
 -7.0896 -6.5905 -6.1612 -5.8007 -5.5010 -5.2502 -5.0350 -4.8391 -4.6617 -4.5008
 -4.3483 -4.1961 -4.0410 -3.8904 -3.7515 -3.4595 -3.2268 -3.0380 -2.8889 -2.7733
 -6.6909 -6.1881 -5.7781 -5.4880 -5.2123 -4.9792 -4.7818 -4.6098 -4.4569 -4.3193
 -4.1903 -4.0621 -3.9276 -3.7892 -3.6586 -3.3868 -3.1777 -3.0117 -2.8800 -2.7763
 -2.6917
 -6.4013 -5.8963 -5.4992 -5.1960 -4.9618 -4.7725 -4.6083 -4.4557 -4.3148 -4.1873
 -4.0710 -3.9603 -3.8467 -3.7235 -3.6004 -3.3410 -3.1461 -2.9955 -2.8772 -2.7834
 -2.7066 -2.6415
 -6.2881 -5.7790 -5.3679 -5.0495 -4.8051 -4.6151 -4.4632 -4.3357 -4.2210 -4.1091
 -3.9945 -3.8865 -3.7839 -3.6782 -3.5649 -3.3141 -3.1268 -2.9860 -2.8777 -2.7923
 -2.7221 -2.6619 -2.6087 -2.5609
