 [Fe/H] = -4.00 [alpha/Fe] = 0.40 BC value =F150W2
  0.8770  0.1121 -0.8094 -0.7882  0.5041  2.1258  1.4567  0.5228  0.0507  0.0854
  0.1543  0.2428  0.4458  0.6048  0.6812  0.5513
  0.9150  0.6063  0.1793  0.1432  0.6443  1.3835  1.1461  0.7823  0.5565  0.5088
  0.4900  0.5035  0.5735  0.6289  0.6435  0.5212  0.3881  0.2570  0.1179
  0.8604  0.8050  0.6837  0.6401  0.7094  0.9074  0.8935  0.8427  0.7795  0.7190
  0.6730  0.6498  0.6429  0.6338  0.6111  0.4961  0.3704  0.2427  0.1110 -0.0158
 -0.1330
  0.7132  0.7082  0.7038  0.7025  0.6993  0.6976  0.6989  0.7042  0.7196  0.7161
  0.7033  0.6817  0.6542  0.6196  0.5840  0.4760  0.3537  0.2266  0.0997 -0.0230
 -0.1433 -0.2609 -0.3756
  0.6348  0.6434  0.6489  0.6518  0.6507  0.6480  0.6453  0.6438  0.6437  0.6431
  0.6369  0.6226  0.6013  0.5735  0.5398  0.4421  0.3312  0.2116  0.0884 -0.0333
 -0.1519 -0.2673 -0.3797 -0.4895 -0.5975
  0.5422  0.5627  0.5779  0.5877  0.5921  0.5925  0.5903  0.5868  0.5827  0.5784
  0.5733  0.5641  0.5481  0.5261  0.4977  0.4095  0.3076  0.1954  0.0769 -0.0427
 -0.1598 -0.2736 -0.3842 -0.4920 -0.5973 -0.7008
  0.4355  0.4661  0.4908  0.5102  0.5236  0.5311  0.5339  0.5332  0.5299  0.5249
  0.5186  0.5103  0.4984  0.4814  0.4577  0.3782  0.2829  0.1780  0.0652 -0.0512
 -0.1670 -0.2798 -0.3892 -0.4956 -0.5991 -0.7003 -0.7998 -0.8986 -0.9971 -1.0928
  0.3147  0.3536  0.3876  0.4172  0.4414  0.4591  0.4707  0.4765  0.4779  0.4757
  0.4708  0.4635  0.4535  0.4395  0.4207  0.3499  0.2599  0.1600  0.0531 -0.0592
 -0.1731 -0.2853 -0.3942 -0.4997 -0.6021 -0.7018 -0.7991 -0.8950 -0.9907 -1.0864
 -1.1799
  0.1819  0.2278  0.2703  0.3096  0.3446  0.3737  0.3964  0.4123  0.4216  0.4253
  0.4246  0.4202  0.4126  0.4014  0.3860  0.3248  0.2397  0.1434  0.0406 -0.0671
 -0.1782 -0.2895 -0.3983 -0.5037 -0.6056 -0.7045 -0.8009 -0.8949 -0.9876 -1.0802
 -1.1734
  0.0426  0.0937  0.1424  0.1889  0.2335  0.2739  0.3085  0.3361  0.3562  0.3692
  0.3757  0.3766  0.3729  0.3650  0.3524  0.3000  0.2215  0.1282  0.0278 -0.0767
 -0.1845 -0.2941 -0.4028 -0.5087 -0.6110 -0.7099 -0.8058 -0.8992 -0.9905 -1.0808
 -1.1703
