 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F475W
 -5.8284 -5.6529 -5.8445 -5.7693 -5.5374 -5.2016 -4.8144 -4.5626 -4.3280 -4.0843
 -3.8538 -3.6386 -3.4382 -3.2497 -3.0691 -2.6733 -2.2755 -1.9166 -1.6687
 -5.7034 -5.3936 -5.1459 -4.9759 -4.8717 -4.7311 -4.5109 -4.2613 -4.0213 -3.7888
 -3.5665 -3.3593 -3.1683 -2.9917 -2.8267 -2.4518 -2.1217 -1.8477 -1.6373 -1.4755
 -5.4062 -5.1013 -4.8311 -4.6032 -4.4171 -4.2844 -4.1729 -4.0095 -3.8011 -3.5789
 -3.3660 -3.1661 -2.9825 -2.8149 -2.6614 -2.3257 -2.0404 -1.8017 -1.6149 -1.4696
 -1.3521
 -5.1622 -4.8869 -4.6254 -4.3909 -4.1839 -4.0000 -3.8425 -3.7168 -3.5842 -3.4124
 -3.2190 -3.0290 -2.8522 -2.6907 -2.5441 -2.2334 -1.9803 -1.7714 -1.6032 -1.4714
 -1.3638 -1.2719
 -4.9413 -4.7048 -4.4681 -4.2432 -4.0376 -3.8494 -3.6749 -3.5139 -3.3745 -3.2411
 -3.0954 -2.9313 -2.7652 -2.6092 -2.4671 -2.1707 -1.9381 -1.7498 -1.5983 -1.4780
 -1.3790 -1.2939 -1.2183 -1.1500
 -4.7369 -4.5335 -4.3299 -4.1249 -3.9293 -3.7464 -3.5747 -3.4117 -3.2576 -3.1129
 -2.9783 -2.8452 -2.7043 -2.5604 -2.4223 -2.1320 -1.9106 -1.7356 -1.5964 -1.4859
 -1.3951 -1.3168 -1.2469 -1.1828 -1.1206 -1.0621 -1.0104 -0.9678 -0.9360 -0.9160
 -4.5503 -4.3722 -4.1966 -4.0175 -3.8378 -3.6650 -3.5003 -3.3430 -3.1924 -3.0470
 -2.9079 -2.7763 -2.6501 -2.5245 -2.3988 -2.1134 -1.8950 -1.7269 -1.5952 -1.4921
 -1.4089 -1.3378 -1.2743 -1.2157 -1.1608 -1.1082 -1.0592 -1.0155 -0.9784 -0.9505
 -0.9384
 -4.3828 -4.2234 -4.0674 -3.9106 -3.7516 -3.5921 -3.4369 -3.2876 -3.1438 -3.0040
 -2.8683 -2.7377 -2.6130 -2.4940 -2.3787 -2.1101 -1.8902 -1.7234 -1.5947 -1.4955
 -1.4181 -1.3541 -1.2977 -1.2455 -1.1964 -1.1493 -1.1030 -1.0598 -1.0227 -0.9937
 -0.9743
 -4.2355 -4.0895 -3.9462 -3.8010 -3.6616 -3.5191 -3.3757 -3.2347 -3.0987 -2.9662
 -2.8364 -2.7102 -2.5886 -2.4722 -2.3606 -2.1058 -1.8910 -1.7230 -1.5942 -1.4959
 -1.4215 -1.3632 -1.3139 -1.2693 -1.2271 -1.1861 -1.1465 -1.1086 -1.0743 -1.0438
 -1.0168
 -4.1098 -3.9728 -3.8377 -3.7046 -3.5733 -3.4438 -3.3153 -3.1854 -3.0570 -2.9320
 -2.8096 -2.6896 -2.5725 -2.4594 -2.3511 -2.1038 -1.8946 -1.7269 -1.5971 -1.4978
 -1.4232 -1.3673 -1.3235 -1.2861 -1.2515 -1.2179 -1.1851 -1.1527 -1.1214 -1.0921
 -1.0648
 -4.0028 -3.8681 -3.7371 -3.6097 -3.4855 -3.3645 -3.2464 -3.1302 -3.0127 -2.8954
 -2.7803 -2.6673 -2.5563 -2.4479 -2.3430 -2.1018 -1.8969 -1.7302 -1.5997 -1.4995
 -1.4239 -1.3680 -1.3267 -1.2947 -1.2672 -1.2415 -1.2163 -1.1910 -1.1658 -1.1412
 -1.1181
 -3.8992 -3.7464 -3.6115 -3.4899 -3.3773 -3.2700 -3.1651 -3.0605 -2.9556 -2.8505
 -2.7451 -2.6397 -2.5356 -2.4332 -2.3329 -2.0991 -1.8973 -1.7324 -1.6016
 [Fe/H] = -1.50 [alpha/Fe] =-0.40 BC value = F475W
 -6.1191 -5.9797 -5.7979 -5.4920 -5.1403 -4.7951 -4.4964 -4.2424 -4.0091 -3.7880
 -3.5795 -3.3861 -3.2082 -3.0438 -2.8900 -2.5465 -2.2202 -1.9195 -1.6809
 -5.6717 -5.3894 -5.2239 -5.1151 -4.8936 -4.5925 -4.2924 -4.0305 -3.7980 -3.5792
 -3.3731 -3.1824 -3.0085 -2.8503 -2.7053 -2.3838 -2.1003 -1.8498 -1.6423 -1.4778
 -5.4157 -5.1028 -4.8444 -4.6487 -4.5310 -4.3907 -4.1503 -3.8877 -3.6520 -3.4372
 -3.2341 -3.0453 -2.8731 -2.7175 -2.5766 -2.2743 -2.0202 -1.8011 -1.6176 -1.4697
 -1.3496
 -5.2309 -4.9300 -4.6585 -4.4173 -4.2156 -4.0626 -3.9438 -3.7788 -3.5587 -3.3460
 -3.1464 -2.9597 -2.7882 -2.6331 -2.4936 -2.2007 -1.9647 -1.7679 -1.6036 -1.4692
 -1.3589 -1.2652
 -5.0774 -4.8027 -4.5401 -4.3015 -4.0878 -3.8927 -3.7211 -3.5770 -3.4476 -3.2828
