 [Fe/H] = -2.50 [alpha/Fe] = 0.00 BC value =  G   
 -2.7406 -2.7122 -2.6853 -2.6619 -2.6338 -2.6042 -2.5922 -2.5683 -2.5353 -2.4858
 -2.4220 -2.3592 -2.2847 -2.2027 -2.1263 -1.9718 -1.8736 -1.8190 -1.7867
 -2.7136 -2.6180 -2.5567 -2.5262 -2.5195 -2.5108 -2.4917 -2.4663 -2.4370 -2.4033
 -2.3582 -2.2984 -2.2289 -2.1594 -2.0954 -1.9672 -1.8803 -1.8276 -1.7974 -1.7814
 -2.6606 -2.5794 -2.5088 -2.4518 -2.4125 -2.3944 -2.3932 -2.3879 -2.3673 -2.3336
 -2.2961 -2.2523 -2.1962 -2.1349 -2.0770 -1.9602 -1.8833 -1.8377 -1.8119 -1.7982
 -1.7923
 -2.6082 -2.5401 -2.4760 -2.4176 -2.3678 -2.3293 -2.3034 -2.2900 -2.2832 -2.2685
 -2.2402 -2.2068 -2.1652 -2.1145 -2.0629 -1.9559 -1.8860 -1.8465 -1.8252 -1.8140
 -1.8093 -1.8091
 -2.5367 -2.4861 -2.4353 -2.3847 -2.3364 -2.2931 -2.2574 -2.2297 -2.2088 -2.1926
 -2.1755 -2.1524 -2.1253 -2.0894 -2.0480 -1.9517 -1.8867 -1.8522 -1.8359 -1.8281
 -1.8253 -1.8263 -1.8300 -1.8350
 -2.4469 -2.4139 -2.3791 -2.3414 -2.3012 -2.2611 -2.2237 -2.1913 -2.1642 -2.1408
 -2.1192 -2.0978 -2.0771 -2.0521 -2.0224 -1.9447 -1.8845 -1.8530 -1.8418 -1.8388
 -1.8393 -1.8425 -1.8476 -1.8544 -1.8620 -1.8714 -1.8842 -1.9013 -1.9237 -1.9518
 -2.3464 -2.3264 -2.3067 -2.2832 -2.2551 -2.2232 -2.1899 -2.1579 -2.1292 -2.1041
 -2.0808 -2.0581 -2.0362 -2.0147 -1.9911 -1.9303 -1.8785 -1.8489 -1.8412 -1.8437
 -1.8493 -1.8560 -1.8639 -1.8726 -1.8819 -1.8907 -1.9010 -1.9152 -1.9350 -1.9614
 -1.9931
 -2.2371 -2.2296 -2.2215 -2.2104 -2.1951 -2.1746 -2.1494 -2.1221 -2.0955 -2.0706
 -2.0482 -2.0268 -2.0057 -1.9851 -1.9636 -1.9116 -1.8684 -1.8411 -1.8346 -1.8414
 -1.8527 -1.8648 -1.8768 -1.8887 -1.9005 -1.9122 -1.9229 -1.9348 -1.9508 -1.9728
 -2.0023
 -2.1277 -2.1292 -2.1290 -2.1273 -2.1225 -2.1129 -2.0981 -2.0789 -2.0573 -2.0355
 -2.0149 -1.9957 -1.9773 -1.9591 -1.9401 -1.8930 -1.8552 -1.8311 -1.8246 -1.8330
 -1.8490 -1.8669 -1.8845 -1.9011 -1.9168 -1.9314 -1.9456 -1.9609 -1.9776 -1.9955
 -2.0144
 -2.0183 -2.0252 -2.0341 -2.0388 -2.0414 -2.0410 -2.0361 -2.0264 -2.0127 -1.9965
 -1.9795 -1.9632 -1.9477 -1.9327 -1.9175 -1.8769 -1.8425 -1.8207 -1.8139 -1.8215
 -1.8390 -1.8612 -1.8845 -1.9068 -1.9276 -1.9466 -1.9644 -1.9811 -2.0016 -2.0182
 -2.0323
 -1.9087 -1.9176 -1.9368 -1.9496 -1.9563 -1.9620 -1.9649 -1.9640 -1.9591 -1.9506
 -1.9395 -1.9273 -1.9152 -1.9036 -1.8922 -1.8611 -1.8302 -1.8103 -1.8036 -1.8100
 -1.8268 -1.8503 -1.8773 -1.9050 -1.9315 -1.9559 -1.9785 -1.9993 -2.0187 -2.0375
 -2.0568
 -1.7990 -1.8064 -1.8371 -1.8607 -1.8709 -1.8804 -1.8885 -1.8942 -1.8969 -1.8965
 -1.8928 -1.8868 -1.8793 -1.8715 -1.8642 -1.8456 -1.8183 -1.7999 -1.7937
 [Fe/H] = -2.00 [alpha/Fe] = 0.00 BC value =  G   
 -2.8027 -2.7525 -2.7128 -2.6815 -2.6518 -2.6224 -2.5982 -2.5671 -2.5260 -2.4730
 -2.4080 -2.3378 -2.2616 -2.1858 -2.1160 -1.9722 -1.8731 -1.8123 -1.7789
 -2.7284 -2.6542 -2.6126 -2.5766 -2.5425 -2.5140 -2.4900 -2.4662 -2.4377 -2.4009
