 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value = BX   
 -6.3751 -6.2884 -6.2057 -6.1217 -6.0245 -5.8940 -5.6955 -5.3613 -4.8792 -4.3603
 -3.9058 -3.5504 -3.2756 -3.0548 -2.8662 -2.4711 -2.1496 -1.8848 -1.6611 -1.4678
 -1.2993 -1.1501
 -6.0116 -5.9061 -5.8076 -5.7132 -5.6162 -5.5032 -5.3506 -5.1130 -4.7448 -4.2985
 -3.8728 -3.5204 -3.2428 -3.0197 -2.8307 -2.4363 -2.1139 -1.8515 -1.6337 -1.4478
 -1.2874 -1.1468 -1.0222 -0.9112
 -5.7505 -5.6102 -5.4863 -5.3726 -5.2638 -5.1521 -5.0228 -4.8478 -4.5807 -4.2196
 -3.8376 -3.4989 -3.2221 -2.9974 -2.8078 -2.4151 -2.0910 -1.8285 -1.6150 -1.4350
 -1.2809 -1.1472 -1.0298 -0.9258 -0.8336 -0.7514 -0.6771 -0.6060 -0.5492 -0.5112
 -5.6530 -5.4430 -5.2674 -5.1165 -4.9822 -4.8558 -4.7277 -4.5828 -4.3890 -4.1154
 -3.7916 -3.4783 -3.2084 -2.9840 -2.7947 -2.4049 -2.0792 -1.8148 -1.6029 -1.4275
 -1.2784 -1.1503 -1.0392 -0.9416 -0.8558 -0.7812 -0.7146 -0.6528 -0.5954 -0.5500
 -0.5221
 -5.6864 -5.3814 -5.1334 -4.9365 -4.7729 -4.6251 -4.4822 -4.3393 -4.1833 -3.9813
 -3.7247 -3.4498 -3.1955 -2.9762 -2.7886 -2.4036 -2.0782 -1.8097 -1.5968 -1.4241
 -1.2790 -1.1554 -1.0495 -0.9578 -0.8780 -0.8085 -0.7477 -0.6942 -0.6459 -0.6010
 -0.5658
 -5.8027 -5.4343 -5.1096 -4.8349 -4.6089 -4.4212 -4.2584 -4.1132 -3.9686 -3.8077
 -3.6172 -3.3969 -3.1731 -2.9668 -2.7845 -2.4068 -2.0841 -1.8109 -1.5944 -1.4220
 -1.2797 -1.1598 -1.0583 -0.9719 -0.8979 -0.8344 -0.7797 -0.7320 -0.6900 -0.6528
 -0.6195
 -6.0112 -5.5805 -5.1983 -4.8614 -4.5709 -4.3250 -4.1162 -3.9363 -3.7738 -3.6179
 -3.4595 -3.2924 -3.1187 -2.9468 -2.7822 -2.4189 -2.1019 -1.8247 -1.6019 -1.4265
 -1.2849 -1.1672 -1.0689 -0.9865 -0.9175 -0.8594 -0.8105 -0.7686 -0.7323 -0.7007
 -0.6732
 -6.3322 -5.8282 -5.3830 -4.9886 -4.6423 -4.3417 -4.0835 -3.8616 -3.6677 -3.4942
 -3.3336 -3.1805 -3.0316 -2.8887 -2.7532 -2.4316 -2.1259 -1.8474 -1.6169 -1.4358
 -1.2923 -1.1754 -1.0790 -0.9996 -0.9344 -0.8810 -0.8374 -0.8012 -0.7707 -0.7447
 -0.7269
 -6.7726 -6.1933 -5.6737 -5.2150 -4.8109 -4.4573 -4.1502 -3.8850 -3.6563 -3.4575
 -3.2818 -3.1227 -2.9758 -2.8397 -2.6975 -2.4449 -2.1561 -1.8790 -1.6394
 [Fe/H] =  0.25 [alpha/Fe] = 0.40 BC value = BX   
 -8.0767 -8.0527 -7.9532 -7.7713 -7.4990 -7.1306 -6.6623 -6.0913 -5.4387 -4.8025
 -4.2635 -3.8670 -3.5747 -3.3448 -3.1512 -2.7540 -2.4265 -2.1406 -1.8732
 -7.5332 -7.4964 -7.5100 -7.4973 -7.3827 -7.1056 -6.6176 -5.9448 -5.2910 -4.6675
 -4.1454 -3.7558 -3.4659 -3.2382 -3.0465 -2.6520 -2.3283 -2.0496 -1.8027 -1.5821
 -7.0249 -6.9741 -6.9227 -6.8575 -6.7585 -6.5956 -6.3124 -5.8092 -5.1901 -4.5923
 -4.0814 -3.6902 -3.3960 -3.1661 -2.9741 -2.5804 -2.2581 -1.9850 -1.7476 -1.5390
 -1.3551
 -6.5647 -6.4991 -6.4371 -6.3711 -6.2869 -6.1625 -5.9616 -5.6129 -5.0954 -4.5420
 -4.0466 -3.6514 -3.3512 -3.1166 -2.9229 -2.5292 -2.2073 -1.9379 -1.7079 -1.5081
 -1.3338 -1.1802
 -6.1656 -6.0836 -6.0066 -5.9327 -5.8531 -5.7525 -5.6060 -5.3659 -4.9787 -4.4920
 -4.0236 -3.6301 -3.3235 -3.0830 -2.8864 -2.4925 -2.1704 -1.9030 -1.6786 -1.4859
 -1.3191 -1.1734 -1.0444 -0.9291
 -5.8508 -5.7388 -5.6422 -5.5529 -5.4663 -5.3734 -5.2576 -5.0886 -4.8159 -4.4256
 -3.9996 -3.6175 -3.3078 -3.0619 -2.8617 -2.4674 -2.1450 -1.8777 -1.6572 -1.4704
 -1.3095 -1.1702 -1.0480 -0.9396 -0.8430 -0.7565 -0.6773 -0.6025 -0.5452 -0.5059
 -5.6624 -5.4997 -5.3624 -5.2462 -5.1411 -5.0399 -4.9330 -4.8021 -4.6122 -4.3251
 -3.9637 -3.6066 -3.2998 -3.0505 -2.8472 -2.4521 -2.1301 -1.8612 -1.6423 -1.4600
 -1.3041 -1.1699 -1.0535 -0.9515 -0.8612 -0.7824 -0.7119 -0.6465 -0.5865 -0.5415
 -0.5130
 -5.6287 -5.3829 -5.1933 -5.0371 -4.8984 -4.7723 -4.6529 -4.5310 -4.3858 -4.1821
 -3.9022 -3.5881 -3.2954 -3.0467 -2.8413 -2.4456 -2.1251 -1.8537 -1.6337 -1.4538
 -1.3020 -1.1722 -1.0605 -0.9640 -0.8796 -0.8056 -0.7412 -0.6853 -0.6346 -0.5882
 -0.5537
 -5.7098 -5.3796 -5.1001 -4.8755 -4.6981 -4.5526 -4.4218 -4.2921 -4.1603 -4.0034
 -3.7983 -3.5438 -3.2805 -3.0423 -2.8386 -2.4441 -2.1269 -1.8530 -1.6295 -1.4495
 -1.3006 -1.1743 -1.0668 -0.9751 -0.8961 -0.8279 -0.7694 -0.7191 -0.6757 -0.6378
 -0.6039
 -5.8730 -5.4851 -5.1408 -4.8430 -4.5937 -4.3893 -4.2189 -4.0701 -3.9335 -3.7971
 -3.6460 -3.4604 -3.2491 -3.0374 -2.8431 -2.4529 -2.1401 -1.8651 -1.6361 -1.4529
 -1.3043 -1.1803 -1.0758 -0.9878 -0.9132 -0.8501 -0.7970 -0.7522 -0.7145 -0.6832
 -0.6540
 -6.1328 -5.6819 -5.2800 -4.9248 -4.6148 -4.3493 -4.1252 -3.9344 -3.7664 -3.6131
 -3.4670 -3.3173 -3.1560 -2.9899 -2.8276 -2.4659 -2.1596 -1.8860 -1.6512 -1.4622
 -1.3113 -1.1878 -1.0852 -0.9998 -0.9288 -0.8699 -0.8216 -0.7821 -0.7497 -0.7231
 -0.7014
 -6.5241 -5.9924 -5.5215 -5.1059 -4.7399 -4.4201 -4.1433 -3.9056 -3.7009 -3.5211
 -3.3583 -3.2062 -3.0594 -2.9158 -2.7921 -2.4831 -2.1854 -1.9157 -1.6748
 [Fe/H] =  0.50 [alpha/Fe] = 0.40 BC value = BX   
 -8.2705 -8.2774 -7.9915 -7.5686 -7.1095 -6.6911 -6.3846 -6.1536 -5.5642 -4.9538
 -4.3910 -3.9590 -3.6447 -3.4035 -3.2069 -2.8105 -2.4840 -2.1955 -1.9333
 -7.7305 -7.7243 -7.6880 -7.7657 -7.6137 -7.2545 -6.7079 -6.0427 -5.4352 -4.8286
 -4.2820 -3.8575 -3.5446 -3.3047 -3.1089 -2.7163 -2.3932 -2.1114 -1.8594 -1.6333
 -7.2264 -7.1994 -7.1561 -7.1099 -7.0172 -6.8540 -6.5451 -5.9596 -5.3466 -4.7605
 -4.2259 -3.8002 -3.4808 -3.2368 -3.0390 -2.6470 -2.3260 -2.0497 -1.8060 -1.5904
 -1.4004
 -6.7361 -6.6946 -6.6561 -6.6098 -6.5381 -6.4167 -6.2073 -5.8279 -5.2779 -4.7139
 -4.1957 -3.7696 -3.4414 -3.1900 -2.9880 -2.5946 -2.2748 -2.0025 -1.7661 -1.5587
 -1.3770 -1.2172
 -6.3139 -6.2540 -6.2002 -6.1472 -6.0836 -5.9917 -5.8459 -5.5966 -5.1801 -4.6750
 -4.1790 -3.7540 -3.4185 -3.1579 -2.9507 -2.5544 -2.2356 -1.9656 -1.7351 -1.5348
 -1.3601 -1.2076 -1.0731 -0.9531
 -5.9547 -5.8734 -5.8004 -5.7333 -5.6663 -5.5881 -5.4804 -5.3126 -5.0300 -4.6139
 -4.1629 -3.7471 -3.4071 -3.1385 -2.9247 -2.5243 -2.2064 -1.9372 -1.7106 -1.5166
 -1.3479 -1.2014 -1.0734 -0.9601 -0.8588 -0.7672 -0.6820 -0.6031 -0.5443 -0.5024
 -5.6904 -5.5733 -5.4717 -5.3832 -5.3018 -5.2212 -5.1299 -5.0083 -4.8200 -4.5192
 -4.1311 -3.7424 -3.4036 -3.1289 -2.9091 -2.5033 -2.1867 -1.9172 -1.6923 -1.5029
 -1.3396 -1.1982 -1.0756 -0.9683 -0.8733 -0.7885 -0.7130 -0.6437 -0.5801 -0.5347
 -0.5048
 -5.5903 -5.4058 -5.2506 -5.1210 -5.0102 -4.9113 -4.8156 -4.7114 -4.5761 -4.3725
 -4.0736 -3.7298 -3.4035 -3.1277 -2.9029 -2.4911 -2.1763 -1.9060 -1.6804 -1.4934
 -1.3345 -1.1975 -1.0796 -0.9773 -0.8880 -0.8092 -0.7402 -0.6795 -0.6252 -0.5763
 -0.5422
 -5.6174 -5.3324 -5.1057 -4.9340 -4.7984 -4.6781 -4.5617 -4.4468 -4.3294 -4.1800
 -3.9689 -3.6903 -3.3940 -3.1261 -2.9010 -2.4848 -2.1721 -1.9018 -1.6735 -1.4863
 -1.3302 -1.1970 -1.0831 -0.9855 -0.9012 -0.8278 -0.7646 -0.7104 -0.6638 -0.6233
 -0.5880
 -5.7442 -5.3947 -5.0891 -4.8339 -4.6284 -4.4671 -4.3355 -4.2189 -4.1034 -3.9768
 -3.8239 -3.6206 -3.3757 -3.1298 -2.9095 -2.4899 -2.1791 -1.9101 -1.6780 -1.4876
 -1.3317 -1.2010 -1.0901 -0.9959 -0.9157 -0.8472 -0.7889 -0.7398 -0.6989 -0.6651
 -0.6372
 -5.9522 -5.5465 -5.1847 -4.8662 -4.5925 -4.3646 -4.1775 -4.0208 -3.8840 -3.7569
 -3.6292 -3.4847 -3.3071 -3.1077 -2.9102 -2.5019 -2.1931 -1.9269 -1.6916 -1.4960
 -1.3375 -1.2072 -1.0981 -1.0065 -0.9295 -0.8649 -0.8112 -0.7669 -0.7309 -0.7024
 -0.6799
 -6.2781 -5.7997 -5.3766 -5.0023 -4.6729 -4.3865 -4.1421 -3.9356 -3.7591 -3.6033
 -3.4599 -3.3216 -3.1796 -3.0271 -2.9031 -2.5208 -2.2141 -1.9522 -1.7143
