 [Fe/H] = -4.00 [alpha/Fe] = 0.40 BC value =  r   
 -0.3890 -0.3782 -0.3699 -0.3636 -0.3588 -0.3557 -0.3538 -0.3567 -0.3683 -0.3900
 -0.4178
 -0.9645 -0.9490 -0.9362 -0.9259 -0.9151 -0.9021 -0.8855 -0.8644 -0.8391 -0.8103
 -0.7789 -0.7463 -0.7132 -0.6802 -0.6472 -0.5662 -0.4950 -0.4443 -0.4151 -0.4007
 -0.3933 -0.3885 -0.3848 -0.3822 -0.3802 -0.3788 -0.3788 -0.3796 -0.3849 -0.3987
 -0.4236
 -0.7569 -0.7546 -0.7553 -0.7587 -0.7626 -0.7659 -0.7668 -0.7638 -0.7558 -0.7422
 -0.7236 -0.7012 -0.6761 -0.6492 -0.6212 -0.5502 -0.4851 -0.4355 -0.4055 -0.3919
 -0.3890 -0.3907 -0.3935 -0.3961 -0.3984 -0.4004 -0.4026 -0.4055 -0.4101 -0.4192
 -0.4332
 -0.5777 -0.5875 -0.5985 -0.6106 -0.6243 -0.6383 -0.6513 -0.6621 -0.6688 -0.6697
 -0.6643 -0.6533 -0.6378 -0.6186 -0.5965 -0.5351 -0.4755 -0.4274 -0.3962 -0.3809
 -0.3786 -0.3844 -0.3934 -0.4026 -0.4108 -0.4178 -0.4240 -0.4298 -0.4358 -0.4432
 -0.4516
 -0.4370 -0.4477 -0.4627 -0.4816 -0.5021 -0.5227 -0.5435 -0.5632 -0.5803 -0.5922
 -0.5984 -0.5990 -0.5943 -0.5844 -0.5697 -0.5199 -0.4656 -0.4193 -0.3873 -0.3705
 -0.3667 -0.3729 -0.3856 -0.4006 -0.4154 -0.4286 -0.4403 -0.4506 -0.4600 -0.4694
 -0.4797
 -0.3348 -0.3352 -0.3479 -0.3717 -0.3960 -0.4191 -0.4455 -0.4706 -0.4940 -0.5133
 -0.5283 -0.5393 -0.5466 -0.5466 -0.5407 -0.5046 -0.4554 -0.4112 -0.3788
 [Fe/H] = -3.00 [alpha/Fe] = 0.40 BC value =  r   
 -2.8128 -2.4459 -2.2120 -2.0958 -2.0753 -2.3946 -2.1527 -1.9397 -1.7789 -1.6498
 -1.4744 -1.2968 -1.2136 -1.1832 -1.1177 -0.8073
 -2.6903 -2.3363 -2.0919 -1.9434 -1.8744 -2.0018 -1.8627 -1.7300 -1.6145 -1.5094
 -1.3861 -1.2610 -1.1699 -1.0988 -1.0140 -0.7520 -0.5616 -0.4380 -0.3595
 -2.5622 -2.2275 -1.9818 -1.8127 -1.7082 -1.7012 -1.6239 -1.5440 -1.4617 -1.3772
 -1.2907 -1.2024 -1.1125 -1.0210 -0.9282 -0.7066 -0.5466 -0.4403 -0.3713 -0.3268
 -0.2975
 -2.4285 -2.1195 -1.8817 -1.7037 -1.5767 -1.4928 -1.4363 -1.3815 -1.3203 -1.2530
 -1.1883 -1.1210 -1.0413 -0.9500 -0.8603 -0.6711 -0.5352 -0.4440 -0.3836 -0.3432
 -0.3156 -0.2968 -0.2837
 -2.2892 -2.0123 -1.7916 -1.6164 -1.4799 -1.3766 -1.2999 -1.2427 -1.1905 -1.1369
 -1.0789 -1.0168 -0.9564 -0.8857 -0.8103 -0.6455 -0.5274 -0.4491 -0.3963 -0.3597
 -0.3339 -0.3156 -0.3029 -0.2950 -0.2926
 -2.1443 -1.9059 -1.7115 -1.5508 -1.4178 -1.3098 -1.2241 -1.1556 -1.0990 -1.0485
 -0.9970 -0.9411 -0.8875 -0.8318 -0.7698 -0.6261 -0.5203 -0.4521 -0.4072 -0.3751
 -0.3517 -0.3347 -0.3224 -0.3141 -0.3093 -0.3085
 -1.9848 -1.7850 -1.6208 -1.4817 -1.3613 -1.2575 -1.1699 -1.0975 -1.0367 -0.9832
 -0.9328 -0.8826 -0.8316 -0.7859 -0.7341 -0.6094 -0.5125 -0.4507 -0.4131 -0.3871
 -0.3676 -0.3530 -0.3422 -0.3346 -0.3295 -0.3274 -0.3285 -0.3374 -0.3563 -0.3799
 -1.8177 -1.6510 -1.5150 -1.3995 -1.2969 -1.2042 -1.1210 -1.0490 -0.9874 -0.9337
 -0.8848 -0.8374 -0.7900 -0.7464 -0.7022 -0.5930 -0.5040 -0.4450 -0.4121 -0.3927
 -0.3790 -0.3685 -0.3607 -0.3551 -0.3512 -0.3491 -0.3495 -0.3528 -0.3641 -0.3863
 -0.4142
 -1.5064 -1.4677 -1.3993 -1.3043 -1.2197 -1.1418 -1.0684 -1.0008 -0.9411 -0.8889
 -0.8420 -0.7983 -0.7555 -0.7137 -0.6742 -0.5763 -0.4949 -0.4370 -0.4034 -0.3904
 -0.3795 -0.3786 -0.3754 -0.3734 -0.3723 -0.3717 -0.3726 -0.3779 -0.3879 -0.4021
 -0.4201
 -1.4509 -1.3365 -1.2543 -1.2012 -1.1314 -1.0673 -1.0062 -0.9474 -0.8923 -0.8426
 -0.7985 -0.7584 -0.7203 -0.6832 -0.6476 -0.5588 -0.4835 -0.4282 -0.3955 -0.3817
 -0.3790 -0.3810 -0.3841 -0.3873 -0.3904 -0.3932 -0.3962 -0.3999 -0.4052 -0.4139
 -0.4296
 -1.3076 -1.2132 -1.1444 -1.0985 -1.0397 -0.9858 -0.9358 -0.8871 -0.8398 -0.7950
 -0.7540 -0.7174 -0.6837 -0.6516 -0.6205 -0.5424 -0.4725 -0.4194 -0.3861 -0.3706
 -0.3689 -0.3751 -0.3844 -0.3940 -0.4029 -0.4105 -0.4175 -0.4240 -0.4307 -0.4387
 -0.4478
 -1.1500 -1.0979 -1.0454 -0.9926 -0.9491 -0.9106 -0.8729 -0.8199 -0.7811 -0.7432
 -0.7072 -0.6741 -0.6442 -0.6167 -0.5902 -0.5250 -0.4608 -0.4103 -0.3769 -0.3601
 -0.3570 -0.3639 -0.3770 -0.3925 -0.4077 -0.4215 -0.4338 -0.4448 -0.4549 -0.4648
 -0.4757
 -0.9781 -0.9905 -0.9573 -0.8834 -0.8596 -0.8416 -0.7979 -0.7664 -0.7340 -0.6870
 -0.6570 -0.6287 -0.6025 -0.5788 -0.5567 -0.5066 -0.4484 -0.4009 -0.3679
 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value =  r   
 -4.1441 -3.8418 -3.6114 -3.2282 -2.7145 -2.2919 -2.0982 -2.0357 -1.9535 -1.8072
 -1.6343 -1.4560 -1.2995 -1.1716 -1.0506 -0.7807
 -3.5820 -3.2006 -2.9169 -2.6113 -2.2859 -2.0215 -1.8638 -1.7700 -1.6786 -1.5677
 -1.4460 -1.3170 -1.1899 -1.0731 -0.9641 -0.7297 -0.5534 -0.4320 -0.3428
 -3.1588 -2.7300 -2.4118 -2.1544 -1.9471 -1.7846 -1.6571 -1.5533 -1.4625 -1.3768
 -1.2902 -1.1974 -1.0961 -0.9925 -0.8950 -0.6899 -0.5383 -0.4338 -0.3616 -0.3151
 -0.2911
 -2.8745 -2.4300 -2.0961 -1.8575 -1.6981 -1.5812 -1.4781 -1.3856 -1.3052 -1.2345
 -1.1669 -1.0972 -1.0181 -0.9298 -0.8433 -0.6613 -0.5283 -0.4371 -0.3768 -0.3362
 -0.3085 -0.2900 -0.2784
 -2.7291 -2.3006 -1.9698 -1.7206 -1.5389 -1.4113 -1.3268 -1.2669 -1.2067 -1.1408
 -1.0761 -1.0164 -0.9559 -0.8850 -0.8090 -0.6439 -0.5234 -0.4419 -0.3885 -0.3519
 -0.3262 -0.3081 -0.2958 -0.2876 -0.2850
 -2.6289 -2.2277 -1.9124 -1.6682 -1.4816 -1.3421 -1.2402 -1.1660 -1.1117 -1.0660
 -1.0143 -0.9569 -0.9027 -0.8463 -0.7825 -0.6323 -0.5203 -0.4456 -0.3984 -0.3663
 -0.3432 -0.3265 -0.3146 -0.3069 -0.3029 -0.3029
 -2.5251 -2.1606 -1.8700 -1.6396 -1.4574 -1.3141 -1.2031 -1.1183 -1.0525 -0.9987
 -0.9516 -0.9047 -0.8557 -0.8082 -0.7550 -0.6218 -0.5165 -0.4459 -0.4039 -0.3773
 -0.3582 -0.3441 -0.3338 -0.3268 -0.3225 -0.3211 -0.3232 -0.3328 -0.3520 -0.3758
 -2.4023 -2.0782 -1.8176 -1.6079 -1.4375 -1.2979 -1.1839 -1.0918 -1.0185 -0.9586
 -0.9065 -0.8583 -0.8114 -0.7685 -0.7242 -0.6078 -0.5104 -0.4424 -0.4034 -0.3824
 -0.3689 -0.3589 -0.3517 -0.3467 -0.3436 -0.3422 -0.3435 -0.3477 -0.3596 -0.3822
 -0.4102
 -2.2661 -1.9804 -1.7494 -1.5622 -1.4080 -1.2781 -1.1672 -1.0728 -0.9939 -0.9291
 -0.8742 -0.8248 -0.7782 -0.7338 -0.6934 -0.5897 -0.5011 -0.4357 -0.3976 -0.3801
 -0.3726 -0.3686 -0.3660 -0.3646 -0.3641 -0.3644 -0.3661 -0.3698 -0.3769 -0.3905
 -0.4164
 -2.1196 -1.8712 -1.6674 -1.5010 -1.3633 -1.2456 -1.1424 -1.0510 -0.9710 -0.9026
 -0.8447 -0.7948 -0.7492 -0.7058 -0.6661 -0.5697 -0.4882 -0.4266 -0.3883 -0.3719
 -0.3687 -0.3709 -0.3744 -0.3782 -0.3819 -0.3854 -0.3893 -0.3938 -0.3999 -0.4094
 -0.4257
 -1.9764 -1.7642 -1.5835 -1.4338 -1.3098 -1.2037 -1.1097 -1.0243 -0.9469 -0.8777
 -0.8175 -0.7661 -0.7212 -0.6802 -0.6420 -0.5522 -0.4752 -0.4170 -0.3789 -0.3611
 -0.3588 -0.3651 -0.3748 -0.3849 -0.3942 -0.4026 -0.4103 -0.4176 -0.4251 -0.4338
 -0.4436
 -1.8401 -1.6604 -1.5014 -1.3654 -1.2511 -1.1539 -1.0682 -0.9898 -0.9172 -0.8504
 -0.7900 -0.7371 -0.6916 -0.6520 -0.6163 -0.5349 -0.4622 -0.4067 -0.3696 -0.3505
 -0.3469 -0.3542 -0.3677 -0.3835 -0.3991 -0.4135 -0.4265 -0.4382 -0.4490 -0.4596
 -0.4712
 -1.7107 -1.5598 -1.4237 -1.3006 -1.1939 -1.1021 -1.0218 -0.9494 -0.8821 -0.8193
 -0.7610 -0.7082 -0.6617 -0.6219 -0.5890 -0.5178 -0.4492 -0.3957 -0.3604
 [Fe/H] = -2.00 [alpha/Fe] = 0.40 BC value =  r   
 -5.1700 -4.5501 -4.0521 -3.6954 -3.3336 -2.9878 -2.6424 -2.3148 -2.0203 -1.7795
 -1.5793 -1.4084 -1.2603 -1.1302 -0.9790 -0.7409
 -4.8278 -4.2124 -3.6807 -3.2293 -2.8515 -2.5287 -2.2426 -1.9822 -1.7553 -1.5686
 -1.4113 -1.2724 -1.1455 -1.0302 -0.9147 -0.7005 -0.5387 -0.4228 -0.3453
 -4.4176 -3.8161 -3.2917 -2.8502 -2.4872 -2.1909 -1.9463 -1.7336 -1.5537 -1.4053
 -1.2798 -1.1670 -1.0597 -0.9579 -0.8644 -0.6703 -0.5263 -0.4241 -0.3556 -0.3106
 -0.2803
 -3.9394 -3.3612 -2.8851 -2.5581 -2.2408 -1.9744 -1.7535 -1.5690 -1.4155 -1.2896
 -1.1848 -1.0922 -1.0029 -0.9133 -0.8281 -0.6503 -0.5195 -0.4274 -0.3660 -0.3253
 -0.2973 -0.2793 -0.2689
 -3.5598 -2.9970 -2.5570 -2.2240 -1.9707 -1.7712 -1.6039 -1.4536 -1.3195 -1.2052
 -1.1109 -1.0315 -0.9584 -0.8826 -0.8058 -0.6405 -0.5183 -0.4327 -0.3765 -0.3395
 -0.3141 -0.2964 -0.2847 -0.2774 -0.2759
 -3.4033 -2.8376 -2.3866 -2.0417 -1.7822 -1.5874 -1.4400 -1.3253 -1.2309 -1.1453
 -1.0597 -0.9833 -0.9173 -0.8552 -0.7885 -0.6347 -0.5188 -0.4378 -0.3855 -0.3524
 -0.3298 -0.3137 -0.3026 -0.2957 -0.2927 -0.2936
 -3.3279 -2.7666 -2.3166 -1.9648 -1.6935 -1.4860 -1.3290 -1.2113 -1.1238 -1.0594
 -1.0039 -0.9442 -0.8836 -0.8264 -0.7695 -0.6288 -0.5184 -0.4406 -0.3913 -0.3621
 -0.3434 -0.3301 -0.3208 -0.3147 -0.3114 -0.3112 -0.3146 -0.3253 -0.3451 -0.3688
 -3.2578 -2.7233 -2.2856 -1.9394 -1.6690 -1.4588 -1.2959 -1.1703 -1.0740 -0.9990
 -0.9391 -0.8893 -0.8418 -0.7942 -0.7456 -0.6200 -0.5152 -0.4400 -0.3927 -0.3670
 -0.3530 -0.3439 -0.3377 -0.3336 -0.3316 -0.3314 -0.3340 -0.3395 -0.3524 -0.3753
 -0.4034
 -3.1678 -2.6685 -2.2562 -1.9248 -1.6618 -1.4541 -1.2891 -1.1578 -1.0538 -0.9715
 -0.9047 -0.8482 -0.7988 -0.7545 -0.7134 -0.6047 -0.5083 -0.4358 -0.3895 -0.3659
 -0.3565 -0.3528 -0.3511 -0.3507 -0.3512 -0.3526 -0.3556 -0.3606 -0.3690 -0.3836
 -0.4098
 -3.0427 -2.5858 -2.2070 -1.8975 -1.6492 -1.4497 -1.2880 -1.1555 -1.0465 -0.9573
 -0.8843 -0.8234 -0.7703 -0.7225 -0.6806 -0.5827 -0.4954 -0.4276 -0.3823 -0.3593
 -0.3531 -0.3549 -0.3590 -0.3636 -0.3683 -0.3729 -0.3780 -0.3838 -0.3913 -0.4019
 -0.4190
 -2.8900 -2.4934 -2.1514 -1.8655 -1.6322 -1.4426 -1.2868 -1.1564 -1.0460 -0.9525
 -0.8736 -0.8076 -0.7515 -0.7019 -0.6576 -0.5622 -0.4807 -0.4174 -0.3735 -0.3499
 -0.3441 -0.3494 -0.3593 -0.3700 -0.3801 -0.3895 -0.3983 -0.4069 -0.4156 -0.4257
 -0.4365
 -2.7206 -2.3851 -2.0848 -1.8258 -1.6089 -1.4293 -1.2798 -1.1532 -1.0441 -0.9492
 -0.8668 -0.7961 -0.7359 -0.6844 -0.6391 -0.5442 -0.4656 -0.4055 -0.3638 -0.3397
 -0.3328 -0.3389 -0.3523 -0.3686 -0.3849 -0.4000 -0.4141 -0.4269 -0.4389 -0.4508
 -0.4635
 -2.5367 -2.2598 -2.0092 -1.7834 -1.5841 -1.4130 -1.2696 -1.1465 -1.0392 -0.9446
 -0.8607 -0.7868 -0.7227 -0.6680 -0.6251 -0.5287 -0.4501 -0.3919 -0.3532
 [Fe/H] = -1.50 [alpha/Fe] = 0.40 BC value =  r   
 -6.1837 -5.7589 -5.3455 -4.9271 -4.5259 -4.0608 -3.4947 -2.8319 -2.2812 -1.8713
 -1.5746 -1.3590 -1.1949 -1.0629 -0.9503 -0.7232
 -5.8225 -5.2899 -4.7955 -4.3329 -3.9028 -3.4660 -2.9800 -2.4527 -2.0169 -1.6841
 -1.4358 -1.2495 -1.1046 -0.9861 -0.8844 -0.6794 -0.5246 -0.4109 -0.3330
 -5.5016 -4.9162 -4.3756 -3.8839 -3.4371 -3.0223 -2.6032 -2.1782 -1.8245 -1.5470
 -1.3340 -1.1699 -1.0400 -0.9322 -0.8390 -0.6510 -0.5117 -0.4109 -0.3413 -0.2954
 -0.2648
 -5.2210 -4.6378 -4.0858 -3.5801 -3.1289 -2.7298 -2.3643 -2.0084 -1.7040 -1.4600
 -1.2692 -1.1202 -1.0011 -0.9012 -0.8141 -0.6380 -0.5082 -0.4149 -0.3509 -0.3088
 -0.2812 -0.2627 -0.2520
 -4.7586 -4.1974 -3.7477 -3.3134 -2.9012 -2.5238 -2.1900 -1.8857 -1.6180 -1.3976
 -1.2221 -1.0841 -0.9738 -0.8814 -0.7997 -0.6328 -0.5094 -0.4210 -0.3606 -0.3214
 -0.2960 -0.2790 -0.2682 -0.2620 -0.2619
 -4.3268 -3.7617 -3.2918 -2.8988 -2.5655 -2.2776 -2.0195 -1.7721 -1.5440 -1.3469
 -1.1842 -1.0538 -0.9499 -0.8646 -0.7889 -0.6302 -0.5119 -0.4270 -0.3694 -0.3327
 -0.3098 -0.2947 -0.2846 -0.2789 -0.2771 -0.2802
 -4.1614 -3.5468 -3.0315 -2.6100 -2.2683 -1.9895 -1.7624 -1.5772 -1.4204 -1.2792
 -1.1463 -1.0277 -0.9278 -0.8462 -0.7769 -0.6272 -0.5133 -0.4313 -0.3760 -0.3416
 -0.3216 -0.3092 -0.3011 -0.2963 -0.2945 -0.2959 -0.3011 -0.3136 -0.3344 -0.3578
 -4.1258 -3.4808 -2.9310 -2.4831 -2.1249 -1.8396 -1.6111 -1.4264 -1.2766 -1.1577
 -1.0638 -0.9818 -0.9026 -0.8279 -0.7615 -0.6218 -0.5123 -0.4328 -0.3794 -0.3470
 -0.3299 -0.3212 -0.3162 -0.3137 -0.3131 -0.3146 -0.3190 -0.3270 -0.3411 -0.3645
 -0.3921
 -4.1222 -3.4760 -2.9122 -2.4449 -2.0707 -1.7755 -1.5419 -1.3557 -1.2066 -1.0864
 -0.9896 -0.9127 -0.8504 -0.7940 -0.7396 -0.6126 -0.5081 -0.4310 -0.3789 -0.3480
 -0.3299 -0.3288 -0.3281 -0.3291 -0.3312 -0.3344 -0.3392 -0.3452 -0.3552 -0.3724
 -0.3989
 -4.0811 -3.4606 -2.9048 -2.4378 -2.0574 -1.7552 -1.5166 -1.3268 -1.1749 -1.0527
 -0.9538 -0.8728 -0.8058 -0.7501 -0.7024 -0.5951 -0.4989 -0.4249 -0.3742 -0.3443
 -0.3316 -0.3306 -0.3349 -0.3408 -0.3470 -0.3533 -0.3602 -0.3680 -0.3774 -0.3899
 -0.4082
 -3.9877 -3.4111 -2.8916 -2.4387 -2.0637 -1.7610 -1.5200 -1.3268 -1.1714 -1.0448
 -0.9413 -0.8562 -0.7853 -0.7252 -0.6738 -0.5723 -0.4851 -0.4163 -0.3671 -0.3373
 -0.3250 -0.3262 -0.3350 -0.3464 -0.3579 -0.3687 -0.3793 -0.3897 -0.4004 -0.4124
 -0.4250
 -3.8425 -3.3251 -2.8527 -2.4274 -2.0682 -1.7722 -1.5322 -1.3385 -1.1809 -1.0509
 -0.9426 -0.8521 -0.7762 -0.7122 -0.6574 -0.5511 -0.4687 -0.4037 -0.3575 -0.3281
 -0.3153 -0.3169 -0.3285 -0.3448 -0.3621 -0.3786 -0.3942 -0.4086 -0.4224 -0.4362
 -0.4507
 -3.6458 -3.2023 -2.7877 -2.4042 -2.0683 -1.7841 -1.5487 -1.3554 -1.1962 -1.0638
 -0.9520 -0.8568 -0.7756 -0.7066 -0.6532 -0.5315 -0.4497 -0.3871 -0.3454
 [Fe/H] = -1.00 [alpha/Fe] = 0.40 BC value =  r   
 -6.5714 -6.2164 -5.8922 -5.5939 -5.4411 -5.1536 -4.5640 -3.6394 -2.8722 -2.0896
 -1.6497 -1.3620 -1.1656 -1.0197 -0.9039 -0.6855
 -6.2010 -5.7862 -5.4176 -5.0923 -4.8388 -4.5229 -3.9933 -3.2226 -2.5008 -1.9376
 -1.5430 -1.2762 -1.0932 -0.9593 -0.8533 -0.6524 -0.5047 -0.3943 -0.3145
 -5.9356 -5.4726 -5.0596 -4.6972 -4.3728 -4.0365 -3.5647 -2.9220 -2.3239 -1.8376
 -1.4772 -1.2237 -1.0473 -0.9196 -0.8197 -0.6315 -0.4944 -0.3941 -0.3229 -0.2747
 -0.2438
 -5.7752 -5.2756 -4.8182 -4.4086 -4.0431 -3.6943 -3.2782 -2.7376 -2.2231 -1.7896
 -1.4523 -1.2045 -1.0279 -0.9006 -0.8031 -0.6228 -0.4929 -0.3986 -0.3321 -0.2869
 -0.2579 -0.2393 -0.2293
 -5.5947 -5.1020 -4.6333 -4.1966 -3.7955 -3.4253 -3.0542 -2.6007 -2.1520 -1.7611
 -1.4446 -1.2018 -1.0229 -0.8931 -0.7954 -0.6200 -0.4951 -0.4046 -0.3413 -0.2984
 -0.2710 -0.2540 -0.2440 -0.2390 -0.2406
 -5.1568 -4.7443 -4.3577 -3.9758 -3.5907 -3.2157 -2.8550 -2.4782 -2.0884 -1.7363
 -1.4407 -1.2052 -1.0251 -0.8918 -0.7923 -0.6192 -0.4982 -0.4105 -0.3496 -0.3087
 -0.2829 -0.2674 -0.2584 -0.2541 -0.2536 -0.2588
 -4.7578 -4.2785 -3.8817 -3.5462 -3.2440 -2.9512 -2.6471 -2.3304 -2.0071 -1.7003
 -1.4311 -1.2075 -1.0294 -0.8933 -0.7910 -0.6183 -0.5004 -0.4151 -0.3560 -0.3169
 -0.2928 -0.2794 -0.2723 -0.2691 -0.2693 -0.2730 -0.2812 -0.2958 -0.3182 -0.3421
 -4.6107 -4.0559 -3.5830 -3.1910 -2.8641 -2.5789 -2.3170 -2.0680 -1.8247 -1.5958
 -1.3840 -1.1933 -1.0290 -0.8953 -0.7900 -0.6162 -0.5006 -0.4175 -0.3599 -0.3224
 -0.3002 -0.2891 -0.2847 -0.2839 -0.2855 -0.2894 -0.2962 -0.3070 -0.3236 -0.3485
 -0.3758
 -4.6256 -4.0198 -3.4839 -3.0293 -2.6526 -2.3404 -2.0736 -1.8364 -1.6181 -1.4205
 -1.2526 -1.1135 -0.9929 -0.8838 -0.7867 -0.6122 -0.4984 -0.4172 -0.3609 -0.3245
 -0.3040 -0.2953 -0.2943 -0.2969 -0.3012 -0.3068 -0.3143 -0.3239 -0.3376 -0.3555
 -0.3815
 -4.6861 -4.0661 -3.4942 -2.9918 -2.5686 -2.2211 -1.9359 -1.6968 -1.4905 -1.3095
 -1.1520 -1.0203 -0.9152 -0.8310 -0.7581 -0.6039 -0.4922 -0.4130 -0.3581 -0.3228
 -0.3038 -0.2973 -0.2997 -0.3065 -0.3148 -0.3235 -0.3331 -0.3435 -0.3557 -0.3710
 -0.3915
 -4.7256 -4.1234 -3.5460 -3.0223 -2.5689 -2.1907 -1.8824 -1.6318 -1.4249 -1.2509
 -1.1027 -0.9768 -0.8718 -0.7862 -0.7174 -0.5878 -0.4840 -0.4068 -0.3530 -0.3183
 -0.2999 -0.2949 -0.3000 -0.3110 -0.3240 -0.3371 -0.3502 -0.3631 -0.3765 -0.3913
 -0.4086
 -4.7012 -4.1271 -3.5780 -3.0594 -2.5982 -2.2042 -1.8792 -1.6151 -1.4009 -1.2254
 -1.0792 -0.9563 -0.8528 -0.7661 -0.6939 -0.5642 -0.4702 -0.3971 -0.3450 -0.3109
 -0.2928 -0.2885 -0.2953 -0.3097 -0.3274 -0.3456 -0.3633 -0.3802 -0.3965 -0.4130
 -0.4302
 -4.6188 -4.0902 -3.5694 -3.0783 -2.6269 -2.2337 -1.9026 -1.6292 -1.4070 -1.2260
 -1.0770 -0.9526 -0.8479 -0.7595 -0.6876 -0.5331 -0.4508 -0.3839 -0.3341
 [Fe/H] = -0.75 [alpha/Fe] = 0.30 BC value =  r   
 -6.6493 -6.3079 -5.9956 -5.7173 -5.6198 -5.3738 -4.7874 -3.8396 -3.0037 -2.1562
 -1.6770 -1.3657 -1.1561 -1.0043 -0.8857 -0.6667
 -6.2744 -5.8789 -5.5314 -5.2342 -5.0260 -4.7530 -4.2402 -3.4423 -2.6510 -2.0195
 -1.5806 -1.2879 -1.0904 -0.9492 -0.8397 -0.6376 -0.4915 -0.3831 -0.3039
 -6.0117 -5.5705 -5.1830 -4.8524 -4.5677 -4.2736 -3.8236 -3.1530 -2.4893 -1.9358
 -1.5275 -1.2448 -1.0515 -0.9146 -0.8101 -0.6194 -0.4826 -0.3829 -0.3118 -0.2631
 -0.2312
 -5.8612 -5.3827 -4.9504 -4.5719 -4.2448 -3.9356 -3.5376 -2.9717 -2.4016 -1.9051
 -1.5177 -1.2364 -1.0394 -0.9005 -0.7969 -0.6121 -0.4814 -0.3869 -0.3203 -0.2746
 -0.2450 -0.2266 -0.2173
 -5.7225 -5.2375 -4.7834 -4.3690 -3.9980 -3.6605 -3.3086 -2.8336 -2.3383 -1.8916
 -1.5253 -1.2459 -1.0429 -0.8984 -0.7925 -0.6104 -0.4837 -0.3924 -0.3288 -0.2853
 -0.2572 -0.2401 -0.2296 -0.2256 -0.2289
 -5.3798 -4.9705 -4.5715 -4.1817 -3.8023 -3.4436 -3.0983 -2.7070 -2.2781 -1.8776
 -1.5355 -1.2621 -1.0548 -0.9035 -0.7932 -0.6107 -0.4871 -0.3981 -0.3364 -0.2948
 -0.2681 -0.2523 -0.2436 -0.2399 -0.2410 -0.2473
 -4.9159 -4.4782 -4.1194 -3.8109 -3.5209 -3.2219 -2.8995 -2.5643 -2.2034 -1.8516
 -1.5383 -1.2768 -1.0696 -0.9127 -0.7968 -0.6111 -0.4897 -0.4027 -0.3424 -0.3024
 -0.2772 -0.2631 -0.2561 -0.2536 -0.2547 -0.2591 -0.2686 -0.2853 -0.3086 -0.3332
 -4.7080 -4.1863 -3.7480 -3.3920 -3.0952 -2.8305 -2.5772 -2.3170 -2.0435 -1.7693
 -1.5096 -1.2769 -1.0807 -0.9231 -0.8021 -0.6106 -0.4906 -0.4054 -0.3462 -0.3074
 -0.2838 -0.2717 -0.2671 -0.2669 -0.2695 -0.2746 -0.2829 -0.2948 -0.3132 -0.3391
 -0.3669
 -4.6921 -4.1112 -3.6016 -3.1729 -2.8208 -2.5272 -2.2694 -2.0287 -1.7946 -1.5734
 -1.3802 -1.2112 -1.0593 -0.9233 -0.8064 -0.6090 -0.4894 -0.4056 -0.3473 -0.3095
 -0.2874 -0.2772 -0.2755 -0.2785 -0.2838 -0.2907 -0.2994 -0.3105 -0.3249 -0.3452
 -0.3735
 -4.7588 -4.1498 -3.5930 -3.1072 -2.6983 -2.3616 -2.0816 -1.8403 -1.6232 -1.4236
