 [Fe/H] = -2.50 [alpha/Fe] = 0.00 BC value = G_BP 
 -4.6517 -3.9371 -3.5694 -3.5446 -3.8860 -4.3650 -4.8790 -4.7417 -4.6099 -4.4708
 -4.3250 -4.2193 -4.0576 -3.8962 -3.7464 -3.4269 -3.1608 -2.9636 -2.8098
 -5.5597 -5.2246 -4.9822 -4.8232 -4.7204 -4.6267 -4.5272 -4.4260 -4.3259 -4.2250
 -4.1129 -3.9849 -3.8472 -3.7123 -3.5863 -3.3113 -3.0918 -2.9252 -2.8033 -2.7119
 -5.3555 -5.0417 -4.7956 -4.6059 -4.4652 -4.3689 -4.3034 -4.2343 -4.1466 -4.0460
 -3.9453 -3.8405 -3.7233 -3.6032 -3.4903 -3.2484 -3.0567 -2.9100 -2.8009 -2.7181
 -2.6526
 -5.1983 -4.9170 -4.6869 -4.4983 -4.3448 -4.2226 -4.1266 -4.0523 -3.9884 -3.9128
 -3.8203 -3.7257 -3.6266 -3.5215 -3.4195 -3.2006 -3.0304 -2.9004 -2.8027 -2.7274
 -2.6669 -2.6166
 -5.0482 -4.8038 -4.5977 -4.4213 -4.2697 -4.1407 -4.0324 -3.9410 -3.8618 -3.7904
 -3.7172 -3.6355 -3.5502 -3.4585 -3.3670 -3.1660 -3.0104 -2.8934 -2.8059 -2.7378
 -2.6824 -2.6358 -2.5953 -2.5585
 -4.8972 -4.6876 -4.5080 -4.3495 -4.2077 -4.0813 -3.9698 -3.8725 -3.7867 -3.7083
 -3.6337 -3.5598 -3.4863 -3.4081 -3.3269 -3.1411 -2.9953 -2.8868 -2.8076 -2.7468
 -2.6971 -2.6548 -2.6178 -2.5847 -2.5532 -2.5249 -2.5018 -2.4856 -2.4775 -2.4783
 -4.7527 -4.5687 -4.4130 -4.2737 -4.1457 -4.0275 -3.9190 -3.8209 -3.7331 -3.6533
 -3.5783 -3.5056 -3.4349 -3.3649 -3.2934 -3.1234 -2.9841 -2.8800 -2.8060 -2.7516
 -2.7083 -2.6714 -2.6389 -2.6095 -2.5822 -2.5556 -2.5318 -2.5131 -2.5015 -2.4985
 -2.5053
 -4.6171 -4.4539 -4.3155 -4.1923 -4.0789 -3.9717 -3.8699 -3.7750 -3.6882 -3.6087
 -3.5352 -3.4653 -3.3973 -3.3310 -3.2650 -3.1089 -2.9764 -2.8742 -2.8016 -2.7512
 -2.7137 -2.6830 -2.6561 -2.6315 -2.6085 -2.5865 -2.5642 -2.5442 -2.5297 -2.5230
 -2.5258
 -4.4944 -4.3480 -4.2196 -4.1075 -4.0056 -3.9090 -3.8162 -3.7274 -3.6439 -3.5664
 -3.4948 -3.4277 -3.3635 -3.3012 -3.2395 -3.0935 -2.9682 -2.8688 -2.7959 -2.7462
 -2.7123 -2.6874 -2.6668 -2.6483 -2.6307 -2.6133 -2.5965 -2.5818 -2.5693 -2.5588
 -2.5502
 -4.3846 -4.2510 -4.1342 -4.0269 -3.9315 -3.8435 -3.7593 -3.6778 -3.5996 -3.5257
 -3.4566 -3.3923 -3.3317 -3.2736 -3.2168 -3.0804 -2.9611 -2.8644 -2.7917 -2.7408
 -2.7071 -2.6854 -2.6703 -2.6582 -2.6470 -2.6356 -2.6240 -2.6122 -2.6050 -2.5942
 -2.5813
 -4.2876 -4.1629 -4.0593 -3.9551 -3.8608 -3.7764 -3.6984 -3.6239 -3.5518 -3.4827
 -3.4172 -3.3558 -3.2984 -3.2441 -3.1918 -3.0666 -2.9530 -2.8593 -2.7874 -2.7355
 -2.7009 -2.6794 -2.6672 -2.6602 -2.6553 -2.6505 -2.6452 -2.6391 -2.6323 -2.6256
 -2.6199
 -4.2035 -4.0837 -3.9949 -3.8929 -3.7978 -3.7130 -3.6368 -3.5666 -3.5000 -3.4363
 -3.3752 -3.3174 -3.2632 -3.2123 -3.1645 -3.0521 -2.9439 -2.8535 -2.7830
 [Fe/H] = -2.00 [alpha/Fe] = 0.00 BC value = G_BP 
 -6.3570 -5.6950 -5.2166 -4.9160 -4.7965 -4.7742 -4.8076 -4.6554 -4.5097 -4.3644
 -4.2156 -4.0796 -3.9273 -3.7828 -3.6502 -3.3669 -3.1340 -2.9518 -2.8085
 -6.0475 -5.6304 -5.3299 -5.0779 -4.8617 -4.6817 -4.5315 -4.4014 -4.2816 -4.1644
 -4.0431 -3.9139 -3.7800 -3.6514 -3.5328 -3.2808 -3.0793 -2.9200 -2.7991 -2.7060
 -5.7338 -5.2970 -4.9709 -4.7367 -4.5814 -4.4638 -4.3462 -4.2283 -4.1171 -4.0128
 -3.9102 -3.8027 -3.6854 -3.5669 -3.4565 -3.2248 -3.0449 -2.9038 -2.7957 -2.7125
 -2.6465
 -5.5682 -5.1498 -4.8262 -4.5791 -4.3933 -4.2566 -4.1630 -4.0923 -4.0105 -3.9125
 -3.8127 -3.7161 -3.6157 -3.5088 -3.4065 -3.1872 -3.0212 -2.8938 -2.7962 -2.7205
 -2.6597 -2.6090
 -5.4541 -5.0650 -4.7573 -4.5144 -4.3225 -4.1716 -4.0532 -3.9601 -3.8888 -3.8243
 -3.7445 -3.6542 -3.5618 -3.4662 -3.3703 -3.1625 -3.0053 -2.8871 -2.7983 -2.7296
 -2.6739 -2.6271 -2.5867 -2.5512
 -5.3507 -4.9963 -4.7107 -4.4796 -4.2905 -4.1349 -4.0067 -3.9008 -3.8114 -3.7343
 -3.6659 -3.5951 -3.5171 -3.4319 -3.3438 -3.1460 -2.9942 -2.8817 -2.7994 -2.7373
 -2.6873 -2.6450 -2.6081 -2.5753 -2.5457 -2.5193 -2.4969 -2.4797 -2.4712 -2.4722
 -5.2479 -4.9271 -4.6659 -4.4502 -4.2690 -4.1146 -3.9826 -3.8698 -3.7728 -3.6871
 -3.6091 -3.5365 -3.4676 -3.3962 -3.3194 -3.1336 -2.9860 -2.8764 -2.7979 -2.7414
 -2.6975 -2.6606 -2.6282 -2.5991 -2.5724 -2.5478 -2.5260 -2.5076 -2.4947 -2.4921
 -2.4991
 -5.1481 -4.8573 -4.6184 -4.4182 -4.2469 -4.0976 -3.9662 -3.8501 -3.7482 -3.6582
 -3.5766 -3.5005 -3.4291 -3.3605 -3.2923 -3.1230 -2.9795 -2.8712 -2.7941 -2.7407
 -2.7023 -2.6714 -2.6446 -2.6204 -2.5978 -2.5764 -2.5568 -2.5391 -2.5241 -2.5163
 -2.5195
 -5.0538 -4.7883 -4.5670 -4.3804 -4.2192 -4.0765 -3.9481 -3.8322 -3.7281 -3.6349
 -3.5512 -3.4745 -3.4023 -3.3336 -3.2671 -3.1096 -2.9728 -2.8657 -2.7884 -2.7358
 -2.7006 -2.6753 -2.6548 -2.6366 -2.6193 -2.6026 -2.5865 -2.5713 -2.5578 -2.5476
 -2.5437
 -4.9754 -4.7317 -4.5233 -4.3457 -4.1917 -4.0547 -3.9301 -3.8159 -3.7115 -3.6166
 -3.5308 -3.4533 -3.3817 -3.3143 -3.2495 -3.0982 -2.9672 -2.8621 -2.7840 -2.7302
