 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value = F560W
 -5.2964 -5.3945 -5.4864 -5.5550 -5.5963 -5.6191 -5.6379 -5.6625 -5.7015 -5.7590
 -5.8186 -5.8825 -5.9511 -6.0189 -6.0904 -6.2689 -6.4414 -6.6094 -6.7667
 -5.2565 -5.3472 -5.4374 -5.5213 -5.5963 -5.6610 -5.7153 -5.7606 -5.8009 -5.8389
 -5.8775 -5.9215 -5.9773 -6.0451 -6.1176 -6.2976 -6.4692 -6.6351 -6.7974 -6.9563
 -5.2322 -5.3167 -5.4032 -5.4914 -5.5798 -5.6638 -5.7384 -5.8013 -5.8522 -5.8914
 -5.9257 -5.9601 -6.0045 -6.0668 -6.1380 -6.3186 -6.4905 -6.6555 -6.8199 -6.9796
 -7.1317
 -5.2235 -5.3030 -5.3838 -5.4653 -5.5468 -5.6275 -5.7072 -5.7846 -5.8554 -5.9165
 -5.9632 -5.9983 -6.0327 -6.0840 -6.1516 -6.3319 -6.5053 -6.6706 -6.8343 -6.9936
 -7.1457 -7.2907
 -5.2288 -5.3031 -5.3786 -5.4546 -5.5305 -5.6057 -5.6796 -5.7516 -5.8228 -5.8937
 -5.9612 -6.0187 -6.0600 -6.1026 -6.1630 -6.3399 -6.5147 -6.6812 -6.8446 -7.0037
 -7.1558 -7.3007 -7.4390 -7.5715
 -5.2495 -5.3171 -5.3864 -5.4565 -5.5271 -5.5978 -5.6679 -5.7367 -5.8037 -5.8698
 -5.9367 -6.0047 -6.0649 -6.1133 -6.1723 -6.3446 -6.5196 -6.6876 -6.8514 -7.0107
 -7.1630 -7.3080 -7.4463 -7.5787 -7.7056 -7.8278 -7.9461 -8.0609 -8.1724 -8.2815
 -5.2880 -5.3475 -5.4086 -5.4713 -5.5355 -5.6009 -5.6670 -5.7330 -5.7985 -5.8626
 -5.9260 -5.9903 -6.0564 -6.1121 -6.1712 -6.3461 -6.5209 -6.6899 -6.8544 -7.0147
 -7.1678 -7.3133 -7.4519 -7.5843 -7.7110 -7.8327 -7.9502 -8.0638 -8.1739 -8.2812
 -8.3868
 -5.3432 -5.3961 -5.4485 -5.5018 -5.5576 -5.6157 -5.6763 -5.7383 -5.8012 -5.8641
 -5.9265 -5.9886 -6.0516 -6.1127 -6.1688 -6.3424 -6.5186 -6.6882 -6.8535 -7.0154
 -7.1701 -7.3166 -7.4558 -7.5885 -7.7154 -7.8371 -7.9540 -8.0669 -8.1761 -8.2820
 -8.3854
 -5.4105 -5.4604 -5.5073 -5.5515 -5.5972 -5.6459 -5.6985 -5.7545 -5.8131 -5.8735
 -5.9345 -5.9957 -6.0570 -6.1180 -6.1740 -6.3407 -6.5152 -6.6856 -6.8512 -7.0145
 -7.1719 -7.3204 -7.4607 -7.5943 -7.7218 -7.8437 -7.9608 -8.0734 -8.1821 -8.2872
 -8.3895
 -5.4813 -5.5319 -5.5776 -5.6173 -5.6544 -5.6933 -5.7356 -5.7828 -5.8344 -5.8897
 -5.9474 -6.0066 -6.0664 -6.1262 -6.1840 -6.3411 -6.5102 -6.6791 -6.8440 -7.0067
 -7.1662 -7.3177 -7.4601 -7.5948 -7.7231 -7.8457 -7.9632 -8.0760 -8.1846 -8.2893
 -8.3928
 -5.5536 -5.6067 -5.6533 -5.6936 -5.7281 -5.7591 -5.7918 -5.8287 -5.8708 -5.9180
 -5.9696 -6.0245 -6.0814 -6.1393 -6.1971 -6.3473 -6.5089 -6.6739 -6.8370 -6.9980
 -7.1570 -7.3109 -7.4565 -7.5934 -7.7230 -7.8466 -7.9649 -8.0783 -8.1871 -8.2920
 -8.3933
 -5.6274 -5.6848 -5.7308 -5.7747 -5.8100 -5.8393 -5.8661 -5.8937 -5.9256 -5.9628
 -6.0055 -6.0532 -6.1047 -6.1588 -6.2133 -6.3593 -6.5113 -6.6700 -6.8302
 [Fe/H] = -2.00 [alpha/Fe] = 0.40 BC value = F560W
 -5.2841 -5.3480 -5.4054 -5.4566 -5.5028 -5.5483 -5.5977 -5.6534 -5.7125 -5.7705
 -5.8284 -5.8898 -5.9571 -6.0290 -6.1086 -6.2858 -6.4518 -6.6135 -6.7727
 -5.2990 -5.3757 -5.4449 -5.5074 -5.5642 -5.6167 -5.6679 -5.7217 -5.7762 -5.8283
 -5.8786 -5.9312 -5.9919 -6.0615 -6.1344 -6.3137 -6.4816 -6.6419 -6.7997 -6.9575
 -5.2716 -5.3539 -5.4346 -5.5219 -5.5950 -5.6597 -5.7171 -5.7712 -5.8239 -5.8735
 -5.9192 -5.9641 -6.0157 -6.0805 -6.1526 -6.3332 -6.5034 -6.6637 -6.8207 -6.9774
 -7.1289
 -5.2365 -5.3185 -5.4037 -5.4911 -5.5773 -5.6592 -5.7339 -5.7999 -5.8578 -5.9093
 -5.9552 -5.9965 -6.0386 -6.0942 -6.1632 -6.3443 -6.5172 -6.6789 -6.8357 -6.9915
 -7.1429 -7.2878
 -5.2244 -5.3020 -5.3816 -5.4634 -5.5460 -5.6277 -5.7072 -5.7834 -5.8555 -5.9216
 -5.9776 -6.0245 -6.0651 -6.1091 -6.1709 -6.3501 -6.5252 -6.6891 -6.8463 -7.0015
 -7.1527 -7.2975 -7.4359 -7.5686
 -5.2256 -5.2988 -5.3738 -5.4506 -5.5286 -5.6064 -5.6824 -5.7555 -5.8261 -5.8962
 -5.9653 -6.0291 -6.0815 -6.1272 -6.1801 -6.3526 -6.5290 -6.6953 -6.8535 -7.0085
 -7.1596 -7.3046 -7.4430 -7.5755 -7.7026 -7.8252 -7.9440 -8.0591 -8.1706 -8.2795
 -5.2372 -5.3064 -5.3770 -5.4493 -5.5227 -5.5964 -5.6697 -5.7410 -5.8097 -5.8757
 -5.9410 -6.0078 -6.0730 -6.1292 -6.1851 -6.3538 -6.5297 -6.6979 -6.8576 -7.0129
 -7.1642 -7.3096 -7.4483 -7.5808 -7.7077 -7.8297 -7.9475 -8.0616 -8.1720 -8.2792
 -8.3847
 -5.2629 -5.3255 -5.3907 -5.4578 -5.5263 -5.5956 -5.6651 -5.7342 -5.8019 -5.8675
 -5.9309 -5.9938 -6.0581 -6.1199 -6.1779 -6.3517 -6.5283 -6.6975 -6.8586 -7.0146
 -7.1666 -7.3127 -7.4519 -7.5848 -7.7119 -7.8337 -7.9511 -8.0643 -8.1739 -8.2801
 -8.3835
 -5.3053 -5.3600 -5.4182 -5.4787 -5.5411 -5.6049 -5.6699 -5.7354 -5.8010 -5.8660
 -5.9296 -5.9919 -6.0539 -6.1159 -6.1739 -6.3453 -6.5254 -6.6967 -6.8590 -7.0159
 -7.1691 -7.3165 -7.4567 -7.5904 -7.7180 -7.8401 -7.9575 -8.0705 -8.1796 -8.2851
 -8.3875
 -5.3600 -5.4099 -5.4612 -5.5140 -5.5685 -5.6250 -5.6835 -5.7437 -5.8055 -5.8682
 -5.9309 -5.9933 -6.0549 -6.1161 -6.1754 -6.3380 -6.5161 -6.6896 -6.8537 -7.0111
 -7.1651 -7.3142 -7.4561 -7.5908 -7.7192 -7.8419 -7.9596 -8.0728 -8.1817 -8.2869
 -8.3906
 -5.4220 -5.4722 -5.5192 -5.5656 -5.6126 -5.6607 -5.7110 -5.7639 -5.8197 -5.8779
 -5.9378 -5.9987 -6.0598 -6.1206 -6.1805 -6.3364 -6.5085 -6.6809 -6.8463 -7.0041
 -7.1581 -7.3087 -7.4528 -7.5893 -7.7189 -7.8426 -7.9611 -8.0747 -8.1839 -8.2892
 -8.3909
 -5.4903 -5.5404 -5.5869 -5.6302 -5.6719 -5.7132 -5.7554 -5.7997 -5.8474 -5.8987
 -5.9533 -6.0105 -6.0693 -6.1289 -6.1892 -6.3405 -6.5026 -6.6706 -6.8368
 [Fe/H] = -1.50 [alpha/Fe] = 0.40 BC value = F560W
 -5.2650 -5.3234 -5.3744 -5.4183 -5.4557 -5.4956 -5.5474 -5.6144 -5.6850 -5.7551
 -5.8249 -5.8963 -5.9701 -6.0448 -6.1188 -6.2963 -6.4617 -6.6173 -6.7716
 -5.3003 -5.3660 -5.4242 -5.4752 -5.5203 -5.5632 -5.6112 -5.6737 -5.7391 -5.8038
 -5.8674 -5.9326 -6.0023 -6.0758 -6.1501 -6.3297 -6.4967 -6.6527 -6.8041 -6.9554
 -5.3081 -5.3837 -5.4510 -5.5104 -5.5629 -5.6102 -5.6579 -5.7161 -5.7783 -5.8399
 -5.8994 -5.9586 -6.0220 -6.0922 -6.1659 -6.3473 -6.5175 -6.6754 -6.8262 -6.9764
 -7.1256
 -5.2762 -5.3584 -5.4442 -5.5206 -5.5871 -5.6446 -5.6958 -5.7507 -5.8105 -5.8701
 -5.9274 -5.9824 -6.0386 -6.1025 -6.1738 -6.3560 -6.5291 -6.6898 -6.8415 -6.9910
 -7.1393 -7.2836
 -5.2372 -5.3194 -5.4041 -5.4884 -5.5696 -5.6455 -5.7140 -5.7747 -5.8349 -5.8949
 -5.9523 -6.0061 -6.0574 -6.1129 -6.1787 -6.3594 -6.5348 -6.6985 -6.8519 -7.0013
 -7.1490 -7.2930 -7.4314 -7.5643
 -5.2240 -5.2999 -5.3775 -5.4572 -5.5378 -5.6166 -5.6925 -5.7653 -5.8350 -5.9018
 -5.9653 -6.0238 -6.0771 -6.1275 -6.1848 -6.3600 -6.5367 -6.7030 -6.8587 -7.0085
 -7.1558 -7.2997 -7.4381 -7.5707 -7.6982 -7.8212 -7.9405 -8.0563 -8.1684 -8.2768
 -5.2248 -5.2964 -5.3688 -5.4435 -5.5204 -5.5979 -5.6739 -5.7466 -5.8159 -5.8838
 -5.9519 -6.0190 -6.0821 -6.1396 -6.1944 -6.3595 -6.5363 -6.7046 -6.8626 -7.0133
 -7.1605 -7.3044 -7.4429 -7.5756 -7.7028 -7.8252 -7.9436 -8.0582 -8.1694 -8.2767
 -8.3815
 -5.2331 -5.3020 -5.3709 -5.4413 -5.5140 -5.5881 -5.6625 -5.7353 -5.8053 -5.8720
 -5.9366 -6.0012 -6.0669 -6.1314 -6.1939 -6.3593 -6.5345 -6.7041 -6.8641 -7.0160
 -7.1645 -7.3074 -7.4462 -7.5793 -7.7066 -7.8288 -7.9466 -8.0605 -8.1707 -8.2773
 -8.3805
 -5.2499 -5.3147 -5.3801 -5.4473 -5.5163 -5.5869 -5.6584 -5.7295 -5.7994 -5.8669
 -5.9317 -5.9944 -6.0569 -6.1198 -6.1830 -6.3561 -6.5340 -6.7043 -6.8659 -7.0191
 -7.1670 -7.3113 -7.4507 -7.5844 -7.7122 -7.8347 -7.9525 -8.0660 -8.1757 -8.2820
 -8.3846
 -5.2771 -5.3362 -5.3963 -5.4591 -5.5242 -5.5911 -5.6591 -5.7273 -5.7954 -5.8626
 -5.9281 -5.9916 -6.0535 -6.1148 -6.1760 -6.3438 -6.5261 -6.7000 -6.8627 -7.0170
