 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value =  V   
 -0.5448 -0.5257 -0.5164 -0.5118 -0.5086 -0.5051 -0.5008 -0.4954 -0.4893 -0.4831
 -0.4780
 -3.3362 -3.0404 -2.7861 -2.5625 -2.3623 -2.1793 -2.0111 -1.8570 -1.7173 -1.5933
 -1.4846 -1.3886 -1.3023 -1.2234 -1.1500 -0.9851 -0.8429 -0.7261 -0.6374
 [Fe/H] = -1.00 [alpha/Fe] =-0.40 BC value =  V   
 -4.2892 -4.0603 -3.7063 -3.3588 -3.0374 -2.7622 -2.5446 -2.3517 -2.1720 -2.0057
 -1.8507 -1.7088 -1.5806 -1.4651 -1.3606 -1.1373 -0.9499 -0.7884 -0.6557
 -3.7907 -3.6767 -3.5442 -3.2572 -2.9522 -2.6736 -2.4401 -2.2450 -2.0675 -1.9045
 -1.7531 -1.6149 -1.4905 -1.3793 -1.2796 -1.0710 -0.9017 -0.7603 -0.6443 -0.5532
 -3.5912 -3.3329 -3.1840 -3.1018 -2.8943 -2.6287 -2.3844 -2.1795 -2.0031 -1.8436
 -1.6959 -1.5607 -1.4389 -1.3298 -1.2325 -1.0311 -0.8720 -0.7428 -0.6388 -0.5571
 -0.4924
 -3.5010 -3.2100 -2.9736 -2.7988 -2.6968 -2.5767 -2.3643 -2.1492 -1.9660 -1.8081
 -1.6638 -1.5315 -1.4116 -1.3040 -1.2076 -1.0091 -0.8551 -0.7331 -0.6372 -0.5627
 -0.5037 -0.4546
 -3.4554 -3.1572 -2.8998 -2.6818 -2.5021 -2.3636 -2.2653 -2.1321 -1.9539 -1.7891
 -1.6470 -1.5172 -1.3991 -1.2926 -1.1968 -0.9987 -0.8465 -0.7284 -0.6377 -0.5687
 -0.5149 -0.4700 -0.4314 -0.3969
 -3.4433 -3.1384 -2.8705 -2.6384 -2.4369 -2.2637 -2.1175 -1.9988 -1.9007 -1.7790
 -1.6412 -1.5122 -1.3951 -1.2896 -1.1943 -0.9955 -0.8427 -0.7260 -0.6384 -0.5737
 -0.5247 -0.4847 -0.4498 -0.4191 -0.3909 -0.3667 -0.3488 -0.3386 -0.3366 -0.3412
 -3.4620 -3.1482 -2.8696 -2.6266 -2.4164 -2.2346 -2.0737 -1.9293 -1.8036 -1.7002
 -1.6076 -1.5063 -1.3969 -1.2917 -1.1963 -0.9967 -0.8419 -0.7247 -0.6383 -0.5763
 -0.5317 -0.4968 -0.4668 -0.4399 -0.4155 -0.3924 -0.3726 -0.3588 -0.3529 -0.3559
 -0.3666
 -3.5035 -3.1842 -2.8944 -2.6386 -2.4168 -2.2254 -2.0590 -1.9106 -1.7762 -1.6554
 -1.5504 -1.4614 -1.3778 -1.2906 -1.2009 -1.0006 -0.8433 -0.7239 -0.6370 -0.5761
 -0.5347 -0.5049 -0.4804 -0.4585 -0.4381 -0.4193 -0.4007 -0.3849 -0.3749 -0.3733
 -0.3816
 -3.5689 -3.2386 -2.9410 -2.6725 -2.4363 -2.2327 -2.0575 -1.9046 -1.7682 -1.6442
 -1.5319 -1.4324 -1.3450 -1.2664 -1.1908 -1.0039 -0.8447 -0.7223 -0.6337 -0.5725
 -0.5327 -0.5070 -0.4884 -0.4725 -0.4575 -0.4430 -0.4295 -0.4184 -0.4099 -0.4036
 -0.3994
 -3.6601 -3.3188 -3.0114 -2.7342 -2.4841 -2.2646 -2.0760 -1.9136 -1.7722 -1.6461
 -1.5319 -1.4286 -1.3357 -1.2523 -1.1767 -1.0055 -0.8495 -0.7238 -0.6318 -0.5684
 -0.5279 -0.5042 -0.4903 -0.4806 -0.4719 -0.4632 -0.4545 -0.4458 -0.4377 -0.4310
 -0.4275
 -3.7726 -3.4095 -3.0965 -2.8141 -2.5561 -2.3222 -2.1166 -1.9397 -1.7879 -1.6556
 -1.5383 -1.4329 -1.3375 -1.2510 -1.1723 -1.0022 -0.8540 -0.7271 -0.6311 -0.5644
 -0.5216 -0.4976 -0.4863 -0.4815 -0.4792 -0.4770 -0.4744 -0.4709 -0.4670 -0.4631
 -0.4602
 -3.9063 -3.5193 -3.1935 -2.9063 -2.6428 -2.4014 -2.1829 -1.9887 -1.8212 -1.6772
 -1.5524 -1.4425 -1.3443 -1.2555 -1.1746 -1.0009 -0.8557 -0.7314 -0.6324
 [Fe/H] = -0.75 [alpha/Fe] =-0.40 BC value =  V   
 -4.3085 -3.9893 -3.6007 -3.2582 -2.9494 -2.6810 -2.4651 -2.2778 -2.1062 -1.9441
 -1.7935 -1.6548 -1.5293 -1.4167 -1.3154 -1.1015 -0.9261 -0.7757 -0.6476
 -3.8803 -3.7921 -3.5231 -3.1878 -2.8829 -2.6081 -2.3818 -2.1909 -2.0195 -1.8600
 -1.7120 -1.5763 -1.4537 -1.3441 -1.2463 -1.0441 -0.8829 -0.7483 -0.6360 -0.5452
 -3.6136 -3.4001 -3.3231 -3.1427 -2.8535 -2.5807 -2.3397 -2.1404 -1.9683 -1.8114
 -1.6664 -1.5330 -1.4123 -1.3043 -1.2081 -1.0109 -0.8571 -0.7320 -0.6298 -0.5478
 -0.4827
 -3.5345 -3.2376 -3.0218 -2.9052 -2.8017 -2.5746 -2.3318 -2.1185 -1.9409 -1.7849
 -1.6426 -1.5115 -1.3923 -1.2851 -1.1894 -0.9935 -0.8430 -0.7233 -0.6277 -0.5521
 -0.4925 -0.4434
 -3.5120 -3.1931 -2.9271 -2.7168 -2.5627 -2.4632 -2.3258 -2.1235 -1.9329 -1.7724
 -1.6319 -1.5030 -1.3851 -1.2786 -1.1830 -0.9864 -0.8364 -0.7193 -0.6278 -0.5570
 -0.5021 -0.4572 -0.4189 -0.3850
 -3.5279 -3.1923 -2.9062 -2.6652 -2.4660 -2.3009 -2.1717 -2.0694 -1.9365 -1.7744
 -1.6295 -1.5021 -1.3854 -1.2795 -1.1840 -0.9860 -0.8345 -0.7178 -0.6287 -0.5612
 -0.5105 -0.4701 -0.4356 -0.4054 -0.3790 -0.3568 -0.3396 -0.3292 -0.3269 -0.3328
 -3.5795 -3.2259 -2.9206 -2.6611 -2.4418 -2.2558 -2.0954 -1.9562 -1.8422 -1.7428
 -1.6284 -1.5065 -1.3904 -1.2847 -1.1893 -0.9897 -0.8356 -0.7177 -0.6291 -0.5639
 -0.5165 -0.4806 -0.4508 -0.4244 -0.4009 -0.3802 -0.3628 -0.3498 -0.3433 -0.3469
 -0.3585
 -3.6568 -3.2921 -2.9667 -2.6870 -2.4501 -2.2499 -2.0781 -1.9269 -1.7920 -1.6735
 -1.5733 -1.4836 -1.3901 -1.2920 -1.1972 -0.9962 -0.8391 -0.7184 -0.6290 -0.5644
 -0.5193 -0.4875 -0.4628 -0.4413 -0.4219 -0.4041 -0.3869 -0.3727 -0.3642 -0.3636
 -0.3723
 -3.7572 -3.3793 -3.0400 -2.7398 -2.4825 -2.2654 -2.0815 -1.9226 -1.7820 -1.6552
 -1.5418 -1.4427 -1.3569 -1.2772 -1.1968 -1.0023 -0.8428 -0.7187 -0.6272 -0.5621
 -0.5180 -0.4894 -0.4697 -0.4540 -0.4398 -0.4264 -0.4141 -0.4031 -0.3941 -0.3895
 -0.3896
 -3.8794 -3.4894 -3.1416 -2.8267 -2.5481 -2.3097 -2.1087 -1.9379 -1.7902 -1.6593
 -1.5414 -1.4355 -1.3415 -1.2583 -1.1830 -1.0087 -0.8498 -0.7222 -0.6269 -0.5595
 -0.5147 -0.4873 -0.4714 -0.4613 -0.4531 -0.4453 -0.4378 -0.4304 -0.4237 -0.4187
 -0.4166
 -4.0206 -3.6130 -3.2582 -2.9359 -2.6436 -2.3843 -2.1616 -1.9733 -1.8131 -1.6744
 -1.5520 -1.4425 -1.3440 -1.2559 -1.1766 -1.0072 -0.8570 -0.7274 -0.6279 -0.5570
 -0.5100 -0.4820 -0.4679 -0.4622 -0.4598 -0.4583 -0.4566 -0.4543 -0.4517 -0.4493
 -0.4475
 -4.1822 -3.7486 -3.3839 -3.0576 -2.7592 -2.4869 -2.2444 -2.0345 -1.8562 -1.7041
 -1.5729 -1.4577 -1.3552 -1.2633 -1.1804 -1.0057 -0.8609 -0.7341 -0.6310
 [Fe/H] = -0.50 [alpha/Fe] =-0.40 BC value =  V   
 -4.3109 -3.8881 -3.4987 -3.1720 -2.8860 -2.6254 -2.4093 -2.2199 -2.0516 -1.8943
 -1.7475 -1.6119 -1.4885 -1.3775 -1.2779 -1.0697 -0.9025 -0.7603 -0.6379
 -4.0206 -3.8173 -3.4615 -3.1194 -2.8254 -2.5626 -2.3403 -2.1500 -1.9795 -1.8241
 -1.6792 -1.5458 -1.4245 -1.3159 -1.2189 -1.0201 -0.8643 -0.7353 -0.6266 -0.5364
 -3.6492 -3.5334 -3.4098 -3.1115 -2.8059 -2.5388 -2.3062 -2.1103 -1.9391 -1.7848
 -1.6423 -1.5108 -1.3910 -1.2834 -1.1875 -0.9921 -0.8420 -0.7204 -0.6200 -0.5377
 -0.4719
 -3.5542 -3.2702 -3.1165 -3.0374 -2.8132 -2.5424 -2.3014 -2.0941 -1.9188 -1.7649
 -1.6245 -1.4949 -1.3762 -1.2692 -1.1734 -0.9783 -0.8302 -0.7126 -0.6175 -0.5409
 -0.4801 -0.4308
 -3.5493 -3.2152 -2.9544 -2.7740 -2.6737 -2.5424 -2.3178 -2.1008 -1.9148 -1.7573
 -1.6181 -1.4902 -1.3728 -1.2661 -1.1702 -0.9737 -0.8252 -0.7092 -0.6174 -0.5449
 -0.4882 -0.4429 -0.4047 -0.3716
 -3.5911 -3.2273 -2.9280 -2.6872 -2.5004 -2.3625 -2.2599 -2.1152 -1.9297 -1.7610
 -1.6188 -1.4923 -1.3760 -1.2698 -1.1737 -0.9753 -0.8246 -0.7084 -0.6183 -0.5486
 -0.4954 -0.4539 -0.4194 -0.3896 -0.3631 -0.3414 -0.3259 -0.3179 -0.3175 -0.3228
 -3.6762 -3.2824 -2.9531 -2.6816 -2.4597 -2.2784 -2.1271 -2.0051 -1.9002 -1.7725
 -1.6270 -1.4985 -1.3831 -1.2775 -1.1813 -0.9810 -0.8274 -0.7093 -0.6193 -0.5513
 -0.5007 -0.4629 -0.4327 -0.4067 -0.3839 -0.3642 -0.3475 -0.3359 -0.3318 -0.3361
 -0.3470
 -3.7921 -3.3780 -3.0182 -2.7174 -2.4696 -2.2650 -2.0937 -1.9449 -1.8154 -1.7056
 -1.6069 -1.5011 -1.3924 -1.2876 -1.1915 -0.9896 -0.8327 -0.7115 -0.6201 -0.5524
 -0.5036 -0.4689 -0.4431 -0.4218 -0.4030 -0.3863 -0.3721 -0.3605 -0.3530 -0.3519
 -0.3611
 -3.9321 -3.4985 -3.1178 -2.7875 -2.5117 -2.2843 -2.0954 -1.9348 -1.7938 -1.6678
 -1.5568 -1.4603 -1.3739 -1.2874 -1.1992 -0.9981 -0.8386 -0.7138 -0.6198 -0.5513
 -0.5032 -0.4708 -0.4491 -0.4329 -0.4192 -0.4068 -0.3958 -0.3863 -0.3790 -0.3752
 -0.3778
 -4.0903 -3.6467 -3.2513 -2.8986 -2.5937 -2.3387 -2.1278 -1.9516 -1.8010 -1.6684
 -1.5495 -1.4432 -1.3497 -1.2674 -1.1913 -1.0086 -0.8479 -0.7194 -0.6215 -0.5505
 -0.5015 -0.4698 -0.4509 -0.4395 -0.4313 -0.4242 -0.4178 -0.4118 -0.4067 -0.4035
 -0.4032
 -4.2613 -3.8040 -3.4014 -3.0371 -2.7114 -2.4290 -2.1912 -1.9934 -1.8275 -1.6852
 -1.5603 -1.4488 -1.3491 -1.2605 -1.1813 -1.0111 -0.8578 -0.7268 -0.6246 -0.5499
 -0.4986 -0.4662 -0.4484 -0.4405 -0.4374 -0.4361 -0.4353 -0.4342 -0.4331 -0.4324
 -0.4318
 -4.4485 -3.9696 -3.5586 -3.1893 -2.8534 -2.5524 -2.2893 -2.0657 -1.8782 -1.7201
 -1.5846 -1.4664 -1.3616 -1.2680 -1.1843 -1.0097 -0.8648 -0.7357 -0.6298
 [Fe/H] = -0.25 [alpha/Fe] =-0.40 BC value =  V   
 -4.2920 -3.8297 -3.4397 -3.1214 -2.8432 -2.5890 -2.3735 -2.1771 -2.0071 -1.8557
 -1.7123 -1.5791 -1.4574 -1.3475 -1.2488 -1.0431 -0.8807 -0.7453 -0.6282
 -4.0094 -3.8041 -3.4117 -3.0712 -2.7827 -2.5281 -2.3106 -2.1183 -1.9482 -1.7962
 -1.6542 -1.5227 -1.4027 -1.2945 -1.1977 -0.9997 -0.8468 -0.7219 -0.6163 -0.5269
 -3.7587 -3.6860 -3.4128 -3.0715 -2.7674 -2.5031 -2.2793 -2.0854 -1.9156 -1.7640
 -1.6237 -1.4939 -1.3750 -1.2676 -1.1714 -0.9758 -0.8274 -0.7083 -0.6096 -0.5272
 -0.4603
 -3.5763 -3.3409 -3.2691 -3.0806 -2.7850 -2.5116 -2.2750 -2.0736 -1.9007 -1.7485
 -1.6099 -1.4818 -1.3639 -1.2568 -1.1605 -0.9645 -0.8173 -0.7012 -0.6068 -0.5294
 -0.4671 -0.4169
 -3.5695 -3.2322 -2.9989 -2.8858 -2.7777 -2.5384 -2.2939 -2.0807 -1.8998 -1.7441
 -1.6062 -1.4796 -1.3627 -1.2560 -1.1594 -0.9617 -0.8134 -0.6983 -0.6065 -0.5326
 -0.4739 -0.4273 -0.3889 -0.3559
 -3.6306 -3.2439 -2.9413 -2.7155 -2.5635 -2.4661 -2.3160 -2.1064 -1.9137 -1.7497
 -1.6089 -1.4833 -1.3675 -1.2613 -1.1646 -0.9646 -0.8139 -0.6981 -0.6074 -0.5359
 -0.4801 -0.4367 -0.4017 -0.3721 -0.3466 -0.3261 -0.3117 -0.3045 -0.3051 -0.3113
 -3.7475 -3.3144 -2.9673 -2.6924 -2.4781 -2.3124 -2.1861 -2.0790 -1.9361 -1.7682
 -1.6184 -1.4909 -1.3760 -1.2704 -1.1738 -0.9717 -0.8178 -0.6998 -0.6088 -0.5386
 -0.4850 -0.4445 -0.4132 -0.3871 -0.3647 -0.3459 -0.3309 -0.3210 -0.3180 -0.3234
 -0.3348
 -3.9068 -3.4374 -3.0459 -2.7306 -2.4791 -2.2775 -2.1131 -1.9743 -1.8579 -1.7521
 -1.6320 -1.5026 -1.3872 -1.2821 -1.1855 -0.9819 -0.8246 -0.7033 -0.6105 -0.5404
 -0.4881 -0.4501 -0.4222 -0.4003 -0.3818 -0.3658 -0.3528 -0.3424 -0.3366 -0.3380
 -0.3480
 -4.0879 -3.5966 -3.1703 -2.8133 -2.5242 -2.2923 -2.1042 -1.9467 -1.8094 -1.6886
 -1.5831 -1.4865 -1.3892 -1.2916 -1.1968 -0.9923 -0.8323 -0.7073 -0.6117 -0.5404
 -0.4886 -0.4522 -0.4275 -0.4100 -0.3961 -0.3843 -0.3744 -0.3659 -0.3602 -0.3591
 -0.3636
 -4.2862 -3.7824 -3.3362 -2.9470 -2.6187 -2.3514 -2.1356 -1.9585 -1.8089 -1.6776
 -1.5603 -1.4560 -1.3636 -1.2807 -1.2002 -1.0058 -0.8437 -0.7150 -0.6153 -0.5413
 -0.4884 -0.4525 -0.4298 -0.4160 -0.4070 -0.4001 -0.3945 -0.3899 -0.3865 -0.3841
 -0.3870
 -4.4920 -3.9782 -3.5218 -3.1145 -2.7572 -2.4543 -2.2049 -2.0016 -1.8337 -1.6912
 -1.5665 -1.4552 -1.3557 -1.2675 -1.1888 -1.0141 -0.8561 -0.7245 -0.6207 -0.5427
 -0.4875 -0.4507 -0.4286 -0.4174 -0.4126 -0.4109 -0.4105 -0.4105 -0.4109 -0.4120
 -0.4132
 -4.7068 -4.1753 -3.7137 -3.2986 -2.9258 -2.5972 -2.3159 -2.0813 -1.8878 -1.7268
 -1.5902 -1.4714 -1.3662 -1.2723 -1.1886 -1.0139 -0.8665 -0.7356 -0.6281
 [Fe/H] =  0.00 [alpha/Fe] =-0.40 BC value =  V   
 -4.1225 -3.6835 -3.3305 -3.0433 -2.7794 -2.5385 -2.3348 -2.1467 -1.9753 -1.8266
 -1.6866 -1.5558 -1.4359 -1.3268 -1.2285 -1.0233 -0.8581 -0.7242 -0.6173
 -4.0498 -3.7066 -3.3249 -3.0068 -2.7362 -2.4908 -2.2839 -2.0951 -1.9248 -1.7757
 -1.6363 -1.5069 -1.3881 -1.2804 -1.1834 -0.9845 -0.8319 -0.7089 -0.6055 -0.5169
 -3.8956 -3.7127 -3.3590 -3.0181 -2.7275 -2.4740 -2.2561 -2.0672 -1.8982 -1.7483
 -1.6104 -1.4823 -1.3644 -1.2572 -1.1607 -0.9634 -0.8144 -0.6964 -0.5987 -0.5165
 -0.4484
 -3.6880 -3.4690 -3.3555 -3.0558 -2.7500 -2.4844 -2.2540 -2.0575 -1.8870 -1.7357
 -1.5991 -1.4724 -1.3555 -1.2485 -1.1517 -0.9536 -0.8054 -0.6898 -0.5958 -0.5178
 -0.4538 -0.4023
 -3.5679 -3.2516 -3.0900 -3.0169 -2.7858 -2.5138 -2.2728 -2.0650 -1.8874 -1.7334
 -1.5969 -1.4715 -1.3554 -1.2488 -1.1518 -0.9517 -0.8022 -0.6872 -0.5952 -0.5202
 -0.4596 -0.4112 -0.3721 -0.3389
 -3.6388 -3.2460 -2.9568 -2.7697 -2.6767 -2.5372 -2.3065 -2.0889 -1.9006 -1.7400
 -1.6005 -1.4759 -1.3609 -1.2548 -1.1577 -0.9555 -0.8033 -0.6873 -0.5962 -0.5232
 -0.4650 -0.4194 -0.3832 -0.3534 -0.3284 -0.3082 -0.2947 -0.2892 -0.2907 -0.2980
 -3.7803 -3.3220 -2.9697 -2.7026 -2.5087 -2.3770 -2.2751 -2.1192 -1.9288 -1.7571
 -1.6108 -1.4841 -1.3700 -1.2645 -1.1675 -0.9634 -0.8080 -0.6896 -0.5980 -0.5260
 -0.4697 -0.4263 -0.3931 -0.3664 -0.3440 -0.3257 -0.3117 -0.3033 -0.3021 -0.3085
 -0.3208
 -3.9817 -3.4651 -3.0525 -2.7319 -2.4844 -2.2946 -2.1461 -2.0274 -1.9177 -1.7817
 -1.6308 -1.4970 -1.3817 -1.2770 -1.1801 -0.9744 -0.8158 -0.6941 -0.6005 -0.5284
 -0.4731 -0.4317 -0.4010 -0.3778 -0.3589 -0.3434 -0.3312 -0.3224 -0.3186 -0.3215
 -0.3326
 -4.2222 -3.6586 -3.1942 -2.8193 -2.5250 -2.2952 -2.1136 -1.9641 -1.8361 -1.7247
 -1.6201 -1.5082 -1.3933 -1.2891 -1.1928 -0.9863 -0.8249 -0.6995 -0.6029 -0.5294
 -0.4745 -0.4343 -0.4061 -0.3862 -0.3714 -0.3596 -0.3504 -0.3437 -0.3396 -0.3401
 -0.3469
 -4.4695 -3.8878 -3.3904 -2.9692 -2.6249 -2.3519 -2.1366 -1.9634 -1.8184 -1.6914
 -1.5785 -1.4778 -1.3845 -1.2944 -1.2059 -1.0020 -0.8381 -0.7090 -0.6083 -0.5319
 -0.4757 -0.4358 -0.4090 -0.3919 -0.3810 -0.3736 -0.3683 -0.3648 -0.3630 -0.3636
 -0.3677
 -4.7098 -4.1265 -3.6135 -3.1641 -2.7793 -2.4613 -2.2057 -2.0017 -1.8360 -1.6963
 -1.5741 -1.4649 -1.3669 -1.2792 -1.2000 -1.0156 -0.8526 -0.7205 -0.6157 -0.5353
 -0.4766 -0.4357 -0.4092 -0.3940 -0.3864 -0.3833 -0.3827 -0.3833 -0.3850 -0.3880
 -0.3916
 -4.9430 -4.3747 -3.8424 -3.3819 -2.9723 -2.6203 -2.3244 -2.0831 -1.8879 -1.7278
 -1.5930 -1.4759 -1.3717 -1.2784 -1.1751 -1.0271 -0.8684 -0.7340 -0.6251
 [Fe/H] =  0.25 [alpha/Fe] =-0.40 BC value =  V   
 -4.0130 -3.6046 -3.2696 -3.0008 -2.7410 -2.5088 -2.3045 -2.1209 -1.9517 -1.8066
 -1.6691 -1.5405 -1.4220 -1.3139 -1.2159 -1.0099 -0.8445 -0.7115 -0.6064
 -4.0765 -3.6367 -3.2665 -2.9633 -2.7052 -2.4677 -2.2605 -2.0767 -1.9074 -1.7615
 -1.6246 -1.4970 -1.3795 -1.2724 -1.1753 -0.9745 -0.8204 -0.6974 -0.5950 -0.5070
 -3.8540 -3.6919 -3.3041 -2.9762 -2.6987 -2.4534 -2.2391 -2.0534 -1.8849 -1.7377
 -1.6018 -1.4753 -1.3586 -1.2517 -1.1548 -0.9552 -0.8043 -0.6857 -0.5883 -0.5060
 -0.4367
