 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F606W
 -4.3223 -4.2530 -4.4414 -4.3744 -4.1976 -3.9566 -3.6944 -3.5233 -3.3741 -3.2219
 -3.0791 -2.9474 -2.8254 -2.7138 -2.6121 -2.3999 -2.2161 -2.0576 -1.9765
 -4.3224 -4.1178 -3.9491 -3.8357 -3.7738 -3.6823 -3.5327 -3.3707 -3.2235 -3.0857
 -2.9553 -2.8336 -2.7218 -2.6197 -2.5263 -2.3268 -2.1719 -2.0598 -1.9830 -1.9298
 -4.1430 -3.9443 -3.7597 -3.6002 -3.4733 -3.3930 -3.3336 -3.2395 -3.1167 -2.9875
 -2.8674 -2.7555 -2.6524 -2.5582 -2.4726 -2.2925 -2.1559 -2.0581 -1.9907 -1.9430
 -1.9082
 -3.9966 -3.8205 -3.6443 -3.4794 -3.3342 -3.2126 -3.1184 -3.0542 -2.9909 -2.9039
 -2.8006 -2.6980 -2.6030 -2.5158 -2.4363 -2.2695 -2.1454 -2.0589 -1.9991 -1.9564
 -1.9243 -1.8999
 -3.8623 -3.7144 -3.5577 -3.4013 -3.2548 -3.1252 -3.0148 -2.9224 -2.8522 -2.7917
 -2.7259 -2.6472 -2.5637 -2.4836 -2.4099 -2.2537 -2.1376 -2.0589 -2.0061 -1.9688
 -1.9402 -1.9178 -1.9004 -1.8875
 -3.7365 -3.6109 -3.4792 -3.3392 -3.2003 -3.0704 -2.9555 -2.8570 -2.7736 -2.7029
 -2.6416 -2.5830 -2.5197 -2.4526 -2.3863 -2.2411 -2.1306 -2.0565 -2.0093 -1.9783
 -1.9543 -1.9350 -1.9197 -1.9075 -1.8976 -1.8911 -1.8896 -1.8940 -1.9053 -1.9238
 -3.6215 -3.5110 -3.3994 -3.2793 -3.1540 -3.0304 -2.9151 -2.8133 -2.7270 -2.6532
 -2.5878 -2.5281 -2.4720 -2.4164 -2.3600 -2.2280 -2.1231 -2.0503 -2.0073 -1.9822
 -1.9643 -1.9497 -1.9378 -1.9280 -1.9202 -1.9126 -1.9075 -1.9080 -1.9163 -1.9334
 -1.9566
 -3.5194 -3.4181 -3.3182 -3.2145 -3.1061 -2.9943 -2.8842 -2.7815 -2.6919 -2.6160
 -2.5507 -2.4919 -2.4363 -2.3836 -2.3326 -2.2134 -2.1145 -2.0432 -2.0008 -1.9795
 -1.9678 -1.9594 -1.9524 -1.9464 -1.9416 -1.9375 -1.9329 -1.9306 -1.9338 -1.9451
 -1.9661
 -3.4323 -3.3356 -3.2411 -3.1434 -3.0501 -2.9526 -2.8530 -2.7547 -2.6637 -2.5845
 -2.5176 -2.4598 -2.4070 -2.3567 -2.3081 -2.1966 -2.1041 -2.0351 -1.9914 -1.9711
 -1.9640 -1.9620 -1.9613 -1.9608 -1.9604 -1.9597 -1.9594 -1.9596 -1.9627 -1.9691
 -1.9785
 -3.3624 -3.2673 -3.1740 -3.0825 -2.9928 -2.9047 -2.8174 -2.7286 -2.6415 -2.5606
 -2.4901 -2.4307 -2.3792 -2.3312 -2.2856 -2.1819 -2.0937 -2.0270 -1.9828 -1.9608
 -1.9546 -1.9569 -1.9624 -1.9684 -1.9737 -1.9781 -1.9819 -1.9852 -1.9887 -1.9935
 -1.9991
 -3.3065 -3.2083 -3.1143 -3.0240 -2.9372 -2.8537 -2.7733 -2.6950 -2.6164 -2.5393
 -2.4676 -2.4047 -2.3516 -2.3058 -2.2640 -2.1674 -2.0832 -2.0185 -1.9748 -1.9507
 -1.9434 -1.9467 -1.9561 -1.9679 -1.9797 -1.9902 -1.9995 -2.0075 -2.0146 -2.0215
 -2.0293
 -3.2447 -3.1295 -3.0311 -2.9451 -2.8673 -2.7943 -2.7232 -2.6522 -2.5817 -2.5127
 -2.4459 -2.3827 -2.3267 -2.2793 -2.2385 -2.1505 -2.0723 -2.0097 -1.9664
 [Fe/H] = -1.50 [alpha/Fe] =-0.40 BC value = F606W
 -4.6836 -4.6076 -4.4865 -4.2556 -3.9918 -3.7412 -3.5351 -3.3711 -3.2263 -3.0906
 -2.9622 -2.8424 -2.7316 -2.6297 -2.5364 -2.3410 -2.1816 -2.0517 -1.9675
 -4.3974 -4.2076 -4.0995 -4.0326 -3.8706 -3.6503 -3.4409 -3.2701 -3.1275 -2.9971
 -2.8748 -2.7612 -2.6569 -2.5619 -2.4758 -2.2949 -2.1537 -2.0470 -1.9711 -1.9180
 -4.2427 -4.0301 -3.8468 -3.7071 -3.6320 -3.5426 -3.3793 -3.2056 -3.0590 -2.9332
 -2.8165 -2.7086 -2.6095 -2.5196 -2.4384 -2.2694 -2.1400 -2.0443 -1.9770 -1.9295
 -1.8950
 -4.1326 -3.9299 -3.7373 -3.5606 -3.4137 -3.3101 -3.2424 -3.1473 -3.0137 -2.8883
 -2.7759 -2.6730 -2.5786 -2.4928 -2.4153 -2.2546 -2.1327 -2.0443 -1.9834 -1.9409
 -1.9095 -1.8856
 -4.0400 -3.8567 -3.6728 -3.4978 -3.3379 -3.1962 -3.0811 -2.9958 -2.9304 -2.8458
 -2.7458 -2.6468 -2.5563 -2.4743 -2.4000 -2.2455 -2.1287 -2.0448 -1.9887 -1.9511
 -1.9234 -1.9019 -1.8852 -1.8738
 -3.9602 -3.7922 -3.6239 -3.4566 -3.2976 -3.1516 -3.0208 -2.9080 -2.8172 -2.7499
 -2.6892 -2.6171 -2.5372 -2.4588 -2.3875 -2.2385 -2.1253 -2.0442 -1.9915 -1.9585
 -1.9354 -1.9174 -1.9030 -1.8919 -1.8827 -1.8768 -1.8762 -1.8822 -1.8956 -1.9152
 -3.8810 -3.7291 -3.5780 -3.4235 -3.2714 -3.1273 -2.9947 -2.8760 -2.7726 -2.6862
 -2.6159 -2.5578 -2.5002 -2.4378 -2.3736 -2.2312 -2.1210 -2.0416 -1.9906 -1.9614
 -1.9436 -1.9303 -1.9196 -1.9110 -1.9044 -1.8986 -1.8956 -1.8976 -1.9066 -1.9236
 -1.9481
 -3.8079 -3.6652 -3.5308 -3.3904 -3.2489 -3.1104 -2.9799 -2.8599 -2.7529 -2.6597
 -2.5806 -2.5136 -2.4557 -2.4028 -2.3500 -2.2211 -2.1150 -2.0368 -1.9862 -1.9591
 -1.9462 -1.9387 -1.9329 -1.9283 -1.9246 -1.9199 -1.9162 -1.9162 -1.9221 -1.9356
 -1.9576
 -3.7481 -3.6071 -3.4799 -3.3526 -3.2229 -3.0931 -2.9675 -2.8490 -2.7405 -2.6440
 -2.5607 -2.4898 -2.4279 -2.3727 -2.3222 -2.2059 -2.1056 -2.0294 -1.9787 -1.9519
 -1.9422 -1.9404 -1.9407 -1.9415 -1.9422 -1.9429 -1.9441 -1.9473 -1.9528 -1.9602
 -1.9694
 -3.7102 -3.5620 -3.4336 -3.3138 -3.1953 -3.0757 -2.9570 -2.8426 -2.7351 -2.6366
 -2.5496 -2.4751 -2.4111 -2.3546 -2.3032 -2.1909 -2.0959 -2.0217 -1.9708 -1.9426
 -1.9333 -1.9351 -1.9413 -1.9483 -1.9547 -1.9603 -1.9656 -1.9704 -1.9755 -1.9819
 -1.9891
 -3.7023 -3.5315 -3.3942 -3.2757 -3.1649 -3.0539 -2.9439 -2.8352 -2.7309 -2.6331
 -2.5437 -2.4650 -2.3976 -2.3397 -2.2883 -2.1774 -2.0857 -2.0136 -1.9629 -1.9330
 -1.9222 -1.9248 -1.9347 -1.9473 -1.9601 -1.9718 -1.9824 -1.9918 -2.0004 -2.0088
 -2.0181
 -3.7180 -3.5155 -3.3618 -3.2385 -3.1313 -3.0281 -2.9260 -2.8247 -2.7253 -2.6300
