 [Fe/H] = -2.50 [alpha/Fe] = 0.00 BC value =F322W2
 -3.4740 -3.5281 -3.5760 -3.6225 -3.6638 -3.6906 -3.6432 -3.6248 -3.6072 -3.6025
 -3.6175 -3.6628 -3.7093 -3.7726 -3.8433 -4.0244 -4.1972 -4.3793 -4.5481
 -3.3717 -3.4316 -3.4916 -3.5516 -3.6045 -3.6428 -3.6662 -3.6762 -3.6748 -3.6653
 -3.6623 -3.6826 -3.7315 -3.7963 -3.8662 -4.0433 -4.2191 -4.3907 -4.5554 -4.7131
 -3.3667 -3.4173 -3.4698 -3.5231 -3.5747 -3.6224 -3.6623 -3.6901 -3.7083 -3.7195
 -3.7208 -3.7259 -3.7591 -3.8176 -3.8851 -4.0600 -4.2337 -4.4046 -4.5688 -4.7257
 -4.8759
 -3.3806 -3.4230 -3.4681 -3.5153 -3.5633 -3.6097 -3.6511 -3.6868 -3.7162 -3.7404
 -3.7632 -3.7751 -3.7951 -3.8416 -3.9037 -4.0741 -4.2453 -4.4149 -4.5791 -4.7356
 -4.8850 -5.0284
 -3.4159 -3.4484 -3.4846 -3.5245 -3.5673 -3.6115 -3.6542 -3.6927 -3.7264 -3.7570
 -3.7864 -3.8144 -3.8363 -3.8739 -3.9264 -4.0876 -4.2553 -4.4224 -4.5863 -4.7430
 -4.8922 -5.0349 -5.1718 -5.3039
 -3.4733 -3.4952 -3.5207 -3.5510 -3.5864 -3.6257 -3.6668 -3.7070 -3.7443 -3.7785
 -3.8116 -3.8458 -3.8742 -3.9102 -3.9573 -4.1032 -4.2650 -4.4282 -4.5907 -4.7480
 -4.8975 -5.0401 -5.1765 -5.3076 -5.4343 -5.5572 -5.6764 -5.7923 -5.9050 -6.0148
 -3.5482 -3.5633 -3.5779 -3.5971 -3.6227 -3.6543 -3.6904 -3.7287 -3.7671 -3.8040
 -3.8394 -3.8752 -3.9094 -3.9451 -3.9895 -4.1239 -4.2765 -4.4340 -4.5932 -4.7502
 -4.9008 -5.0438 -5.1802 -5.3109 -5.4367 -5.5582 -5.6759 -5.7902 -5.9017 -6.0105
 -6.1165
 -3.6394 -3.6480 -3.6555 -3.6646 -3.6788 -3.7003 -3.7282 -3.7612 -3.7971 -3.8337
 -3.8703 -3.9068 -3.9430 -3.9791 -4.0210 -4.1466 -4.2905 -4.4415 -4.5954 -4.7501
 -4.9013 -5.0457 -5.1828 -5.3136 -5.4391 -5.5599 -5.6765 -5.7896 -5.8995 -6.0068
 -6.1117
 -3.7392 -3.7450 -3.7492 -3.7520 -3.7563 -3.7667 -3.7843 -3.8088 -3.8386 -3.8718
 -3.9067 -3.9424 -3.9785 -4.0147 -4.0541 -4.1712 -4.3069 -4.4524 -4.6012 -4.7519
 -4.9018 -5.0474 -5.1862 -5.3181 -5.4439 -5.5646 -5.6810 -5.7936 -5.9028 -6.0086
 -6.1114
 -3.8478 -3.8543 -3.8518 -3.8523 -3.8517 -3.8529 -3.8598 -3.8739 -3.8945 -3.9207
 -3.9508 -3.9835 -4.0175 -4.0526 -4.0894 -4.1967 -4.3229 -4.4616 -4.6058 -4.7520
 -4.8986 -5.0434 -5.1834 -5.3170 -5.4440 -5.5652 -5.6816 -5.7937 -5.9044 -6.0093
 -6.1106
 -3.9649 -3.9759 -3.9633 -3.9579 -3.9585 -3.9562 -3.9551 -3.9589 -3.9691 -3.9857
 -4.0077 -4.0342 -4.0639 -4.0957 -4.1292 -4.2260 -4.3420 -4.4724 -4.6113 -4.7535
 -4.8964 -5.0387 -5.1783 -5.3132 -5.4419 -5.5644 -5.6816 -5.7940 -5.9022 -6.0068
 -6.1080
 -4.0908 -4.1098 -4.0837 -4.0671 -4.0697 -4.0686 -4.0650 -4.0622 -4.0631 -4.0692
